,Address
270000,"23 FOXBURY, GOLF LINKS RD, BETTYSTOWN"
270001,"24 BARRA GLAS, TRAMORE, CO WATERFORD"
270002,"24 DAVITT ST, TIPPERARY TOWN"
270003,"25 BLACKROCK MEWS, EDEN, BLACKROCK"
270004,"25 CAIRNFORT, STEPASIDE, DUBLIN CITY"
270005,"26 KILQUADE HILL, KILQUADE, WICKLOW"
270006,"26 THE CRESCENT, BODEN PARK, RATHFARNHAM DUBLIN 16"
270007,"27 KINGSLAND PARK AVE, DUBLIN 8, DUBLIN"
270008,"27 NAGLES TERRACE, KILRUSH, CLARE"
270009,"28 ARD AN LOCHA, LAKE RD, MOATE"
270010,"29 LARCHFIELD RISE, YOUGHAL, CORK"
270011,"3 BERACH LODGE, KILBARRACK ROAD, DUBLIN 5"
270012,"3 CNOC NA GIUISE, KNOCKROE, CASTLEREA"
270013,"30 Belfield Abbey, Boreenmanna Road"
270014,"30 CHERRYWOOD CLOSE, TERMON ABBEY, DROGHEDA"
270015,"30 GLASMORE PARK, SWORDS, DUBLIN"
270016,"33 OAKLANDS, CARRICK ON SHANNON, LEITRIM"
270017,"34 CASTLEWOOD, DUBLIN RD, DROGHEDA"
270018,"34 SPRINGVIEW, WHEATON HALL, DROGHEDA"
270019,"35 Castleland Park Drive, Balbriggan"
270020,"35 KILLAKEE GROVE, FIRHOUSE, DUBLIN 24"
270021,"37 COMPASS COURT SOUTH, ROYAL CANAL AVE, RATOATH RD"
270022,"37 WOLFE TONE ST, KILKENNY, KILKENNY"
270023,"37A SARSFIELD STREET, NENAGH, E45 VK33"
270024,"38A LR BEECHWOOD AVE, RANELAGH, DUBLIN 6"
270025,"39 DARTRY ROAD, DARTRY, DUBLIN 6"
270026,"4 HARBOUR HEIGHTS, SEAVIEW, CLIFDEN"
270027,"4 OAKBRIDGE, BALLISODARE, SLIGO"
270028,"409 CASEMENT RD, FINGLAS WEST, DUBLIN 11"
270029,"43 TURNBERRY SQ, BALDOYLE, DUBLIN 13"
270030,"43 WOODLANDS DR, GOREY, WEXFORD"
270031,"45 BEECHPARK WEST, ATHLONE, CO WESTMEATH"
270032,"46 THE OAKS, RIDGEWOOD, FOREST RD"
270033,"47 MEADOW VALE, BLACKROCK, CO. DUBLIN"
270034,"479 HOWTH RD, RAHENY, DUBLIN 5"
270035,"48 EATON WOOD COURT, SHANKILL, CO. DUBLIN"
270036,"49 CROMWELLSFORT GROVE, MULGANNON, WEXFORD"
270037,"5 ARDHAVEN, SPRING HILL, TRAMORE"
270038,"5 Cul na Coille, Tulla Road, Ennis"
270039,"5 EARLSFIELD COURT, FRANCIS ST, DUBLIN 8"
270040,"5 GLENVILLE RD CASTLEKNOCK, CASTLEKNOCK DUBLIN 15, DUBLIN"
270041,"5 OISIN BRIAIN, BALLYOISIN, EMYVALE"
270042,"5 SHEEPHILL PARK, BLANCHARDSTOWN, DUBLIN 15"
270043,"5 THE ORCHARD, WHATLEY PLACE, KILMACUD RD UPPER"
270044,"51 ANNAMOE PARK, DUBLIN 7, DUBLIN"
270045,"51 MULGRAVE STREET, DUN LAOIGHRE, DUBLIN"
270046,"54 HUNTERS AVE, HUNTERS WOOD, DUBLIN"
270047,"54 MICHAEL DOOLEY TERRACE, WOODSTOCK ST, ATHY"
270048,"54 PARK DRIVE GROVE, CASTLEKNOCK, DUBLIN 15"
270049,"55 NORTHBROOK AVE, NORTHBROOK RD, RANELAGH"
270050,"56 WINDMILL RD, DROGHEDA, LOUTH"
270051,"59 BELMONT, DUBLIN RD, GALWAY"
270052,"6 dunville park, athlumney, navan"
270053,"6 Rowan House, Silverbanks, The Coast"
270054,"61 Broadfield Drive, Rathmill Manor, Rathcoole"
270055,"63 NEWBROOK AVE, DONAGHMEDE, DUBLIN 13"
270056,"64 WOODLAWN PARK, CHURCHTOWN, DUBLIN 14"
270057,"7 COOTE ST, PORTLAOISE, CO LAOIS"
270058,"7 CORRIB HOUSE, WILLOW PARK, GALWAY"
270059,"7 TEMPLE LAWNS, NORTH WOOD, DUBLIN 7"
270060,"77 ROSSMORE AVE, BALLYFERMOT, DUBLIN 10"
270061,"78C BEAUMONT AVE, CHURCHTOWN, DUBLIN 14"
270062,"797 ST PATRICK'S PARK, CELBRIDGE, CO KILDARE"
270063,"7B COUNDON COURT, KILLINEY AVE, KILLINEY"
270064,"8 OAK DR, SUMMERHILL, CARICK ON SHANNON"
270065,"8 VICTORIA COURT, CUSACK RD, ENNIS"
270066,"84 ARD GRAINNE, ARDNAPONRA, MOATE"
270067,"9 BOTHAIR AN SLIBHE, MOYCULLEN, GALWAY"
270068,"9 GROSVENOR PARK, RATHMINES, DUBLIN 6"
270069,"9 MEADOW COURT, STILLORGAN PARK, BLACKROCK"
270070,"90 MAUDLIN COURT, THOMASTOWN, CO KILKENNY"
270071,"APT 10, 46 GREAT GEORGES ST NORTH, DUBLIN 1"
270072,"APT 1, 8 WINDMILL ST, LIMERICK"
270073,"APT 21 MERCHAMP APTS, SEAFIELD EAST RD, CLONTARF DUBLIN 3"
270074,"Apt 32 Riverbank Hall & others, ADDISON PARK, GLASNEVIN DUBLIN 11"
270075,"APT 46, BLOCK B, CITY GATE"
270076,"APT 47, BLOCK B, CITY GATE"
270077,"APT 5, 10 ASTON ABBEY, 10 ASTON KEY"
270078,"APT 61, RIVERDALE, ORANMORE"
270079,"APT 9, THE CORNFIELDS, FIRGROVE AVE"
270080,"APT27 BLOCK 2, RIVERBANK, SWORDS"
270081,"BADGERHILL HOUSE, BADGERHILL, MOUNTRATH"
270082,"BALLINAGRANN UPPER, GOREY, WEXFORD"
270083,"BALLYFRUTA, GARRYSPILLANE, KILMALLOCK"
270084,"Ballygarron, The Spa, Tralee"
270085,"BALLYVELIG, CAMPILE, NEW ROSS"
270086,"BELLASS, FOXFORD, MAYO"
270087,"BELLVUE, LOVERS WALK, MONTENOTTE"
270088,"BERKLEY LAWN, THOMASTOWN, CO KILKENNY"
270089,"BLESSINGS, BALLINOE, BALLINHASSIG"
270090,"BUNROWER, AYLE, WESTPORT"
270091,"CAHERKEREEN, KILNAMARTYRA, MACROOM"
270092,"CAPPAROGAN, CLONASLEE, CO LAOIS"
270093,"CARRATURK, BALLYLANDERS, CO. LIMERICK"
270094,"CASTLESHEPPARD HOUSE, CASTLESHEPPARD, BALLINGARRY"
270095,"CHURCH STREET, RAMELTON"
270096,"COLLIGAN LODGE, COLLIGAN, DUNGARVAN"
270097,"CORROLOUGH 2, WILLIAMSTOWN, GALWAY"
270098,"CURRAGH, KANTURK, CO CORK"
270099,"DOGWOOD, CAHERBULLIGIN, CRAUGHWELL"
270100,"DUNAMASE, CLON RD, ENNIS"
270101,"FLAT 1, 84 MAIN STREET, PORTLAOISE"
270102,"GLENSAUL, TOURMAKEADY, MAYO"
270103,"KEVIN STREET, TINAHELY, CO WICKLOW"
270104,"KNOCKADOONA, BALLINROBE, COUNTY MAYO"
270105,"KNOCKGLASS HOUSE, CROSSMOLINA, CO. MAYO"
270106,"LADYCASTLE, STRAFFAN, KILDARE"
270107,"LIMERICK RD, KILDORRERY, CORK"
270108,"MAIN STREET, BALLYMAHON, LONGFORD"
270109,"MAIN ST, GLANWORTH, CORK"
270110,"MAIN ST, LADYSBRIDGE, CASTLEMARTYR"
270111,"MILLANDS, OYLEGATE, ENNISCORTHY"
270112,"MONNIE LANE'S, MYRTEVILLE, CO. CORK"
270113,"MURREIGH, WATERVILLE, KERRY"
270114,"PORTURLIN, BALLINA, MAYO"
270115,"RATHCLARE, BUTTEVANT, CORK"
270116,"RIVERWALK HOUSE, WATERLOO RD, BLARNEY"
270117,"RNLI BUNGLOW, LIFE BOAT AVENUE, ROSSLARE HARBOUR"
270118,"ROOGHAUN, ARDRAHAN, GALWAY"
270119,"ROSSES POINT ROAD, BALLYWEELIN, ROSSES POINT"
270120,"SOUTH HILL RD, DELVIN, CO WESTMEATH"
270121,"ST GERARDS, 32 GLASNAMANA RD, GLASNEVIN DUBLIN 11"
270122,"STONEPARK, GALWAY RD, ROSCOMMON"
270123,"THE GARTH, MOUNT ANVILLE RD DUNDRUM, DUBLIN 14"
270124,"THE SPA, CASTLECONNELL, LIMERICK"
270125,"TUOGH, ADARE, LIMERICK"
270126,"1  PARKSIDE WOODS, PARKSIDE, MALAHIDE ROAD"
270127,"1 FARNDREG EST, DUNDALK, LOUTH"
270128,"1 GREEN VIEW, CAPPAHARD, TULLA RD"
270129,"1 STANNES PARK TURNERSCROSS, CORK"
270130,"1 THE COVE FLATS, DUNMORE RD, WATERFORD"
270131,"1 THE PADDOCK, BLACKHORSE AVE, DUBLIN 7"
270132,"10 ABBOTS GROVE PARK, KNOCKLYON, DUBLIN 16"
270133,"10 BARTON CLOSE, CHURCHFIELDS, STRAFFAN"
270134,"10 BOROIMHE HAZEL, SWORDS, DUBLIN"
270135,"10 BROOKLAWN AVE, BLACKROCK, DUBLIN"
270136,"10 ESKER MEADOW GROVE, LUCAN, MEADOW GROVE"
270137,"10 PARK VIEW, LONGFORD"
270138,"10 ParksideWoods, Parkside, Malahide Road"
270139,"10 Roseland Avenue, Cualanor, Upper Glenageary Road"
270140,"101 TUDOR LAWNS, FOXROCK, DUBLIN 18"
270141,"105 WEST AVE, PARKGATE, FRANKFIELD"
270142,"106 RUIGNALECKA, SLIGO RD, BALLINA"
270143,"11  Oakbridge, Ballisodare"
270144,"11 Abbots Grove Park, Abbots Grove, Knocklyon"
270145,"111 CARNLOUGH RD, CABRA WEST, DUBLIN 7"
270146,"113 HAZEL PARK, NEWCASTLE, GALWAY"
270147,"113 ROCKFORD MANOR, BLACKROCK, DUBLIN"
270148,"117 SHANARD RD, SANTRY, DUBLIN 9"
270149,"119 ST DECLANS RD, MARINO, DUBLIN 3"
270150,"12 ST JOACHIMS TERRACE, SLIGO, SLIGO"
270151,"13 ASHFIELD, TEMPLEOGUE, DUBLIN 6W"
270152,"13 RATHEVAN CLOSE, BORRIS RD, PORTLAOISE"
270153,"132 TEMPLEGREEN, NEWCASTLEWEST, CO LIMERICK"
270154,"14 PAIRC AN CALLAN, DROMNEAVANE, KENMARE"
270155,"14 SEABURY CRESCENT, MALAHIDE, DUBLIN"
270156,"14 The Crescent, Ros Mor, Kilmallock Road"
270157,"15 AVONDALE COURT, CORBALLY, LIMERICK"
270158,"15 CHESTNUT GROVE, LETTERKENNY, DONEGAL"
270159,"15 Churchfields Park, Ashbourne"
270160,"15 GREENPARK MEADOWS, MULLINGAR, WESTMEATH"
270161,"15 WHITEBEAM AVE, CLONSKEAGH, DUBLIN 14"
270162,"151 THE HEATH, RAMSGATE VILLAGE, GOREY"
270163,"16 CHESTNUT GROVE, LETTERKENNY, COUNTY DONEGAL"
270164,"16 LONGSTONE PARK, PORTRANE, DUBLIN"
270165,"16 WOODLANDS PARK, BLACKROCK, DUBLIN"
270166,"163 TEMPLE COURT, NORTH WOOD, SANTRY DUBLIN 9"
270167,"168 CHARLESLAND COURT, THE GLEN, GREYSTONES"
270168,"17 FAIR ST EAST, MALLOW, CORK"
270169,"18 HAZELWOOD WAY, HAZELWOOD, GLANMIRE"
270170,"18 Hollywoodrath Rise, Hollystown"
270171,"18 KNOCKLYON, CLONMACKEN, LIMERICK"
270172,"18 Maydenhayes Mews, Maydenhayes, Mornington"
270173,"19 GLENDOWN PARK, TEMPLEOGUE, DUBLIN 6W"
270174,"19 MOYARD, SHANBALLA, LAHINCH RD ENNIS"
270175,"19 STREAM STREET, TAGHMON, COUNTY WEXFORD"
270176,"19 WATERSIDE CLOSE, WATERSIDE, Sword Road"
270177,"2 ANVIL COURT, MOYCULLEN, GALWAY"
270178,"2 CARRIG HAVEN, CLONARD, WEXFORD TOWN"
270179,"2 ROSBEG, WESTPORT, CO MAYO"
270180,"2 SPRINGVALE RD, PARCNAGOWAN, KILKENNY"
270181,"2 UNIVERSITY PARK, NEWCASTLE RD, GALWAY"
270182,"20 ORWELL PARK RISE, TEMPLEOGUE, DUBLIN 6W"
