,Address
157500,"20 Harolds Bridge Court, Harolds Cross"
157501,"20 Thornfields, Kilbrogan, Bandon"
157502,"21 Harolds Bridge Court, Harolds Cross"
157503,"22 Harolds Bridge Court, Harolds Cross"
157504,"220 Oldbridge Station, Oberstown, Naas"
157505,"23 COOLROE HEIGHTS, BALLINCOLLIG, CORK"
157506,"23 Harolds Bridge Court, Harolds Cross"
157507,"23 Rocklands, Tubbercurry"
157508,"23 THE ONYX, THE GRANGE, STILLORGAN"
157509,"235 North Circular Road, Dublin"
157510,"24 Harolds Bridge Court, Harolds Cross"
157511,"25 Harolds Bridge Court, Harolds Cross"
157512,"26 Bridge Court, Harolds Cross"
157513,"27 BARRETT'S TERRACE, OFF BLARNEY ST, CORK"
157514,"27 Bridge Court, Harolds Cross"
157515,"27 MILLBROOK VILLAGE, MILLTOWN, DUBLIN 6"
157516,"28 BEECHLAWN DR, HONKSLAND, ATHLONE"
157517,"28Harolds Bridge Court, Harolds Cross"
157518,"29 CASTLEVIEW, CASTLEISLAND, KERRY"
157519,"29 FERNDALE COURT, ALLIED RIVER ROAD, RATHMICHAEL"
157520,"29 Harolds Bridge Court, Harolds Cross"
157521,"29 leinster wood south, carton demesne, MAYNOOTH"
157522,"29 ROCKABILL APTS, SKERRIES, DUBLIN"
157523,"3 COIRCEOG, FIDDOWN, KILKENNY"
157524,"3 EARL STREET SOUTH, DUBLIN 8"
157525,"3 Harolds Bridge Court, Harolds Cross"
157526,"3 LARTIGUE COURT, FLEMINGS LANE, KILLARNEY"
157527,"3 TEMPLE GARDENS, NORTHWOOD, SANTRY DUBLIN 9"
157528,"30 Bluebell Way, Esker Hills, Portlaois"
157529,"30 Harolds Bridge Court, Harolds Cross"
157530,"31 Harolds Bridge Court, Harolds Cross"
157531,"31 MANOR HILL, BALLINCOLLIG, CORK"
157532,"32 BEECHWOOD CLOSE, BAGENALSTOWN, CARLOW"
157533,"32 Harolds Bridge Court, Harolds Cross"
157534,"33 Harolds Bridge Court, Harolds Cross"
157535,"331 CASEMENT RD, FINGLAS, DUBLIN 11"
157536,"34 Harolds Bridge Court, Harold Cross"
157537,"35 Harolds Bridge Court, Harolds Cross"
157538,"35 MARIAN PARK, BLACKROCK, CORK"
157539,"35 SHAQNNAMORE PARK, CLAREVIEW, LIMERICK CITY"
157540,"356 MALAHIDE MARINA VILLAGE, MALAHIDE, DUBLIN"
157541,"36 Harolds Bridge Court, Harolds Cross"
157542,"37  The Mills, Ballysaggart Beg, Lismore"
157543,"37 Harolds Bridge Court, Harolds Cross"
157544,"38 Harolds Bridge Court, Harolds Cross"
157545,"39 Harolds Bridge Court, Harolds Cross"
157546,"39 HIGHFIELD COURT, HIGHFIELD RD, RATHGAR DUBLIN 6"
157547,"4 CLONTURK PARK, DRUMCONDRA, DUBLIN 9"
157548,"4 Cluain Caonach, Kenagh"
157549,"4 Harolds Bridge Court, Harolds Cross"
157550,"4 Knockeven Avenue, Rushbrooke, Cobh"
157551,"4 LARTIGUE COURT, FLEMINGS LANE, KILLARNEY"
157552,"4 TRIMLESTON GARDENS, BOOTERSTOWN"
157553,"40 Harolds Bridge Court, Harolds Cross"
157554,"41 AVONDALE DRIVE, GREYSTONES, LIMERICK"
157555,"41 Harolds Bridge Court, Harolds Cross"
157556,"42 Harolds Bridge Court, Harolds Cross"
157557,"43 Harolds Bridge Court, Harolds Cross"
157558,"44 Harolds Bridge Court, Harolds Cross"
157559,"45 Harolds Bridge Court, Harolds Cross"
157560,"45 RIVERCRESENT, VIRGINIA, CAVAN"
157561,"46 Harolds Bridge Court, Harolds Cross"
157562,"47 Harolds Bridge Court, Harolds Cross"
157563,"48 Harolds Bridge Court, Harolds Cross"
157564,"5 GARRANBANE GREEN, BALLINROAD, DUNGARVAN"
157565,"5 Harolds Bridge Court, Harolds Cross"
157566,"5 Lakeside Close, Mountshannon"
157567,"5 LANESBOROUGH GARDENS, ST MARGARETS RD FINGLAS, DUBLIN 11"
157568,"5 LIOS EALTAN, FATHER GRIFFIN RD, GALWAY"
157569,"51 KILCARRIG AVE, FETTERCAIRN, TALLAGHT DUBLIN 24"
157570,"56 CALDERWOOD ROAD, DRUMCONDRA, DUBLIN 9"
157571,"6 GLEN GARTH, THE PARK, CABINTEELY DUBLIN 18"
157572,"6 Harold Bridge Court, Harolds Cross"
157573,"62 SLIEVENAMON RD, DRIMNAGH, DUBLIN 12"
157574,"65 ABBOTSTOWN RD, FINGLAS WEST, DUBLIN 11"
157575,"65 ROSEDALE CLOSE, CASTAHEANY, DUBLIN 15"
157576,"69 ST HELENS RD, BOOTERSTOWN, BLACKROCK"
157577,"69 THE ELMS, RIDGEWOOD, FORREST ROAD  SWORDS"
157578,"7 Harolds Bridge Court, Harolds Cross"
157579,"7 NEALE RD, BALLINROBE, MAYO"
