,Address
222500,"31 RIDGEWOOD, WHITEBARN, YOUGHAL"
222501,"32 Cuslough, Saleen, Castlebar"
222502,"33 CROFTWELL SQUARE, RATHCOOLE, CO. DUBLIN"
222503,"33 SWANWARD COURT, PARNELL RD, DUBLIN 12"
222504,"336 Timbleston, Goatstown Road, Dublin 14"
222505,"34 KILMORE AVE, ARTANE, DUBLIN 5"
222506,"34 WESTGATE PARK, BISHOPSTOWN, CORK"
222507,"35 PINE GROVE, GORT RD, ENNIS"
222508,"36 Ferns Green, Ferns Bridge, Monasterevin"
222509,"37 ASHFIELD, JOHNSWELL RD, KILKENNY"
222510,"37 BROUGHTON ST, DUNDALK, LOUTH"
222511,"37 WOLFE TONE ST, CORK, CORK"
222512,"38 BROOKHURST, COLLINS AVE, WATERFORD"
222513,"38 LEICNIN VILLAGE, TURLOUGH, CASTLEBAR"
222514,"38 Rann Mor Meadow, Crievesmith, Letterkenny"
222515,"4 Barnhall Lawn, Hansfield, Barnwell"
222516,"4 CAMBRIDGE PARK, RINGSEND, DUBLIN 4"
222517,"4 Fainne na Farraige, Ring, Dungarvan"
222518,"4 FOREST GLEN, KNOCKS LYRE, CLONAKILTY"
222519,"4 GLENVILLE TERRACE, DUBLIN RD, NAAS"
222520,"4 Hampton Lodge Walk, The Cloisters, Drumcondra"
222521,"4 LECNEIN VILLAGE, TURLOUGH, CASTLEBAR"
222522,"4 WHITWORTH PLACE, DRUMCONDRA, DUBLIN 9"
222523,"40 WAINSFORT CRESCENT, TERENURE, DUBLIN 6W"
222524,"40 WILTON GARDENS, WILTON, CORK"
222525,"41 Fern Grove, Carrigaline, Cork"
222526,"42 ARD COILLTE, BALLINA KILLALOE, TIPPERARY"
222527,"42 KIERNAN AVE, COLLOONEY, SLIGO"
222528,"42 WHITEHALL EST, TULLAMORE, OFFALY"
222529,"43B STRAND RD, SANDYMOUNT, STRAND RD DUBLIN 4"
222530,"44 ASHGROVE, TULLOW RD, CARLOW"
222531,"45 THE LAWNS, ABBEYLANDS, CLANE"
222532,"46 GLEANN NA RI, VALLEY AVE, DRUID VALLEY DUBLIN 18"
222533,"47 FARMLEIGH AVE, BLACKROCK, DUBLIN"
222534,"47 HARBOUR COURT, ARKLOW, WICKLOW"
222535,"48 CRENIGANS BANOG, ASHBOURNE"
222536,"48 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD"
222537,"49 Landen Park, Oldtown Demesne, Naas"
222538,"5 CLIFF RD, TRAMORE, WATERFORD"
222539,"5 DONNYBROOK GREEN, GREENFIELD PARK, DONNYBROOK DUBLIN 4"
222540,"5 HUNTERS LANE, ASHEWOOD, ASHBOURNE"
222541,"5 MAYDENHAYES ROAD, MAYDENHAYES, MORNINGTON"
222542,"5 MAYESTON CRESCENT, MAYESTON HALL, FINGLAS DUBLIN 11"
222543,"5 RIVERVIEW, NEWTOWN MOUNTKENNEDY, WICKLOW"
222544,"5 the meadows, whitefield manor"
222545,"53 DROMROE AVE, WOODHAVEN, CASTLETROY"
222546,"54 HAROLDS CROSS COTTAGES, HAROLDS CROSS, DUBLIN 6"
222547,"56 MC DONAGH RD, CORK RD, WATERFORD"
222548,"57 OBRIEN ST, TIPPERARY, TIPPERARY"
222549,"59 LIMEKILN RD, WALKINSTOWN, DUBLIN 12"
222550,"59 RADCLIFFE HALL, ST JOHNS RD, SANDYMOUNT DUBLIN 4"
