,Address
200000,"210B PEARSE RD, BALLYPHEHANE, CORK"
200001,"22 KILTIPPER GATE, KILTIPPER WAY, DUBLIN 24"
200002,"22 ST TERESAS PLACE, GLASNEVIN, DUBLIN 9"
200003,"22 VERNON GARDENS, CLONTARF, DUBLIN"
200004,"222 GREENPARK MEADOWS, MULLINGAR, WESTMEATH"
200005,"23 CHERRYFIELD AVE, WALKINSTOWN, DUBLIN 12"
200006,"23 EARL COURT, LOUGH RYNN ESTATE, MOHILL"
200007,"23 LARCHFIELD RISE, YEWWOOD, YOUGHAL"
200008,"24 SHANNON PK, ENNIS, CO CLARE"
200009,"24 ST KEVINS SQ, BRAY, WICKLOW"
200010,"24 THE DRIVE, CLONEE, DUBLIN 15"
200011,"25A WILLOW COURT, DRUID VALLEY, LOUGHLINSTOWN"
200012,"26 Coill Dubh Avenue, Coill Dubh, Malahide"
200013,"26 MEADOWBROOK AVE, MAYNOOTH, KILDARE"
200014,"26 THE BRIDGE, SHANKILL, DUBLIN"
200015,"26A FITZHAVEN SQ, CIRCULAR RD SOUTH, LIMERICK"
200016,"28 ARNOLD PK, GLENAGEARY, DUBLIN"
200017,"29 FEARNOG, CLYBAUN RD, GALWAY"
200018,"2A HIGHRIDGE GREEN, KILMACUD RD UPPER, BLACKROCK"
200019,"3 ALEXANDRA QUAY, YORK RD, RINGSEND DUBLIN 4"
200020,"3 ALEXANDRA TERRACE, OFF BLOOMFIELD AVE, SOUTH CIRCULAR RD DUBLIN 8"
200021,"3 ARDEE ST, BRAY, CO WICKLOW"
200022,"3 CASTLE RD, CLONTARF, DUBLIN 3"
200023,"3 EARL COURT, LOUGH RYAN ESTSTE, MOHILL"
200024,"3 EISCIR HEAD RD, EISCIR MEADOWS, TULLAMORE"
200025,"3 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15"
200026,"3 HAZELWOOD, CLONROADMORE, ENNIS"
200027,"3 KNOCKANALLY VILLAGE, DONADEA, KILDARE"
200028,"3 TEMPLE LINN, BALLYMORE, WESTMEATH"
200029,"30 GREENHILLS, BALLINAMEEN, BOYLE"
200030,"31 PERY COURT, UPPER MALLOW ST, LIMERICK"
200031,"33 Cooperswood, Kinsealy"
200032,"33 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9"
200033,"35 KILTEEVAN PARK, ST PATRICK'S STREET, CASTLEREA"
200034,"35 LANESBOROUGH CRESCENT, ST MARGARETS RD, DUBLIN 11"
200035,"35 SOUTH LODGE, DOUGLAS, CORK"
200036,"36 BANCROFT AVE, TALLAGHT, DUBLIN 24"
200037,"36 CUCHLAINN HEIGHTS, LIBERTIES, CARLINGFORD"
200038,"36 Longview Avenue, Millers Glen, Swords"
200039,"36 WOOD DALE CLOSE, BALLYCULLEN, DUBLIN 24"
200040,"38 BOIREANN BHEAG, ROSCAM, GALWAY"
200041,"38 RATHVILLY DR, FINGLAS SOUTH, DUBLIN 11"
200042,"38 THE BLACKTHORN, RIVERSDALE, DUBLIN 14"
200043,"39 Monalin, Wicklow Hills, Newtownmountkennedy"
200044,"391 NORTH CIRCULAR RD, PHIBSBOROUGH, DUBLIN 7"
200045,"4 COVES BROOK, GOREY RD CARNEW, WICKLOW"
200046,"4 EARL COURT, LOUGH RYNN ESTATE, MOHILL"
200047,"4 Lord Leitrim Court, Mohill, Co Leitrim"
200048,"4 POOLBOY COTTAGES, BALLINASLOE, GALWAY"
200049,"4 SOUTHFIELD, SOUTH CIRCULAR RD, DUBLIN"
200050,"40 CHERRYWOOD AVE, CLONDALKIN, DUBLIN 22"
200051,"40 GLEANN CORA, NEWMARKET ON FERGUS, CLARE"
200052,"41 NUNS WALK, BALLYPHEHANE, CO CORK"
200053,"43 Marlton Hall, Marlton Road, Wicklow"
200054,"44 Leslie's Arch, Old Quarter, Ballincollig"
200055,"47 CHURCH STREET, DUBLIN 7"
200056,"48 WESTON MEADOW, WESTON PARK, LUCAN"
200057,"5 TEMPLE GARDENS, RATHMINES, DUBLIN 6"
200058,"5 WOLFE TONE PLACE, LETTERKENNY, DONEGAL"
200059,"5 YELLOW RD, WHITEHALL, DUBLIN 9"
200060,"50 DISCOVERY BUILDING, ROYAL CANAL PARK, ASHTOWN DUBLIN 15"
200061,"50 FORTUNES WALK, CITYPARK, CITYWEST DUBLIN 24"
200062,"55 FLOWER HILL, RUSHBROOKE MANOR, COBH"
200063,"57 GARDEN VILLAGE AVE, KILPEDDER, WICKLOW"
200064,"57 PATTISONS EST, MOUNTMELLICK, LAOIS"
200065,"5C WELLESLEY COURT, ENNIS RD, LIMERICK"
200066,"6 Lord Leitrim Court, Mohill, Co Leitrim"
200067,"6 TEMPLE LINN, BALLYMORE, MULLINGAR"
200068,"6 TULLYHALL PARK, LUCAN, DUBLIN"
200069,"66 FITZWILLIAM QUAY, RINGSEND, DUBLIN 4"
200070,"68 BANNA BEACH, ARDFERT, TRALEE"
200071,"68 PATRICIAN VILLAS, STILLORGAN, DUBLIN"
200072,"7 CASTLEVIEW GREEN, SWORDS, DUBLIN"
200073,"7 EARL COURT, LOUGH RYNN ESTATE, MOHILL"
200074,"7 FITZGERALD HOUSE, LEADER PARK, DUBLIN RD  LONGFORD TOWN"
200075,"7 GALWAY BAY APTS, SALTHILL, GALWAY"
200076,"7 HOWTH LODGE, HOWTH RD, HOWTH"
200077,"7 Ridgewood Manor, Melitta Road, Kildare"
200078,"7 TEMPLE LINN, BALLYMORE, WESTMEATH"
200079,"7 WATERVILLE, ENNIS RD, LIMERICK"
200080,"8 Cairlinn Green, Mullaharlin Road, Dundalk"
200081,"8 CAMERON SQ, KILMAINHAM, DUBLIN 8"
200082,"8 CARRAIG PALMER, SALTHILL, GALWAY"
200083,"8 CHURCH VIEW, CHURCH AVE, DRUMCONDRA DUBLIN 9"
200084,"8 EARL COURT, LOUGH RYNN ESTATE, MOHILL"
200085,"8 FITZGERALD HOUSE, LEADER PARK, DUBLIN RD  LONGFORD TOWN"
200086,"8 MEADOWVALE, RAMELTON, LETTERKENNY"
200087,"8 TEMPLE LINN, BALLYMORE, MULLINGAR"
200088,"8 WOODFORD VIEW, BLOCK 2, CULLYLEENAN"
200089,"81 ASHWOOD ROAD, CLONDALKIN, DUBLIN 22"
200090,"84 ST MARYS RD, EASTWALL, DUBLIN 3"
200091,"88 THE BRIARY, BLAINROE, WICKLOW"
200092,"89 Browneshill Wood, Browneshill Road, Carlow"
200093,"9 EARL COURT, LOUGH RYNN ESTATE, MOHILL"
200094,"9 Fairgreen, Timolin"
200095,"9 GLENLYON PARK, KNOCKLYON, DUBLIN 16"
200096,"9 GORT NA SMOL, CLONMEL, TIPPERARY"
200097,"9 HAZEL GROVE, CLONBALT WOOD, LONGFORD"
200098,"9 HOLLYBANKWAY, CLONGOWRA, WATERFORD RD"
