,Address
197500,"13 LAMBES COURT, BEAVERSTOWN ORCHARD, DONABATE"
197501,"13 POUND ST, NEWPORT, TIPPERARY"
197502,"13 Silken Park Avenue, Kingswood, Citywest"
197503,"134 Evan Woods, Golf Links Road, Castletroy"
197504,"14 HAYWORTH MEWS, ONGAR VILLAGE, DUBLIN 15"
197505,"14 The Park, Harbour Heights, Rochestown Road"
197506,"15 Barleycove Beach Apartments, Barleycove, Goleen"
197507,"15 BEECHWOOD RD, RANELAGH, DUBLIN"
197508,"15 Croi an Bhaile, Carrabane, Athenry"
197509,"154 OUGHTERANNY VILLAGE, KILCOCK, CO KILDARE"
197510,"16 Barr na Tra, Cliffoney"
197511,"16 Christendom Square, Christendom, Ferrybank"
197512,"16 ELM PARK TERRACE, TERENURE, DUBLIN 6W"
197513,"16 ORCHARD LANE, BLACKROCK, DUBLIN"
197514,"169 Meadowgate, Gorey"
197515,"17 FORELANDS, KENMARE, KERRY"
197516,"17 WILFIELD, SANDYMOUNT, DUBLIN 4"
197517,"18 LERR ROAD, ABBEYLANDS, BARNHILL"
197518,"18 Phelan Avenue, Royal Canal Park, Ratoath Rd  Ashtown"
197519,"18 SHELTON GARDENS, KIMMAGE RD WEST, DUBLIN 12"
197520,"18 THE DRIVE, HIGHLANDS, DROGHEDA"
197521,"19 MOOREFIELD PARK, NEWBRIDGE, KILDARE"
197522,"2 CASTLEWELL, COURTBRACK AVE, LIMERICK"
197523,"2 CLUAIN DARA COURT CLONMACKEN, LIMERICK CO. LIMERICK"
197524,"2 COIS NA GCOILTE, CARRICKMACROSS, CO MONOGHAN"
197525,"2 DUN EMER WAY, DUN EMER, LUSK"
197526,"2 Kilheale Drive, Killheale Manor, Kill"
197527,"20 GILLABBEY ST, CORK, CORK"
197528,"20 LEICNIN VILLAGE, TURLOUGH, CASTLEBAR"
197529,"20 SEXTON ST, WATERFORD, WATERFORD"
197530,"20 WHEATFIELD, MUFF, CO DONEGAL"
197531,"21 CLANRANALD RD, DONNYCARNEY, DUBLIN 5"
197532,"21 RATHDOWN PARK, DUBLIN 6W, DUBLIN"
197533,"22 AUGHRIM HEIGHTS, BALLYLIFFIN, DONEGAL"
197534,"22 CASTLEFARM, SWORDS, DUBLIN"
197535,"22 ERNE TERRACE, PEARSE STREET, DUBLIN 2"
197536,"22 IRISHTOWN, CLONMEL, TIPPERARY"
197537,"24 AL UISCE, MILEHOUSE RD, ENNISCORTHY"
197538,"25 DAYLSFORT RD, SALTHILL, GALWAY CITY"
197539,"25 THE CRESCENT HARBOUR HEIGHTS, PASSAGE WEST, CORK"
197540,"25 THOMAS STREET, MITCHELSTOWN, CO CORK"
197541,"26 CLONBEG, CHURCH HILL MEADOWS, RAHEEN"
197542,"26 PARKVIEW DR, GREYSTONES, ENNIS RD"
197543,"26 RUSSELL AVE EAST, EAST WALL, DUBLIN 3"
197544,"27 Esmonde Avenue, Clane"
197545,"27 HEATHER PARK, HILLHEAD, AGHILLY"
197546,"27 INCHICRONAN, CRUSHEEN, CLARE"
197547,"27 PAIRC NA CARRAIGE, BANTRY, CORK"
197548,"271 ARTHUR GRIFFITH, LUCAN, DUBLIN"
197549,"28 ORCHARD GROVE, NEWTOWNCUNNINGHAM, DONEGAL"
197550,"29 LAWNDALE DR, DOORADOYLE, LIMERICK"
197551,"2A BAWNVILLE AVENUE, TALLAGHT, DUBLIN 24"
197552,"3 ABBEY HALL, NEW ROSS, WEXFORD"
197553,"3 CHURCHFIELDS, COOSAN, ATHLONE"
197554,"3 Dalriada Green, Knocklyon, Dublin 16"
197555,"3 SKERRIES ROAD, LUSK, CO DUBLIN"
197556,"30 Castle Park, Termonfeckin"
197557,"30 NEW CARAGH COURT, NAAS, KILDARE"
197558,"31 OLDE MILL STONE, KILLALA RD, BALLINA"
197559,"31 PORTERSGATE AVE, CLONSILLA, DUBLIN 15"
197560,"31 THE ORCHARD, KILLESTER, DUBLIN 5"
197561,"33 THE CLOISTERS, BALLINCOLLIG, CORK"
197562,"331 ERRIGAL RD, DRIMNAGH DUBLIN 12, DUBLIN 12"
197563,"34 OAKDENE, BALLINCLEA RD, KILLINEY"
197564,"36 CEDAR RD, ARCHERSTOWN WOOD, ASHBOURNE"
197565,"36 FAIRLAWN RD, FINGLAS, DUBLIN 11"
197566,"39 DALETREE CLOSE, FIRHOUSE, DUBLIN 24"
197567,"39 SYMPHONY HOUSE, ADELAIDE RD, DUBLIN 2"
197568,"4 Kilheale Manor, Kilheale Manor, Kil"
197569,"4 LAD LANE, DUBLIN 2, DUBLIN"
197570,"4 STEEPLE MEADOW WAY, MILLTOWN, KERRY"
197571,"40 EYRE ST, NEWBRIDGE, KILDARE"
197572,"40 Kilheale Avenue, Kilheale Manor, Kill"
197573,"408 ABBEY RIVER COURT, SHEEP ST, LIMERICK"
197574,"42 ST PAPPIN RD, GLASNEVIN, DUBLIN"
197575,"42 WESTON RD, CHURCHTOWN, DUBLIN"
197576,"43 TOWNPARKS, COMMONS RD, NAVAN"
197577,"44 LAMBAY VIEW, RUSH, DUBLIN"
197578,"48 ARD KEEN, CAVAN"
