,Address
12500,"22 castlegate elms, adamstown castle, adamstown"
12501,"23 Ashington Court, Navan Road"
12502,"23 Oranhill Avenue, Oranview, Oranmore"
12503,"26 Lios Ard, Lisloose, Tralee"
12504,"26 The Fairways, Westport"
12505,"28 STOCKING WOOD HEATH, STOCKING AVENUE, RATHFARNHAM  DUBLIN 14"
12506,"29 cluain arra, NEWCASTLEWEST"
12507,"3 Oldwood (Phase 11), Ardsallagh, Roscommon"
12508,"31 Main sTreet, Rathdrum"
12509,"31 Park Road Estate, Killarney"
12510,"33  Monalee, Monavalley, Tralee"
12511,"35 Kilmarray Road, Garryowen, Limerick"
12512,"36 Sycamore Road, Rathnapish"
12513,"4 millmount place, drumcondra"
12514,"40 brownshill wood, brownshill road, carlow"
12515,"42  Riasc na Ri, Bothar Stiofan, Galway"
12516,"42  Riasc na Ri, Bothar Stiofan, Galway"
12517,"42 Assumpta Road, Edenderry"
12518,"42 Assumption Road, Edenderry"
12519,"42 Rosanule, Phoenix Park Racecourse, Castleknock"
12520,"44 Cill Greine, Lismonaghan, Letterkenny"
12521,"46  Radharc an Mhuilinn, Rathwire, Killucan"
12522,"5 Allenwood, Tulleyallen, Drogheda"
12523,"5 Castlefalls, Ross Road, Killarney"
12524,"5 The Cloisters, Castlebridge"
12525,"5 The Cross of Newtoew, Ballyroan, Portlaoise"
12526,"52 Millbridge Way, Naas"
12527,"55 St. Helens Drive, Kilrane"
12528,"58 Belmayne Avenue, Belmayne, Balgriffin"
12529,"58 Hanaville Park, Terenure, City of Dublin"
12530,"6 Caislean Court, Thurles"
12531,"6 Killaloonty, Galway Road, Tuam"
12532,"6 St. Cronan's Road, Bray"
12533,"68 Blasket Square, Waterville, Blanchardstown"
12534,"69 Park Ridge, Grange Rath, Dublin Road  Drogheda"
12535,"6A Cecil Avenue, Off Charlemont, Clontarf  Dublin 3"
12536,"7 College Court, Kevin Street, Dublin 8"
12537,"7 Harman Street, Dublin"
12538,"7 Wexford Street, Gorey"
12539,"71 Castaheany, Clonee"
12540,"72 Marlton Park, Wicklow Town"
12541,"73 tara court, balbriggan"
12542,"8 Kilcaragh Lawn, Lixnaw"
12543,"8 Stonemasons Road, Lusk"
12544,"80 Dromard, Lahinch Road, Ennis"
12545,"8A The Mill, Dooradoyle Park, Dooradoyle"
12546,"9 Heywood Village, Ballinakill, Co. Laois"
12547,"91 Marsham Court, Stillorgan, Co. Dublin"
12548,"Ballinakill, Enfield"
12549,"Boyle Road, Frenchpark"
12550,"Courtlands East, Mayglass"
12551,"Derreen, Tullycrine, Kilrush"
12552,"Derrycliffe, Bunduff, Castlegal  Cliffoney"
12553,"East End, Ballydehob"
12554,"Gleann Na Smol, Tallaght, Dublin 24"
12555,"Hilltop, Killtilly, Bunclody"
12556,"Kilkee, Clare"
12557,"Killeen, Ballylanders"
12558,"leagard north, miltown malbay"
12559,"Lisnabrin House, Curraglass West"
12560,"Main Street, Ballon"
12561,"park lodge, park view drive, granges road  kilkenny"
12562,"Rangue, Killorglin"
12563,"Relaghan, Shercock"
12564,"Rosses Point, County Sligo"
12565,"Tomsilla, Gorey"
12566,"Wolver Hollow, Sculleen, Cloyne"
12567,"Wood Cottage, Wood Road, Ardara"
12568,"Woodlands, Monart, Enniscorthy"
12569,"1 Anne Devlin Drive, Rathfarnham"
12570,"1 Silverstream Court, Silverstream Road, Stamullen"
12571,"1 The Abbey, Bridewood, Classes Lake"
12572,"1 The Stableyard, Oldtown Demesne, Naas"
12573,"10 Archdeaconry View, Kells"
12574,"10 Farmleigh Avenue, Farmleigh Woods, Castleknock"
12575,"102 Raphoe Rpad, Crumlin, Dublin 12"
12576,"105 Lismore, Cappagh Road, Galway"
12577,"12 Glencairn, Caherslee, Tralee"
12578,"13 Priory Grove, Johnstown, Navan"
12579,"132 Coille Tire, Doughiska, Galway"
12580,"14 Hillside, Greystones"
12581,"14 Moyclare Drive, Baldoyle, Dublin 13"
12582,"15 Herberton Walk, Rialto, Dublin 8"
12583,"15 Killeline Heights, Newcastlewest, Co. Limerick"
12584,"15 The Osprey  Barnageeragh Cove, Barnageeragh, Skerries"
12585,"16 Seabury Dale, Malahide, County Dublin"
12586,"17 Brookville, Rantavan, Mullagh"
12587,"171 Glanntan, Golf Links Road, Castletroy"
12588,"18 Carrig Court, Carrignavar"
12589,"18 Turlough Gardens, Fairview"
12590,"2 Old Galway Road, Loughrea, Co Galway"
12591,"2 The Waterfront, Tarmonbarry"
12592,"223 Hillcrest Park, Glasnevin"
12593,"23 Tamarisk Drive, Kilnamanagh, Dublin 24"
12594,"25, SUMMERHILL VILLAGE, SLIGO"
12595,"26 Lissadyra, Ballygaddy Road, Tuam"
12596,"29 Eaton Square, Monkstown"
12597,"3 Monalee Manor  Ballymoneen Rd, Knocknacarra"
12598,"3 The Waterfront, Tarmonbarry"
12599,"36 Hazelbrook, Upper Kilmacud Road, Co. Dublin"
12600,"38 Bayside Crescent, Sutton, Dublin13"
12601,"4 Bailey's New Street, Waterford"
12602,"4 Hillview Drive, Dungarvan"
12603,"4 the oaks, rathnew"
12604,"40 An Grianan, Ballinroad, Dungarvan"
12605,"42 Wainsfort, Rochestown Road"
12606,"43 Westwood Grove, Clara"
12607,"45 Gardiner's Walk, Rushbrooke Links, Cobh"
12608,"5 Adamstown Way, Adamstown Square, Adamstown"
12609,"52 Carndonagh Road, Donaghmede"
12610,"56 Westcourt Heights, Ballincollig, Co Cork"
12611,"6  Moulden Bridge, Ratoath, Co. Meath"
12612,"66 Cluan Ard, Kllyclug, Letterkenny"
12613,"7  cuirt an Fhile, Roslevan, Ennis"
12614,"7 Montpelier Gardens, Infirmary Road"
12615,"74 Old Balreask Woods, Navan"
12616,"8 The Coachyard, Enfield"
12617,"83 The Drumlins, Virginia"
12618,"9 ARBUTUS AVENUE, HAROLDS CROSS"
12619,"9 Ardfinn Grove, Ardfinn, Strandhill Road"
12620,"9 Cois Farraige, Burgatia, Rosscarbery"
12621,"9 Mulberry Lane, Bridgemount, Carrigaline"
12622,"Agloragh, Ballyhaunis"
12623,"Apartment No 1 Mountainview, Vevay Road, Bray"
12624,"Apt 20  The Abbey, Classes Lake, Ovens"
12625,"Apt 3 Nutley House, 50/52 Nutley Road"
12626,"Apt 41  Tailteann Court, Longford Road, Mullingar"
12627,"Apt 71 Achill Square, Block 6  Cluster 14, Waterville  Blanchardstown"
12628,"Ardnaglew, Kilbeggan"
12629,"Ballynamona, Bailieborough"
12630,"Cloonavaddogge, Kilskeagh, Athenry"
12631,"Corcusonny, Dromahair, Co. Leitrim"
12632,"Drumacoo, Kilcolgan"
12633,"Gortard, Clarinbridge"
12634,"Gortnalug, mohill"
12635,"Houndscourt, Ballinree, Doneraile"
12636,"Kilcurma  New Road, Tullamore"
12637,"Killowen, Kenmare"
12638,"Knockskenolin, Wells, Gorey"
12639,"Laganara Cottage, Kentstown"
12640,"Moville House, Screen, Enniscorthy"
12641,"Rosaacossane, Greenane, Killarney"
12642,"Shronaboy, Glenfesk, Killarney"
12643,"Summers Keep, Shanaway Road, Ennis"
12644,"1 Dangan Park, Kimmage Road West, Dublin"
12645,"1 Millbrook, Carrigaline, Co. Cork"
12646,"1 The Crescent, Wetherton, Bandon"
12647,"10 Bellevue Park Avenue, Blackrock"
12648,"10 Brittas Bay Park, Brittas Bay"
12649,"10 Circular Road, Kilkenny"
12650,"10 Riverwood Dene, Castleknock, Dublin 15"
12651,"103 Landen Road, Ballyfermot"
12652,"105 MEADOWBROOK, TRAMORE"
12653,"106 Broadmeadows, Swords, County Dublin"
12654,"107 Weston View, Carrigaline"
12655,"11 Ashgrove, Mountmellick"
12656,"11 Cherry Drive, Delgany Wood, Delgany"
12657,"11 Manorfield Green, Clonee, Dublin 15"
12658,"11 Newgrange Road, Blackrock"
12659,"116 Royal Canal Court, Royal Canal Way, Ashtown  Dublin 15"
12660,"117 Comeragh Road, Drimnagh"
12661,"12 Cnoic Caislean, Knockboy, Waterford"
12662,"12 Hastings Court, Balbriggan"
12663,"12 walnut drive, caherdavin heights, limerick"
12664,"124 Sundrive Rd, Kimmage"
12665,"13 Caislean Cuirt, The Commons, Thurles"
12666,"13 Steeles Terrace, Ennis"
12667,"131 An Creagan, Barna, Galway"
12668,"14 An Bruach, Halfway, Ballinhassig"
12669,"14 McDermot Avenue, Mervue, Galway"
12670,"14 moreen walk, sandyford"
12671,"146 Holywell, Upper Kilmacud Road, Dublin 14"
12672,"1489 Castle Park, Kildangan"
12673,"15 LEDWIDGE CRESCENT, BRAY"
12674,"15 Marlton Demense, Wicklow Town"
12675,"153 Glenbrook, Old Singland Road, Limerick"
12676,"15, fairways, donabate"
12677,"169 Windmill Road, Crumlin"
12678,"17 Cluain Aoibhinn, Walsheslough, Rosslare"
12679,"17 Curragh Finn, Kildare Town"
12680,"170 Palmerstown Wood, Clondakin"
12681,"18  Gortnaclohy Heights, Skibbereen"
12682,"19 Sandford Road, Ranelagh, Dublin"
12683,"2 Killaloe House, Clare Village, Malahide"
12684,"2 Knockshee View, Old Golf Links Road, Blackrock"
12685,"2 Roselawn Drive, Boghall Road, Bray"
12686,"20 Beech Drive, Mullingar"
12687,"20 Beechlawns, Johnswell Road, Kilkenny"
12688,"20 Westbury Avenue, Lucan"
12689,"21 Colpe Drive, Deepforde, Dublin Road"
12690,"22  Cois Baile, Dromin Road, Listowel"
12691,"22 Red Arches Close, The Coast, Baldoyle"
12692,"225  Bellevue, Islandbridge, Dublin 8"
12693,"24 Foxford Court, Ballyowen Lane, Lucan"
12694,"24 Gainsborough Lawn, Malahide, Co. Dublin"
12695,"24 Hollyvale Drive, Forest Hill, Carrigaline"
12696,"24 New Bawn Drive, Tallaght"
12697,"25 Sycamore Drive, Highfield Park, Galway"
12698,"26 Aberdeen Street, Arbour Hill, Dublin 7"
12699,"29 An Feadan, Cul Ard, Carrigtwohill"
12700,"3 Bellevue Villas, Tivoli, Cork"
12701,"3 Cloughleigh Road, Ennis"
12702,"32  The Grove, Kill St. Lawrence, Waterfprd"
12703,"32 Park Avenue, Clonroad, Ennis"
12704,"32 The Green, Wood Park, Balinteer"
12705,"34 Main Street, Belmayne, Balgriffin"
12706,"34 Phillipsburgh Terrace, Dublin"
12707,"36 Poddle Park, Kimmage, Dublin 12"
12708,"37 Johnstown Court, Cabinteely, Dublin 18"
12709,"38 Ferguson Road, Drumcondra"
12710,"38 White Castle, Knocktopher, Co Kilkenny"
12711,"39 Alderwood, Carrickmacross"
12712,"4 Brighton Square, Rathgar"
12713,"4 Butcher's Court, Butcher's Row, Kinsale"
12714,"4 Norseman Place, Stonybatter"
12715,"4 Seville Lawns, Margaretsfield, Callan Road"
12716,"41 Ardfield Road, Grange, Douglas"
12717,"41 Pebble Drive, Pebble Beach, Tramore"
12718,"42 Ardfield Road, Grange, Douglas"
12719,"42 BOTHAR BRUGHA, DROGHEDA"
12720,"42 Thornberry, Truskey West, Barna"
12721,"43 Ardliath, Rossnowlagh"
12722,"44 Clonmel Road, Glasnevin"
