,Address
215000,"3 ODONOGHUES TCE, WOODQUAY, GALWAY"
215001,"3 PRIORY GROVE, STILLORGAN, DUBLIN"
215002,"3 THE DRIVE, EARLS COURT, KILL"
215003,"3 WILLIAM STREET, RAPHOE, LIFFORD"
215004,"30 ANNESLEY PARK, RANELAGH, DUBLIN 6"
215005,"31 CONQUER HILL RD, CLONTARF, DUBLIN"
215006,"31 HERBERTON RD, CRUMLIN, DUBLIN 12"
215007,"32 HEATHERVIEW RD, ALYSBURY, DUBLIN 24"
215008,"33 Castle Park, Termonfeckin, Co Louth"
215009,"33 CHAPEL FIELD CATHEDRAL RD, GURRANABRAHER, CORK"
215010,"35  The Streams, Carragh, Kildare"
215011,"35 CLONUSKE DRIVE, BALBRIGGAN, DUBLIN"
215012,"36 FERNLEIGH DR, CARPENTERSTOWN, CASTLEKNOCK DUBLIN 15"
215013,"36 WATERVILLE HALL, BLANCHARDSTOWN, DUBLIN 15"
215014,"37 SLI NA FAICHE, LIXNAW, TRALEE"
215015,"37 WILLISON MEADOWS, BLARNEY, CORK"
215016,"38  DOOLEYS TERRACE, ATHY, CO KILDARE"
215017,"38 BALFE AVE, WALKINSTOWN, DUBLIN 12"
215018,"38 TIVOLI HEIGHTS, SILVERSPRINGS, CLONMEL"
215019,"39 ABBEY COURT, LIMERICK RD, ENNIS"
215020,"39 Chelmsford Manor, Newtown Road, Celbridge"
215021,"39 EATON SQ, TERENURE, DUBLIN 6W"
215022,"4 BALRATH WOOD, KELLS, MEATH"
215023,"4 Hollywoodrath Crescent, Hollystown, Dublin 15"
215024,"4 parkside drive, parkside, malahide road"
215025,"41 LENNOX ST, DUBLIN 8, DUBLIN"
215026,"42 OYSTER BAY, ROSSES POINT, SLIGO"
215027,"43 BROADFORD CLOSE, DUBLIN 16, DUBLIN"
215028,"43 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 14"
215029,"43 Seabrook, Brook Lane, Rush"
215030,"44 Fern Grove, Carrigaline"
215031,"44 WIERVIEW DR, STILLORGAN, DUBLIN"
