,Address
417500,"ABHAINN NA COILLE, OUGHTERARD, GALWAY"
417501,"ALOHA, SILVERSPRING, CLONMEL"
417502,"Apartment 14, Larkfield Hall, Clay Farm"
417503,"APT 101, OLD WINDMILL COURT, GERALD GRIFFIN ST LOWER"
417504,"Apt 111 Carrigweir, Tuam"
417505,"APT 28, MARY STREET, CLONMEL"
417506,"APT 412, RIVERDELL, CENTUAR ST"
417507,"APT 9 THE ELMS, PELLETSTOWN MANOR, ASHTOWN DUBLIN 15"
417508,"Apt3 Block 13, New Priory, Clongriffin"
417509,"Apt. 26, Marine Walk, Dun Laoghaire"
417510,"APT. 4 BISHOPS GROVE, FERRYBANK, WATERFORD"
417511,"ARDKYLE, NEWMARKET ON FERGUS, CLARE"
417512,"BALEEGHAN EAST, GREENCASTLE, CO DONEGAL"
417513,"Ballyclough, Kilmagner, Fermoy"
417514,"BALLYMADROUGH HOUSE, KILCREA, DONABATE"
417515,"BALLYQUIVEEN, BALLINACLOUGH, NENAGH"
417516,"BARONRATH, WHITECHURCH, STRAFFAN"
417517,"BARWELL, STRADBROOK RD, BLACKROCK"
417518,"BELLEVUE HOUSE, WESTERN RD, CLONMEL"
417519,"BLACKBERRY LODGE, GRANGE LITTLE, ROSSLARE STRAND"
417520,"BLEANTIS, BALLINAMULT, DUNGARVAN"
417521,"BOULEY, STATION RD, SUTTON DUBLIN 13"
417522,"BREEDA, KILLEAGH, CO CORK"
417523,"C13, CAHERMORE HOLIDAY VILLAGE, INNISCRONE"
417524,"CARRICK, ROSCREA, TIPPERARY"
417525,"CARROWNLACKA, KILMOVEE"
417526,"CLOONAUFILL, ROOSKEY, CARRICK ON SHANNON"
417527,"CORMORE, ARVA, CO CAVAN"
417528,"CROSSFARNOGUE VILLAS, KILMORE QUAY, WEXFORD"
417529,"CUMMERSTOWN, COLLINSTOWN, WESTMEATH"
417530,"FARNALOUGH, NEWESTOWN, CORK"
417531,"GARRYARD, KILLIMOR, BALLINASLOE"
417532,"GARRYCULLEN, SALTMILLS, NEW ROSS"
417533,"GLENFIN RD, BALLYBOFEY, DONEGAL"
417534,"GOLA, SCOTSTOWN, MONAGHAN"
417535,"GORTACLEVA, BUSHYPARK, GALWAY"
417536,"GORTNAGOLAND, FINTRA, CO DONEGAL"
417537,"GORTROE, CROOM, LIMERICK"
417538,"GRANGE, NINE MILE HOUSE, CARRICK ON SUIR"
417539,"GURTEENINA, MIDLETON, COUNTY CORK"
417540,"HIGHLAND COTTAGE, THE HIGHLANDS, GLOUNTHAUNE"
417541,"INCH ST LAWRENCE, CAHERCONLISH, CO LIMERICK"
417542,"IRISH LIGHTS MOUNTAIN COMMON, ARDFIELD, CLONAKILTY"
417543,"KILLEELYMORE, KILCOLGAN, GALWAY"
417544,"KINNAGH, BALLYCULLANE, NEW ROSS"
417545,"KNOCKGREANY, COOLGREANY, GOREY"
417546,"LAGORE ROAD, DUNSHAUGHLIN, COUNTY MEATH"
417547,"MAIN ST, RATHKEALE, LIMERICK"
417548,"NEW ROAD, BANDON, CO CORK"
417549,"NEWROSS, NEWPORT, TIPPERARY"
417550,"NO 209 HARBOUR MILL, WESTPORT QUAY, WESTPORT"
417551,"NO.55 THE COURTYARD, OLDWOOD, ARDSALLAGH MORE"
417552,"PATRINA, 16 LOWER BEAUMONT DRIVE, BALLINTEMPLE"
417553,"POTTLERATH, KILMANAGH, CO. KILKENNY"
417554,"PULLATHOMAS, BALLINA, CO MAYO"
417555,"RATHCONOR, FOUR MILE HOUSE, ROSCOMMON"
417556,"RATHKEENAN, BALLIVOR, MEATH"
417557,"RING OF KERRY GOLF CLUB, TEMPLENOE, KENMARE"
417558,"ROS ALAINN HEIGHTS, GURTEENROE, MACROOM"
417559,"SEA RD, BUNDORAN, DONEGAL"
417560,"ST RITA'S, THE SQUARE, FRESHFORD"
417561,"TEACH JOYCE, CLONGEEN, FOULKSMILLS"
417562,"THE BUTTER HOUSE, AHAKISTA, DURRUS"
417563,"THE MANOR HOUSE, CURRABINNY, CARRIGALINE"
417564,"THE RANCH, RATHFILLAGH LOWER, FONSTOWN"
417565,"THOMAS COURT, MOUNTRATH, LAOIS"
417566,"TOP RD, STRANDHILL, SLIGO"
417567,"TULLINACURRA, SWINFORD, MAYO"
417568,"UPPER PARK RD, UPPER BALLYCASHEEN, KILLARNEY"
417569,"VALE COTTAGE, BALLINACLOUGH, ROSSCARBERY"
417570,"VILLA NOVA, 10 BALLINCURRIG PARK, DOUGLAS RD"
417571,"WOODLANDS, LETTERKENNY, CO DONEGAL"
417572,"45 WOODFIELD, BALLYNOTE, KILRUSH"
417573,"AVONDALE LODGE, OLD PALMERSTOWN ROAD, LUCAN"
417574,"LEFACE, BALLINDINE, COUNTY MAYO"
417575,"THE GRANARY, BALLINAMEEN, BOYLE"
417576,"10 THE OAKS, OAKVIEW, TRALEE"
417577,"37 PALMBURY, TOGHER, CORK"
417578,"39 Church Green, Ballinglanna, Glanmire"
417579,"''AVOCA'', ROCKBOROUGH, BOREENMANNA ROAD"
417580,"1 BALLYBOY, FERNS, ENNISCORTHY"
417581,"1 Cloch Dubh, Cloghfin, Ballindrait"
417582,"1 Cuil Dhuin Green, City west, Dublin 24"
417583,"1 GARDEN HOUSE APT, COURT VIEW, ROSCOMMON"
417584,"1 Leana Theas, Cappagh Road"
417585,"1 Madam's Hill, Coolgarrive, Aghadoe"
417586,"1 UPPER STAPLESTOWN ROAD, CARLOW"
417587,"10 BALLADINE HGTS, ABBEYLEIX, LAOIS"
417588,"10 GARDEN VILLAGE CRESCENT, KILPEDDER, WICKLOW"
417589,"10 HOLLY PARK, LEITRIM VILLAGE, CARRICK ON SHANNON"
417590,"10 JAMES MCCORMACK GARDENS, SUTTON, DUBLIN 13"
417591,"10 PARK GATE, SHILLELAGH RD, TULLOW"
417592,"10 SILVERWOOD DRIVE, RATHFARNHAM, DUBLIN 14"
417593,"101 ASHEFIELD, MULLINGAR, WESTMEATH"
417594,"103 THE CRESCENT, KILCARAGH PARK, BALLYGUNNER"
417595,"11 CUL AITINN, CLYBAUN RD, KNOCKNACARRA"
417596,"11 DRUM CARRAIG, DRUMALEE, CAVAN"
417597,"111 MARITANA GATE, CANADA ST, WATERFORD"
417598,"122 CONCORDIA, SEABOURNE VIEW APTS, GREYSTONES"
417599,"13 ACHILL COURT, DRUMCONDRA, DUBLIN"
417600,"134 WILLOW PARK GROVE, GLASNEVIN NORTH, DUBLIN 11"
417601,"139 FOREST HILLS, RATHCOOLE, DUBLIN"
417602,"14 Castle Court, Forest Mill Way, Bealnamulla"
417603,"14 CLIFDEN COURT, ELLIS QUAY, DUBLIN 7"
417604,"14 FITZHERBERT WOOD, SLANE RD, NAVAN"
417605,"14 OLD FOREST, RYLAND UPPER, BUNCLODY"
