,Address
310000,"KNOCKANNAMURNAGH, CAPE CLEAR, SKIBBEREEN"
310001,"MAIN ST, GLIN, LIMERICK"
310002,"MOUNTELLIOTT, NEW ROSS, WEXFORD"
310003,"MOUNTSCRIBE, KINVARA, GALWAY"
310004,"No. 7 Pairc na gCon, Ballygar Road, Mountbellew"
310005,"ROCKALL, GLENALUA HEIGHTS, KILLINEY"
310006,"SERONDELLA, KILDOON, NURNEY"
310007,"SHEELAGH HACKBALLSCROSS, DUNDALK, LOUTH"
310008,"SOUTH QUAY, CARRIG BEG, CARRICK ON SUIR"
310009,"TEMPLEATHEA EAST, ATHEA, CO. LIMERICK"
310010,"THE BUNGALOW, CLONIMICLON, GRANGE BARNA"
310011,"THE COTTAGE, OLD PARK, BANDON"
310012,"THE MEWS, JOHN ST, KILRUSH"
310013,"THE OLD BARRACKS, BRIDGE ST, OUGHTERARD"
310014,"THE WILLOWS, CLONE, AUGHRIM"
310015,"VOEWOOD, HAINAULT RD, FOXROCK DUBLIN 18"
310016,"WORKERS COTTAGE, LEHAUNSTOWN PARK, CHERRYWOOD"
310017,"1 ANNEVILLE CRESCENT, DROGHEDA, LOUTH"
310018,"1 BARR NA FARRAIGE, ACHILL SOUND, ACHILL"
310019,"1 CORK STREET, BOWL ROAD, MACROOM"
310020,"1 DE SELBY GREEN, BLESSINGTON ROAD, TALLAGHT"
310021,"1 LEITRIM MARINA, LEITRIM, LEITRIM"
310022,"1 THE ORCHARDS, BALLINCUBBY, KINSALE"
310023,"1 UAM VAR AVE, BISHOPSTOWN, CORK"
310024,"10 BEECHLAWN, PORTLAOISE, LAOIS"
310025,"10 Heathfield Walk, Cappagh Road, Finglas"
310026,"10 NEWLANDS MANOR PARK, CLONDALKIN, DUBLIN"
310027,"101 ridgewood manor, melitta road, kildare"
310028,"11 KINGS COURT APTS, TRALEE, KERRY"
310029,"11 ROCKGROVE, YOUGHAL ROAD, MIDLETON"
310030,"11 ST MOCHTAS VALE, CLONSILLA, DUBLIN 15"
310031,"11 WOODVILLE WALK, LUCAN, DUBLIN"
310032,"110 FIONN UISCE, DOUGHISKA, GALWAY"
310033,"111 THE FORUM, SANDYFORD, DUBLIN"
310034,"115 FISCHIES, LETTERKENNY, CO DONEGAL"
310035,"12 Rahillion Drive, Donabate"
310036,"121 BURRIN MANOR, TULLOW RD, CARLOW"
310037,"122 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2"
310038,"128 OAKLAWN WEST, LEIXLIP, KILDARE"
310039,"13 JOHNSTOWN BRIDGE, JOHNSTOWN, WATERFORD"
310040,"13 SARSFIELD AVE, GARRYOWEN, LIMERICK"
310041,"143 CAPTAINS RD, CRUMLIN, DUBLIN 12"
310042,"15 Oldtown Walk, Sallins Road, Naas  Co Kildare"
310043,"155 Shanowen, Rathcormac"
310044,"159 COLLINS PARK, DONNYCARNEY, DUBLIN 9"
310045,"16 Cuil Duin View, Cuil Duin, Citywest"
310046,"16 Heathfield Walk, Cappagh Road, Finglas"
310047,"16 TEMPLEVIEW ROW, CLAREHALL, DUBLIN 13"
310048,"16 THE BEECH, GRATTAN WOOD, HOLE IN THE WALL RD DUBLIN 13"
310049,"178 Kylemore, Schoolhouse Road, Monaleen"
310050,"19 CNOC AOIBHINN, UPPER CORK HILL, YOUGHAL"
310051,"19 HANSON WOOD, DUNSHAUGHLIN, COUNTY MEATH"
310052,"2 DUCON RD, MILLSTREET TOWN, CORK"
310053,"2 FORTLAWN AVE, BLANCHARDSTOWN, DUBLIN CITY"
310054,"20 BALLANTYNE PLACE, STEAMBOAT QUAY, LIMERICK"
310055,"21 CASTLECOURT, CLANCYS STRAND, LIMERICK"
310056,"22 JOHNSTOWN BRIDGE, JOHN STREET, WATERFORD"
310057,"22 MAXWELL RD, RATHMINES, DUBLIN 6"
310058,"22 Park Terrace North, Belltree, Clongriffin"
310059,"22 PORTSIDE, ROSSLARE HARBOUR, CO WEXFORD"
310060,"22 The Close, Graigavern Lodge, Ballybrittas"
310061,"22 WILFIELD RD, SANDYMOUNT, DUBLIN 4"
310062,"22 WILFIELD RD, SANDYMOUNT, DUBLIN 4"
310063,"24 Glen Iris, Rathpeacon, Killeens"
310064,"24 HILLSIDE EST, CLONASLEE, LAOIS"
310065,"24 JAMES ST, MITCHELSTOWN, CORK"
310066,"242 CARNLOUGH RD, CABRA, DUBLIN 7"
310067,"25 Glen Dara, Ard Cashel, Watergrasshill"
310068,"25 Park Terrace North, Belltree Park, Clongriffin"
310069,"26 MOLAND HOUSE, TALBOT ST, DUBLIN 1"
310070,"27 HAVELOCK SQ, BATH AVE, SANDYMOUNT DUBLIN 4"
310071,"298 CHAMBERSPARK, KILCOCK, KILDARE"
310072,"3 BARRACK LANE, WOODFORD, LOUGHREA"
310073,"3 CABRA RD, PHIBSBOROUGH, DUBLIN 7"
310074,"3 KILLYGARVAN COTTAGES, RATHMULLAN, COUNTY DONEGAL"
310075,"3 Maydenhayes Lodge, Mornington"
310076,"3 ST MARYS TERRACE, UPPER JOHN ST, SLIGO"
310077,"30 Hollywoodrath Park, Hollystown, Dublin 15"
310078,"30 THE MEADOWS, BALLYBRIT, GALWAY"
310079,"30 WHITEHALL SQ, QUARRY DR, PERRYSTOWN DUBLIN 12"
310080,"314 PREMIER SQ, FINGLAS RD, DUBLIN 11"
310081,"32 CAISEAL CAM, ROSCAM, GALWAY"
310082,"32 RIASC NA RI, OLD RAHOON RD, GALWAY"
310083,"32 SILVERSTREAM AVE, STAMEEN, DROGHEDA"
310084,"32 WOODSTOWN MEADOW, KNOCKLYON, DUBLIN 16"
310085,"33 Carton Grove, Dublin Road, Maynooth"
310086,"33 COIS FARRAIGE, WHITEGATE, CO CORK"
