,Address
182500,"93 FERNDALE AVE, BALLYGALL, DUBLIN 11"
182501,"97 CLUAIN DARA, KINGSCOURT, CAVAN"
182502,"98 CLUAIN DARA, KINGSCOURT, CAVAN"
182503,"Annaville, Lough Road, The Lough Cork"
182504,"APARTMENT 1, 38 LR ORMOND QUAY, DUBLIN 1"
182505,"Apartment 92 Block A, Smithfield Market, Smithfield"
182506,"APPARTMENT, 3  MAIN STREET, ENNISTYMON"
182507,"APT 1, 39 LOWER ORMOND QUAY, DUBLIN 1"
182508,"APT 1, ST AIDENS, CROSS ST"
182509,"APT 2, 38 LOWER ORMOND QUAY, DUBLIN 1"
182510,"APT 2, 39 LOWER ORMOND QUAY, DUBLIN 1"
182511,"APT 316, GALLOPING GREEN, STILLORGAN"
182512,"APT 326, CUSTOM HOUSE HARBOUR, CUSTOM HOUSE DOCKS DUBLIN 1"
182513,"APT 36, THE LONG MEADOW, CONYNGHAM DUBLIN 8"
182514,"APT 3, 38 LOWER ORMOND QUAY, DUBLIN 1"
182515,"APT 3, 39 LOWER ORMOND QUAY, DUBLIN 1"
182516,"APT 4, 39 LOWER ORMOND QUAY, DUBLIN 1"
182517,"APT 5, 39 LOWER ORMOND QUAY, DUBLIN 1"
182518,"AUBURN COTTAGE, 1C AUBURN ST, DUBLIN 7"
182519,"BALLINA, GEASHILL, COUNTY OFFALY"
182520,"BALLURE, KILTIMAGH, CO MAYO"
182521,"Ballynamoyntragh, Dunmore East"
182522,"BLOOMFIELD, BALLINTOGHER, CO SLIGO"
182523,"BOGNOR, SHANGANAGH RD, SHANKILL"
182524,"CAPDOO LANE, CAPDOO, CLANE"
182525,"CLOUGHBOY, LOUGHROS POINT, ARDARA"
182526,"Cois Na hAbhainn 11 Millers Weir, Athgarvan"
182527,"CONVENT ROAD, CLAREMORRIS, CO MAYO"
182528,"CORASALLAGH, CLOONACOOL, TUBBERCURRY"
182529,"CORASALLAGH, CLOONACOOL, TUBBERCURRY"
182530,"COVE COTTAGE, CHURCH RD, BALLYCOTTON"
182531,"CRANNAGH, BORRIS, CARLOW"
182532,"DEERPARK, DOORA, CLARE"
182533,"DERRYRELLAN, EMYVALE, MONAGHAN"
182534,"DEWHOUSE, BALLYSHEEDY, LIMERICK"
182535,"DROMORE, KILMACTRANNY, SLIGO"
182536,"Drumestagh, New Inns, Ballyjamesduff"
182537,"Dunsallagh, Miltown, Malbay"
182538,"GALBALLY RD, TIPPERARY, TIPPERARY"
182539,"GRANGE, HILLSTREET, CARRICK ON SHANNON"
182540,"Keeldrin, Newtongore"
182541,"KEELOGS, AGHILLY, BUNCRANA"
182542,"KILLAHAGAN, DROM, TEMPLEMORE"
182543,"KILLOMER, BALLINASLOE, CO.GALWAY"
182544,"LETFORDS PARK, BOYLE, ROSCOMMON"
182545,"LOWER BALLINABOULA, BALLINABOULA, DINGLE"
182546,"NEW RD, CUSHEEN, PORTMAGEE"
182547,"No. 2 MAIN ST, CAPPOQUIN, WATERFORD"
182548,"No. 5 Ard na Ri, Castlelyons"
182549,"OLDCOURT ADAMSTOWN, ADAMSTOWN, LOCH GARMAN"
182550,"PALMERSTOWN, ORANMORE, GALWAY"
182551,"ROSFACANE, TEMPLENOE, KENMARE"
182552,"SAREMO, GROTTO AVE, BOOTERSTOWN"
182553,"ST CATHERINES, COLDBLOW, LUCAN"
182554,"St Patricks Park, Grange Cove, Dunmore Road"
182555,"SWAN RD, DURROW, LAOIS"
182556,"Tanderagee, Bailieborough"
182557,"THE ARCH GUEST HOUSE, ROCK STREET, CLOYNE"
182558,"THE GREEN HOUSE, THE FAIRGREEN, CLARA"
182559,"THOMASTOWN, CROSSAKIEL, KELLS"
182560,"TINNAMADDY, LOWER GLENAGEARY RD, GLENAGEARY"
182561,"Tones Rd, Walderstown, Athlone"
182562,"Upper Claggan, Horn Head, Dunfanaghy"
182563,"1 forgney grove avenue, blackrock"
182564,"1 HILLBROOK AVE, CRUMLIN, DUBLIN 12"
182565,"1 HILLSIDE GRANTSTOWN VILLAGE, WILLIAMSTOWN ROAD, CO WATERFORD"
182566,"1 SEAGRAVE RISE, MEAKSTOWN, DUBLIN 11"
182567,"1 SOUTHFIELD, SOUTH CIRCULAR RD, DUBLIN 8"
182568,"1 The Courtyard, Friar's Hill, Wicklow Town"
182569,"10 BEACHSIDE, STRAND RD, TRAMORE"
182570,"10 RACECOURSE HILL, WESTPORT RD, CLIFDEN"
182571,"10 RUTLAND STREETLOWER, DUBLIN 1, DUBLIN"
182572,"10 SPRINGFIELD GLEN, DUBLIN ROAD, NAVAN"
