,Address
140000,"17 Roselawn View, Castleknock"
140001,"18 ST ALBANS, BATTERY ROAD, LONGFORD"
140002,"192 Burnell Square, Northern Cross, Malahide Road"
140003,"20 THE MILL, BALTINGLASS, WICKLOW"
140004,"20 THE RICHMOND, WHITWORTH HALL, BRUNSWICK ST NORTH"
140005,"21 ARDSALLAGHMORE, ATHLONE RD, ROSCOMMON"
140006,"21 MANGERTON RD, DRIMNAGH, DUBLIN 12"
140007,"21 NEWLANDS, NEWTOWN RD, WEXFORD"
140008,"22 Meadow Court, Elm Park, Claremorris"
140009,"23 GLENDOO CLOSE, GREENPARK, WALKINSTOWN DUBLIN 12"
140010,"24 HOLIDAY COTTAGES, BARLEY COVE, GOLEEN"
140011,"24A LONDONBRIDGE RD, SANDYMOUNT, DUBLIN 4"
140012,"25 THE SPIRES, BALLINA, MAYO"
140013,"26 NEWPORTS TERRACE, BALLYBRICKEN, WATERFORD"
140014,"28 BEECHLAWN AVE, COOLOCK, DUBLIN 5"
140015,"29 CLOONTUSKERT, LANESBOROUGH, ROSCOMMON"
140016,"29 CRESCENT GARDENS, EAST WALL, DUBLIN 3"
140017,"3 BELLA STREET, DUBLIN 1"
140018,"3 Crosforge Close, Crosforge, Saggart"
140019,"3 HILLVIEW HEIGHTS, CLANE, KILDARE"
140020,"3 MOYLISH CRESCENT, BALLYNANTYBEG, LIMERICK"
140021,"3 Pine Hall, Main Street, Newcastle"
140022,"3 RIVERSIDE, BALLYRAGGET, CO KILKENNY"
140023,"3 St Patricks Terrace, Russell Street, Dublin 1"
140024,"3 The Alders, Castlejane Woods, Glanmire"
140025,"30 WHITESTRAND, AYLESBURY PARK, SLIGO"
140026,"31 CARLINN COURT, MULLAHARLIN ROAD, DUNDALK"
140027,"31 ST ANTHONYS CRESCENT, WALKINSTOWN, DUBLIN"
140028,"33 CARRAMORE DRIVE, KNOCK, MAYO"
140029,"34 BEECH AVE, BRINDLE HILL, CHARLEVILLE"
140030,"35 ORCHARD COURT, COMMONS RD, BLACKPOOL"
140031,"36 Esmonde Avenue, Clane"
140032,"38 CAPPAGH GROVE, BALLINAGAR, OFFALY"
140033,"4 BELLGREE HEIGHTS, TYRRELSTOWN, DUBLIN 15"
140034,"40 BESSBOROUGH AVE, NORTH STRAND, DUBLIN 3"
140035,"42 CARDIFFSBRIDGE AVE, FINGLAS WEST, DUBLIN 11"
140036,"42 CLEARWATER NORTH, COMPASS COURT, ROYAL CANAL PARK DUBLIN 15"
140037,"47A HARMONSTOWN RD, HARMONSTOWN, ARTANE"
140038,"49 CASTLETROY HEIGHTS, CASTLETROY, LIMERICK"
140039,"5 ROSMORE, NEWPORT, MAYO"
140040,"512 BROOKFIELD HALL, CASTLETROY, LIMERICK"
140041,"54 GULISTAN COTTAGES, RATHMINES, DUBLIN 6"
140042,"55 BRYANSTOWN VILLAGE, DUBLIN RD, DROGHEDA"
140043,"56 PRIMROSE GARDENS, CLARECASTLE, CLARE"
140044,"57 BALREASK VILLAGE, TRIM RD, NAVAN"
140045,"6 CHANTIERE GATE, PORTLAOISE, CO LAOIS"
140046,"6 Lake Drive, Kilminchy, Portlaoise"
140047,"6 MARREN PARK, BALLYMOTE"
