,Address
375000,"6 SHERMOUNT COURT, TYRRELLSPASS, CO WESTMEATH"
375001,"6 St Pancras Avenue, Mount Tallant Avenue, Terenure"
375002,"6 THE TOWERS, NEW RD, MALLOW"
375003,"60 longview mews, millers glen, swords"
375004,"62 CONNAWOOD LAWN, BRAY, WICKLOW"
375005,"62 HAMPTON WOOD, ST MARGARETS RD, FINGLAS DUBLIN 11"
375006,"63 CLONROOSK ABBEY, PORT LAOIS, LAOIS"
375007,"63 KEATINGSTOWN, WICKLOW TOWN, WICKLOW"
375008,"63 LOMBARD ST WEST, DUBLIN 8, DUBLIN"
375009,"63 WHEATFIELD, MUFF, DONEGAL"
375010,"638 THE KINGFISHER, THE SANCTUARY, JACOBS ISLAND"
375011,"65 Barnwell Woods, Hansfield, Dublin 15"
375012,"66 FIODH MOR, ABBEYLANDS, FERRYBANK"
375013,"67 LIOS ARD, TULLA RD, ENNIS"
375014,"68 SMITHFIELD MARKET, SMITHFIELD, DUBLIN 7"
375015,"69 JARDIN DR, LOUGHREA, GALWAY"
375016,"69 ST CANICES RD, GLASNEVIN, DUBLIN 11"
375017,"7 ANVIL COURT, MOYCULLEN, COUNTY GALWAY"
375018,"7 BELFRY HEIGHTS, ABBEYFEALE, LIMERICK"
375019,"7 CHARNWOOD LAWNS, CLONSILLA, DUBLIN 15"
375020,"7 CONGRESS GARDENS, GLASTHULE, DUBLIN"
375021,"7 FIONOORA, ENNISTYMON RD, LAHINCH"
375022,"7 GLEN HALL, THOMAS DAVIS ST, BLACKPOOL"
375023,"7 RIVERCHAPEL LAWNS, RIVERCHAPEL WOOD, BALLINATRAY UPPER"
375024,"7 RUSSELL DOWNS, TALLAGHT, DUBLIN 24"
375025,"702 RYDER CUP VILLAGE, THE K CLUB, STRAFFAN"
375026,"71 BROOKWOOD AVE, ARTANE, DUBLIN 5"
375027,"71 CLONLEA, MOUNT OVAL VILLAGE, ROCHESTOWN"
375028,"71 FRIARS GREEN, TULLOW RD, CARLOW"
375029,"72 LUDFORD DRIVE, BALLINTEER, DUBLIN 16"
375030,"72 MOULDEN BRIDGE, RATHMORE, MEATH"
375031,"72 THE SQUARE, NEWCASTLE MANOR, NEWCASTLE"
375032,"72 WOODSIDE, RUSHBROOKE MANOR, COBH"
375033,"73 CASTLEGATE, STATION RD, PORTARLINGTON"
375034,"74 HIGHFIELD MANOR, MULLINS LANE, CROSSNEEN"
375035,"75 Monalin, Wicklow Hills, Newtownmountkennedy"
375036,"75 ST DOMINIC PLACE, WATERFORD"
375037,"76 Monalin, Wicklow Hills, Newtownmountkennedy"
375038,"77 AN CAISLEAN, BALLINCOLLIG, CORK"
375039,"78 THE CRESCENT, CARRICKMINES MANOR, GLENAMUCK RD DUBLIN 18"
375040,"79 STEEPLECHASE GREEN, RATOATH, MEATH"
375041,"79 WOODLANDS, TIPPERARY RD, NAAS"
375042,"7B LAUREL PARK, NEWCASTLE, GALWAY"
375043,"8 ANVIL COURT, MOYCULLEN, COUNTY GALWAY"
375044,"8 CATHEDRAL AVE, CORK, CORK"
375045,"8 Cluain Adain View, Clonmagadden, Navan"
375046,"8 CLUAIN ISEAL, KILMALEY, ENNIS"
375047,"8 HAZELBROOK, KILMACUD RD UPPER, GOATSTOWN"
375048,"8 PARKVIEW AVE, HAROLDS CROSS, DUBLIN 6"
375049,"8 SAULS COURT, COWS LANE, DUBLIN 2"
375050,"80 MOSTRIM OAKS, EDGEWORTHSTOWN, CO LONGFORD"
375051,"82 MTEMPLE MILLS, RATHANGAN"
375052,"82 ST MARY'S PARK, CROSSMOLINA, CO MAYO"
375053,"82 The Elms, Ridgewood, Swords"
375054,"83 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3"
375055,"85 Brocan Wood, Cowpasture, Monasterervin"
375056,"85 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3"
375057,"86 HAMPTON WOOD AVE, ST MARGARETS RD, FINGLAS DUBLIN 11"
375058,"86 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3"
375059,"87 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3"
375060,"87 SEASON PARK, NEWTOWNMOUNTKENNEDY, WICKLOW"
375061,"88 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3"
375062,"89 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3"
375063,"89 WOODLAWN PARK, BALLYSIMON ROAD, LIMERICK"
375064,"9 An Rian, Termonfeckin Road, Drogheda"
375065,"9 BOTANIC RD, CORK, CORK"
375066,"9 LOWER COURTYARD, HEADFORT DEMESNE, KELLS"
375067,"92 SANDYFORD DOWNS, SANDYFORD, DUBLIN 18"
375068,"95 THE PINES, SEA RD, ARKLOW"
375069,"97 SOUTH CIRCULAR ROAD, PORTOBELLO, DUBLIN 8"
375070,"99 ABBEYGATE, FERRYBANK, WATERFORD"
375071,"99 MERIDIAN COURT, SPINDRIFT AVE, ROYAL CANAL PARK DUBLIN 15"
375072,"ANNAHALE, DUNDALK RD, CASTLEBLANEY"
375073,"Apartment 2, Travellers Rest, Sandhill Road"
375074,"APARTMENT 322, TRIMBLESTON, GOATSTOWN ROAD"
375075,"APARTMENT 46, MILLRACE ROAD, PHOENIX PARK RACECOURSE"
375076,"APT 1  BEECHWOOD, UPPER CARRICKHILL ROAD, PORTMARNOCK"
375077,"APT 1 KILMEADEN VILLAGE, KILMEADEN, CO WATERFORD"
375078,"APT 1, 4 WEST BEACH, COBH"
375079,"APT 1, 444 NORTH CIRCULAR RD, DUBLIN 1"
375080,"APT 1, EGLINTON WOOD, EGLINTON RD DUBLIN 4"
375081,"APT 20 CLARINDA HOUSE, CLARINDA PARK EAST, DUN LAOGHAIRE"
375082,"APT 221 BLOCK A, HAMPTON LODGE, GRACE PARK RD DUBLIN 9"
375083,"APT 27, ST LUKES GATE, THE COOMBE DUBLIN 8"
375084,"APT 36 THE OAKS, ROCKFIELD, DUNDRUM DUBLIN 14"
375085,"APT 39, BLOCK B, SMITHFIELD MARKET"
375086,"APT 65, BROADMEADOW CASTLE, ASHBOURNE"
375087,"APT A, 12 HARDWICK STREET, CORK"
375088,"ARD NA GREINE, ENNIS, CO CLARE"
375089,"ARD NA LAOI, 24 WILTON ROAD, WILTON"
375090,"ASHWOOD, RATHFOLAND, NEWMARKET ON FERGUS"
375091,"BAILE'N FHEIRTEURAIGH, TRAIGHLI, CO CHIARRAI"
375092,"BALLYTARSNA, GOREY, WEXFORD"
375093,"BARNSTEAD HOUSE, CHURCH RD, BLACKROCK"
375094,"BIG PADDY'S COTTAGE, ANNAGH, GOREY"
375095,"CABRERA, TORQUAY ROAD, FOXROCK"
375096,"CAHIR, BANTRY, CORK"
375097,"CAPPAGH, INISTIOGE, KILKENNY"
375098,"CARRICKANEE, INCH ISLAND, COUNTY DONEGAL"
375099,"CASTLEVIEW, LOWER ABBEY ST, CAHIR"
375100,"CLAREE, PUCKANE, NENAGH"
375101,"CLONMOYLAN BALLYSHRULE, PORTUMNA, GALWAY"
375102,"COLOMANE VILLA, COLOMANE EAST, BANTRY"
375103,"COOLATUBRID, CARRIGROHANE, CORK"
375104,"CORBALLIS, DONORE, MEATH"
375105,"CORBOHILL, ESLIN, CARRICK ON SHANNON"
375106,"CORRAN MORE, BARLEYCOVE, GOLEEN"
375107,"DERREEN, GORT, COUNTY GALWAY"
375108,"DERRINTURN, CARBURY, KILDARE"
375109,"DERRYLEHAN, GRANGE, SLIGO"
375110,"DROWAVALLY, ANNASCAUL, CO KERRY"
375111,"ESSEXFORD, INNISKEEN, MONAGHAN"
375112,"FARNAUGHT, WESTPORT, MAYO"
375113,"FARRONSHONEEN, WILLIAMSTOWN, WATERFORD"
375114,"FIRST FLOOR M.J. HENRYS BAR, COOTEHALL, BOYLE"
375115,"FLAT 2, 43 ST MARYS TERRACE, BALLYBOUGH RD"
375116,"GALWAY RD, MONIVEA, ATHENRY"
375117,"GALWAY RD, TUAM, GALWAY"
375118,"GILLTOWN, KILCULLEN, KILDARE"
375119,"GLEBE RD, LOWER MAIN ST, KILFINANE"
375120,"GLENMANOR, MOULERSTOWN, GLENMORE"
375121,"GOLAND, BALLYBOFEY, CO DONEGAL"
375122,"GOWERHASS, KILRUSH, CO CLARE"
375123,"GREAGHNAFARNA, DROMAHAIR, LEITRIM"
375124,"JOSLIN, GARRANMORE, NEWTOWN"
375125,"KENT, CARRICK RD, DUNDALK"
375126,"KILLULAGH, DELVIN, WESTMEATH"
375127,"KINGSFORT, KELLS, MEATH"
375128,"KUDE COTTAGE, GLOUNDINE, BWEENG"
375129,"LAKEVIEW HOUSE, KILTUBRID, THREEMILEHOUSE"
375130,"LE HARROW CROSS, DROMORE WEST, SLIGO"
375131,"LISCUNE, BALLYMACWARD, BALLINASLOE"
375132,"LISDEEN, KILKEE, CLARE"
375133,"LUNNIAGH, DERRYBEG, DONEGAL"
375134,"MAIN ST, ABBEYFEALE, CO. LIMERICK"
375135,"MAIN ST, KILCORMAC, OFFALY"
375136,"MEENOLINE NORTH, TEMPLEGLANTINE, ABBEYFEALE"
375137,"MILL COTTAGE, KILLIAN  NEWBRIDGE, BALLINASLOE"
375138,"NEWTOWN COTTAGES, TERMONFECKIN, DROGHEDA"
375139,"NO 3, THE LIGHTS, GLENCOLMCILLE"
375140,"NO1 27 NORTH CIRCULAR RD, DUBLIN 1, DUBLIN"
375141,"PELLICK, CASTLELYONS, CO CORK"
