,Address
122500,"KOSHER, KILMUCKIDGE, GOREY"
122501,"LEAGH NORTH, BURREN, GALWAY"
122502,"LISNAPFTE, BALLINAAILLEW, LAGHEY"
122503,"LOUGHANAVALLY, MULLINGAR, WESTMEATH"
122504,"LOWER ROSSMORE, CARLOW"
122505,"Lowertown, Schull"
122506,"MAIN STREET, KILFENORA, CO CLARE"
122507,"MONKSLAND, CROSSALANEY, CARLIGFORD"
122508,"MOYGLASS, STROKESTOWN, CO ROSCOMMON"
122509,"NEWTOWN, CLOONACOOL, TUBBERCURRY"
122510,"No 1 Lobster Pot Court, Ardara"
122511,"RYEFIELD, VIRGINIA, CAVAN"
122512,"St Josephs, Dublin Road, Portlaoise"
122513,"THE DEMESNE, CASTLEREA, ROSCOMMON"
122514,"THE GATES, MULLAGH, MULLAGHLAND"
122515,"VASTINA HOUSE, CASTLETOWN GEOGHAN, MULLINGAR"
122516,"WHEATFIELD, GREATCOMMON, LUSK"
122517,"WYNDRUSHE, KILCAVIN LOWER, TARA HILL GOREY"
122518,"1 ARD NA GREINE, SUMMERHILL, WICKLOW"
122519,"1 CUSACK TERRACE, FRIARS MILL RD, MULLINGAR"
122520,"1 PARKVIEW DR, GREYSTONES, LIMERICK"
122521,"1 UPPER JOHN ST, CORK, CO. CORK"
122522,"10  THE HAWTHORNS, BANDON, CO. CORK"
122523,"10 ALDERS, CASTLEJANE, GLANMIRE"
122524,"10 CILL ARD, NEWMARKET, CO CORK"
122525,"10 MAPLE COURT, BALLYCARNANE WOODS, TRAMORE"
122526,"10 THE HEATH, DUNBOYNE CASTLE, DUNBOYNE"
122527,"100B Briarfield Grove, Kilbarrack, Dublin 5"
122528,"11 CONVENT VIEW, ATHY, KILDARE"
122529,"11 MEADOW WAY, CASTLECOMER RD, KILKENNY"
122530,"113 BLOOMFIELD PARK, BLOOMFIELD AVE, DONNYBROOK DUBLIN 4"
122531,"12 Comerfords Cross, Portmarnock"
122532,"12 SEASCAPE, WEXFORD, WEXFORD"
122533,"1248 CAMPION CRESCENT, KILDARE, KILDARE"
122534,"13 CRAGAUN, FATHER RUSSELL RD, RACEFIELD"
122535,"13 LOWER GEORGES ST, WEXFORD"
122536,"14 THE COURT, NEWTOWN HALL, MAYNOOTH"
122537,"145 Sli an Choiste, Monksland, Athlone"
122538,"147 NEWTOWN LAWNS, MULLINGAR, WESTMEATH"
