,Address
315000,"146 THE HARDWICK APTS, NORTH BRUNSWICK ST, DUBLIN 7"
315001,"16 CINNAMON WHARF, THE QUAY, WESTPORT"
315002,"16 LOWER GLENCAIRN, RIVERSTOWN, GLANMIRE"
315003,"18 MANOR GROVE, KINLOUGH, LEITRIM"
315004,"18 ROSEHILL AVENUE, KELLS ROAD, KILKENNY"
315005,"18 WILLOW GROVE, SALLINS, NAAS"
315006,"19 SAUNDERS LANE, RATHNEW, WICKLOW"
315007,"19 WOODBROOK LAWN, BRAY, CO WICKLOW"
315008,"2 BOHER NA, KELLS RD, ARDEE"
315009,"2 CENTRAL PARK, CLANE, KILDARE"
315010,"2 CLASH RD, LITTLE ISLAND, CORK"
315011,"2 GLENHILTON, HERBERT RD BRAY, WICKLOW"
315012,"2 SILVERWOOD DR, RATHFARNHAM, DUBLIN 14"
315013,"20 MELLIFONT AVE, DUN LAOGHAIRE, DUBLIN"
315014,"20 MILLTOWN GATE, BURGAGE MORE, BLESSINGTON"
315015,"20 OAK PK, CASTLEREDMOND, MIDLETON"
315016,"21 REEVES HALL, RUTLAND ST, CORK"
315017,"22 Dum Eimear Green, Eastham Road, Bettystown"
315018,"22 HUDSON RD, SANDYCOVE, DUN LAOGHAIRE"
315019,"23 BALLYBUNION HOLIDAY COTTAGES, BALLYBUNNION, KERRY"
315020,"24 BEALING AVE, TYRRELSTOWN, DUBLIN 15"
315021,"24 Longview Mews, Miller's Glen, Swords"
315022,"24GLENHERON WALK, GREYSTONES, WICKLOW"
315023,"256 SUTTON PARK, SUTTON, DUBLIN 13"
315024,"26 ARAS NA TRA, COIS CUAIN, SALTHILL"
315025,"27 VIKING HARBOUR APTS, USHERS ISLAND, DUBLIN 8"
315026,"28 GAINSBOROUGH DOWNS, MALAHIDE, DUBLIN"
315027,"3 ALEXANDRA TERRACE, OCONNELL AVE, LIMERICK"
315028,"3 CASTLEVIEW WALK, SWORDS, DUBLIN"
315029,"3 COLLEGE LAWN, CAHIRDOWN, LISTOWEL"
315030,"3 KNIGHTSBRIDGE MEWS, LONGWOOD ROAD, TRIM"
315031,"3 ST LAURENCE ROAD, HOWTH, DUBLIN 13"
315032,"3 THE GRANGE, BORRIS RD, PORTLAOISE"
315033,"3 The Village Green, The Spa, Tralee"
315034,"30 Rahillion Drive, Donabate"
315035,"30 YELLOW LOUGH PARK, RATHANGAN, KILDARE"
315036,"32 Churchfields Park, ASHBOURNE"
315037,"338 BALLSGROVE, DROGHEDA, LOUTH"
315038,"35 GORT AN CLOCHAIR, KILKEE, CO CLARE"
315039,"35 ST BRIGIDS CRESCENT, BAGENALSTOWN, CARLOW"
315040,"36 NEW IRELAND RD, RIALTO, DUBLIN 8"
315041,"37 CORTOLVIN VIEW, MONAGHAN, MONAGHAN"
315042,"37 RUSHBROOK, BLANCHARDSTOWN, DUBLIN 15"
315043,"38 Carton Grove, Dublin Road, Maynooth"
315044,"38 THE HEATH, RAMSGATE VILLAGE, GOREY"
315045,"39 PAIRC ARD, NEWCASTLE, CLONMEL"
315046,"4  PARK  ROAD, TEMPLEMORE, COUNTY TIPPERARY"
315047,"4 Castlands Park Drive, Balbriggan, Co Dublin"
315048,"4 CASTLE VIEW VILLAGE, CRESENT, CELBRIDGE"
315049,"4 GRACE AVE, GRACEFIELD MANOR, BALLYLYNAH"
315050,"4 THE BARONY, ELFIN ST, STROKESTOWN"
315051,"4 The Close, Scholarstown Wood, Rathfarnham"
315052,"40 Parkside Crescent, Parkside, Malahide Road"
315053,"42 Parkside Crescent, Parkside, Malahide Road"
315054,"44 CONEY PARK, ATHY, KILDARE"
315055,"44 Cypress Grove South, Templeogue, Dublin 6w"
315056,"44 GRACE OMALLEY RD, HOWTH, DUBLIN"
315057,"44 SEABURY, SYDNEY PARADE AVE, SANDYMOUNT DUBLIN 4"
315058,"44 STEEPLECHASE COURT, RATOATH, MEATH"
315059,"46 ALLEN PARK RD, STILLORGAN, DUBLIN"
315060,"48 CARTRON BAY, SLIGO, SLIGO"
315061,"5 Ard Na Si, Garrynadur"
315062,"5 DUNEDIN PARK, MONKSTOWN, BKACKROCK"
315063,"5 GLENCOURT, KILLARNEY RD, BRAY"
315064,"56 ASHFIELD AVENUE, RIDGEWOOD, FORREST ROAD"
315065,"59 Castle Park, Termonfeckin"
315066,"59 MILL BRAE, LOWER MAIN STREET, BUNCRANA"
315067,"6 Ard Na Si, Garrynadur"
315068,"6 MOUNTWAY, BALLYHEIGUE, TRALEE"
315069,"6 OAKGLEN, STRADBALLY, LAOIS"
315070,"61 BREMORE PASTURES WAY, BALBRIGGAN, DUBLIN"
315071,"61 Hamilton Hill, Barnageeragh Cove, Skerries"
315072,"63 TONLEGEE DRIVE, RAHENY, DUBLIN 5"
315073,"69 CLUAIN LOINN, OLDCASTLE, COUNTY MEATH"
315074,"6A, POLLERTON RD, CARLOW"
315075,"7 MULLINS COTTAGES, DONEGAL TOWN, DONEGAL"
315076,"7 THE PLAZA, HEADFORD RD, GALWAY"
