,Address
287500,"67 CLANN CHULLAIN PARK, FARNDREG, DUNDALK"
287501,"68 SILKEN PARK AVENUE, OLD NAAS ROAD, KINGSWOOD"
287502,"68 THE WATERSEDGE, OLDTOWN DEMESNE, NAAS"
287503,"69 CLANCY RD, FINGLAS, DUBLIN 11"
287504,"6Oaktree Avenue, Cunnaberry Hill, Tully Road"
287505,"7  Dalky Manor, Killiney   Road, Dalky"
287506,"7 BANTRY PARK RD, FAIR HILL, CORK"
287507,"7 FARREN ST, CORK, CORK"
287508,"7 GLEBEWOOD, BALLIVOR, MEATH"
287509,"7 HOLLOW CLOSE, OAKVIEW VILLAGE, TRALEE"
287510,"7 KINGSCOURT RD, CARRICKMACROSS, MONAGHAN"
287511,"7 MIDDLETOWN VALLEY, RIVERCHAPEL, COURTOWN"
287512,"7 MOY GLAS WAY, LUCAN, DUBLIN"
287513,"7 PAIRC NA NEAN, RATHCORMAC, CO CORK"
287514,"7 RIVERGROVE, GLANMIRE, CORK"
287515,"7 RIVERSIDE COURT, BRIDE ST, LOUGHREA"
287516,"7 THE GROVE, GORT, GALWAY"
287517,"7 WINDTOWN RD, NAVAN, MEATH"
287518,"71 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14"
287519,"71 CAPPAGHMORE EST, CLONDALKIN, DUBLIN 22"
287520,"71 The Meadows, Marlton Road, Wicklow"
287521,"72 Millers Court, Old Quarter, Ballincollig"
287522,"72 THORNHILL GARDENS, CELBRIDGE, KILDARE"
287523,"74 CLUAIN DUBH, FATHER RUSSELL RD, LIMERICK"
287524,"75 Derrynane Square, Dublin 7, Dublin 7"
287525,"8  Orchid Grove, Abbeyfort, Kinsale"
287526,"8 BELARMINE PLACE, STEPASIDE, DUBLIN 18"
287527,"8 Dromroe, Castlebaldwin, County Sligo"
287528,"8 MILLRACE, KILCULLEN, CO KILDARE"
287529,"8 RIVERSIDE COURT, BRIDE ST, LOUGHREA"
287530,"8 SHACKLETON PLACE, SHACKLETON PARK, LUCAN"
287531,"80 Silken Park Avenue, Citywest, Dublin 24"
287532,"81 Ballygossan Park, Golf Links Road, Skerries"
287533,"82 Galtrim Grange, Broomfield, Malahide"
287534,"88 Derrynane Square, Dublin 7, Dublin 7"
287535,"9  Orchid Grove, Abbeyfort, Kinsale"
287536,"9 ASTER LAWN, ABBEY FORT, KINSALE"
287537,"9 BEECHFIELD HEIGHTS, CASTAHEANY, DUBLIN 15"
287538,"9 CASTLEGROUNDS, CUMMER, TUAM"
287539,"9 OWENRIFFE, OUGHTERARD, GALWAY"
287540,"9 PORTUMNA RETIREMENT VILLAGE, ST BRENDANS RD, PORTUMNA"
287541,"9 Riversdale, Butterfield, Rathfrarnham"
287542,"9 ST JOHNS TERRACE, SLIGO, SLIGO"
287543,"9 WATERMEADOW PARK 0LD BAWN, TALLAGHT DUBLIN 24, DUBLIN"
287544,"9 WOODVIEW, FRESHFORD, KILKENNY"
287545,"93A NEW IRELAND ROAD, RIALTO, DUBLIN 8"
287546,"96 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22"
287547,"96 LEECOURT, BALLINCOLLIG, CORK"
287548,"Apartment 1 Barton Hall, Hazelbrook Square, Whitehall Road"
287549,"Apartment 1 Loftus Hall, Hazelbrook Square, Whitehall Road"
287550,"Apartment 10 Barton Hall, Hazelbrook Square, Whitehall Road"
287551,"Apartment 10 Loftus Hall, Hazelbrook Square, Whitehall Road"
287552,"APARTMENT 10, BISHOPS QUAY, RIVERPOINT"
287553,"Apartment 11 Barton Hall, Hazelbrook Square, Whitehall Road"
287554,"Apartment 11 Loftus Hall, Hazelbrook Square, Whitehall Road"
287555,"Apartment 12 Barton Hall, Hazelbrook Square, Whitehall Road"
287556,"Apartment 12 Loftus Hall, Hazelbrook Square, Whitehall Road"
287557,"Apartment 13 Loftus Hall, Hazelbrook Square, Whitehall Road"
287558,"Apartment 14 Loftus Hall, Hazelbrook Square, Whitehall Road"
287559,"APARTMENT 1, 1 CHURCH PLACE, SALLYNOGGIN"
287560,"Apartment 2 Barton Hall, Hazelbrook Square, Whitehall Road"
287561,"Apartment 3 Barton Hall, Hazelbrook Square, Whitehall Road"
287562,"Apartment 3 Loftus Hall, Hazelbrook Square, Whitehall Road"
287563,"APARTMENT 3, 52 MOUNTJOY SQUARE, DUBLIN"
287564,"Apartment 4 Barton Hall, Hazelbrook Square, Whitehall Road"
287565,"Apartment 4 Loftus Hall, Hazelbrook Square, Whitehall Road"
287566,"Apartment 5 Barton Hall, Hazelbrook Square, Whitehall Road"
287567,"Apartment 5 Loftus Hall, Hazelbrook Square, Whitehall Road"
287568,"Apartment 54  Seascape, 366 Clontarf Road"
287569,"Apartment 6 Barton Hall, Hazelbrook Square, Whitehall Road"
287570,"Apartment 6 Loftus Hall, Hazelbrook Square, Whitehall Road"
287571,"Apartment 7 Barton Hall, Hazelbrook Square, Whitehall Road"
287572,"Apartment 7 Loftus Hall, Hazelbrook Square, Whitehall Road"
287573,"Apartment 7 Willow House, Silverbanks, The Coast"
