,Address
402500,"21 GOODTIDE HARBOUR, BATH RD, WEXFORD"
402501,"21 GRAND CANAL VIEW, GRIFFITH BRIDGE, KILMAINHAM DUBLIN 8"
402502,"21 OLCOVAR, SHANKILL, DUBLIN"
402503,"22 Brigton Wood, Brighton Road, Foxrock"
402504,"22 HENLEY PARK, CHURCHTOWN, DUBLIN 14"
402505,"22 Lyreen Place, Mariavilla, Maynooth"
402506,"23 BALSCADDEN RD, HOWTH, DUBLIN 13"
402507,"23 kenure gate, park road, rush"
402508,"24 Berford, Station Road, Duleek"
402509,"24 Edenbrook Green, Edenbrook, Citywest"
402510,"24 FOXROCK GREEN, FOXROCK, DUBLIN 18"
402511,"24 MEADOWBROOK, BALLYLEAGUE, CO. ROSCOMMON"
402512,"24 WHEATFIELDS AVE, CLONDALKIN, DUBLIN 22"
402513,"25 An Bothair Dara, Lis Na Dara, Carrickmacross Road"
402514,"25 THE DOWNS, ALDERBROOK, ASHBOURNE"
402515,"25 THE WEIR, CASTLECOMER RD, KILKENNY"
402516,"250 LAUREL PARK, NEWCASTLE, GALWAY"
402517,"255 NAVAN RD, DUBLIN 7, DUBLIN"
402518,"265 KYLEMORE RD, BALLYFERMOT, DUBLIN 10"
402519,"27 BEARNA DEARA, KILDORERRY, CORK"
402520,"27 CHURCH VIEW, EDEN GATE, DELGANY"
402521,"27 Drumnigh Manor, Portmarnock"
402522,"27 HIGHFIELDS, CLONARD RD, WEXFORD"
402523,"27 The Glades, Old Grange Wood, Monasterevan"
402524,"274 BOIREANN BHEAG, ROSCAM, GALWAY"
402525,"28 Elder Heath Hill, Elder Heath, Kiltipper Road"
402526,"28 FAIRFIELDS, CLONMEL, TIPPERARY"
402527,"29 OWENABUE DR, BALLEA RD, CARRIGALINE"
402528,"29 WESTBOURNE GREEN, CLONDALKIN, DUBLIN 22"
402529,"3 ARDMANNING AVE, THE LOUTH, CORK"
402530,"3 CHURCH STREET, CLARA, CO OFFALY"
402531,"3 KILNAVARA COURT, KILNAVARA LANE, CAVAN TOWN"
402532,"3 KINGS INNS COURT, PHIBSBOROUGH ROAD, DUBLIN 7"
402533,"3 PRIORLAND VILLAS, DUBLIN RD, DUNDALK"
402534,"3 SHANAVINE, SEAFIELD, YOUGHAL"
402535,"3 ST MARYS RD, CRUMLIN, DUBLIN 12"
402536,"30 GLENCAR PARK, LETTERKENNY, DONEGAL"
402537,"31 EDENBROOK GREEN, EDENBROOK, CITYWEST"
402538,"32 ARDILAUN COURT, SYBILL ROAD, RAHENY"
402539,"32 CRUAGH CLOSE, CRUAGH MANOR, STEPASIDE DUBLIN 18"
402540,"33 BLACKROCK, TRALEE, KERRY"
402541,"33 ST ALPHONSUS VILLAS, DUNDALK, LOUTH"
402542,"34 CASTLEVIEW, LITTLE ISLAND, CORK"
402543,"34 DERRYBEG, EDENDERRY, OFFALY"
402544,"34 PARK GROVE, CASTLEKNOCK, DUBLIN"
402545,"35 CAIRN WOODS, BALLYVINITER, MALLOW"
402546,"35 EDENWOOD, KILMAINHAMWOOD, KELLS"
402547,"35 LANSDOWNE HALL, OCALLAGHAN STRAND, LIMERICK"
402548,"36 GALTEE VIEW, BANSHA, TIPPERARY"
402549,"364 THE GROVE, BELGARD HEIGHTS, TALLAGHT DUBLIN 24"
402550,"37 COOPERS GRANGE, OLD QUARTER, BALLINCOLLIG"
402551,"37 The Avenue, St Marnocks Bay, Portmarnock"
402552,"38 CLONARD VILLAGE, CLONARD, WEXFORD"
402553,"38 Oldbridge Park, Osberstown, Naas"
402554,"38 The Bailey, Castle Farm, Jigginstown"
402555,"38 THE DALES, MOYLOUGH, BALLINASLOE"
402556,"38, Abbey Gardens, Abbeyside"
402557,"39 Temple Mills, Rathangan"
402558,"4 BEVERLY DR, KNOCKLYON, DUBLIN 16"
402559,"4 Elder Heath Brook, Elder Heath, Kiltipper Road"
402560,"4 Elder Heath Hill, Elder Heath, Kiltipper Road"
402561,"4 fort View, creggaun na hilla, clarecastle"
402562,"4 GLEANN DARA, TULLY, BALLINAMORE"
402563,"4 KILNAVARA COURT, KILNAVARA LANE, CAVAN TOWN"
402564,"4 OLD ABBEY MANOR GREATCONNELL, NEWBRIDGE, KILDARE"
402565,"4 Shackleton Lawn, Shackleton Park, Lucan"
402566,"4 ST JOSEPHS PARK, THE LOUTH, CORK"
402567,"4 WOODVIEW MEWS, GLENALBYN RD, STILLORGAN"
402568,"40 The Grove, St. Marnock's Bay, Station Road"
402569,"41 SHERRARD AVENUE, NORTH CIRCULAR ROAD, DUBLIN 1"
402570,"42 The grove, St. Marnocks Bay, Station Road"
402571,"43 FERNDALE COURT, RATHMICHAEL, DUBLIN"
402572,"43 SOUTH HILL, DARTRY, DUBLIN 6"
402573,"43 STONEYHURST, DOORADOYLE, LIMERICK"
402574,"44 Beresford Court, Donabate"
402575,"46  Burkeen Hall, Wicklow Town"
402576,"48 Hawthorn Manor, Brockagh, Coill Dubh"
402577,"49 Hawthorn Manor, Brockagh, Coill Dubh"
402578,"5 Cluain Adain Way, Clonmagadden, Navan"
402579,"5 Cluain Ard, Freemount, Charleville"
402580,"5 KELLYS AVE, DUN LAOGHAIRE, DUBLIN"
402581,"5 LARGY COURT, CLONES, COUNTY MONAGHAN"
402582,"5 Manor Drive, Roxborough Manor, Mulgannon"
402583,"5 MAPLEWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24"
402584,"50 Hawthorn Manor, Brockagh, Coill Dubh"
402585,"50 ST DONAGHS RD, DONAGHMEDE, DUBLIN"
402586,"51 Hawthorn Manor, Brockagh, Coill Dubh"
402587,"51 RIVERSFIELD, MIDLETON, CORK"
402588,"52 Hawthorn Manor, Brockagh, Coill Dubh"
402589,"53 KILBRODY, MOUNT OVAL VILLAGE, ROCHESTOWN"
402590,"53 ST PATRICKS PARK, CARRICK ON SHANNON, LEITRIM"
402591,"54 CARRICKMORE DR, AYLESBURY, TALLAGHT DUBLIN 24"
402592,"54 Seoid Na Trá, Bettystown"
402593,"55 Lisheen Woods, Ovens, Co. Cork"
402594,"56 CHERRYMOUNT, CLONMEL, TIPPERARY"
402595,"56 MALAHIDE RD, CLONTARF, DUBLIN CITY"
402596,"56 The Avenue, Greenlane Manor, Rathcoole"
402597,"6 Churchfield Row, Churchfields, Ashbourne"
402598,"6 Cluain Ard, Freemount, Charleville"
402599,"6 Edenbrook Green, Edenbrook, Citywest"
402600,"6 Elder Heath Brook, Elder Heath, Kiltipper Road"
402601,"6 FEALE DR, LISTOWEL, KERRY"
402602,"6 Rockville Avenue, Rockville, Glenamuck Rock"
402603,"6 THE CRESCENT, BALLISODARE, CO SLIGO"
402604,"61 PARK GRANGE, GRANGE RATH, DROGHEDA"
402605,"63 GLOUCESTER SQ, RAILWAY ST, DUBLIN"
402606,"63 ROSSVALE, MOUNTMELLICK RD, PORTLAOISE"
402607,"65 FOXDENE DR, BALGADDY, LUCAN"
402608,"66 Hollywoodrath Avenue, Hollystown"
402609,"67 WOODLAWN PARK AVE, FIRHOUSE, DUBLIN 24"
402610,"6B RICHMOND ROW, PORTOBELLO, DUBLIN 8"
402611,"7 BRACKEN COURT, OLD TRAMORE ROAD"
402612,"7 BRIARFIELD, BALLEA RD, CARRIGALINE"
402613,"7 CLONSILLA PARK, BLANCHARDSTOWN, DUBLIN 15"
402614,"7 Cluain Ard, Freemount, Charleville"
402615,"7 DUN NA COIRIBE, HEADFORD RD, GALWAY"
402616,"7 ELLENSBOROUGH GREEN, KILTIPPER RD, TALLAGHT DUBLIN 24"
402617,"7 THE WOODLANDS, BARNORA, CHAIR"
402618,"70 ARRA VIEW, NEWCASTLE, LIMERICK"
402619,"71 PEARSE ROAD, ENNISCORTHY, CO WEXFORD"
402620,"74 CLONROOSK ABBEY, PORTLAOISE, LAOIS"
402621,"76 CORN MILL, DISTILLERY RD, DUBLIN"
402622,"767 ST PATRICKS AVE, CELBRIDGE, KILDARE"
402623,"77 BELLEFIELD RD, ENNISCORTHY, WEXFORD"
402624,"77 SLIABH BREAGH, ARDEE, CO LOUTH"
402625,"8 ARD NUA, BALLINODE, SLIGO"
402626,"8 churchfield grove, churchfields, ashbourne"
402627,"8 Cluain Ard, Freemount, Charleville"
402628,"8 Elder Heath Brook, Elder Heath, Kiltipper Road"
402629,"80 BROTHERTON, SLATEY ROAD, GREGCULLEN"
402630,"80 SHANGANAGH GROVE, SHANKILL, DUBLIN"
402631,"80 WINDMILL LANE APTS, WINDMILL LANE, DUBLIN 2"
402632,"85 EASTHAM COURT, BETTYSTOWN, MEATH"
402633,"86 CLAREMONT COURT, GLASNEVIN, DUBLIN 11"
402634,"9 CASTLEPARK, UPPER PARK RD, KILLARNEY"
402635,"9 CURLEW VIEW, BOYLE, ROSCOMMON"
402636,"9 Lyreen Place, Mariavilla, Maynooth"
402637,"92 ADAMSTOWN AVE, ADAMSTOWN, LUCAN"
402638,"96 EAGLE VALLEY, SARSFIELD RD, WILTON"
402639,"96 HEATHERHILL AVE, GRAIGUECULLEN, CARLOW"
402640,"ACHRA HOUSE, WALDERSTOWN, ATHLONE"
402641,"APT 1 LAUREL GROVE, DELGANY, WICKLOW"
402642,"APT 14 GALWAY BAY APTS, SALTHILL, GALWAY"
402643,"APT 1, THE GREEN, SIXMILEBRIDGE"
402644,"APT 49 CARLETON VILLAGE, YOUGHAL, CO CORK"
402645,"APT 4, CASPO CENTRE, MAIN ST"
402646,"APT 4, THE SYCAMORES, DUNMORE RD"
402647,"Apt 9, Larkfield Hall, Clay Farm"
402648,"ARAS MHUIRE, MAYNE, CLONEE"
