,Address
172500,"ATP 37, CARLETON VILLAGE, YOUGHAL"
172501,"BALLEEGHAN EAST (HOUSE 1), GREENCASTLE, CO DONEGAL"
172502,"BALLINSCURLOGE, BALLYNOE, CO. CORK"
172503,"BALLYGORTA, CREA, BALLINASLOE"
172504,"BALLYHOGUE, ENNISCORTHY, WEXFORD"
172505,"BALLYMARKHAM, QUIN, CLARE"
172506,"BLOCK 1, 60 PRIORS GATE, TALLAGHT DUBLIN 24"
172507,"BRACKLY, LOUGHMOURNE, CASTLEBLAYNEY"
172508,"BROOKFIELD HOUSE, CASTLEBLANEY RD, CARRICKMACROSS"
172509,"BROOKHILL, CLAREMORRIS, CO. MAYO"
172510,"CARRICK RD, ROSCREA, CO. TIPPERARY"
172511,"CARROWLAEM, COOLANEY, CO. SLIGO"
172512,"Cashelgarron, Grange"
172513,"Castletown Finea, Castlepollard"
172514,"Charlestown Church, Ardee"
172515,"CHERRY COTTAGE, NEWTOWN PARK, WATERFORD"
172516,"CLOSSAGH RD, BELASS, FOXFORD"
172517,"COOLABOGHLAN, CLONASLEE, LAOIS"
172518,"COTTAGE ADJACENT TO RIVERDALE, UPR GREEN, KILCOOLE"
172519,"CRAANMORE, KILDAVIN, CO CARLOW"
172520,"CREERAUN, GURTEEN, BALLINASLOE"
172521,"DONARD, OHANLONS LANE, MALAHIDE"
172522,"DRUMDUFF, TURLOUGH, CASTLEBAR"
172523,"FARRANRORY, KILNORACY, KILSHEELAN"
172524,"GLENIERARAGH, CARRIGART, CO DONEGAL"
172525,"Hawthorn Lodge, Woodstown"
172526,"JOSLYNE, LISNAGRY, LIMERICK"
172527,"KILBREE, WESTPORT, MAYO"
172528,"KILLARNEY HOUSE, KILLARNEY RD, BRAY"
172529,"KILNAVARA, CAVAN"
172530,"Linden Lea, Bohreen Hill, Enniscorthy"
172531,"LISIEUX, CAMADERRY RD, BRAY"
172532,"Loiste, Kilmore, Virginia"
172533,"LOWER KEADUE, BURTONPORT, CO DONEGAL"
172534,"MAIN STREET, OUGHTERARD, GALWAY"
172535,"MAPLE COTTAGES, NEWTOWN PARK, NEWTOWN"
172536,"MURMOD, VIRGINIA, CO CAVAN"
172537,"No 35 Airfield Point, Airfield Point, Coxtown  Dunmore East"
172538,"No. 3 Airfield Point, Airfield Point, Coxtown  Dunmore East"
172539,"No. 48 Airfield Point, Airfield Point, Coxtown  Dunmore East"
172540,"No. 57 Airfield Point, Airfield Point, Coxtown  Dunmore East"
172541,"OLD RAILPARK, MAYNOOTH, CO KILDARE"
172542,"PALLAS, TYNAGH, CO GALWAY"
172543,"Regaile, Sandycove Road, Sandycove"
172544,"RESIDENCE 21, THE FOUR SEASONS HOTEL, BALLSBRIDGE"
172545,"RICHARDSTOWN, KILDANGAN, MONASTEREVAN"
172546,"RIVERDALE NOOK, UPR. GREEN, KILCOOLE"
172547,"ROSEBERRY COMMONS, NEWBRIDGE, CO KILDARE"
172548,"Salthill, Mountcharles"
172549,"SCHOOL RD, CARRIGBOY, DURRAS"
172550,"SEFFIN, BIRR, OFFALY"
172551,"SHRAHARLA, KNOCKANEVIN, KILMALLOCK"
172552,"STRADONE ST, BALLYJAMESDUFF, CAVAN"
172553,"THE BUNGALOW, FENIT, TRALEE"
172554,"THE COTTAGE, MASONBROOKE, LOUGHREA"
172555,"THE PADDOCK, 41 MEADOWBROOK CRESENT, MAYNOOTH"
172556,"UPPER HOUSE, BALLYKNOCK, BALLYNOE MALLOW"
172557,"WOODBINE COTTAGE, BARLEYMOUNT WEST, KILLARNEY"
172558,"WOODSTOCK, MILL PARK RD, ENNISCORTHY"
172559,"WOODSTREAM HOUSE, HURDLESTOWN, KELLS"
172560,"1 ASHINGTON RISE, NAVAN RD, DUBLIN 7"
172561,"1 CASTLECOVE, KNOCKLYNE, KILLORGLIN"
172562,"1 Fitzwilliam Place, Grangegorman Road"
172563,"1 ROSSALIA HOUSE, KILLARNEY, KERRY"
172564,"1 THE ORCHARDS, THE WALK, ROSCOMMON"
172565,"1 WOODFIELD, OLD CHAPEL, BANDON"
172566,"10 CLUIN EIFLINN, DROMID, CO LEITRIM"
172567,"10 FR HAYDEN RD, KILKENNY, KILKENNY"
172568,"10 INNISFALLEN PARADE, DRUMCONDRA, DUBLIN 7"
172569,"10 MEADOW COURT, MILLTOWN RD, TUAM"
172570,"10 MEADOW VALE, BLACKROCK, CO DUBLIN"
172571,"10 RINGFORT CLOSE, BALROTHERY, BALBRIGGAN"
172572,"11 Barnwell Lawn, Hansfield, Ongar"
172573,"11 BIRCH GROVE, ARD NA SIDHE, CLONMEL"
172574,"11 CONVENT STREET, TALLOW, CO. WATERFORD"
172575,"11 DUN EMER VIEW LUSK, DUBLIN"
172576,"11 FR BYRNE PARK, GRAIGUECULLEN, CARLOW"
172577,"11 POPPYFIELDS CLOSE, BROOMFIELD, MIDLETON"
172578,"11 ROSECOURT, CABRA RD, DUBLIN"
172579,"11 THE CRESENT, COBH, CORK"
172580,"118 The Crannog, Granitefield Manor, Dun Laoghaire"
172581,"11A ARDARAVAN SQUARE APT., BUNCRANA, CO. DONEGAL"
