,Address
255000,"LISS, ABBEYKNOCKMOY, COUNTY GALWAY"
255001,"MAIN STREET, RATHCORMAC, COUNTY CORK"
255002,"MAIN ST, CASTLEREA, ROSCOMMON"
255003,"MULLINDRAIT STRANORLAR, STRANORLAR, DONEGAL"
255004,"NO 2 109 TOWNSHEND ST, DUBLIN 2"
255005,"NO 2 HILLVIEW, FALLADEEN ROAD, BALLINLOUGH"
255006,"PARK HOUSE, PAAL, KANTURK"
255007,"SCARTEEN STREET, NEWMARKET CLONFERT, DUNHALLOW"
255008,"ST GERARDS, CONVENT RD, CLAREMORRIS"
255009,"TEACH FAILTE, FIRODA, CASTLECOMER"
255010,"THE COTTAGE, KILBAYLET, DONARD"
255011,"THE MEWS RERE OF 31, MOUNTPLEASANT SQ, RANELAGH DUBLIN 6"
255012,"1 ABBEYDORNEY, KERRY"
255013,"1 GARUMA COURT, POUND STREET, FOXFORD"
255014,"1 MULVEY CRESCENT, MULVEY PARK, DUNDRUM DUBLIN 14"
255015,"1 RICHMOND, ELM VALE, WILTON"
255016,"1 SUNDALE AVE, TALLAGHT, DUBLIN 24"
255017,"10 SPRINGFORT MEADOWS, NENAGH, TIPPERARY"
255018,"104 WELLPARK GROVE, WELLPARK, GALWAY"
255019,"107 MANOR VILLAGE, WESTPORT RD, CASTLEBAR"
255020,"11 BARCLAY COURT, BLACKROCK, DUBLIN"
255021,"11 INVEAR GEAL, CARRICK ON SHANNON, LEITRIM"
255022,"12 Diswellstown Avenue, Castleknock"
255023,"12 LAKESIDE CLOSE, MOUNTSHANNON, CLARE"
255024,"12 MILK MARKET LANE, TRALEE, KERRY"
255025,"121 churchfields, ashbourne"
255026,"13 The Crescent, Rosmore, Ballyneety Road"
255027,"132 Lower Georges Street, Dun Laoghaire"
255028,"134 BOHERMORE, GALWAY"
255029,"138 BOHERMORE, GALWAY"
255030,"14 CASTLELANDS GROVE, DALKEY, DUBLIN"
255031,"14 CLOGHEEN STRAND HOLIDAY HOMES, CLOGHEEN, CLONAKILTY"
255032,"15 CASTLEKEEP LYREEN MANOR, MAYNOOTH, KILDARE"
255033,"150 A  150B and 150 C BOHERMORE, CO. GALWAY"
255034,"152 BOHERMORE, GALWAY"
255035,"156 BOHERMORE, GALWAY"
255036,"16 BLACKTHORN PARK, RENMORE, GALWAY"
255037,"16 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16"
255038,"16 Springmount Woods, Glanmire"
255039,"16 STRAND RD, CLONAKILTY, CORK"
