,Address
377500,"ARDMANAGH, GLENBROOK, CORK"
377501,"ASHBROOK HOUSE, 13 MAYPARK, MALAHIDE RD DUBLIN 5"
377502,"AUGHNISH, KINVARA, CO GALWAY"
377503,"BALLINAMILL, STREAMSTOWN, MULLINGAR"
377504,"BALLNAMANAGH, CLARINBRIDGE, CO GALWAY"
377505,"BALLYBRACKEN SOUTH, GRANGE, COUNTY LIMERICK"
377506,"CANALSIDE, ROGERSTOWN, EDENDERRY"
377507,"CARA LODGE BALLINAMONA, DURROW, TULLAMORE"
377508,"CARN, NEWTOWNBUTLER ROAD, CLONES"
377509,"CASTLEARD, BALLAGHADERREEN, ROSCOMMON"
377510,"CASTLESIZE, SALLINS, COUNTY KILDARE"
377511,"CLONAMIRRAN, MOUNTSHANNON, CLARE"
377512,"CLOONTRASNA, CASTLEREA, ROSCOMMON"
377513,"COIS COILLTE, COOLATANAVALLY, CARRIGROHANE"
377514,"COOLRAIN VILLAGE, MOUNTRATH, LAOIS"
377515,"CRANNOG, CHURCH ROAD, FENNOR"
377516,"DREAN HOUSE, MANORCUNNINGHAM, LETTERKENNY"
377517,"DUNBIN, KNOCKBRIDGE, DUNDALK"
377518,"EVEGALLAHOO, KNOCKADERRY, NEWCASTLEWEST"
377519,"FAHEENS, MIDFIELD, SWINFORD"
377520,"FOUR WINDS, MURROUGH, GALWAY"
377521,"GARRAUNYKEE, LISNAGRY, LIMERICK"
377522,"GILGAL, 9 ANNALEE GROVE, COOTEHILL"
377523,"GLENDONNELL, MULLINAVAT, KILKENNY"
377524,"GLOSHPATRICK, MURRISK, WESTPORT"
377525,"GRIFFINSTOWN, KINNEGAD, WESTMEATH"
377526,"HOUNDSCOURT, BALLINREE, DONERAILE"
377527,"INCHAMORE COOLEA, MACROOM, CO CORK"
377528,"IRISH GRANGE, OLD DUNDALK RD, CARLINGFORD"
377529,"KILLANNY, CORCREAGHY, DUNDALK"
377530,"KILLEIGH, NEWCASTLE, CLONMEL"
377531,"KILLNAGUN, LISDUFF, VIRGINIA"
377532,"KILLYCOONAGH, ANNMORE, CO. MONAGHAN"
377533,"KILMOGANNY, THOMASTOWN, KILKENNY"
377534,"KILSALLAGH, WESTPORT, MAYO"
377535,"KNOCKLABADE, KILCUMMIN, KILLARNEY"
377536,"LOGLEAGH, BALLYSAGGART, LISMORE"
377537,"LOWER MULLY, GLENTIES, CO DONEGAL"
377538,"MAGOWNA, INCH, KILMALEY"
377539,"MAIN STREET, BALLYMOE, COUNTY GALWAY"
377540,"MAIN STREET, URLINGFORD, CO KILKENNY"
377541,"MAIN ST, ARVAGH, CAVAN"
377542,"MAIN ST, URLINGFORD, CO KILKENNY"
377543,"MOYRA GLEBE, FALCARRAGH, DONEGAL"
377544,"NO 12 FERNHILL DRIVE, TAWNIES, CLONAKILTY"
377545,"No. 2 Ard Aoibhinn, Alexandra Road, St Luke's"
377546,"No. 28 Hillbank, Bellingsfield, Kilcullen Road"
377547,"OLD TOWN, BALLYRAGGETT, CO KILKENNY"
377548,"PALM VIEW, DRUMELIS, CAVAN"
377549,"PORTLAND, THE GREEN RD, DALKEY"
377550,"RED LODGE, INCHYDONEY, CLONAKILTY"
377551,"ROSMEAD, DELVIN, WESTMEATH"
377552,"SAINT SEXTONS, BALTYBOYS, VALLEYMOUNT ROAD"
377553,"ST MARGARETS, THE HILL, CROSSHAVEN"
377554,"THE MOORINGS, SKIBBEREEN, CORK"
377555,"THE OLD BARRACKS, BALLYMORE EUSTACE, CO KILDARE"
377556,"THORNFIELD, DARCYSTOWN, DUBLIN"
377557,"TIR CLUAIN, 38 RIVERWALK, KNOCKGRIFFIN"
377558,"TONROE, ARDRAHAN, GALWAY"
377559,"TOWNA EAST, KINVARA, GALWAY"
377560,"TULLAGHANOGUE, TRIM, CO MEATH"
377561,"UPPER AGHADA, ROSTELLAN, MIDLETON"
377562,"VANDELEUR ST, KILRUSH, CO CLARE"
377563,"WOODBINE COTTAGE, CHURCH BAY RD, CROSSHAVEN"
377564,"WOODVIEW HOUSE, CLOGHROE, CORK"
377565,"47 Cluain Dara, Derrinturn, Carbury"
