,Address
85000,"Top Road, Strandhill"
85001,"Unit 26  The Grove, Hanstesd  Newcastle Road, Lucan"
85002,"Waterunder, Mell, Drogheda"
85003,"WESTERING, RATHMACULLIG EAST, BALLYGARVAN"
85004,"Whitecross, Julinastown, Co. Meath"
85005,"'Airmount', Kingswell, Tipperary"
85006,"'Calary', Dargle Road, Bray"
85007,"'Grace's Cottage', Clooncree  Ross, Moyard"
85008,"1 Castlewood, Drogheda, County Louth"
85009,"1 The Drive, Lakepoint, Mullingar"
85010,"1 The Erne, Riversdale, Rathcormac"
85011,"1 to 6 Bother Buide, Kilnagleary, Carrigaline"
85012,"10  Inis Oir, Irishtown, Athlone"
85013,"10 Distillery Court, The Maltings, Station Road  Ballincollig"
85014,"10 Lough Road, The Lough, Cork"
85015,"10 Upper Grattan Park, Greystones"
85016,"109 Oldtown Manor, Old Ballyjamesduff Road, Cavan"
85017,"11 Castletown, Leixlip"
85018,"11 Portacarron, Ballymoneen Road, Galway City"
85019,"12 Burlington Road, Dublin 4"
85020,"12 Oakfield, Fr Russell Road, Limerick"
85021,"12 Rathmichael Manor, Loughlinstown"
85022,"12 The Headlands, Putland Road, Bray"
85023,"12A The Walk, Lios Na Fea, Macroom"
85024,"14 Chapelhill, Chapelizod"
85025,"14 Terenure Road North, Terenure, Dublin 6W"
85026,"146 Belfry Hall, Citywest"
85027,"149 West Avenue, Parkgate, Frankfield  Douglas"
85028,"15 Hermitage Place, Lucan"
85029,"15 InFirmary Road, Stoneybatter"
85030,"15 Laurel Hill Court, Summerville Avenue"
85031,"17 Beech Park, Viewmount, Waterford"
85032,"17 Boroimhe Birches, Swords, Co. Dublin"
85033,"18 Saggart Lodge Court, Saggart"
85034,"18 St. Alban's Road, South Circular Road, Dublin 8"
85035,"186 Howth Road, Clontarf"
85036,"19 Lisle Road, Crumlin"
85037,"2 crannagh, prospect lane, milttown"
85038,"2 Estuary Mews, Norwood Court, Rochestown"
85039,"2 Peyton View, Stoney Lane, Rathcoole"
85040,"2 Rathdown Lawn, Greystones"
85041,"2 Rye RIver Park, Dun Carraig, LEixlip"
85042,"2 THORMANBY LAWS, HOWTH"
85043,"2 Tritonville, O'Connell Avenue, Limerick"
85044,"20 river valley, ballyconnell"
85045,"21 Glebe Square, The Glebe, Newcastle"
85046,"21 Highthorn Park, Dun Laoghaire"
85047,"21 Robert Street, Mitchelstown"
85048,"22 Kincora Court, Clontarf, Dublin 3"
85049,"23 glenavy park, terenure"
85050,"23 Windmill Road, Crumlin"
85051,"24 GlydeView, Tallanstown"
85052,"25 Richelieu Park, Sandymount, Dublin 4"
85053,"26 PRIORY GROVE, JOHNSTOWN, NAVAN"
85054,"26 Rosedale Close, Castaheany, Dublin 15"
85055,"27 Riverwood Park, Castleknock"
85056,"28 Peyton Square, Stoney Road, Rathcoole"
85057,"28 Primrose Avenue, Broadstone"
85058,"29 Beverton Gardens, Donabate"
85059,"29 Saunders House, Spencer Dock, I.F.S.C"
85060,"29Ashbrooke Grove, Moynehall"
85061,"3 Baile an Choiste, Headford Rd., Galway"
85062,"3 Birchwood Cottages, Milford, Co. Donegal"
85063,"3 College Farm Lane, Newbridge, Co Kildare"
85064,"3 Connolly Street, Nenagh"
85065,"3 GARDEN HOUSE APARTMENTS, ARDNANAGH, ROSCOMMON"
85066,"3 Glenbrook Lawn, Newtownmountkennedy"
85067,"3 Lakeside Downs, Blessington"
85068,"3 Maple Road, Clonskeagh"
85069,"3 MONREAD MEWS, NAAS"
85070,"3 Rivergrove, Ennsinag"
85071,"31 Greencastle Crescent, Coolock"
85072,"31 Royal Canal Bank, Phibsboro"
85073,"33 Seagrange Avenue, Baldoyle, Dublin 13"
85074,"34 Boroimhe Birches, Swords"
85075,"35 Dale Road, Stillorgan"
85076,"35 Jamestown Avenue, Inchicore"
85077,"37 Mount Saint Joseph, Kingscourt"
85078,"37 river valley, ballyconnell"
85079,"4 DOIRBEG, O'CONNELL STREET, DUNGARVAN"
85080,"4 Fairgreen, Timolin"
85081,"40 Ballinteer Avenue, Ballinteer"
85082,"42 Linnetsfield Square, Clonee"
85083,"43 Meadowbank, Ballinaneshagh"
85084,"43a The Beeches, Holywell, Upper Kilmacud Road"
85085,"44 Belmont Green, Newbridge, Co Kildare"
85086,"47A ORWELL PARK, RATHGAR, DUBLIN 6"
85087,"5 Cois Abhainn, Multyfarnham"
85088,"5 Measc Crescent, Artane"
85089,"5 Sutton Grove, Sutton, Dublin 13"
85090,"51 Liscarne Gardens, Clodalkin"
85091,"52 Dorrins Strand, Strandhill, Sligo"
85092,"52 Orchardstown Drive, Rathfarnham, Dublin 14"
85093,"53 la vallee, bray"
85094,"53B SIDMONTON GARDENS, BRAY"
85095,"58 Elizabeth Street, Drumcondra"
85096,"6 Brownsbarn Wood, Kingswood, Dublin 22"
85097,"6 Carnew Street, Stoneybatter"
85098,"6 Orchard Court, Blackpool, Cork"
85099,"62 Fairview Strand, Fairview, Dublin 3"
85100,"65 carrigmore Lawn, City West, County Dublin"
85101,"65 Glenshane Crescent, Jobstown, Tallaght"
85102,"66 Strand Palace, Youghal"
85103,"69 Oak Rise, Clondalkin"
85104,"7 Harbour Road, Arklow"
85105,"7 Upper Clevedon, Carrigaline"
85106,"72 Lanndale Lawns, Tallaght, Dublin 24"
85107,"73 Silken Vale, Maynooth"
85108,"73 Wolfe Tone Square North, Bray"
85109,"74 Clonkeen Drive, Foxrock, Dublin 18"
85110,"7, Priory North, Navan Road"
85111,"8 Coach Road, Kilworth"
85112,"8 shamrock court, lahinch"
85113,"8 The Dales, Moylough"
85114,"81 ARDLEIGH VALE, MULLINGAR"
85115,"84 Lohunda Downs, Clonsilla"
85116,"85 Deepdales, Southern Cross Road, Bray"
85117,"88 Prussia Street, Dublin 7"
85118,"89 The Westmorland, Charlottes Quay Dock, Dublin 4"
85119,"9 Alpine Rise, Belgard, Tallaght"
85120,"9 Arccahon Close, Coolkellure, Lehenaghmore"
85121,"9 Orchard Court, Blackpool, Cork"
85122,"9 The Paddocks, Carlton Court, Swords"
85123,"90 Prussia Street, Dublin 7"
85124,"Apartment 24, Killtown"
85125,"Apartment 35  Block 2, The Strand, 149 North Strand Road"
85126,"Apartment 4, 38 Haddington Road"
85127,"Apartment 4, Rockville, Salthill"
85128,"Apartment 50A, Smithfield Market, Smithfield"
85129,"Apartment 8 Block 2, The Strand, 149 North Strand Road"
85130,"Apt 2 Hansted Road, Lucan"
85131,"Apt 28 Hansted Dale, Lucan"
85132,"Apt 43 Delgany Hills, Delgany"
85133,"Apt. 2 Mount Usher Court, Ashford"
85134,"ATHY ROAD, STRADBALLY, CO LAOIS"
85135,"Ballinamenton West, Tubber"
85136,"Ballyanne, New Ross"
85137,"Ballynalina, Kells Road"
85138,"Barrack Road, Foynes"
85139,"Cardaun, Keshcarrigan"
85140,"CHURCH ST, CARRIGALLEN, LEITRIM"
85141,"Cluain Ard, TwoMile House, Naas"
85142,"Concealment, Ellistown, Kildare"
85143,"Coolinarne  Millstreet, Urrighilmore Boherbue"
85144,"Coolyhune, Graiguenamanagh"
85145,"Curraleigh, Dolla, Nenagh"
85146,"Drinighan, Knocknarea"
85147,"Fatima, Westfields, North Circular Road"
85148,"Fyanstown, Kells"
85149,"Garter House, Garter Lane, Athy"
85150,"glasshouse, bellview, Waterford"
85151,"Glencarrig, Clonhaston, Enniscorthy"
85152,"Gloster House, Hill Road, Cloghan"
85153,"Gorsefield, Glenalua Road, Killiney"
85154,"Gorselands, Templecarrig, Greystones"
85155,"GORTEEN, INNISKEEN"
85156,"Gortnalee, Dunmore"
85157,"Grove Lodge, Carlanstown, Kells"
85158,"Ivy House, Beech Park Road, Foxrock"
85159,"Kildee, Lisbealad, Dunmanway"
85160,"Kilknock, Ballon"
85161,"Kings Langley, Mountain Road, Clonmel"
85162,"MARIANO, 39 CURRAHEEN RD, BISHOPSTOWN"
85163,"Moneyroe, Gorvagh"
85164,"No5 Seefinn Grove, Glenbeigh"
85165,"No. 4 O' Rahily Street, Youghal"
85166,"Pairc Fada, harrylock, Fethard-on-Sea"
85167,"Parke, Cloonfad, Ballyhaunis"
85168,"shronedarragh lower, headford, killarney"
85169,"Site 4  Broadfield Lawns, Broadfield Manor, Rathcoole"
85170,"Stradbally North, Clarinbridge"
85171,"St. Jude's, Mincloon, Rahoon"
85172,"THE COTTAGE, MACREDDIN, AUGHRIM"
85173,"The Demesne, Mitchelstown"
85174,"TOMSILLA UPPER, GOREY, CO WEXFORD"
85175,"Westtown, Tramore"
85176,"Eagle Lodge, Ballinluska, Myrteville"
85177,"43 Farmhill Drive, Goatstown"
85178,"56 THE VILLAGE GREEN, KILLUCAN"
85179,"'Lisdhu', Model Cottages, Tower  Blarney"
85180,"1  Willow Mews, Ballinlough Road, Ballinlough"
85181,"1 Coirceog, Fiddown"
85182,"1 Minstrel Court, Brewery Road, Stillorgan"
85183,"1 Seapark Hill, Malahide"
85184,"10 Glenbeigh Road, Off Blackhorse Avenue"
85185,"10 The Belfry, Tawnies Lower, Clonakilty"
85186,"102 Oxmantown Road, Dublin 7"
85187,"129 Waterville Crescent, Dundalk"
85188,"13 Alderwood Green, Springfield, Tallaght"
85189,"13 Millbrook, Enniscorthy"
85190,"14 Mount Temple Road, Dublin 7"
85191,"14 SKEHARD LAWN, SKEHARD ROAD, BLACKROCK"
85192,"14E Fitzherbert Court, Navan"
85193,"15 ROSEBURRY COURT, NEWBRIDGE, KILDARE"
85194,"16 Ferrycarrig Avenue, Coolock"
85195,"16 Springview, Wheaton Hall, Drogheda"
85196,"161 THE ELMS, MOUNT MERRION AVENUE, BLACKROCK"
85197,"165 Aulden Grange, Santry"
85198,"17 Roschoill, Pallaskenry"
85199,"174 Merrion Road, Ballsbridge"
85200,"18 Cullenwood, Mountmellick"
85201,"18 The Dale, Moyglare Manor, Maynooth"
85202,"18 The Downs, The Highlands, Drogheda"
85203,"19 Farmleigh Park, Castleknock"
85204,"19 Main Street, Mooncoin, Couny Kilkenny"
85205,"2 Beech Lawn, South Hill Avenue, Blackrock"
85206,"2 CLEARWATER, KEELNABRACK, GLENBEIGH"
85207,"20 Stocking Wood Drive, Stocking Avenue, Rathfarnham"
85208,"21 Corrig Road, Dalkey, Co Dublin"
85209,"21 Grange Park Avenue, Foxrock"
85210,"22 Rosedale Close, Cabinteely, Dublin 18"
85211,"23 Carragh Hill, Knocknacarra"
85212,"23 OAKLANDS MANOR, CARRICK ON SHANNON"
85213,"24 Foxfield Avenue, Raheny"
85214,"24 Tower House, New Quay, Clonmel"
85215,"244 The Asgard  Custom House, IFSC"
85216,"25 Coolraine Heights, Clareview"
85217,"27 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9"
85218,"27 The Orchards, Tullow Road, Carlow"
85219,"29 Cypress Circus, Broomfield, Midleton"
85220,"3 San Souci Wood, Bray"
85221,"3 The Boulevard, Tyrrelstown, Dublin 15"
85222,"32 Grian Ard, Ardnacassa, Longford"
85223,"33 Cnoic Caislean, Knockboy, Waterford"
85224,"34 Cluain Riocaird, Headford Road, Galway"
85225,"36 Adare Drive, Coolock"
85226,"363 Howth Road, Raheny, Dublin 5"
85227,"38 Oak Brook, Castlelake, Carrigtoohill"
85228,"4 Chapel Street, Tullamore"
85229,"4 Dun an Oir, Milford Grange"
85230,"4 Páirc Darach, Cortober, Carrick-on-Shannon"
85231,"41 Manor Place, Grangegorman"
85232,"47 ASHVIEW DRIVE, SIXMILEBRIDGE"
85233,"49 Abbeyfield, Ballitore"
85234,"5 Mount Pleasant  Terrace, Ranelagh"
85235,"52 Pearse Brothers Park, Rathfarnham"
85236,"58 Shannon Valley, Ballaghaderreen, Co. Roscommon"
85237,"59 Leitrim Marina, Leitrim Village, Carrick on Shannon"
85238,"6 Adelphi Wharf, Adelphi Quay, Waterford"
85239,"6 Main Street, Newmarket"
85240,"6 The Maples, Monkstown Valley, Monkstown"
85241,"61 CLONUSKE DRIVE, BALBRIGGAN"
85242,"61 Mountain Park, Tallaght"
85243,"63 CLONKIL, CALLAN"
85244,"65 St. Declan's Road, Marino, Dublin 3"
85245,"7 Castle End, Baltimore"
85246,"7 Derevald, Durrow"
85247,"7 Orchard Court, Blackpool, Cork"
85248,"7 Rockfield Gardens, Maynooth"
85249,"71 Booterstown Avenue, Booterstown"
85250,"71 THE DICKENS GASWORKS, SOUTH LOTTS ROAD, RINGSEND"
85251,"72 Tir Croghan, Kinnegad"
85252,"72 WHITWORTH ROAD, DRUMCONDRA"
85253,"74 Walkinstown Drive, Walkinstown"
85254,"76 Plunkett Road, Finglas"
85255,"8 Killucan Manor Lawn, Rathwire"
85256,"80  Woodbury Gardens, Tom Bellew Avenue, Dundalk"
85257,"83 Beechdale, Dunboyne"
85258,"84 Alderpark Court, Tallaght"
85259,"85 Clearstream Court, McKee Avenue, Finglas"
85260,"90 Baron Park, Clonmel"
85261,"95 St. Johns Park East, Clondalkin"
85262,"98 The Haven, Jacob's Island, Ballinure"
85263,"APARTMENT 105, THE HARDWICKE, NORTH BRUNSWICK STREET"
85264,"APARTMENT 10B, THE WILLOWS, THURLES"
85265,"Apartment 18, 59 Pembroke Road, Ballsbridge"
85266,"Apartment 20  The Orchard, Cloverhill Road, Clondalkin"
85267,"APARTMENT 49, ASHURST, MOUNT MERRION"
85268,"APARTMENT 49, ASHURST, MOUNT MERRION"
85269,"Apartment 49, Ashurst, Mount Merrion"
85270,"Apartment 4, Doorley Park, rathangan"
85271,"Apartment 4, Newbridge Avenue, Dublin 4"
85272,"Apartment 72, Ardoyne House, Pembroke Park"
85273,"Apt 40 Salthill, Monkstown"
85274,"Apt. 4 Fitzwilliam Court, Winton Road, Dublin 6"
85275,"BALLYDOWEL LITTLE, THREECASTLES"
85276,"Bridge Street, Killybegs"
85277,"caherdowney, carriganimma, macroom"
85278,"Castlebawn, Ballinalee"
85279,"Castlepark, Carrick-on-Suir"
85280,"Churchbrae, Greencastle"
85281,"Clone West, Monamolin, Gorey"
85282,"Cork Road, Skibbereen"
85283,"Craft House, Wallslough"
85284,"CROAGH NORTH, BALLYVAUGHAN"
85285,"Dalgoner, Coolock Lane, Santry"
85286,"DERRY NA SLIEVE, KILMACKRANNY, VIA BOYLE"
85287,"Dolphin View, Sky Road, Clifden"
85288,"Dooneen, Crecora"
85289,"dromad, mohill"
85290,"Dundalk Road, Castleblayney"
85291,"Elana, Abbeydorney Rd, Tralee"
85292,"Falledeen, Ballinlough"
85293,"Farrellmacfarrell, Dromore West"
85294,"FLAT 4, BROOKMOUNT COURT, RATHFARNHAM"
85295,"Friarsquarter, Ballinrobe"
85296,"Gortroe, Castletown, Kilmallock"
85297,"Grotto house, 129 Tyrconnell Road, Inchicore"
85298,"Hillside House, Delgany, Greystones"
85299,"KILLINISKEYDUFF, ARKLOW"
85300,"Kilmore, Tuam"
85301,"KNOCK CROSS, BALROTHERY, BALBRIGGAN"
85302,"Knocknasna, Abbeyfeale"
85303,"Lios Dana, Inch, Annascaul"
85304,"LISMARA, CHURCH AVENUE, PORTMARNOCK"
85305,"Loughnageer, Foulksmills, New Ross"
85306,"Monang, Abbeyside, Dungarvan"
85307,"Neidin, Bauntha, Callan"
85308,"Newfield, Mulranny, Westport"
85309,"No. 6 Newcastle Court, Castletroy, Limerick"
85310,"Rathoonagh, Ballycastle, Co Mayo"
85311,"Riverview, Off Flower Hill, Navan"
85312,"Rosbeg, Westport"
85313,"Spring Lodge, Mainster, Croom"
85314,"St Anthony's, Main Street, Newtownmoutkennedy"
85315,"St Anthonys, Clonkeen, Portlaoise"
85316,"The Cottage, Castlemacadam, Avoca"
85317,"The Granary, 12 White Street"
85318,"Timogue, Stradbally"
85319,"Upper Trenbane, Carndonagh"
85320,"Woodview, Sandyford Road"
85321,"'Canmore' 2 Fairways, The Rise, Bishopstown"
85322,"'Fenton', Ashton Park, Blackrock Road  Cork"
85323,"'Rosbeg' 6 Steeple Drive, Abbey View, Dublin Road  Trim"
85324,"'Salem' 1 Fairways, The Rise, Bishopstown"
85325,"1 Ard na Mainstreach, Quin, Clare"
85326,"1 Forge View, The Forge, Lusk"
85327,"1 Grange Cottages South, Ballymahon Road, Mullingar"
85328,"1 Larkfield Way, Lucan"
85329,"11 The Courtyard, Castlredmond, Midleton"
85330,"114 Kilbarry Place, Farranree, Cork"
85331,"12 Kill Abbey, Deansgrange, Blackrock"
85332,"12 Larkfield Square, Lucan"
85333,"12 Pine Court, Castlelake, Carrigtwohill"
85334,"12 ST. ASSAMS AVENUE, RAHENY, DUBLIN 5"
85335,"120 Ardcullen, Hollyhill, Cork"
85336,"121 Block G, Bru na Sionna, Shannon"
85337,"13 Maple Close, Castlelake, Carrigtoohill"
85338,"13 Mount Bellew Way, Lucan"
85339,"13 Town House, Stephens Court, New Ross"
85340,"141 Comeragh Road, Drimnagh, Dublin 12"
85341,"1456 Assumpta Villas, Kildare"
85342,"15 Mount Bellew Way, Lucan"
85343,"16 Mount Bellew Way, Lucan"
85344,"16 The Quarry, North Circular Road"
85345,"18 Araglen, River Valley, Mallow"
85346,"18 Belgree Rise, Tyrrelstown, Dublin 15"
85347,"18 Senandale, Cloghroe, Blarney"
85348,"18 The Fairways, Golf Links Road, Roscommon Town"
85349,"2 Cois clocha, Lisdoonvarna"
85350,"2 DEBEDY LANE, ARDEE"
85351,"2 Maple Road, Fota Rock, Carrigtwohill"
85352,"21 Woodlawn Park, Churchtown Road, Dundrum"
85353,"210 Redford Park, Greystones"
85354,"226 Pace Road, Littlepace, Clonee"
85355,"23 MOANBANE PARK, KILCULLEN"
85356,"26  DERHEEN, THURLES"
85357,"26 oyster bay court, carlingford"
85358,"26 St Mollerans, Carrickbeg, Carrick-on-Suir"
85359,"27 An Fiodan, Doughiska, Galway"
85360,"27 Teaguestown Wood, Trim"
85361,"29 CLAREMONT MANOR, KNOCK ROAD, CLAREMORRIS"
85362,"29 Hollystown Park, Hollystown, Dublin 15"
85363,"3 Hanna's View, Ballyboe, Rathmullan"
85364,"31 Kilcrea Park, Magazine Road, Cork City"
85365,"32A C, Cahermore Village, Enniscrone"
85366,"37 Ard Aoibhinn, Innishannon, Co Cork"
85367,"38 The Woodlands, Midleton"
85368,"4 Borleigh Court, Gorey"
85369,"40B Main Street, Belmayne, Balgriffin"
85370,"41 Dun na Ri, Ballyhugh, Gort"
85371,"42 Chanel Road, Coolock"
85372,"42 cleggan avenue, ballyfermot"
85373,"42 Dun na Ri, Ballyhugh, Gort"
85374,"43 Dun na Ri, Ballyhugh, Gort"
85375,"44 Dun na Ri, Ballyhugh, Gort"
85376,"45 Dun na Ri, Ballyhugh, Gort"
85377,"45C Ballybeg, Rathnew"
85378,"46 Dun na Ri, Ballyhugh, Gort"
85379,"46 Sheepmoor Avenue, Blanchardstown, Dublin 15"
85380,"5 Castlefield Court, Knocklyon"
85381,"5 COLLEGE VALE, MULLINGAR"
85382,"5 Henry Street, Castleblayney"
85383,"50 Sli na Sruthan, Clybaun Road, Galway"
85384,"51 Mount Bellew Crescent, Lucan"
85385,"52 Miltown Gate, Burgage Mor, Blessington"
85386,"52 Willsbrook Drive, Lucan"
85387,"57 Hampton Woods, Balbriggan"
85388,"57 Larkfield Square, Lucan"
85389,"58 Larkfield Square, Lucan"
85390,"59 Larkfield Square, Lucan"
85391,"6 Henry Street, Castleblayney"
85392,"6 HILL ROAD, KILMOGANNY"
85393,"6 Larkfield Avenue, Lucan"
85394,"6 & 7 Arbour Hill, Stoneybatter"
85395,"60 Larkfield Square, Lucan"
85396,"60 Viking Road, Stoneybatter"
85397,"62 Countess Grove, Killarney"
85398,"66 Flaxfields, Convoy"
85399,"66 Hollybank Road, Drumcondra"
85400,"74 Ranelagh Road, Dublin 6"
85401,"75 mariners view, derrymihin, castletownbere"
85402,"77 Whitethorn Drive, Palmerstown"
85403,"8 Ballymany Park, Newbridge, Kildare"
85404,"8 Larkfield View, Lucan"
85405,"83 Corrib Drive, Shannon"
85406,"9 Belgrave Square, Monkstown"
85407,"9 Brookville Park, Drogheda"
85408,"94 Eaton Wood Grove, Shankhill"
85409,"95 Pairc na gCapall, Kilworth"
85410,"96 Hartwell Green, Kill"
85411,"Achill, Co Mayo"
85412,"Apartment 2 Granitefield Mews, Rochestown Avenue, Dun Laoghaire"
85413,"Apartment 203, Pier Head, Youghal"
85414,"Apartment 23, The Ramparts, Cabinteely"
85415,"Apt 26 Kilkee Bay Apartments, Kilrush Road, Kilkee"
85416,"Apt 4 Temple Gardens, Northwood, Santry"
85417,"Apt. 15 Kingsmill Court, Bolton Street"
85418,"Apt. 24 Kingsmill Court, Bolton Street"
85419,"avoca, ballysimon road"
85420,"Ballycar, Newmarket on Fegus"
85421,"BALLYGILLANE, ROSSLARE HARBOUR, COUNTY WEXFORD"
85422,"Bellataleen, Murrisk, Westport"
85423,"Bomany, Letterkenny"
85424,"Caddagh Cross, Delvin"
85425,"Circular Road, Roscommon"
85426,"Coolvally, Abingdon Park, Shankill"
85427,"CROVER, BROOMFIELD, CASTLEBLAYNEY"
85428,"Donaghmore, Ashbourne"
85429,"Doogort, Achill"
85430,"Dromcarra North, Macroom"
85431,"Drumgur, Louth P.O., Dundalk"
85432,"glenmore, collon"
85433,"Great Meadow, Boyle"
85434,"House No. 3, Killeroran, Ballygar"
85435,"House No. 4, Killeroran, Ballygar"
