,Address
120000,"5 MARSHALLS MEADOW, DRUNG, QUIGLEYS POINT"
120001,"5 MELESIAN LAWN, SWORDS, DUBLIN"
120002,"50 ST AIDANS VILLAS, ENNISCORTHY, WEXFORD"
120003,"54 CHERRYWOOD PARK, CLONDALKIN, DUBLIN 22"
120004,"56 HAROLD RD, STONEYBATTER, DUBLIN 7"
120005,"58 WESTON RD, CHURCHTOWN, DUBLIN 14"
120006,"59 AN GLEANN RUA, KILLYLASTIN, LETTERKENNY"
120007,"6 Blackglen heath, Belmont  Aiken's Village, Stepaside"
120008,"6 CAHERCOURT, DUBLIN RD, LOUGHREA"
120009,"6 GLENKEEN PARK, FAIRGREEN, PORTLAOISE"
120010,"6 MONA TCE, LELIA ST, LIMERICK"
120011,"6 scramogue manor, scramogue, county roscommon"
120012,"6 WALNUT AVE, GLASNEVIN, DUBLIN 9"
120013,"60 CLUAIN AOIBHINN, CLAREMORRIS, MAYO"
120014,"61 CORBAWN DRIVE, SHANKILL"
120015,"610 HOWTH RD, RAHENY, DUBLIN 5"
120016,"67 DOLLYMOUNT PARK, CLONTARF, DUBLIN 3"
120017,"7 Orwell Park Square, Orwell Park, Rathgar"
120018,"7 REUBEN SQ, REUBEN ST, THE COOMB DUBLIN 7"
120019,"7 scramogue manor, scramogue, county roscommon"
120020,"73 CHANCERY ST, DUBLIN 1, DUBLIN"
120021,"82 Arraview, Newcastle West"
120022,"89A Blackcastle Esatte, Navan"
120023,"9 DUNLOCA COTTAGES, BLACKROCK, CORK"
120024,"9 Lana Croke, Dualla Road, Cashel"
120025,"90 CLONTARF RD, DUBLIN 3, DUBLIN"
120026,"98 EVERGREEN RD, CORK, CORK"
120027,"Apartment 10 Block B, Hollybrook Manor, Clontarf"
120028,"APARTMENT 17 THE INNINGS, OBSERVATORY LANE, DUBLIN 6"
120029,"APT 5 CAHER COURT, DUBLIN RD, LOUGHREA"
120030,"APT 6, THE WHITEHOUSE, ANNAGASSAN"
120031,"APT3, THE WHITEHOUSE, ANNAGASSAN"
120032,"ARD CLARE, LISDUFF RD, CLAREMORRIS"
120033,"BALLAGAN, GREENORE, LOUTH"
120034,"BALLYDESMOND, CHURCH RD, MALLOW"
120035,"Ballynamona, Cahir"
120036,"BALLYNOE, WHITES CROSS, CO. CORK"
120037,"BAWNTAMEENA, RACECOURSE RD, TIPPERARY"
120038,"BELROSE, TENNIS COURT LANE, SKERRIES"
120039,"BLACKSTAFF, CARRICKMACROSS, MONAGHAN"
120040,"BUNKER LODGE, DOONBEG, CLARE"
