,Address
72500,"14 Fairgreen, Fiddown"
72501,"14 Garrai Glas, Athenry"
72502,"14 Inverness Road, Fairview"
72503,"14 Main Street, Kilcoole"
72504,"145 Cappaghmore, Clondalkin"
72505,"15  Ban Milis, Fethard- On- Sea"
72506,"15 ST MARYS RD, BALLSBRIDGE, DUBLIN CITY"
72507,"16 Cois Chlair, Claregalway"
72508,"16 Grange Hall, Dunshaughlin"
72509,"16 PIERCE COURT, PAUL QUAY, WEXFORD"
72510,"16 Weston, Moorefield Road, Newbridge"
72511,"162 Delwood Park, Castleknock"
72512,"17 GLENDINE COURT, KILKENNY"
72513,"17 upper rock road, killarney"
72514,"173 Shanliss Road, Santry"
72515,"18  Links View, Ludden, Buncrana"
72516,"18 Coonlara Square, Phoenix Park Racecourse, Castleknock"
72517,"19 Congress Avenue, Drogheda"
72518,"195 Viewmount Park, Dunmore Road, Waterford"
72519,"2 Oakland Drive, Ennis Road"
72520,"2 sleepy hollow, kinsealy lane, malahide"
72521,"2 Vernon Court, Clontarf, Dublin 3"
72522,"21  Fforster Close, Lucan"
72523,"21 Cois Eala, Grove Road, Rathmine"
72524,"217 Kildare Road, Crumlin"
72525,"22 Old Quarry, Coolroe, Ballincollig"
72526,"22 THOMAS STREET, DROGHEDA"
72527,"22 Woodberry Heights, Castleredmond, Midleton"
72528,"23 Radcliff Hall, St Johns Road, Sandymount"
72529,"24 Merrion Village, Merrion Road"
72530,"245 Elm Mount Avenue, Beaumont, Dublin 9"
72531,"26 Beechwood Park, Granard"
72532,"26 James Street, Kilkenny"
72533,"271 The Asgard, Custom House Harbour, IFSC"
72534,"272  Charlesland Wood, Charlesland, Greystones"
72535,"28 Cannonbrook Park, Lucan"
72536,"3 Baldara Court, Ashbourne, County Meath"
72537,"3 Bride Close, off Bride Street"
72538,"3 Kilrush Road, Ennis"
72539,"3 Newtown Centre, Newtownpark Avenue, Blackrock"
72540,"3 Newtown, Tramore, County Waterford"
72541,"3 The Haven, Chapel Street, Cloyne"
72542,"34 Glencairn Avenue, The Gallops, Leopardstown"
72543,"36 PIERCE COURT, PAUL QUAY, WEXFORD"
72544,"37 Farran Park, Williamstown, Waterford"
72545,"39 Clonattin Village, Clonattin, Gorey"
72546,"39 harmonstown rd, dublin 5"
72547,"4 Hoar Rock, Skerries, Co Dublin"
72548,"4 Poddle Park, Kimmage, Dublin"
72549,"4 The Glebe, Ballyare, Ramelton"
72550,"4 Tir na Greine, Enniskeane"
72551,"4 Vernon Street, Portobello"
72552,"4 Willison Gardens, Willison Park, Blarney"
72553,"40 BELMONT AVE, DONNYBROOK, DUBLIN CITY"
72554,"40B Inver Gael, Cortober, Carrick on Shannon"
72555,"42  Woodbrook, Reenrusheen, Caherciveen"
72556,"42 ACHILL SQUARE, WATERVILLE, BLANCHARDSTOWN"
72557,"42 The Hamlet, Dromiskin"
72558,"43 The Phoenix, River Park, Conynaham Road Island Bridge"
72559,"44 ard caoin, clonmel"
72560,"45 Delgany Glen, Delgany"
72561,"46 Cedarville, Abbeyfeale"
72562,"46 Tournore Park, Dungarvan, Co. Waterford"
72563,"48 Ballinvoher, Ballincar"
72564,"49 The Oaks, Belgard Heights, Tallaght"
72565,"5  Bremore Lodge, Balbriggan"
72566,"5 Beaumont Crescent, Beaumont"
72567,"5 Castle Village Woods, Celbridge"
72568,"5 LENNON MELIA TERRACE, DUNDALK"
72569,"5 Marine Village, Ballina"
72570,"5 Seabury Lawns, Malahide"
72571,"53 Gleann na Ri, Druid Valley, Cabinteely"
72572,"57 Church View, Eden Gate, Delgany"
72573,"6 Parkview Cottages, Emmet Street, Mallow"
72574,"6 springfield, Castlerea"
72575,"60 Huntstoqn Court, Mulhuddart"
72576,"62 Glencairn Lawn, The Gallops, Leopardstown"
72577,"64 Castleknock Laurels, Navan Road"
72578,"64 Old Mill Race, Monasterevin"
72579,"65 Llewellyn Lawn, Rathfarnham"
72580,"66 The Paddocks, Browneshill Road"
72581,"69 Cnoc na Gaoithe, Lanesboro"
72582,"7 An Moinear, Spiddal"
72583,"7 FAIRFIELD GREEN, BELVEDERE MANOR"
72584,"7 Glenwaverley Court, Park Avenue, Sandymount"
72585,"7 Stocking Wood Way, Stocking Avenue, Rathfarnham"
72586,"70 Cois na hAbhainn, Ballygaddy Road, Tuam"
72587,"8 Fortfield Square, Terenure"
72588,"8 Glencairn Oaks, The Gallops, Leopardstown"
72589,"8 Hillcrest, Kilcullen"
72590,"8 Inniscarra Road, Fairhill"
72591,"8 The Belfry, Model Farm Road, Cork"
72592,"89 Barrington Court, Prosperous, Naas"
72593,"89 Shelbourne Park, South Lotts Road, Dublin 4"
72594,"9 Carroll Village, Dundalk"
72595,"9 Cherrywood Villas, Castleknock, Dublin 15"
72596,"9 Cherrywood Villas, Clondalkin, Dublin 22"
72597,"9 Dowlings Court, City Quay"
72598,"9 The Court, Newbridge"
72599,"93 Wesbury, Stillorgan"
72600,"Apartment 118, Castlegate Way, Adamstown"
72601,"Apartment 19, 29 James's Walk, Rialto"
72602,"Apartment 22 Jutland Hall, Dock Road"
72603,"Apartment 27 De Vesci House, Longford Place, Dun Laoghaire"
72604,"Apartment 326, Malahide Marina, Malahide"
72605,"Apt. 15, Cannon Court, Bride Street"
72606,"Aughnanure, Oughterard"
72607,"Bawn, Dromahair"
72608,"broadleas, ballymore eustace"
72609,"Burnthouse, Moycullen"
72610,"Captiva, Coast Road, Fountainstown"
72611,"Carrick Road, Boyle"
72612,"Clahane, Tralee"
72613,"Cloontuskert, Lanesboro"
72614,"Coomgira, Adrigole, Beara"
72615,"Crannac, North Circular Road"
72616,"dargle house, 1 dargle terrace, bray"
72617,"DRUMBOE UPPER, STRANORLAR"
72618,"fardystown, murrintown, co.wexford"
72619,"Gaybrook, Mullingar"
72620,"HAWKSFORD, BALLAGHADERREEN"
72621,"Hillview, Ballinacoola, Craanford Gorey"
72622,"Knockballymartin, Kilbrin"
72623,"Lisserdrea, Boyle"
72624,"Littlewood, Toor, Kilcash"
72625,"Market Square, Abbeyleix"
72626,"Mullaghmacormick, Rooskey"
72627,"No. 2 The Carrigeens, Murrisk, Westport"
72628,"No. 20 The Spinney, Abbetown  Galway Road, Roscommon"
72629,"No. 59  Liosmore, Cappagh Road, Galway"
72630,"No.22 Ard Na Mara, The Wood, Dingle"
72631,"No.6 Clashlehane Meadows, Rathass, Tralee"
72632,"Oak Leaf Cottage, Kilduff, Belturbet"
72633,"Pound Street, Ballaghaderreen"
72634,"Purity Row, Greencastle"
