,Address
77500,"Apartment 178 BLOCK C, Aras na Cluain, Clondalkin"
77501,"Apartment 33 Rowan Hall, Millbrook Court, Milltown"
77502,"Apartment 62, Waterville Terrace, Blanchardstown"
77503,"Apartment 72, The Elms, Mount Merrion"
77504,"Apartment 7B, The Willows, Thurles"
77505,"Apartment No.33  Block C, Kempton Court, Drumalee"
77506,"Apt 25 Sandy Lane, Ardkeen Woods, Dunmore Road"
77507,"Apt 65 Westland Square, Lower Sandwith Street"
77508,"Ballindoney, Ballywilliam, Enniscorthy"
77509,"Ballinlevane East, Ballyduff"
77510,"Balorney  Gordon Avenue, Foxrock"
77511,"BARROWHALL, MOUNTGARRET, NEW ROSS"
77512,"Block16 Doughiska Road, Merlin Park, Galway"
77513,"Brittasdryland, Kilmanagh"
77514,"Caherbaun, Dualla, Cashel"
77515,"Caherkirky, Rossmore, Clonakilty"
77516,"CROAGHROSS, PORTSALON, LETTERKENNY"
77517,"EAGLE HOUSE, DONERAILE"
77518,"Kilfamma, Thomastown"
77519,"Killeenan, Dysart"
77520,"Kilmallock House, Ballymurn, Wexford"
77521,"Knockaunvickteera, The Bog Road, Lisdoonvarna"
77522,"Knockliscrane, Mullagh Road, Miltown Malbay"
77523,"Lismany, Laurencetown, Ballinasloe"
77524,"Meenacreva, Dunlewey, Letterkenny"
77525,"Mount Avon, Avoca"
77526,"No 4 Millbanks Grove, Rosbercon, New Ross"
77527,"No. 3 Ennismore Villas, Magazine Road"
77528,"Oldtown, Roundwood"
77529,"Parochial House, Moymore, Pallasgreen"
77530,"Rinnegan, Lecarrow"
77531,"Runnarodan, Kingsland, Boyle"
77532,"Templemichael, Youghal"
77533,"The Ferney Fields, Whitecastle, Kinsale"
77534,"UNIT 90 GRAND CANAL RESIDENCES, GRAND CANAL SQ HANOVER QUAY, GRAND CANAL HARBOUR"
77535,"Wynnstay, Clonskeagh"
77536,"Yummy Tummy, Main Street, Corofin"
77537,"'Cooleen', Dunabrattin, Annestown"
77538,"1 Bellvue Close, Frankfield, Douglas"
77539,"1 Castlefield Grove, Castlefield Manor, Knocklyon"
77540,"1 Coppinger's Court, Powerscourt, Waterford"
77541,"1 Mill Street, Hacketstown"
77542,"1 PARKLANDS CRESCENT, TUBBERCURRY"
77543,"1 Riverside Drive, Clonshaugh, Dublin 7"
77544,"1 The Apex, Kilmainham Lane, Kilmainham"
77545,"1 Woodberry, Finnstown Priory, Lucan"
77546,"10 Silken Park Avenue, Kingswood, Citywest"
77547,"10 Westown Avenue, Naul"
77548,"11 Camac Way, Kilmainham"
77549,"11 Lein Road, Harmstown"
77550,"11 Silveryberry, Finnstown Abbey, Lucan"
77551,"11 Woodside, Courtown"
77552,"1148 Colville Street, Rosslare Harbour"
77553,"116 CLONSILLA ROAD, BLANCHARDSTOWN, DUBLIN"
77554,"116 St. Peters Road, Walkinstown"
77555,"118 Lismore Park, Waterford City"
77556,"12  Barrowville, Kilkenny Road, Carlow"
77557,"12 Fernwood, Glyntown, Glanmire"
77558,"12 Mount Usher Court, Ashford"
77559,"12 THE GRANGE, DUNNINGSTOWN ROAD, KILKENNY"
77560,"13 Cluain Ard, Arklow"
77561,"13 Fairyhouse Lodge, Ratoath, County Meath"
77562,"13 Glenbower Park, Churchtown"
