,Address
195000,"CREGGAN, GLASSON, ATHLONE"
195001,"CURATE'S HOUSE, LOUGHILL, CO LIMERICK"
195002,"DRUMHILLARD NORTH, SHERCOCK, CO CAVAN"
195003,"GLENARA, CORRIG ROAD, DUN LAOGHAIRE"
195004,"GURTEEN HOUSE, GURTEEN BRYAN, MULLINAHONE"
195005,"HEYNESTOWN, UP THE LANE, BLACKROCK"
195006,"INCHINTREA, CAHERCIVEEN, KERRY"
195007,"KEELOGYBOY, CALRY, CO SLIGO"
195008,"KILSHANNIG WEST, CASTLEGREGORY, KERRY"
195009,"Letterfrack, Connemara"
195010,"LOUGHFOUDER, KNOCKNAGOSHEL, KERRY"
195011,"MILLROSE HOUSE, BLUEBELL AVENUE, INCHICORE"
195012,"RIVERSIDE HOUSE, CORDILEA, KILLESHANDRA"
195013,"ROO EAST, ARDNACRUSHA, CLARE"
195014,"Saoirse, Drumderry, Bunclody"
195015,"STOPFORD, 1 ANNAVILLE AVE, NEWTOWN PARK"
195016,"TENURE, MONASTERBOICE, LOUTH"
195017,"THE COMMONS, BALLINGARRY, LIMERICK"
195018,"WOODMONT, LISNAGRY, CO LIMERICK"
195019,"1 SPRUCE TERRACE, LISDUGGAN, WATERFORD"
195020,"1 THE QUQY, MARKET POINT, MULLINGAR"
195021,"1 WOODLANDS PARK, BLACKROCK, DUBLIN"
195022,"10 Coill Darrach, Kilworth"
195023,"10 CROAGH PATRICK RD, DUBLIN 7, DUBLIN"
195024,"10 ROSSMORE AVE, BALLYFERMOT, DUBLIN 10"
195025,"10 WINDSOR GROVE, MILL RD, THURLES"
195026,"119 HILLCREST PARK, GLASNEVIN, DUBLIN 11"
195027,"12 SANDYMOUNT AVE, BALLSBRIDGE, DUBLIN 4"
195028,"12 The Elms, Ridgewood, Forrest Road"
195029,"127 PARKLANDS, SANTRY, DUBLIN 9"
195030,"13 BEECHFIELD RD, WALKINSTOWN, DUBLIN 12"
195031,"13 GRIFFITH AVE, DUBLIN 9, DUBLIN"
195032,"13 PARKVIEW DR, GORTLEE, LETTERKENNY"
195033,"15 ST PETERS TERRACE, ATHLONE, WESTMEATH"
195034,"16 PURCELL PARK, SHANNON, CLARE"
195035,"167 BRU NA GRUADAN, CASTLETROY, LIMERICK"
195036,"17 WINDY ARBOUR, OGROWNEY ST, ATHBOY"
195037,"172 CASTLEFORBES SQ, CASTLEFORBES RD, DUBLIN 1"
195038,"174 CHARLESLAND PARK, GREYSTONES, WICKLOW"
195039,"18 Corrig Road, Dalkey, County Dublin"
195040,"2 MULLINABRO WOODS, NEWRATH, VIA WATERFORD"
195041,"20 THE HOLLOWS, NEWCASTLE RD, LUCAN"
195042,"205 THE WILLOWS, BOREENMANNA RD, CORK"
195043,"2064 THE RESIDENCES, BREAFFY HOUSE RESORT, CASTLEBAR"
195044,"21 CARRAIGOONA CLOSE, KILMACANOGUE, BRAY"
195045,"21 MAPLES, NEWBRIDGE, CO KILDARE"
195046,"21 SEAGRAVE CLOSE, MEAKSTOWN, FINGLAS DUBLIN 11"
195047,"21 ST CATHERINES, NORTH STRAND, DROGHEDA"
195048,"224 Beechpark, Leixlip, County Kildare"
195049,"23 BRENDAN ROAD, DONNYBROOK, DUBLIN 4"
195050,"23 CATHAIR DANANN, NORTH CIRCULAR RD, TRALEE"
195051,"23A ROSCREA RD, SHINRONE, BIRR"
195052,"24 Foxrock Mount, Foxrock"
195053,"24 KNIGHTSBRIDGE COURT, LONGWOOD ROAD, TRIM"
195054,"25 GLEANN EADAIN, LETTERKENNY, CO DONEGAL"
195055,"26 CAPTAINS AVE, CRUMLIN DUBLIN 12, DUBLIN"
195056,"26 RICHMOND HILL, RATHMINES, DUBLIN 6"
195057,"28 Croi An Bhaile, Carrabane, Athenry"
195058,"28 GOLDEN MEADOWS, DUNGARVAN, CO. WATERFORD"
195059,"28 The Woods, Glouthanune, Co. Cork"
195060,"28 Tramore Heights, Tramore"
195061,"29 CULHANE ST, DUNDALK, CO LOUTH"
195062,"29 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2"
195063,"29 WATERSIDE, CASTLEHEIGHTS, CARRIGALINE"
195064,"3 SULLIVAN ST, DUBLIN 7, DUBLIN"
195065,"3 The Crescent, Millers Glen, Swords"
195066,"30 TEMPLEJARLATH COURT, TUAM, GALWAY"
195067,"30 THOMOND RD, BALLYFERMOT, DUBLIN 10"
195068,"312 MOUNT KENNETT APTS, MOUNT KENNETT PLACE, LIMERICK"
195069,"32 Oak Grove, Dunfanaghy"
195070,"333 COLLINSWOOD, COLLINS AVE, DUBLIN CITY"
195071,"39 FINIAN PARK, SHANNON, CLARE"
195072,"4 Tirol Avenue, The Paddocks, Maryborough Hill"
195073,"40 Lower Glanmire Road, Cork"
195074,"41 AN FIODAN, DOUGHUISCE, GALWAY"
195075,"42 Crennigans Banog, Milltown Road, Ashbourne"
195076,"46 LORCAN RD, SANTRY, DUBLIN 9"
195077,"5 KELLS, AN CAISLEAN, BALLINCOLLIG"
195078,"5 MONASTERY GATE VILLAS, CLONDALKIN, DUBLIN"
195079,"5 St. Brendans Park, Artane, Dublin 5"
195080,"5 WOODLANDS, ABBEYCARTRON, LONGFORD"
195081,"50 BROADFORD HILL, BALLINTEER, DUBLIN 16"
195082,"52 THORNBERRY, ABBEYLEIX, LAOIS"
195083,"54 HAND ST, DROGHEDA, CO LOUTH"
195084,"54 REDBARN, YOUGHAL, CO CORK"
195085,"55 ASHTON WOOD, BRAY, WICKLOW"
195086,"58 St John's, Park Avenue, Sandmount"
195087,"58 THE GREEN, BALLYMACOOL, LETTERKENNY"
195088,"6 Ashgrove View, Ballyvolane, Cork"
195089,"61 THE AVE, KILL ST LAWRENCE, WATERFORD"
195090,"62 BOTANIC AVE, DRUMCONDRA, DUBLIN 9"
195091,"7 AISLING GAEL, FATHER RUSSELL RD, RAHEEN"
195092,"76 Lisnenan Court, Letterkenny"
195093,"76 SALLYNOGGIN PARK, SALLYNOGGIN, DUBLIN"
195094,"77 BRAYTON PARK, KILCOCK, KILDARE"
195095,"79 AGHNAHARNA, STRADBALLY RD, PORTLAOISE"
195096,"79 ALDERWOOD, CARRICKMACROSS"
195097,"83 BELVEDERE HILLS, MULLINGAR, WESTMEATH"
195098,"83 ST LAURENCES FIELDS, LOUGHREA, CO GALWAY"
195099,"90 SHANLISS RD, SANTRY, DUBLIN 9"
195100,"99 CONNELLY PARK, TRALEE, KERRY"
195101,"AIT BEAG, 123 VIEWMOUNT PARK, DUNMORE RD"
195102,"Apartment 37 Castlegrange Park, Castaheany, Castleknock"
195103,"Apartment 39 Castlegrange Park, Castaheaney, Castleknock"
195104,"Apartment 41 Castlegrange Park, Castaheaney, Castleknock"
195105,"Apartment 42 Castlegrange Park, Castaheaney, Castleknock"
195106,"Apartment 43 Castlegrange Park, Castaheaney, Castleknock"
195107,"Apartment 45 Castlegrange Park, Castaheaney, Castleknock"
195108,"Apartment 47 Castlegrange Park, Castaheaney, Castleknock"
195109,"Apartment 51 Castlegrange Park, Castaheaney, Castleknock"
195110,"Apartment 53 Castlegrange Park, Castaheaney, Castleknock"
195111,"Apartment 55 Castlegrange Park, Castaheaney, Castleknock"
195112,"Apt 35 Castlegrange Park, Castaheany, Castleknock"
195113,"APT 3A, CARROWMORE MEADOWS, KNOCK"
195114,"APT 401 THE HARBOUR MILL, WESTPORT QUAY, WESTPORT"
195115,"ARDAGHY KILL, COOTEHILL ROAD, MONAGHAN"
195116,"BALLYLENNON, GORT, CO GALWAY"
195117,"BALTEENBRACK, ARDFIELD, CLONAKILTY"
195118,"BAWNBOY, MULLAGHMORE, CAVAN"
195119,"Bramble Cottage, Ballinahinch, Ashford"
195120,"BRIDESTOWN, KILDINAN, CORK"
195121,"BRINALACK PO, LETTERKENNY, DONEGAL"
195122,"CARRAIG BAN, UPPER GREEN, KILCOOLE"
195123,"CLONMULT RD, DUNGOURNEY, CORK"
195124,"CLOONLARA, FIRIES, KILLARNEY"
195125,"COUNTRY COTTAGES, BEECH RD, BALLINCOR"
195126,"CROSSHILL, KEADUE, BOYLE"
195127,"DOON, TIERWORKER, KELLS"
195128,"GLENBOY POST OFFICE, MANORHAMILTON, CO LEITRIM"
195129,"GOWRAN DEMESNE, BARON OF GOWRAN, CO KILKENNY"
195130,"HARRISTOWN, KINNEGAD, COUNTY WESTMEATH"
195131,"KILAWARDRY, TEMPLEMORE, TIPPERARY"
195132,"LISMATIGUE, HUGGINSTOWN, CO KILKENNY"
195133,"MAULIKEEVE, BANTRY, CO CORK"
195134,"MONAMORE, LODGE RD, WESTPORT"
195135,"NEE'S BAKERY, SEAN COSTELLO STREET, ATHLONE"
195136,"NEWTOWN, CARLANSTOWN, KELLS"
195137,"NUNSTOWN, AGHADOE, KILLARNEY"
195138,"Odin House, Balfaddock, Slane"
195139,"Raheendarragh, Kiledmond, Borris"
195140,"REDWOOD LODGE, KNOCKDUFF BREE, ENNISCORTHY"
195141,"RINNEEN DOORAS, KINVARA, CO GALWAY"
195142,"San Giuseppe, Ballymaw, Waterfall"
195143,"SCRAGH ROAD, TULLAMORE, CO OFFALY"
195144,"ST CHRISTOPHER, CARRIGNAFOY, COBH"
195145,"ST THERESA'S, BOGHALL ROAD, BRAY"
195146,"THE LAKE, CROMANE UPPER, KILLORGLIN"
195147,"THE VILLAGE, ROCKCHAPEL, CORK"
195148,"TROMATY, QUIGLEYIS POINT, LIFFORD PO"
195149,"TULLYVOLTY, JOHNSTOWN, KILKENNY"
195150,"WESTEND, BUNCRANA, DONEGAL"
195151,"1 ARBUTUS GR, BRAY, WICKLOW"
195152,"1 ARMSTRONG WALK, COOLOCK, DUBLIN 5"
195153,"1 MONTROSE CRESCENT, BEAUMONT, DUBLIN 5"
195154,"10 AYLESBURY LODGE, NAVAN, CO MEATH"
195155,"10 Old Station House, Trim Road, Athboy"
195156,"11 PENROSE COURT, WATERFORD, WATERFORD"
195157,"117 ST GABRIELS, CABINTEELY, DUBLIN 18"
195158,"12 Castle Park Grove, Dunboyne Road, Maynooth"
195159,"12 CASTLEFARM, MONKSTOWN, CORK"
195160,"12 Hersil Wood, Knocklyon Road, Knocklyon"
195161,"12 Silken Park Avenue, Kingswood, Old Naas Road  Citywest"
195162,"12 THE CIRCLE, BROADALE, DOUGLAS"
195163,"127 BALREASK MANOR, TRIM RD, NAVAN"
195164,"13 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15"
195165,"13 PARK AVE, PHELIM WOOD, TULLOW"
195166,"13 PEMBROKE CRESCENT, PEMBROKE WOOD, PASSAGE WEST"
195167,"130 SAUNDERS LANE, RATHNEW, WICKLOW"
195168,"135 THE HEATH, RAMSGATE VILLAGE, GOREY"
195169,"14 BOFIN AVE, DROMOD, LEITRIM"
195170,"14 NEW RD, KILCOOLE, WICKLOW"
195171,"14 Parkside Mews, Balgriffin"
195172,"145 CARRIG MIDHE, CORBALLY, CO CLARE"
195173,"147 MOUNT PROSPECT, CLONARD, WEXFORD"
195174,"151 CASTLECOURT, KILGOBBIN WOODS, SANDYFORD DUBLIN 18"
195175,"153 ACHA BHILE, LAHINCH ROAD, ENNIS"
195176,"16 CLUAIN NA GREINE, DROMAHANE, MALLOW"
195177,"16 LIMEGROVE, TEMPELARS HALL, KILBARRY"
195178,"16 ST GERARDS RD, GREENHILLS, DUBLIN 12"
195179,"166 KNOCKPOGUE AVE, FARRANREE, CORK"
195180,"18 Atkinson Drive, Belmont, Stepaside"
195181,"18 BARRACK SQ, DUNMORE, GALWAY"
195182,"18 Hazelwood Park, Hazelhatch Road, Celbridge"
195183,"18 SANDYFORD VIEW, SANDYFORD, DUBLIN 18"
195184,"18 Tthe Hawthorns, Summerhill, Nenagh"
195185,"18 UPPER FRIARS RD, CORK, CORK"
195186,"185 Meadowgate, Gorey"
195187,"19A GLENRYAN ROAD, CORK"
195188,"2 HORN HEAD, DUNFANAGHY"
195189,"2 LONGFORD PLACE, MONKSTOWN, DUBLIN"
195190,"2 ST CLEMENTS COURT, LOUTH RYNN ESTATE, MOHILL"
195191,"2 THE BUTTERMARKET, QUAY ST, SLIGO"
195192,"2 VILLA CRESCENT, PROSPEROUS, CO KILDARE"
195193,"2 WOODLANDS MANOR, RATOATH, MEATH"
195194,"202 BRIARWOOD LAWN, CLONSILLA, DUBLIN 15"
195195,"21 Coill Dubh Avenue, Coill Dubh, Malahide"
195196,"22 Arden View, Tullamore"
195197,"22 COLLERY DR, CRANMORE, SLIGO"
195198,"22 COLLERY DR, CRANMORE, SLIGO"
195199,"22 HEYTESBURY LANE, BALLSBRIDGE, DUBLIN 4"
195200,"22 OAKDENE, SKEHARD RD, BLACKROCK"
195201,"24 HOLLYWOOD PARK, NAAS, KILDARE"
195202,"246 ST JOHNS PARK, WATERFORD, WATERFORD"
195203,"27  Castle Park, Termonfeckin"
195204,"27 DERBY LODGE, BROWNSTOWN, CURRAGH"
195205,"27 GAINSBOROUGH CRESCENT, MALAHIDE, DUBLIN"
195206,"28 HILLCREST MANOR, TULLYBUCK, CLONTIBRET"
195207,"28 MEADOWBANK, BAILE NA NDEISE, CORK RD"
195208,"29 THE WILLOWS, ANNACOTTY, LIMERICK"
195209,"3 RIVERDALE, OLDTOWN, LETTERKENNY"
195210,"31 ST MICHAEL'S TERRACE, ARKLOW, CO WICKLOW"
195211,"319 BALLYFERMOT RD, BALLYFERMOT, DUBLIN 10"
195212,"32 ENNEL DR, COOLOCK, DUBLIN 5"
195213,"33 BAWN GROVE, MALAHIDE, DUBLIN"
195214,"34 Woodfield Hall, Station Road, Blarney"
195215,"35 Fairhaven Avenue, Castleknock Road, Castleknock"
195216,"36 Granary wharf, glenbrook, passage west"
195217,"367 TRIMBLESTON, GOATSTOWN ROAD, DUBLIN 14"
195218,"37 BELMONT, COBH, CO CORK"
195219,"376 COLLINS WOOD, DUBLIN 9"
195220,"38 Lismore, Seafield Road, Blackrock"
195221,"38 The Haymarket, Cathedral Place"
195222,"39 YEW PARK, VIRGINIA, CAVAN"
195223,"4 AN TEARMANN, RUSH, DUBLIN"
195224,"4 BEGLEY'S FLATS, SHOP STREET, TUAM"
195225,"4 CASTLEPARK, KINSALE, CO. CORK"
195226,"4 Dalriada Park, Knocklyon"
195227,"41 HAZELWOOD, GOREY, WEXFORD"
195228,"42 SEVEN OAKS, SARSFIELD RD, BALLYFERMOT"
195229,"43E BELARMINE VALE, STEPASIDE, DUBLIN 18"
195230,"44-47 An Larnach, Bohermore, Galway"
195231,"45 Seapark Drive, Clontarf"
195232,"47 BRUACH TAILTE, BORRISOKANE RD, NENAGH"
195233,"47 HEYTESBURY ST, DUBLIN 8, DUBLIN"
195234,"47 STRANDVILLE AVE, NORTH STRAND, FAIRVIEW"
195235,"48 MARKET ST, ARDEE, LOUTH"
195236,"5 RIVERVIEW, CONVENT RD, ATHLUMNEY"
195237,"508 LUCAN RD, CHAPELIZOD, DUBLIN 20"
195238,"51 Hampton Wood Park, Hampton Wood, Finglas"
195239,"51 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16"
195240,"53 BAILIS MANOR, ATHLUMNEY, NAVAN"
195241,"58 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16"
195242,"60 VICTORIA PLACE, SNUGBORO, CASTLEBAR"
195243,"66 FEARANN RI, DOUGHISKA, GALWAY"
195244,"67 ciamaltha meadows, ciamaltha road, nenagh"
195245,"67 O BYRNE RD, BRAY, WICKLOW"
195246,"7 GLENBOURNE GROVE, LEOPARDSTOWN VALLEY, DUBLIN 18"
195247,"7 RIVERVIEW PARK, BALLINDRAIT, LIFFORD"
195248,"74 RUANBEG CLOSE, DUBLIN RD, KILDARE"
195249,"76 ST BRIDGITS PLACE, PORTLAOISE, LAOIS"
195250,"77 SHANOWEN, RATHCORMAC, CORK"
195251,"79 BRACKERNAGH, BALLINASLOE, CO GALWAY"
