,Address
100000,"41 LOWER ALBERT RD, GLENEGEARY, DUBLIN"
100001,"44 PARK RD, MUSKERRY ESTATE, BALLINCOLLIG"
100002,"45 RIVERBANK HALL, ADDISON PARK, GLASNEVIN"
100003,"49 GLASNEVIN PARK, DUBLIN 11, DUBLIN CITY"
100004,"4A ROWANBYRN, BLACKROCK, DUBLIN"
100005,"57 Ballymany Manor, Newbridge"
100006,"58 OATFIELD PARK, CLANE, KILDARE"
100007,"59A SYCAMORE RD, FINGLAS EAST, DUBLIN 11"
100008,"6 METROPOLITAN APPARTMENTS, BLOCK A, INCHICORE ROAD"
100009,"6 RAMPART MILL, RAMPARTS, DUNDALK"
100010,"6 STATION ROAD, PORTARLINGTON, CO LAOIS"
100011,"6 THE CEDARS, BRIDEWOOD, OVENS"
100012,"60 Rathcurragh, Newbridge"
100013,"64 RATHGAR RD, DUBLIN 6W, DUBLIN"
100014,"65 Broombridge Road, Cabra, Dublin 7"
100015,"69A KILTALOWN ROAD, TALLAGHT, DUBLIN 24"
100016,"70 BRIARWOOD AVE, HARTSTOWN, DUBLIN 15"
100017,"72 HAMPTON SQUARE, NAAN ROAD, DUBLIN 7"
100018,"74 LISSADYRA, TUAM, GALWAY"
100019,"76 HEBRON PARK, KILKENNY"
100020,"77 KILALLA RD, CABRA, DUBLIN 7"
100021,"8 CHURCH AVE, OFF ROMAN ST, CORK"
100022,"8 HAMPTON COURT, BALBRIGGAN, DUBLIN"
100023,"9 Cois Tra, Kilbush Lane, Rush"
100024,"9 PORTOBELLO RD, DUBLIN 8, DUBLIN"
100025,"9 St Aubyns Court, Shanganagh Road, Killiney"
100026,"93 TOLKA EST, DUBLIN 11, DUBLIN"
100027,"Apartment 21, 31 St. James's Walk, Rialto"
100028,"APT 31, GRACE PARK COURT, BEAUMONT RD DUBLIN 9"
100029,"BALLYDAVID SOUTH, MONIVEA ROAD, ATHENRY"
100030,"BALMACE HOUSE, BALMACE, FERMOY"
100031,"BLADE LODGE, BALLYMOTE RD, TUAM GALWAY"
100032,"BUSH, RIVERSTOWN, DUNDALK"
100033,"CLONEBYRNE, BUNCLODY, ENNISCORTHY"
100034,"CLOONACRIN, GRANGE, SLIGO"
100035,"Cloongowna, Bealnamullia, Athlone"
100036,"DEMESNE, DUNMANWAY, CORK"
100037,"Drimagh, Rosehill, Rosslare Strand"
100038,"Drumgore, Loughduff"
100039,"FINNED, CARNEY, SLIGO"
100040,"GLENGARRIFF RD, BANTRY, CORK"
100041,"HILLVIEW, BISHOPSTOWN AVE MODEL FARM RD, CORK"
100042,"IN TRUST MRS P SODEN DEC, SAN JOSE, ROSSES POINT"
100043,"KEALAGREAGHANE WEST, BALLINSKELLIGS, CO KERRY"
100044,"Kileelybeg, Kilkolgan"
100045,"KNOCKTORAN, ELTON, KILMALLOCK"
100046,"MACMINE, BALLYHOGUE, ENNISCORTHY"
100047,"Murvagh Upper, Ballintra"
100048,"No. 42 Delgany Hills, Delgany"
100049,"No. 45 Delgany Hills, Delgany"
100050,"No. 6 Glenbrook Lawn, Mountkennedy Town Centre, Newtownmountkennedy"
100051,"SKREENEY, MANORHAMILTON, CO LEITRIM"
100052,"SPURKANE, WATERVILLE, KERRY"
100053,"1 Mottisons Road, Waterford"
100054,"10 COLLINSTOWN, BRUFF, LIMERICK"
100055,"10 EDGEWORTH GREEN, LONGWOOD, MEATH"
100056,"10 MAIN ST, BAWNBOY, CAVAN"
100057,"100 HAMPTON WOOD RD, HAMPTON WOOD, FINGLAS DUBLIN 11"
100058,"101 HAMPTON WOOD RD, HAMPTON WOOD, FINGLAS DUBLIN 11"
100059,"102 HAMPTON WOOD RD, HAMPTON WOOD, FINGLAS DUBLIN 11"
100060,"13 CASTLEFIELD DR, CASTLEFIELD MANOR, KNOCKLYON DUBLIN 16"
100061,"14 COILL TIRE, DOUGHISKA, GALWAY"
100062,"14 Elmwood Road, Swords"
100063,"14 GLEANN RUA, MURROUGH, CO GALWAY"
100064,"15 OAKVALE, DEANSCURRAGH, LONGFORD"
100065,"16 Croagh Patrick Avenue, Letterkenny, County Donegal"
100066,"16 FERNDALE AVE, GLASNEVIN, DUBLIN 11"
100067,"18 Slade Castle Avenue, Saggart"
100068,"198 GLENVIEW PARK, TALLAGHT, DUBLIN 24"
100069,"2 BAKERS QUAY, TINNHING, GRAUIGENENARAGH"
100070,"2 DUNBO TERRACE, HOWTH, DUBLIN 13"
100071,"2 FERNS CLOSE, FERNS BRIDGE, MONASTEREVIN"
100072,"2 RATHESTEWARD CRESCENT, ATHY, CO. KILDARE"
100073,"20 CLAREVILLE RD, HAROLDS CROSS, DUBLIN 6W"
100074,"21 CASTLEVIEW AVE, SWORDS, DUBLIN"
100075,"21 LOCK COTTAGE, GREHANSTOWN, CO WESTMEATH"
100076,"22 DARGLE WOOD, KNOCKLYON, DUBLIN 16"
100077,"24 STAPLETON HOUSE, 33 MOUNTJOY SQ, DUBLIN 1"
100078,"25 Beverton Heights, Donabate"
100079,"25 Mariners Cove, Baltimore"
100080,"25 THE GABLES, GRANGEVIEW, CLONDALKIN DUBLIN 22"
100081,"26, WELLMOUNT COURT, FINGLAS WEST DUBLIN 11"
100082,"28 GARNISH SQ, WATERVILLE, SNUGBOROUGH RD DUBLIN 15"
100083,"29 Steeplechase Court, Ratoath"
100084,"29 Whitepoint Moorings, Whitepoint, Cobh"
100085,"3 CASTLE HOUSES, NEWTOWNFORBES, CO LONGFORD"
100086,"3 CURRAGH WOODS, FRANKFIELD, DOUGLAS"
100087,"3 FRIARS WALK, DUNMORE, GALWAY"
100088,"3 HAZELBROOK, UPPER KILMACUD RD, DUBLIN 14"
100089,"3 MULGRAVE TERRACE, DUN LAOGHAIRE, DUBLIN"
100090,"30 Rosglas, Breagh, Ballinasloe"
100091,"31 HAMMOND STREET, BLACKPITTS, DUBLIN 8"
100092,"32 Foxfield Park, Kiltimagh"
100093,"33 RAHANINE MANOR, ROCHFORTBRIDGE, WESTMEATH"
100094,"33 The Paddock, Enniscorthy"
100095,"37 Broadfield View, Naas"
100096,"38 MORRISSONS RD, WATERFORD, WATERFORD"
100097,"4 CAIRNBROOK WAY, CARRICKMINES, DUBLIN 18"
100098,"4 CORNELSCOURT COTTAGES, OLD BRAY ROAD, CORNELSCOURT"
100099,"4 CRANFORD COURT, STILLORGAN RD, DONNYBROOK DUBLIN 4"
100100,"4 THE ANCHORAGE, CLARENCE ST, DUN LAOGHAIRE DUBLIN 18"
100101,"4 The Walk, Skerries Rock, Skerries"
100102,"4 VENETIAN HALL, HOWTH RD, KILLESTER DUBLIN 3"
100103,"40 MOUNTSHANNON RD, SOUTH CIRCULAR RD, KILMAINHAM DUBLIN 8"
100104,"43 OWENTARAGLEN, RIVER VALLEY  SPA GLEN, MALLOW"
100105,"43 THE PADDOCKS, TIPPER ROAD, NAAS"
100106,"45 Clonmagadden Fort, Navan"
100107,"47 Assumpta Terrace, Portarlington"
100108,"49 BROOKFIELD GREEN, K C R, DUBLIN 12"
