,Address
170000,"RANAHAN, CASTLEPOLLARD, WESTMEATH"
170001,"RATHCOOL, SCHULL, CO CORK"
170002,"RATHPEACON, CORK"
170003,"RAVENS REST, SPRINGFIELD, BALLYFEARD"
170004,"ROSBEG, DAWROS BAY, PORTNOO CITY"
170005,"ROSEVILLE, ROXBORO RD, LIMERICK"
170006,"Rossbrin, Kill Lane, Foxrock"
170007,"SAN ANTOINE, KINSALEY LANE, MALAHIDE"
170008,"Shangri La, Cartrontroy, Athlone"
170009,"THE MEWS, ST KEVINS COTTAGES, OFF SYNGE STREET"
170010,"TUBBERDALY, RHODE, OFFALY"
170011,"TUNAS, WINDMILL HILL, YOUGHAL"
170012,"WESTLANDS, UPPER ARDMORE, PASSAGE WEST"
170013,"WOLFE TONE ST, KILMALLOCK, LIMERICK"
170014,"Woodfield, Broadford"
170015,"196 CHARLESLAND COURT, GREYSTONES, WICKLOW"
170016,"416 RICHMOND COURT, DOCK RD, LIMERICK"
170017,"21 THE LODGE, CASTLEDARGAN, BALLYGAWLEY"
170018,"68 CHARLESLAND COURT, GREYSTONES, WICKLOW"
170019,"1 BELFRY RISE, CITYWEST DUBLIN 24, DUBLIN"
170020,"1 FAN NA GREINE, DROMOD, LEITRIM"
170021,"1 The Croft, Parc Na Silla, Loughlinstown"
170022,"10 BANCROFT RD, TALLAGHT, DUBLIN 24"
170023,"10 BRIDGE STREET, WATERFORD"
170024,"10 DUN ORAN, ORANHILL, ORANMORE"
170025,"10 ST IGNATIUS RD, DORSET ST, DUBLIN 7"
170026,"11 STRAND COURT, OCALLAGHAN STRAND, LIMERICK"
170027,"1169 COLVILLE ST, ROSSLARE HARBOUR, WEXFORD"
170028,"119 CASTLEKNOCK PARK, CASTLEKNOCK, DUBLIN 15"
170029,"13 AVONDALE, OLD CHURCH RD, PASSAGE WEST"
170030,"13 HAROLDS PLACE, MALLOW, CORK"
170031,"139 CHARLEVILLE SQ, BUTTERFIELD AVE, RATHFARNHAM DUBLIN 14"
170032,"15 COOLNEVAUN, OFF UPPER KILMACUD RD, STILLORGAN"
170033,"15 STEAMBOAT QUAY, PHASE 1, DOCK ROAD"
170034,"17 SPENCER ST, CASTLEBAR, MAYO"
170035,"19 UPPER LOTABEG ROAD, MAYFIELD"
170036,"1B CREGAREE, CONG, MAYO"
170037,"2 ORCHARD RD, RAHENY, DUBLIN 5"
170038,"2 VEREKER GARDENS, ENNIS ROAD, LIMERICK"
170039,"21 CONNOLLY TERRACE, BOHERMORE, GALWAY"
170040,"21 PRIORY GROVE, JOHNSTOWN, NAVAN"
170041,"22  Castle Park, Termonfeckin"
170042,"22 DROIM NA CILLE, LOUGHREA, GALWAY"
170043,"23 THE LAURELS, DOORADOYLE, LIMERICK"
170044,"24 BRIDGEWATER COURT, HARVEYS QUAY, LIMERICK"
170045,"24 ST BRIDGETS TERRACE, DUNDALK, LOUTH"
170046,"252 OLD BLESSINGTON RD, TALLAGHT, DUBLIN 24"
170047,"27 marley lawn, marley grange, rathfarnham"
170048,"27 ROS CAOIN, ROSCAM, GALWAY"
170049,"27 WYCKHAM PLACE, WYCKHAM BYPASS, DUNDRUM DUBLIN 16"
170050,"3 MEADOW LANE, ROSCOMMON ROAD, ATHLONE"
170051,"3 ST MICHAELS COURT, ATHY, KILDARE"
170052,"32 OAKLANDS, ATHY, KILDARE"
170053,"33 LITTLEPACE PARK, CLONEE, DUBLIN 15"
170054,"36 VILLAPARK GARDENS, NAVAN RD, DUBLIN 7"
170055,"39 THE PINES SEA RD, ARKLOW, WICKLOW"
170056,"4 Fortfield Gardens, Rathmines"
170057,"4 Poleberry Mews, Waterford"
170058,"40 ASHURST, MOUNT MERRION AVE, BLACKROCK"
170059,"42 SPRING LANE, BLACKPOOL, CORK"
170060,"43 FFORSTER LAWN, BALLYDOWD MANOR, LUCAN"
170061,"45 FFORSTER PARK, BALLYDOWD MANOR, LUCAN"
170062,"46 THE SYCAMORES, FRESHFORD RD, KILKENNY"
170063,"49 FERRYCARRIG DR, FAIRFIELD COOLOCK, DUBLIN 17"
170064,"49 WILLOWBROOK PARK, CELBRIDGE, KILDARE"
170065,"5 DUN SAILE, PROSPECT, MAREE"
170066,"5 ELTON PARK, SANDYCOVE, DUBLIN"
170067,"5 THE LAWN, LIOS CARA, KILLEENS"
170068,"52 CASTLELAND COURT, BALBRIGGAN, DUBLIN"
