,Address
102500,"13 WHITE ABBEY LAWNS, KILDARE, KILDARE"
102501,"14 SEATOWN, DUNDALK, LOUTH"
102502,"147 BEAUMONT ROAD, WHITEHALL, DUBLIN 9"
102503,"157 Hampton Wood Road, Hampton Wood"
102504,"16 Aldergrove, Mount Pleasant"
102505,"17 The Lawns, Moyglare Hall  Moyglare Road, Maynooth"
102506,"18 LUTTRELSTOWN RISE, LUTTRELSTOWN, DUBLIN 15"
102507,"188 Briarwood Avenue, MULHUDDART, DUBLIN 15"
102508,"1A CARROWMORE MEADOWS, KNOCK, CO MAYO"
102509,"2 4 DE BRUIN COURT, POLEBERRY, WATERFORD"
102510,"2 Emmet Place, Emmet Street, Clonmel"
102511,"2 GLEANN NA GCAOR, MONAGEAR, ENNISCORTHY"
102512,"2 WOODSTOCK, KILCOOLE, WICKLOW"
102513,"20 CEDARWOOD PARK, DUBLIN 11, DUBLIN"
102514,"200 FERNHILL, ARKLOW, WICKLOW"
102515,"21 SEAGRANGE RD, BALDOYLE, DUBLIN 13"
102516,"22 Abbey Close, Tullow"
102517,"22 ATHLUMNEY HALL, NAVAN, MEATH"
102518,"22 Moyard, Shanballa, Ennis"
102519,"23 THE DRIVE, DROGHEDA, LOUTH"
102520,"24 CARRIGHMORE, AYLESBURY, OLD BAWN DUBLIN 24"
102521,"24 GREENAUN, NAAS, KILDARE"
102522,"25 COUNTRY MEADOWS, TUAM, GALWAY"
102523,"25 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 6W"
102524,"26 ADDISON RD, DUBLIN 3, DUBLIN"
102525,"26 BELVEDERE PLACE, NORTH CIRCULAR RD, DUBLIN 1"
102526,"26 Castleland Park Avenue, Balbriggan, County Dublin"
102527,"26 SARSFIELD ST, NENAGH, TIPPERARY"
102528,"28 Adamstown Park, Adamstown Square, Adamstown"
102529,"28 THE LODGE, CLASSES LAKE, OVENS"
102530,"29 FAIRFIELD CLOSE, DINGLE, CO KERRY"
102531,"341 KILDARE RD, CRUMLIN, DUBLIN 12"
102532,"37 MOREHAMPTON RD, DONNYBROOK, DUBLIN 4"
102533,"376 BOIREANN BHEAG, ROSCAM, GALWAY"
102534,"38 HAMMOND ST, BLACK PITTS, DUBLIN 8"
102535,"4 CAMBERLEY ELMS, CHURCHTOWN, DUBLIN 14"
102536,"4 Emmet Place, Emmet Street, Clonmel"
102537,"40 AVOCA AVE, BLACKROCK DUBLIN, DUBLIN"
102538,"46 Pondfields, New Ross, Co. Wexford"
102539,"49, North Great Georges Street"
102540,"5 Lennon View, RAMELTON, DONEGAL"
102541,"51 GEORGIAN HAMLET, BALDOYLE, DUBLIN 13"
102542,"53 ROCKENHAM, FERRYBANK, WATERFORD"
102543,"54 DOOLARGY AVENUE, DUNDALK"
102544,"6 CARRIG EANNA CLOSE, WATERVILLE, CO KERRY"
102545,"6 WINE STREET, SLIGO"
102546,"6 YOUGHAL RD, CORK, CORK"
102547,"67 LEESON ST UPPER, DUBLIN 4, DUBLIN"
102548,"7 CLAREVIEW AVE, FARRANSHONE, LIMERICK"
102549,"73 TRACEY AENUE, SLIGO"
102550,"75 SYDNEY PARADE AVE, SANDYMOUNT, DUBLIN 4"
102551,"76 MOY HEIGHTS, BALLINA, MAYO"
102552,"79 SPRINGFORT, MONTENOTTE, CORK"
102553,"8 ATHLUMNEY VILLAGE, NAVAN, MEATH"
102554,"81A ARDILEA, CASTLECOMER RD, KILKENNY"
102555,"9 CHURCH ST, MILLTOWN, KERRY"
102556,"9 Millbrook, Gallinagh"
102557,"9 MOUNT EDEN TERRACE, GURRANABRAHER, CORK"
102558,"9/10 MITCHELLS STREET, CLONMEL, TIPPERARY"
102559,"ANFIELD COTTAGE, THE HERMITAGE, GLANMIRE"
102560,"ANNAMORE, BALLINAGRAN UPPER, COURTOWN"
102561,"Apt 6 Augustine Court, Augustine Street, Christchurch"
102562,"Apt 6D Inchydoney, Clonakilty"
102563,"APT 7 GLEANCROI, THE SQUARE, ENNISTYMON"
102564,"APT 7, DUNSTAFFHAGE HALL, ST BRIGIDS CHURCH RD"
102565,"BRODERVILLE, CAHERONAUN, LOUGHREA"
102566,"CASTLEGRACE, CLOGHEEN, CO TIPPERARY"
102567,"CAVAN ROAD, VIRGINA, CAVAN"
102568,"CLOUNAMON, BALLYLONGFORD, KERRY"
102569,"COOLMACLOCKANE, CAHIRDANIEL, KERRY"
102570,"Cregarrah, Cregmore"
102571,"DAFFODIL COTTAGE, KILLARY, BALLINA"
102572,"DRUMDOO, MOHILL, LEITRIM"
102573,"FAIRVIEW, TOMSOLLAGH, FERNS"
102574,"Garrowcarry, Letterkenny"
102575,"goulane, castlegregory"
102576,"GURTEEN, BALLYMOATE, SLIGO"
102577,"KILROE, HEADFORD, GALWAY"
102578,"LYDICAN, ORANMORE, GALWAY"
102579,"MADAME HOUSE, MADAME, BALLINASCARTHY"
102580,"MAIN ST, EDGEWORTHSTOWN, LONGFORD"
102581,"MOONSTONE, BALLAGH, BUSHYPARK"
102582,"No 10 Windmill Park, Drumkeerin"
102583,"No. 4 Gortanora, Greenmount, Dingle"
102584,"RAMPARK, JENKINSTOWN, DUNDALK"
102585,"ST ANNES, O'CONNORSVILLE, TOWER STREET"
102586,"ST BODENS, AUGHT, MUFF"
102587,"SUMMERSEAT, CHURCH RD, ENNISKERRY"
