,Address
210000,"448 NORTH CIRCULAR RD, PHIBSBORO, DUBLIN 7"
210001,"456 CLONARD RD, KIMMAGE, DUBLIN"
210002,"48 COMMONS GROVE, DROMISKIN, LOUTH"
210003,"5 BALLINAKILL CRESCENT, DUNMORE RD, WATERFORD"
210004,"5 DANIEL ST, DUBLIN 8"
210005,"5 Hampton Gardens Drive, Balbriggan"
210006,"5 LISIN COURT, MIDLETON, CORK"
210007,"5 MAYFIELD RD, GLENMORE, CAHERDAVIN"
210008,"5 ST CATHERINES AVE, RUSH, DUBLIN"
210009,"5 ST LUKES CRESCENT, DUNDRUM RD, DUBLIN 14"
210010,"5 WILLOW PARK, ENNIS, CO CLARE"
210011,"503 NEWTOWN HOUSE, HENRY ST, LIMERICK"
210012,"50A RIVERGROVE, ORANMORE, COUNTY GALWAY"
210013,"51 ARRA VIEW, RATHNANEANE, LIMERICK"
210014,"51 WINDMILL AVE, SWORDS, DUBLIN"
210015,"54 WILLIAMSTOWN PARK, WATERFORD, WATERFORD"
210016,"56 OAKVIEW DR, BALLINACURRA, LIMERICK"
210017,"58 CE NA MARA, GALWAY, GALWAY"
210018,"58 CORRAN RIADA, MONKSLAND, ATHLONE"
210019,"59 GRESHAM HSE, CATHAL BRUGHA ST, DUBLIN 1"
210020,"59 HAMILTON PLACE, TRIM, MEATH"
210021,"59 WILLOW PARK, ATHLONE, WESTMEATH"
210022,"6 Belltree Avenue, Belltree, Clongriffin"
210023,"6 BENMORE AVE, BALLYDUFF, TRALEE"
210024,"6 KEMPTON COURT, CAVAN TOWN, CAVAN"
210025,"6 LISIN COURT, MIDLETON, CORK"
210026,"6 MARTIN SAVAGE TERRACE, SLIGO, SLIGO"
210027,"6 MICHAEL ST, NEW ROSS, WEXFORD"
210028,"6 THE ORCHARD, WHATELY PLACE, STILLORGAN"
210029,"6 WESTEND, GRANARD RD, BALLYJAMESDUFF"
210030,"7 ASHGROVE COURT, SANDYFORD RD, DUNDRUM DUBLIN 16"
210031,"7 DONERAILE PLACE, TRAMORE, WATERFORD"
210032,"7 LISIN COURT, MIDLETON, CORK"
210033,"78 DECIES RD BALLYFERMOT, DUBLIN 10, DUBLIN"
210034,"8 ARGYLE RD, BALLSBRIDGE, DUBLIN 4"
210035,"8 CASTLE VILLAS, KILLINGARRICK, WICKLOW"
210036,"8 LISIN COURT, CONNOLLY ST, MIDLETON"
210037,"8 PEMBROKE COTTAGES, DUNDRUM, DUBLIN 16"
