,Address
90000,"4 OLD CHAPEL LANE, CLONAKILTY, CORK"
90001,"4 SLÍ MACNEAN, BLACKLION, MAIN STREET"
90002,"4 ST CUMMINS HILL, KILLYBEGS, DONEGAL"
90003,"40 CARRIGLEA RISE, FIRHOUSE, DUBLIN 24"
90004,"41A MEADOW WAY, CLONSILLA, DUBLIN 15"
90005,"45 DUN AN OIR, CAHERONAUN, LOUGHREA"
90006,"5 Knockcree, Glenamuck Road, Carrickmines"
90007,"5 MERTON CRESCENT, MOUNT ST ANNES, MILLTOWN DUBLIN 6"
90008,"5 ROSSMORE RD, TEMPLEOGUE, DUBLIN 6W"
90009,"5 WUTHERING HEIGHTS, AIRPORT ROAD, STRANDHILL"
90010,"502 DISTILLERY BUILDING, DISTILLERY RD, DRUMCONDRA"
90011,"51 BELLEFIELD SPRINGS, BELLEFIELD RD, ENNISCORTHY"
90012,"54 MARLAY VIEW, BALLINTEER AVE, DUBLIN"
90013,"56, IRISHTOWN ROAD, IRISHTOWN DUBLIN 4"
90014,"57A The Green  Beaumont Woods, Beaumont"
90015,"58 BELFIELD ABBEY, BOREENMANNA ROAD"
90016,"59 BROADFORD HILL, BALLINTEER, DUBLIN 16"
90017,"6 LA ROCHELLE, ROSLARE HARBOUR, CO WEXFORD"
90018,"66 GLENOAKS CLOSE, GLENCONNOR, CLONMEL"
90019,"67 BEAUVALE PARK, ARTANE, DUBLIN 5"
90020,"7 NORTH UMBERLAND RD, BALLSBRIDGE, DUBLIN 4"
90021,"7 ROS ARD, CAPPAGH RD, BARNA"
90022,"72 HIGHFIELD PARK, DUNDRUMJ, DUBLIN 14"
90023,"74 MILLBROOK, JOHNSTOWN, NAVAN MEATH"
90024,"8 Belfield Abbey, Boreenmanna Road, Cork"
90025,"8 CASTLEROCK WOODS, CASTLECONNELL"
90026,"807 RIVERPOINT, BISHOPS QUAY"
90027,"83 ROCKFIELD MANOR, HOEYS LANE, DUNDALK"
90028,"87 Arconagh, Naas"
90029,"87 CELTIC PARK AVE, BEAUMONT, DUBLIN 9"
90030,"8A BOGHALL COTTAGES, BOGHALL RD, BRAY"
90031,"9 CASTLE GATE GREEN, ADAMSTOWN, LUCAN"
90032,"9 DR CROKE PLACE, KILBRIN, MALLOW"
90033,"9 MALTON HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER DUBLIN 1"
90034,"9 Primrose Village, Celbridge, Co. Kildare"
90035,"9 WHITETHORN GROVE, KILL, KILDARE"
90036,"APARTMENT 9 BLOCK 5, WOODFORD MEADOWS, BALLYCONNELL"
90037,"APT 3, BLOCK 7, GALLERY QUAY DUBLIN 4"
90038,"Apt 405 Pier Head, Allin's Quay, Youghal"
90039,"Ballyduff, Camolin, Enniscorthy"
90040,"BALLYGRENNAN, CROOM, LIMERICK"
90041,"BALLYVRISLAUN, LISCANNOR, CLARE"
90042,"BEECHMOUNT HOUSE, MONTEVIDEO RD, ROSCREA"
90043,"Caherwisheen, Tralee"
90044,"CAMP HILL, KINSALE, CO CORK"
90045,"CAPISTRANO, 35 HILLSIDE DR, CHURCHTOWN DUBLIN 14"
90046,"CARRICKACROMAN, MOUNTAIN LODGE, COOTEHILL"
90047,"CLONAGH, ENFIELD, MEATH"
90048,"CONRAY GLENCAR, MANORHAMILTON"
90049,"DORRIN, MOUNTCHARLES, DONEGAL TOWN"
90050,"GORMANSTOWN, BULGADEN, KILMALLOCK"
90051,"HOLLY LODGE, LAUREL HILL, MONKSTOWN"
90052,"Jude Cottage, Ballyshane, Cloyne"
90053,"Kilcash, Roscommon"
90054,"LOMORR, PARK AVENUE, GORET"
90055,"lowville, ahascragh, ballinasloe"
90056,"MAIN STREET, DUNMANWAY, CORK"
90057,"MILLBROOK RD, Oldcastle"
90058,"MILLTOWN MALBAY RD, DOONBEG"
90059,"MONROE, SLANEMORE, MULLINGAR"
90060,"NO 16 CUL AN ATH, BARNA, CO GALWAY"
90061,"No 6 Allenbrook, Drumshanbo"
90062,"ORCHARD HOUSE, SWORDS ROAD, MALAHIDE"
90063,"PINE LODGE, TORQUAY RD, FOXROCK DUBLIN 18"
90064,"QUINPOOL, PARTEEN, CLARE"
90065,"Rosslare Harbour, Wexford"
90066,"SKEHANA, MENLOUGH, BALLINASLOE"
90067,"ST JOSEPHS, BUXTON HILL, SUNDAYS WELL"
90068,"STREEDAGH, GRANGE, CO. SLIGO"
90069,"SYCAMORE, DONERAILE, CORK"
90070,"TAWIN, MAREE, ORANMORE"
90071,"THE LITTLE PEAK, GLENALUA RD, KILLINEY"
90072,"THE RECTORY, NAVAN ROAD, KELLS"
90073,"Tir Na Og, Ryefield, Virginia"
90074,"TOBRACKEN, BALLAGHDEREEN, CO ROSCOMMON"
90075,"TULLAGH, CARRIGART, LETTERKENNY"
90076,"Tullerboy, Athlacca"
90077,"WIMBLETOWN, BALLYBOUGHAL"
90078,"WOODVIEW, TOOME, BALLYMAHON"
90079,"1 COLLEGE PARK, DUNSHAUGHLIN, MEATH"
90080,"1 Greenfield Road, Mount Merrion"
90081,"1 JOHNSMILL, CARLOW"
90082,"1 Knightsbrook Place, Dublin Road, Trim"
90083,"1 OAKWOOD, BALLINDEREEN, CO GALWAY"
90084,"1 ST MARYS CRESCENT, FERMOY"
90085,"10 Charlton Hill, New Ross"
90086,"10 HERMITAGE GROVE, RUSHBROOKE LINKS, COBH"
90087,"10 JOHNSMILL, CARLOW, CARLOW"
90088,"105 ARDMORE PARK, BRAY, WICKLOW"
90089,"11 Heathfield Green, Cappagh Road, Finglas"
90090,"11 JOHNSMILL, CARLOW, CARLOW"
90091,"11 KILDALTON CLOSE, PILTOWN"
90092,"11 ROCHFORD PLACE, BAKERS WALK, KILCOCK"
90093,"118 GLENMORE WOOD, DUBLIN RD, MULLINGAR"
90094,"12 FOXROCK GREEN, FOXROCK, DUBLIN 18"
90095,"12 JOHNSMILL, CARLOW, CARLOW"
90096,"13 FERNDALE, CLONSILLA, DUBLIN 15"
90097,"13 HAYDENS PARK GLADE LUCAN, LUCAN"
90098,"13 JOHNSMILL, CARLOW, CARLOW"
90099,"13 SOUTH PARADE, WATERFORD"
90100,"134 Adamstown Avenue, Adamstown Square, Adamstown"
90101,"14 JOHNSNILL, CARLOW, CARLOW"
90102,"14 Yellow Lough Park, Rathdangan, Co. Kildare"
90103,"143 ST MUNCHINS ST, ST MARYS PARK"
90104,"15 BARROW VIEW HEIGHTS, NEW ROSS TOWN, WEXFORD"
90105,"15 BELFIELD ABBEY, BOREENMANNA RD"
90106,"15 CAHERMORE HOLIDAY VILLAGE, INISHCRONE, HOLIDAY VILLAGE"
90107,"15 JOHNSMILL, CARLOW, CARLOW"
90108,"17 GREENWOOD CLOSE, AYRFIELD, DUBLIN 13"
90109,"17 TYMON NORTH GREEN, TALLAGHT, DUBLIN 24"
90110,"174 LACKANASH, TRIM"
90111,"2 BUNROWER COURT, ROSS RD, KILLARNEY"
90112,"2 COURTOWN COVE, COURTOWN, WEXFORD"
90113,"2 JOHNSMILL, CARLOW, CO CARLOW"
90114,"20 BORU COURT, BALLINA, TIPPERARY"
90115,"21 GLENBOURNE GROVE, LEOPARDSTOWN, DUBLIN 18"
90116,"21 KILNASALLA, RICHMOND, NENAGH"
90117,"22 ST MARTINS AVE, NAAS"
90118,"23 CLEARWATER COVE, ROSSLARE STRAND, WEXFORD"
90119,"235 Landen Road, Ballyfermot"
90120,"25 LEE VISTA, LEE RD, CORK"
90121,"274 BEECH PARK, LUCAN"
