,Address
360000,"15  THE CRESCENT, CHURCHFIELD, KNOCK"
360001,"15 THE AVENUE, ARD PATRICK, LADYSWELL"
360002,"15 WOODVILLE RISE, ATHLONE, WESTMEATH"
360003,"155 SWORDS RD, WHITEHALL, DUBLIN 9"
360004,"159 LOUISA PARK, LEIXLIP, KILDARE"
360005,"16 BUTLER COURT, 31 LOWER ORMOND QUAY, DUBLIN 1"
360006,"16 CEDAR LAWNS, ST. MARY'S ROAD, EDENDERRY"
360007,"16 GLENVIEW DR, WOODLAWN, KILLARNEY"
360008,"163 BALLINACURRA GARDENS, BALLINACURRA, LIMERICK"
360009,"17 ASHTON RISE, ASHTON BROC, SWORDS"
360010,"17 BRAMBLE AVENUE, CASTLEOAKS, DUBLIN ROAD"
360011,"17 CLONTYMON LAWN, BOREENMANNA RD, CORK"
360012,"17 ELY SQUARE, RATHFARNHAM, DUBLIN 14"
360013,"17 Manor Grove, Roxborough Manor, Mulgannon"
360014,"17 THE AVENUE, ARD PATRICK, LADYSWELL"
360015,"18 BRAMBLE AVENUE, CASTLEOAKS, DUBLIN ROAD"
360016,"18 Manor Grove, Roxborough Manor, Mulgannon"
360017,"18 Meadow Walk, Castleheights, Carrigaline"
360018,"18 RATHBORNE WALK, ROYAL CANAL PARK, ASHTOWN"
360019,"18 RATHLYON PARK, BALLYCULLEN, DUBLIN 24"
360020,"18 THE AVENUE, ARD PATRICK, LADYSWELL"
360021,"182 ROSAN GLAS, RAHOON, GALWAY"
360022,"182 THE OAKS, BALLYMANY, NEWBRIDGE"
360023,"19 BRAMBLE AVENUE, CASTLEOAKS, DUBLIN ROAD"
360024,"199 Glenheron View, Glenheron, Greystones"
360025,"2 ABBEYLEIX RAOD, PORTLAOISE, CO LAOIS"
360026,"2 CUL AITINN, CLYBAUN RD, GALWAY"
360027,"2 PALMERSTOWN BRIDGE RD, PORTUMNA, GALWAY"
360028,"2 ROCKVIEW, DEERPARK, CASHEL"
360029,"2 Somerton Lawns, Newcastle Road, Lucan"
360030,"20 BRAMBLE AVENUE, CASTLEOAKS, DUBLIN ROAD"
360031,"20 SLIABH ARD, BOTHAR STIOFAIN, GALWAY"
360032,"20 THE AVENUE, ARD PATRICK, LADYSWELL"
360033,"20 The Courtyard, Bundoran"
360034,"21 ABBEYCOURT, FR RUSSELL RD, LIMERICK"
360035,"21 BELGRAVE COURT, MOUNTPLEASANT AVE, RANELAGH DUBLIN 6"
360036,"21 BRAMBLE AVENUE, CASTLEOAKS, DUBLIN ROAD"
360037,"21 DE SELBY RISE, BLESSINGTON RD, DUBLIN 24"
360038,"21 HILLCREST, MULGANNON, WEXFORD"
360039,"21 THE KILN, JAMES ST, WESTPORT"
360040,"21 THE TERRACE, ROBSWALL, MALAHIDE"
360041,"22  Rock Brook, Baneshane, Midleton"
360042,"22 BORORA CRESCENT, CARLANSTOWN, CO MEATH"
360043,"22 SLUGAIRE, DOORADOYLE, LIMERICK"
360044,"22 VALLEY CLOSE, CARRICKMACROSS, CO MONAGHAN"
360045,"23 Beresford Court, Donabate"
360046,"23 DARGLE WOOD, KNOCKLYON, TEMPLEOGUE DUBLIN 16"
360047,"23 GLENGARIFF PARADE, PHIBSBORO, DUBLIN 7"
360048,"23 MILLERS HALL, THOMAS ST, DUBLIN 8"
360049,"23 NEW BANCROFT HALL, MAIN ST, DUBLIN 24"
360050,"23 THE GLEBE, MONAGEA, NEWCASTLEWEST"
360051,"24 BAGGOT RD, NAVAN RD, DUBLIN 7"
360052,"24 CARRAIG ABHAINN, BALLISODARE, CO SLIGO"
360053,"24 FRIARY GARDENS, FRIARS WALK, BALLYPHEHANE"
360054,"24 GLENVIEW, CASTLEPOLLARD, WESTMEATH"
360055,"24 ROSSVALE, MOUNTMELLICK RD, PORTLAOISE"
360056,"24 THE GRANGE, BEECHLAWNS, RATOATH"
360057,"25 CLUAIN CRAOIBH, KINNEGAD, CO. WESTMEATH"
360058,"25 Drakes Point, Crosshaven"
360059,"25 ROSSMORE VIEW, SCHOLARSTOWN ROAD, KNOCKLYON"
360060,"26 ASHINGTON CRESENT, NAVAN RD, DUBLIN 7"
360061,"26 PINEHURST, NAVAN ROAD, DUBLIN 7"
360062,"27 KNOCKTHOMAS DR, CASTLEBAR, MAYO"
360063,"27 MABLAN LAWN, CASTLEBAR, MAYO"
360064,"27 THE CLOSE, ARDPATRICK, LADYSWELL"
360065,"27 THE VILLAGE, CLARION RD, BALLYTIVNAN"
360066,"28 CLORAN COURT, ATHBOY, MEATH"
360067,"28 GEMSTONE PARK, GLENEELY, CO DONEGAL"
360068,"28 THE AVENUE, ARDPATRICK, LADYSWELL"
360069,"28 THE CLOSE, ARD PATRICK, LADYSWELL"
360070,"29 HUNTSTOWN LAWN, CLONSILLA, DUBLIN 15"
360071,"29 QUARRY RD, CABRA, DUBLIN 7"
360072,"29 THE AVENUE, ARDPATRICK, LADYSWELL"
360073,"2A GLEN TERRACE, WATERFORD"
360074,"3 4 6-8 12 13 15 19 21-24, 26-28 36 37 39-41  46 & 47, GRAVEL WALK APT"
360075,"3 BREWERY COURT, BALLINROBE, MAYO"
360076,"3 BROOMVILLE CLOSE, PORTLAOISE, LAOIS"
360077,"3 KELLYVILLE, PORTLAOISE, LAOIS"
360078,"3 LEAS NA NABHANN, UPPER NEWCASTLE, GALWAY"
360079,"3 MITCHEL ST, THURLES, TIPPERARY"
360080,"3 Oldbridge Park, Osberstown, Naas"
360081,"3 ROCK VILLA'S, BLARNEY STREET, CO. CORK"
360082,"3 THE WILLOWS, MILLERSBROOK, NENAGH"
360083,"30 ALBERT COLLEGE PARK, GLASNEVIN, COLLEGE PARK DUBLIN 9"
360084,"30 castlewellan park, aghards road, celbridge"
360085,"30 MILLBROOK RD, KILBARRACK, DUBLIN 13"
360086,"30 Radharc Na Coille, Drumkeen"
360087,"30 THE AVENUE, ARDPATRICK, LADYSWELL"
360088,"30 THE CLOSE, ARD PATRICK, LADYSWELL"
360089,"31 ARDPATRICK AVE, ARDPATRICK LADYSWELL, BLACKPOOL"
360090,"316 THE WILLOWS, BOREENAMANA RD, CORK"
360091,"32 PAIRC MHUIRE, SAGGART, DUBLIN"
360092,"32 THE AVENUE, ARD PATRICK, LADYSWELL"
360093,"32 THE CLOSE, ARD PATRICK, LADYSWELL"
360094,"33 Ashfield Avenue, Ridgewood, Swords"
360095,"33 BRACKEN WOOD, BLARNEY, CORK"
360096,"33 THE AVENUE, ARD PATRICK, LADYSWELL"
360097,"34 THE AVENUE, ARD PATRICK, LADYSWELL"
360098,"34 THE SALTINGS, ANNAGASSAN, LOUTH"
360099,"35 ABBEYVILLE, ENNIS, CO CLARE"
360100,"35 ARD NA GREINE, ROSCREA, TIPPERARY"
360101,"35 THE AVENUE, ARD PATRICK, LADYSWELL"
360102,"35 UPPER BEECHWOOD AVE, RANELAGH, DUBLIN 6"
360103,"36 AN TSEAN DUN, ROSLEVAN, ENNIS"
360104,"36 MORANS TERRACE, DROGHEDA, LOUTH"
360105,"37 HAZELWOOD, BRIDGETOWN, WEXFORD"
360106,"37 OLD MILLRACE, MONASTEREVIN, KILDARE"
360107,"376 NUTGROVE AVE, RATHFARNHAM, DUBLIN 14"
360108,"37A KINGSGROVE, ATHY, KILDARE"
360109,"37A O'Neill Park, Newtownmountkennedy"
360110,"39 THE AVENUE, ARD PATRICK, LADYS WELL"
360111,"4 AVOCA WOOD, KILMAGIG UPPER, AVOCA WICKLOW"
360112,"4 BALLYANDREW COURT, FERNS, ENNISCORTHY"
360113,"4 EDEN PARK, LOUGHREA, GALWAY"
360114,"4 Elder Heath Terrace, Elder Heath, Kiltipper Road"
360115,"4 OATFIELD LAWN, CLONDALKIN, DUBLIN 22"
360116,"4 PARNELL ST, WEXFORD, WEXFORD"
360117,"4 ST MICHAELS TEC, MURGASTY, TIPPERARY"
360118,"4 Waterside Mews, Upper Dargle Road, Bray"
360119,"41 OSCAR SQ, DUBLIN 8, DUBLIN"
360120,"41 THE PARK, CURRAGH GRANGE, NEWBRIDGE"
360121,"42 Clonlara Kerrypike, Cork"
360122,"42 DURSEY ROW, BLOCK 4, WATERVILLE DUBLIN 15"
360123,"42 HUNTERS GREEN, HUNTERS WOOD, BALLYCULLEN RD DUBLIN 24"
360124,"42 MILL GATE, MILLERSTOWN, MAYNOOTH ROAD"
360125,"43 ST CATHERINES CLOSE, FRANCIS ST, DUBLIN 8"
360126,"44 Ardilea Crescent, Heidelberg, Ardilea"
360127,"44 DOYLES ST, WATERFORD"
360128,"44 SANDFIELD GARDENS, BLACKROCK, LOUTH"
360129,"45 ABHAINN GLAS, EDGEWORTHSTOWN, LONGFORD"
360130,"46 INNISHFREE COURT, SLIGO"
360131,"46 Oldbridge Park, Oberstown, Naas"
360132,"47 ST MARGARETS RD, HAMPTON WOOD, FINGLAS DUBLIN 11"
360133,"49 AVONDALE RD, KILLINEY, DUBLIN"
360134,"5 CLONMEEN RISE, EDENDERRY, OFFALY"
360135,"5 DUNLOE HARBOUR, BALLINASLOE, GALWAY"
360136,"51 HAWTHORN MEWES, DUBLIN HILL, CORK"
360137,"51 Willow Drive, Dunshaughlin"
360138,"52 DRISIN, BALLYMONEEN RD, KNOCKNACARRA"
360139,"53 DRYNAM AVENUE, KETTLE'S LANE, KINSEALY"
360140,"53 Finlay Park, Naas"
360141,"53 Willow Drive, The Willows, Dunshaughlin"
360142,"54 Stoneleigh, Craddockstown, Naas"
360143,"55 TALBOTS COURT, FRESFORD RD, KILKENNY"
360144,"56 OAK FIELD, ORANMORE, CO GALWAY"
360145,"57 DROGHEDA ST, BALBRIGGAN, DUBLIN"
