,Address
97500,"THE COTTAGE, MUCHGRANGE, GREENORE"
97501,"THE HEIGHTS, BANTRY, CO CORK"
97502,"UNIT 4, BREMORE LODGE, BALBRIGGAN"
97503,"UNIT 6, BREMORE LODGE, BALLBRIGGAN"
97504,"WALTERSTOWN, NURNEY, CO KILDARE"
97505,"10 CHERRY ORCHARD PARADE, BALLYFERMOT, DUBLIN CITY"
97506,"108 KINVARA PARK, NAVAN RD, DUBLIN 7"
97507,"11 Abbey Glen, Athenry"
97508,"11 LOUGHMOURNE HOUSE, TERENURE RD, TERENURE DUBLIN 6W"
97509,"114 FINGLAS PARK, FINGLAS EAST, FINGLAS DUBLIN 11"
97510,"12 HILLSIDE, DROMCOLLOGHER, LIMERICK"
97511,"13 THOMASTOWN RD, DUN LAOGHAIRE, DUBLIN"
97512,"16 BEECHDALE CRESCENT, BALLYCULLEN, FIRHOUSE DUBLIN 24"
97513,"16 BRIGHTON SQ, BRIGHTON RD, FOXROCK DUBLIN 18"
97514,"16 THE PROSPECT, ATHLUMNEY ABBEY, JOHNSTOWN  NAVAN"
97515,"18 Beatty Grove, Celbridge"
97516,"18 GLENBROOK HALL, NEWTOWNMOUNTKENNEDY"
97517,"19 THE OAKS, BALLYMANY, NEWBRIDGE"
97518,"198 Griffinrath Hall, Maynooth"
97519,"21 Beverton Heights, Donabate, Co Dublin"
97520,"21 CORBAWN LAWN, SHANKILL, DUBLIN 18"
97521,"22 BRACKENHILL, BLACKWATER, WEXFORD"
97522,"22 ROCKBARTON PARK, SALTHILL, GALWAY"
97523,"23 COOLGREENA RD, BEAUMONT, DUBLIN 9"
97524,"23 WEST SINGLAND RD, GARRYOWEN, LIMERICK"
97525,"24 Clonminch Avenue, Tullamore"
97526,"24 LEINSTER WOOD SOUTH, CARTON DEMESNE, MAYNOOTH"
97527,"26 MELMORE, EGLINGTON RD, DONNYBROOK DUBLIN 4"
97528,"27 glenville way, castleknock, dublin 15"
97529,"29 GREENVIEW DR, THE FAIRWAYS, MONALEEN"
97530,"3 HAROLDS CROSS COTTAGES, HAROLDS CROSS, DUBLIN 6"
97531,"3 LOWER HOLLYBANK AVE, RANELAGH, DUBLIN 6"
97532,"3 ST CIANANS VILLAS, DULEEK, MEATH"
97533,"31 RATHBORNE AVE, ASHTOWN, DUBLIN 15"
97534,"32 HEATHER VIEW, GLANMIRE, CORK"
97535,"32 The Avenue, Highfield Park, Carrigrohane"
97536,"33 MELBOURN RD, BISHOPSTOWN, CORK"
97537,"33 RATHDOWN SQ, NORTH CIRCULAR RD, DUBLIN 7"
97538,"34 LORCAN OTOOLE PARK, KIMMAGE, DUBLIN 12"
97539,"4 Catherine's Court, Friar's Hill, Wicklow Town"
97540,"4 DORNEY COURT, SHANKILL, DUBLIN"
97541,"400 HAROLDS CROSS ROAD, TERENURE, DUBLIN 6W"
97542,"46 CHARLESLAND CRESCENT, GREYSTONES, WICKLOW"
97543,"46 SUMMERCOVE, OLD ROAD, CASHEL"
97544,"5 Pairc Na Bearna, Drumgoold, Enniscorthy"
97545,"54 Crosforge, Saggart, County Dublin"
97546,"55 Stratton Grove, Adamstown Square, Adamstown"
97547,"56 Cosby Avenue, Fairgreen, Portlaoise"
97548,"57 Stratton Grove, Adamstown Square, Adamstown"
97549,"6 CONNAWOOD CRESCENT, OLD CONNA WOOD, BRAY"
97550,"61 SEAFIELD COURT, KILLINEY, DUBLIN"
97551,"63 FERNWAY, BRIDEWOOD, OVENS"
97552,"66 CARTON SQ, MAYNOOTH, KILDARE"
97553,"7 ANGLESEA MEWS, ANGLESEA PLACE, CORK"
97554,"7 COLLINS PARK, CALLAN, KILKENNY"
97555,"7 ORAHILLY ST, CLONAKILTY, CORK"
97556,"726 SOUTH CIRCULAR RD, KILMAINHAM, DUBLIN"
97557,"8 THE GREEN, COLLEGE RD, GALWAY"
97558,"9 CHURCHGATE, GREYSTONES, WICKLOW"
97559,"91 BULFIN RD, INCHICORE, DUBLIN 8"
97560,"9, GRAIGUE COURT, POPPINTREE BALLYMUN"
97561,"ARDEE RD, COLLON, LOUTH"
97562,"Barrymore, Kiltoom, Athlone"
97563,"BELVEDERE, NEWTOWN, WATERFORD"
97564,"BELVEDERE, NEWTOWN, WATERFORD"
97565,"CLAGGERNAGH EAST, PORTUMNA, GALWAY"
97566,"DOOLEAGUE, BELLACORRICK, BALLINA"
97567,"DUNFERRIS, LISSELTON, BALLYBUNION"
97568,"Graces, The Square, Ballymore-Eustace"
97569,"HAMMONDSTOWN, DUNLEER, LOUTH"
97570,"KILDUFF, BELTURBET, CO CAVAN"
97571,"KNOCKMANT, KILLUCAN, CO WESTMEATH"
97572,"LEABA PADRAIG, CHURCHTOWN, CARNDONAGH"
97573,"LOWER CLONBRUSK, COOSON, ATHLONE"
97574,"MWEEWILLIN, CORRAUN, MAYO"
97575,"Quarry Road, Clonhaston, Enniscorthy"
97576,"RATHJORDAN, CAHERLINE, LIMERICK"
97577,"ROBERT'S HOUSE, LISSNALURG, OLD BUNDORAN ROAD"
97578,"ROBINS GLENN, THE COTT, CLANE"
97579,"ROSE COTTAGE, ARDTARMON, BALLINFULL"
97580,"ROSS DENENSE, ROSSCAHILL, GALWAY"
97581,"TERHOHILL, CARNDONAGH, DONEGAL"
97582,"THE HILL, LOBINSTOWN, NAVAN"
97583,"1 ABBEY ST, KILKENNY, KILKENNY"
97584,"1 CORK RD, WATERFORD"
97585,"1 ENNISKERRY RD, PHIBSBORO, DUBLIN 7"
97586,"10 GRATTAN TERRACE, DUNTAHEEN RD, FERMOY"
97587,"11 12 BRIDE PLACE, BRIDE ST, WEXFORD"
97588,"11 Gaelic Street, North Strand"
97589,"12 Aylesbury Avenue, Belmont Road, Ferrybank"
97590,"12 Chestnut Grove, Glendale, Rosslare Strand"
97591,"12 Seabank Court, Sandycove"
97592,"13 CHURCH GATE, STATION RD, WICKLOW TOWN"
97593,"14 CASTLE FALLS, ROSS RD, KILLARNEY"
97594,"14 WOODLANDS, MULLINGAR, WESTMEATH"
97595,"144 BRIGHTWATER, CROSSHAVEN, CORK"
97596,"145 Moorefield Park, Newbridge"
97597,"148 PEARSE STREET, DUBLIN 2"
97598,"15 FREDERICK AVE, ATHY RD, CARLOW"
97599,"15 Rockenham, Ferrybank"
97600,"17 MALACHI RD, STONEYBATTER, DUBLIN 7"
97601,"17 Rosevale Mansions, Howth Road, Raheny"
97602,"18 MEADOW VILLE, BURKES HILL, BIRR"
97603,"18 SYNGE STREET, DUBLIN 8"
97604,"19 Aherns Tce, Midleton"
97605,"19 Fitzherbert Wood, Slane Road, Navan"
97606,"19 FORTFIELD RD, TERENURE, DUBLIN 6W"
97607,"19A HOWTH JUNCTION, COTTAGES KILBARRAC, RAHENY DUBLIN 5"
97608,"1A KEELWEST, DOOAGH, ACHILL"
97609,"2 Castlegate Rise, Adamnstown Square, Adamstown"
97610,"2 THE ELMS, DRUMGOLA WOOD, CAVAN"
97611,"22 RUSSELL TERRACE, KETTLES LANE, KINSEALY"
97612,"22 THE HARBOUR, THE QUAY, WESTPORT"
97613,"24 THE HEDGEROWS, FOXROCK, DUBLIN 18"
97614,"27 BROADFIELD COURT, RATHCOOLE, DUBLIN"
97615,"27 GRACEFIELD RD, ARTANE, DUBLIN 5"
97616,"28 Dollymount Avenue, Clontarf, Dublin 3"
97617,"29 AVOCA DR, BRAY, WICKLOW"
97618,"3 ARDANEANIG, KILLARNEY, KERRY"
97619,"3 GARRAN FUINSEOIGE, DERRYMULLAN, BALLINASLOE"
97620,"3 WOBURN PLACE, LOWER GLANMIRE ROAD, CORK"
97621,"31 BROOKMEADOW, AVOCA, CO WICKLOW"
97622,"31 Rathcurragh, Green Road, Newbridge"
97623,"32 KILLEGLAND HOUSE, ASHBOURNE, MEATH"
97624,"35 MEANUS HEIGHTS, CASTLEMAINE, KERRY"
97625,"37 BALLSBRIDGE GARDENS, SHELBOURNE RD, BALLSBRIDGE DUBLIN 4"
97626,"37 WESTCLIFFE, BALLINCOLLIG, CORK"
97627,"377 MALAHIDE MARINA, MALAHIDE, DUBLIN"
97628,"38 BROADMEADOWS, SWORDS, DUBLIN"
97629,"3A KEEL WEST HOLIDAY HOMES, KEEL, ACHILL"
97630,"4 BAILE GLAS, ST BRENDANS RD, PORTUMNA"
97631,"4 Cosgraves Court, St. Johns, Enniscorthy"
97632,"4 GARRAN FUINSEOIGE, DERRYMULLAN, BALLINASLOE"
97633,"4 GRACEPARK RD, DRUMCONDRA, DUBLIN 9"
97634,"4 SEASIDE COTTAGES, LINK RD, BALLYBUNNION"
97635,"40 STELLA GARDENS, IRISHTOWN, DUBLIN 4"
97636,"42 GORT NA GLAISE, SANDY RD, GALWAY"
97637,"44 DARRAGH PARK, WICKLOW, WICKLOW"
97638,"46 HARTWELL GREEN, KILL, KILDARE"
97639,"5 FOXWOOD, GLENEELY, INISHOWEN"
97640,"5 GARRAN FUINSEOIGE, DERRYMULLAN, BALLINASLOE"
97641,"5 GLEANN DOIRE, TRAMORE, WATERFORD"
97642,"52 BEECHBROOK PK, KILMUCKRIDGE, GOREY"
97643,"54 GARAVOGUE VILLAS, SLIGO, SLIGO"
97644,"57 Royston, Kimmage Road West"
97645,"58 COLLINS PARK, ENNIS, CLARE"
97646,"58 PEMBROKE SQ, GRAND CANAL ST UPPER, DUBLIN 4"
97647,"6 BENSON CRESCENT, BEAVERSTOWN ORCHARD, DONABATE"
97648,"6 WESTON TERRACE, CHURCHTOWN, DUBLIN 14"
97649,"66 DROIM LIATH, COLLINS LANE, TULLAMORE"
97650,"7 CORDUFF CRESCENT, BLANCHARDSTOWN, DUBLIN 15"
97651,"7 The Avenue, Inse Bay, Laytown"
97652,"75 TERENURE ROAD NORTH, TERENURE, DUBLIN 6"
97653,"8 GREENVILLE, KILDALKEY, MEATH"
97654,"8 KILLYMOONEY DR, CAVAN, CAVAN"
97655,"85 GORDON STREET, RINGSEND, DUBLIN 4"
97656,"9 GERALDVILLE, MALLOW, CORK"
97657,"9 SHAMROCK DR, KINGSCOURT, CAVAN"
97658,"APT 100A, ELYSIUM, UPPER LEESON ST"
97659,"APT 12 THE OAKS, ROCKFIELD, DUNDRUM"
97660,"APT 28, THE STRAND, 149 NORTH STRAND RD"
97661,"APT 61, THE STRAND, 149 NORTH STRAND RD"
97662,"BALLINLOUGH, DROMONE, OLDCASTLE"
97663,"BALLYSHONOGUE, TINAHELY, ARKLOW"
97664,"Belfield, Gaybrook, Mullingar"
97665,"Cappagh, Kinsale"
97666,"CARRIGRUE, BALLINANEESHAGH, CORK RD"
97667,"CLONARD, REDEMPTION RD, CORK"
97668,"CLOONFAULIS, KILKELLY, CO MAYO"
97669,"GRANGEBEG, BOYLE, CO ROSCOMMON"
97670,"HEYNESTOWN CROSS, HAGGARDSTOWN, DUNDALK"
97671,"KILMALODA HOUSE, KILMALODA, TIMOLEAGUE"
97672,"MURRAYS X, GRANGEBELLEW, DROGHEDA"
97673,"OAKHURST, DONOVANS RD, CORK"
97674,"PORTANOB, KILDALKEY, CO MEATH"
97675,"RANAWN, BALLINAHOWN, ATHLONE"
97676,"RATHMOYLE, LISSALWAY, CASTLEREA"
97677,"ROXBORO, ROSCOMMON"
97678,"ST JUDES, ARDSALLAGH, ROSCOMMON"
97679,"SUNHILL, KILLORGLIN, CO KERRY"
97680,"1 The Grove, Woodpark, Ballinteer"
97681,"10 CASTLEKNOCK VALE, LAUREL LODGE, CASTLEKNOCK DUBLIN 15"
97682,"10 CEDARWOOD GROVE, GLASNEVIN, DUBLIN 11"
97683,"10 HUXLEY CRESCENT, CORK ST, DUBLIN 8"
97684,"10 PEARSE AVE, JANESBORO, LIMERICK"
97685,"11 ARD ABHAINN, BALLINA, TIPPERARY"
97686,"11 OLD BLACKROCK RD, BLACKROCK RD, CORK"
97687,"113 Leinster Road, Rathmines"
97688,"12 BRIDGEVIEW GARDENS, DUN BRINN, ATHY"
97689,"12 SEMPLE VILLAS, THURLES, TIPPERARY"
97690,"128 CARYSFORT PARK, BLACKROCK, DUBLIN"
97691,"14 Brentwood Crescent, Earlscourt"
97692,"14 NEWTOWN, COROFIN, CLARE"
97693,"14 NUNCIO ROAD, KILKENNY, CO KILKENNY"
97694,"154 Bridgemeadow, Milehouse Road, Enniscorthy"
97695,"16 SPRING WELL GARDENS, BALLYARD, TRALEE"
97696,"17 LAKESHORE DRIVE, CASTLEBAR, CO. MAYO"
97697,"18 UAM VAR DRIVE, BISHOPSTOWN, CORK"
97698,"19 CHERRY FIELD AVE LOWER, RANEALGH, DUBLIN 6"
97699,"19 DUN EMER WALK, LUSK, DUBLIN"
97700,"19 PEARSE SQ, DUBLIN 2, DUBLIN"
97701,"2 BODENSTOWN, CLANE ROAD, SALLINS"
97702,"2 HOLLYBROOK PARK, GREYSTONES RD, BRAY WICKLOW"
97703,"2 WOODSIDE, COURT TOWN, GOREY"
97704,"20 BUTTERGATE WAY, MORNINGTON PARK, DONACARNEY"
97705,"20 CLOUGHVALLEY, CARRICKMACROSS, CO MONAGHAN"
97706,"20 COLLEGE STREET, BALDOYLE, CO. DUBLIN"
97707,"21 SAINT LAWRENCE TERRACE, HOWTH, CO. DUBLIN"
97708,"24, Grange Lawn"
