,Address
242500,"50 WHITWORTH RD, GLASNEVIN, DUBLIN 9"
242501,"51 Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire"
242502,"52 Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire"
242503,"52 CARRAIG BAN, BUNCLODY, WEXFORD"
242504,"59 UAM VAR DR, BISHOPSTOWN, CORK"
242505,"6 COIS MAOILE, KNOCKMOYLE, TRALEE"
242506,"6 THE WATERFALL, LISNALEA, COUNTY CAVAN"
242507,"63 SWORDS MANOR CRESCENT, SWORDS, DUBLIN"
242508,"64 MOATVIEW GARDENS PRIORSWOOD D, COOLOCK DUBLIN 17, DUBLIN"
242509,"69 MELVILLE COVE, MEAKSTOWN, DUBLIN 11"
242510,"7 ROSSGROVE COURT, HENNESSYS RD, WATERFORD"
242511,"70 PARK DR, KILLARNEY, KERRY"
242512,"71 LYNWOOD PARK, LIMERICK, LIMERICK"
242513,"71 STEEVENS GATE, JAMES ST, DUBLIN 8"
242514,"75 COASTGAURD COTTAGES, PIGEON HOUSE RD, RINGSEND"
242515,"8 GAILEY HOUSE, ARD RI APTS, ATHLONE"
242516,"8 OAK RIDGE CRESCENT, DUNBOYNE, MEATH"
242517,"8 SARSFIELD ST, SALLYNOGGIN, DUBLIN"
242518,"8 TRIOGUE MANOR, GREENMILL LANE, PORTLAOISE"
242519,"81 ARDKEALE, MOUNT OVAL, ROCHESTOWN"
242520,"81 AVONDALE PARK, RAHENY, DUBLIN 5"
242521,"84 ASHBROOK, THE MOYNE, ENNISCORTHY"
242522,"86 BROWNESHILL WOOD, BROWNESHILL ROAD, CARLOW"
242523,"9 ORMOND KEEP, NENAGH, TIPPERARY"
242524,"9 VAVASOUR SQ, DUBLIN 4, DUBLIN"
242525,"91 OLD WINDMILL COURT, LOWER GERALD GRIFFIN ST, LIMERICK"
242526,"97 BANCROFT ROAD, ABBEYFIELD, BALLITORE  ATHY"
242527,"ALLENWOOD NORTH, KILDARE"
242528,"APT 10 FISHERMAN'S WHARF, WASHINGTON ST, CORK"
242529,"APT 106, CUBES 1, BEACON SOUTH QUARTER DUBLIN 18"
242530,"Apt 14 Abbot Court  Cualanor, Upper Glengeary Road, Dun Laoghaire"
242531,"Apt 15 Abbot Court  Cualanor, Upper Gleangeary Road"
242532,"apt 17 abbot Court  Cualanor, upper Glenageary Road, Dun Laoghaire"
242533,"Apt 19  Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire"
242534,"APT 1, 59 MAIN ST, CLONGRIFFIN"
242535,"Apt 2 Abbott Court  Cualanor, Upper Glenageary Road, Dun Laoghaire"
242536,"Apt 20  Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire"
242537,"Apt 22 Abbot Court Cualanor, Upper Glenageary Road, Dun Laoghaire"
242538,"Apt 23  Abbot Court  Cualanor, Upper Glenageary Road, Dun Laoghaire"
