,Address
280000,"17 THE LAWN, ST. MARNOCKS BAY"
280001,"17 VALLEY HEIGHTS, CARNEW CO WICKLOW"
280002,"17 VARTRY HEIGHTS, ROUNDWOOD, WICKLOW"
280003,"170 BEECH PARK, EASTON RD, LEIXLIP"
280004,"174 ARD FOYLE, MOVILLE, DONEGAL"
280005,"176 AN CAISLEAN, BALLINCOLLIG, CORK"
280006,"18 ADAIR, SANDYMOUNT AVE, BALLSBRIDGE DUBLIN 4"
280007,"18 BREAFFY COURT, MONEEN ROAD, CASTLEBAR"
280008,"18 KINGS HALL, CHAPELIZOD, DUBLIN 20"
280009,"18 Oakhill, Gorey"
280010,"18 RINN LIA, OLD BALLYBRIT RD, GALWAY"
280011,"18 ROSEBERRY HILL, ROSEBERRY, NEWBRIDGE"
280012,"18 UISNEACH, BALLYMORE, WESTMEATH"
280013,"186 COLLINSWOOD, DUBLIN 9, DUBLIN"
280014,"19 ABBEYLANDS, LUSK VILLAGE, DUBLIN"
280015,"19 GARDEN VIEW, CREGAUN NA HILLA, CLARECASTLE COLLARE"
280016,"19 MAGHARNEY, SMITHBOROUGH, MONAGHAN"
280017,"19 MOY GLAS CHASE, LUCAN, DUBLIN"
280018,"19 Thorndale, Delgany, Wicklow"
280019,"19 WESTBOURNE AVE, NANGOR RD, DUBLIN 22"
280020,"19 WILLOW PARK, PRIMROSE GATE, CELBRIDGE"
280021,"196 THE MALTINGS, ISLAND ST, DUBLIN 8"
280022,"1A MILLSTEAD, MILL RD, BLANCHARDSTOWN DUBLIN 15"
280023,"2 Bolton Avenue, Bolton Park, Rathfarnham"
280024,"2 BOTHAR FINNIHY, KENMARE, KERRY"
280025,"2 BOTHAR FINN, DUN RI, CARRICK ON SHANNON"
280026,"2 BRIDGEWOOD, CLARINBRIDGE, COUNTY GALWAY"
280027,"2 D QUARRY ROAD, CABRA, DUBLIN 7"
280028,"2 HANOVER PLACE, HANOVER RD, CARLOW"
280029,"2 HILLSIDE, BALLYFINEGAN, BALLINTUBBER"
280030,"2 MARINE COURT, WATERFORD, WATERFORD"
280031,"2 MORRISSONS AVE, WATERFORD, WATERFORD"
280032,"2 NORTHBROOK VILLAS, NORTHBROOK RD, RANELAGH DUBLIN 6"
280033,"2 OAKVIEW CLOSE, HARTSTOWN, CLONSILLA DUBLIN 15"
280034,"2 RIVER FOREST COURT, LEIXLIP, KILDARE"
280035,"20 BEAUMONT ST, LIMERICK, LIMERICK"
280036,"20 CASTLE WAY, KILMINCHY, PORTLAOISE"
280037,"20 CEDAR COURT, CHURCHFIELDS, DELGANY"
280038,"20 ORMOND SQ, DUBLIN 7, DUBLIN"
280039,"20 THE HAMPTONS, ARD CASHEL, WATERGRASSHILL"
280040,"20 THE STEEPLES, CHAPELIZOD, DUBLIN 20"
280041,"20 WOODFIELD, FERRY RD, KILRUSH"
280042,"206 ABBEY RIVER COURT, SHEEP ST, LIMERICK"
280043,"21 BEECHCROFT, SUMMERHILL, MEATH"
280044,"21 CARRAIG MOR, CAHERONAUN, LOUGHREA"
280045,"21 RATHSALLAGH GROVE, SHANKILL, DUBLIN"
280046,"21 SKEHARD LAWN, SKEHARD RD, BLACKROCK"
280047,"22 ASHFIELD GROVE, RIDGEWOOD, SWORDS"
280048,"22 Boycetown Court, Kilcock"
280049,"22 FRENCHPARK, ORANMORE, GALWAY"
280050,"22 MARTIN SAVAGE PARK, ASHTOWN, DUBLIN 7"
280051,"22 RIVER WELL HOUSE, OAKVIEW VILLAGE, TRALEE"
280052,"22 THE WILLOWS, CHURCHFIELDS, CASTLEMAGNER"
280053,"225 COILL TIRE, DOUGHISKA, GALWAY"
280054,"23 BRUACH NA HABHAINN, QUIN ROAD, ENNIS"
280055,"23 CAPDOO PARK, CLANE, KILDARE"
280056,"23 CHAPEL LANE, SWORDS, DUBLIN"
280057,"23 NEW BAWN PARK, TALLAGHT, DUBLIN 24"
280058,"23 ORCHARD AVE, CHURCH ST, RATHKEALE"
280059,"234 CITY CAMPUS, LIMERICK"
280060,"24 BERWICK WAY, SWORDS MANOR, SWORDS"
280061,"24 KERNANSTOWN TCE, BENNEKERRY, CARLOW"
280062,"240 THE PALACE FIELDS, TULLINADALY RD, TUAM"
280063,"25 CASTLETOWN RD, DUNDALK, LOUTH"
280064,"25 SEAGRAVE HALL, RATOATH, MEATH"
280065,"27 VILLA BLANCHA RD, BLANCHARDSTOWN, DUBLIN 15"
280066,"28 DEERPARK ROAD, CASTLEKNOCK, DUBLIN 15"
280067,"28 OLD KILLARNEY, AGHADOE, KILLARNEY"
280068,"282 Oldbridge Station, Osberstown, Naas"
280069,"284 Oldbridge Station, Osberstown, Naas"
280070,"29 CUAIRT NA HEAGLAISE, MAIN ST, NEWMARKET ON FERGUS"
280071,"29 CURRAGH HALL GREEN, TYRELLSTOWN, DUBLIN 15"
280072,"29 MARIAN VILLAS, ARKLOW, WICKLOW"
280073,"2SPENCER COURT, RATHANGAN, KILDARE"
280074,"3 ASH PARK, CARRICK ON SUIR, TIPPERARY"
280075,"3 BALLYHUGH, GORT, GALWAY"
280076,"3 BEACH COTTAGE, DUGORT, MAYO"
280077,"3 BELARMINE WALK, BELARMINE WOODS, STEPASIDE"
280078,"3 BELLEVUE COTTAGES, OLD FINGLAS RD, DUBLIN 11"
280079,"3 BOTHAR NA HABHAINN, REHINS, FOXFORD RD"
280080,"3 CASTLE FALLS, ROSS RD, KILLARNEY"
280081,"3 CLONARD LAWN, SANDYFORD, DUBLIN 16"
280082,"3 CLUAIN AOIBHEANN, SHANNON, CLARE"
280083,"3 FIGART, ISLE OF DOAGH, CLONMANY"
280084,"3 LOWER ALBERT RD, DALKEY, DUBLIN"
280085,"3 NEW HOUSES, SHANNONBRIDGE, OFFALY"
280086,"3 PEBBLE BEACH, INNISCRONE, SLIGO"
280087,"3 YEWLANDS, MARYBOROUGH WOODS, DOUGLAS"
280088,"30 BRIAN BORU AVE, CLONTARF, DUBLIN 3"
280089,"30 CLEARWATER COURT SOUTH, ROYAL CANAL PARK, DUBLIN 15"
280090,"30 Hampton Gardens Avenue, Balbriggan"
280091,"30 LOWER NORTHBROOK AVE, NORTHSTRAND, DUBLIN 3"
280092,"30 Milltown Meadows, Ashbourne"
280093,"30 SORREL DALE, CLONSILLA, DUBLIN"
280094,"30 ST FLANNANS TCE, ENNIS, CO CLARE"
280095,"30 THE GREEN, GREENVALLEY, DONNYBROOK"
280096,"30 WOLVERTON GLEN, DALKEY, DUBLIN"
280097,"31 HAWTHORN DR, PORTLAOISE, LAOIS"
280098,"31 Milltown Meadows, Ashbourne"
280099,"32 GLEN ABHAINN GROVE, JOHNSTOWN RD, ENFIELD"
280100,"32 Milltown Meadows, Ashbourne"
280101,"33 ELM PARK, ENNIS RD, LIMERICK"
280102,"33 Milltown Meadows, Ashbourne"
280103,"34 ARD NA GREINE, THE BALLAGH, ENNISCORTHY"
280104,"34 LIOGARD, PORTLAOISE, CO LAOIS"
280105,"34 Milltown Meadows, Ashbourne"
