,Address
340000,"2 CLIFF ESTATE, BALTIMORE, CO CORK"
340001,"2 Elder Heath Green, Elder Heath, Kiltipper Road"
340002,"2 LARKSPUR HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18"
340003,"2 WOODLAWN ROAD, KILLARNEY, CO. KERRY"
340004,"20 DORIS ST, RINGSEND, DUBLIN 4"
340005,"20 LUI NA GREINE, WESTERN DISTRIBUTOR RD, GALWAY"
340006,"20 The Green, Elsmore, Jigginstown"
340007,"208 GREENPARK MEADOWS, MULLINGAR, WESTMEATH"
340008,"21 AILESBURY DR, DONNYBROOK, DUBLIN 4"
340009,"21 BALLYDAHEEN WEST, MALLOW, CO CORK"
340010,"21 Maydenhayes Glen, Mornington"
340011,"21 MERCHANT SQ, EAST WALL, DUBLIN 3"
340012,"22 BALLYDAHEEN WEST, MALLOW, CORK"
340013,"22 CARRIG AN DUIN, MILLTOWN, KERRY"
340014,"22 PALMYRA PARK, GALWAY, GALWAY"
340015,"22 RATHDOWN RD, PHIBSBORO, DUBLIN 7"
340016,"22 REEVES HALL, RUTLAND ST, CORK"
340017,"22 Shackleton Drive, Shackleton Park, Lucan"
340018,"23 BALLYDAHEEN, MALLOW, CO CORK"
340019,"23 BELCAMP AVE, DUBLIN 17, DUBLIN"
340020,"23 KILBARRON PARK, COOLOCK, DUBLIN 5"
340021,"23 SIMMONSTOWN MANOR, CELBRIDGE, KILDARE"
340022,"23 The Drive Whitefield Manor, Bettystown, Co Meath"
340023,"23 The Heights, Mount hamilton, Carrick road"
340024,"24 MILLRACE, DULEEK, COUNTY MEATH"
340025,"24 Steeplewoods, CARRIGROHANE, COUNTY CORK"
340026,"243 LIMETREE AVE, PORTMARNOCK, DUBLIN"
340027,"25 ORWELL HALL, MARIANELLA, RATHGAR"
340028,"25 Somerton Avenue, Newcastle Road, Lucan"
340029,"25 ST PATRICKS TERRACE, TEMPLE ST, SLIGO"
340030,"25 The Drive, Whitefield Manor, Bettystown"
340031,"259 GREENPARK MEADOWS, MULLINGAR, WESTMEATH"
340032,"26 CREAMERY RD, MANORHAMILTON, LEITRIM"
340033,"26 waterside Close, Waterside, Malahide"
340034,"27 Comyn Manor, Seatown Road, Swords"
340035,"27 Shackleton Park, Shackleton Park, Lucan"
340036,"27 The Green, Castle Farm, Jigginstown"
340037,"284 BLARNEY ST, CORK, CORK"
340038,"29 BERKLEY LAWN, THOMASTOWN, KILKENNY"
340039,"29 BEVERLY AVE, TEMPLEOGUE, DUBLIN 16"
340040,"29 GREENOAKS, THE FAIRWAYS, ROCKSHIRE RD"
340041,"29 MOUNT AUBURN, BRYANSTOWN, DROGHEDA"
340042,"29 MOUNTGORRY WOODS, SWORDS, DUBLIN"
340043,"29 SLI NA GCRANN, GOULDSHILL, MALLOW"
340044,"29 THE GREEN, ELSMORE, JIGGINSTOWN"
340045,"3 ABBEY VIEW, CHURCH ST, CELBRIDGE"
340046,"3 Ard Phiarais, Carrickpherish"
340047,"3 BALLYCLARE COURT, BALLYLEAGUE, ROSCOMMON"
340048,"3 BELLSFIELD COURT, BATH RD, BALBRIGGAN"
340049,"3 BREHON COURT, HAROLDS GRANGE ROAD, RATHFARNHAM"
340050,"3 Castleland Park Close, Balbriggan"
340051,"3 COIS CUAIN, UPPER POINT ROAD, DUNDALK"
340052,"3 LARAGH GROVE, THE DONAGHIES, RAHENY DUBLIN 13"
340053,"3 Park Hill, Coulter Place, Armagh Road"
340054,"3 ST MARGARETS AVE, RAHENY, DUBLIN 5"
340055,"3 Taylor Hill Close, Naul Road, Balbriggan"
340056,"3 The Gardens, Westfield, Leixlip"
340057,"3 THE WILLOWS, MONKSTOWN VALLEY, MONKSTOWN RD"
340058,"30 CARAGH MEADOWS, NAAS, CO KILDARE"
340059,"30 GLASHABOY WOODS, RIVERSTOWN UPPER, GLANMIRE"
340060,"30 SHEEPHILL PARK, BLANCHARDSTOWN, DUBLIN 15"
340061,"30 WELLINGTON HOUSE, WELLINGTON RD, BALLSBRIDGE DUBLIN 4"
340062,"31 BURROWFIELD RD, SUTTON, DUBLIN"
340063,"31 MEADOWGATE, KNOCKMULLEN, GOREY"
340064,"31 SHANNON GAEL CARRICK ON, SHANNON, ROSCOMMON"
340065,"32 COIS COILLTE, KILWORTH, CORK"
340066,"32 JAMES CONNOLLY PARK, CLONDALKIN, DUBLIN 22"
340067,"32 WOODVIEW LAWN, SALEEN, MIDLETON"
340068,"3204 AVONDALE DR, KILCULLEN, KILDARE"
340069,"33 NEWTOWN, BANTRY, CORK"
340070,"34 BLACKHALL ST, SMITHFIELD, DUBLIN 7"
340071,"34 ELGIN WOOD, BRAY, WICKLOW"
340072,"34 SLIEVEMORE RD, DRIMNAGH, DUBLIN 12"
340073,"34A ARAS NA CLUAINE, YELLOW MEADOWS ROAD, CLONDAKIN"
340074,"35 SAINT DECLAN'S ROAD, DUBLIN 3"
340075,"35B WELLINGTON RD, ST LUKES CROSS, CORK"
340076,"36 36A, LARCHFIELD, KILKENNY"
340077,"36 DODDER RD LOWER, RATHFARNHAM, DUBLIN 14"
340078,"36 PRIORY WALK, ST RAPHAELS MANOR, CELBRIDGE"
340079,"37 Inis Alainn, Curraclough, Bandon"
340080,"38 KILKEE HOUSE, CLARE VILLAGE, MALAHIDE RD DUBLIN 17"
340081,"38 LOUGH DERG ROAD, RAHENY, DUBLIN 5"
340082,"39 BROOKLAWNS, POLLERTON BIG, CARLOW"
340083,"39 GOLDENBRIDGE AVENUE, DUBLIN 8"
340084,"4 ABBEY VIEW, CHURCH ST, CELBRIDGE"
340085,"4 Ard Phiarais, Carrickpherish"
340086,"4 ASCAIL BHRIDE, AN TSRAID NUA, LUIMHEACH"
340087,"4 ASPEN WAY, FOXBURROW, PORTLAOISE"
340088,"4 CARRIGMORE OAK, SAGGART, DUBLIN"
340089,"4 COIS CUAIN, UPPER POINT ROAD, DUNDALK"
340090,"4 Fairhaven Court, Castleknock Road, Castleknock"
340091,"4 FORGE LANE, LUSK VILLAGE, CO DUBLIN"
340092,"4 HEATHERFIELD LAWN, CARRIGALINE, CORK"
340093,"4 Larkfield Place, Clayfarm, Leopardstown"
340094,"4 MONALEE MANOR, BALLYMONEEN RD, KNOCKNACARRA"
340095,"4 Proby Place, Proby Square, Carysfort Avenue"
340096,"4 Woodview  Fionn Laoi, Ballincollig"
340097,"4 WOODVILLE RISE, WOODVILLE GRANGE, ATHLONE"
340098,"40 MARBLE COURT, PAULSTOWN, KILKENNY"
340099,"40 The Park, Janeville, Cork Road"
340100,"407 RIDGE POOL APTS, BARRETT ST, BALLINA"
340101,"407 THE COURTYARD, MOUNTKENNETH, DOCK RD"
340102,"408 THE COURTYARD, MOUNTKENNETH, DOCK RD"
340103,"41 LITTLEWOOD APTS, BELARMINE, STEPASIDE DUBLIN 18"
340104,"42 DUN SAITHNE GREEN, BALBRIGGAN, DUBLIN"
340105,"42 PARKVIEW, SMITHS LANE, CHARLEVILLE"
340106,"42 SHANGAN GARDENS, BALLYMUN, DUBLIN 9"
340107,"43 Ocean Point, Courtown, Gorey"
340108,"44 ERRIS SQ WATERVILLE, BLANCHARDSTOWN, WATERVILLE"
340109,"44 Meadow View, Clarecastle, Ennis"
340110,"44 PARKVIEW, SMITHS LANE, CHARLEVILLE"
340111,"44 THE MEADOWS, MOGEELY, CORK"
340112,"45 HOLYWELL MANOR, FELTRIM RD, SWORDS"
340113,"45 MOSTRIM OAKS, EDGEWORTHSTOWN, LONGFORD"
340114,"46 RIBBONTAIL WAY, LONGWOOD, MEATH"
340115,"48 COLLEGE WOOD MANOR, CLANE, NAAS"
340116,"48 Meadowview, Creggaun na Hiilla, Clarecastle"
340117,"48 WHITEHALL RD WEST, CRUMLIN, DUBLIN 12"
340118,"49 Oldtown Walk, Oldtown Demense, Naas"
340119,"5 ABBEYVIEW LODGE, ABBEY RD, MONKSTOWN"
340120,"5 ABBEYVIEW, CHURCH RD, CELBRIDGE"
340121,"5 ARCH VILLAS, VICTORIA RD, GREYSTONES"
340122,"5 Ard Phiarais, Carrickpherish"
340123,"5 BROOKFIELD COURT, PALATINE, CARLOW"
340124,"5 COIS CUAIN, UPPER POINT ROAD, DUNDALK"
340125,"5 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE"
340126,"5 Kilheale Meadows, Kilheale Manor, Kill"
340127,"5 Ladywell, Corrybeg Way, Templeogue"
340128,"5 MCDERMOTT AVE, MERVUE, GALWAY"
340129,"5 PARK HEATH, GRANGERATH, DROGHEDA"
340130,"5 RATHOWN, DUNTAHEEN, FERMOY"
340131,"5 ST ANNES DR, RAHENY, DUBLIN 5"
340132,"5 ST HELIERS COPSE, STILLORGAN PARK, BLACKROCK"
340133,"5 THE SANDS, CHURCH RD, BALLYBUNION"
340134,"5 THE VIEW, MILLBROOK LAWNS, TALLAGHT DUBLIN 24"
340135,"5 WOODBERRY, CASTLEKNOCK, DUBLIN 15"
340136,"50 Inis Alainn, Curryclough, Bandon"
340137,"50 MOSTRIM OAKS, TINNYNARR EDGEWORTHSTOWN, LONGFORD"
