,Address
50000,"13 Carman's Court, Carman's Hall"
50001,"13 Larkfield Grove, Harolds Cross"
50002,"138 Dooradoyle Park, Dooradoyle Road, Limerick"
50003,"143 Howth Road, Clontarf"
50004,"152 Millbrook Avenue, Kilbarrack"
50005,"16 Captain's Avenue, Crumlin"
50006,"169 Killester Avenue, Killester"
50007,"178 Beechgrove Lawns, Monaghan"
50008,"18 Belfield Abbey, Boreenmanna Road, Cork"
50009,"19A Knocknarea Avenue, Drimnagh"
50010,"204 Roebuck Castle, Clonskeagh"
50011,"22 Glencairn Green, The Gallops, Leopardstown"
50012,"23 Mayfield Road, Terenure, Dublin 6W"
50013,"236 Beechdale, Dunboyne, County Meath"
50014,"24 The Drive, Lakepoint Park, Mullingar"
50015,"25 Hughes Road South, Walkinstown"
50016,"29 An Tuairin, Dublin Road, Tuam"
50017,"3 Cherryhill Avenue, Kells"
50018,"3 EAGLE TERRACE, SORRENTO ROAD, DALKEY"
50019,"328  Carrick Road., Portlaw"
50020,"36 The Fairways, Letterkenny"
50021,"39 Brides Glen Park, Swords, Co Dublin"
50022,"4 PARK LAWN, GRANGE RATH, DROGHEDA"
50023,"41 Brookfield Road, Kilmainham"
50024,"41 Offington Manor, Sutton"
50025,"42 Offington Manor, Sutton"
50026,"49 ARD NA GREINE, WATERFORD"
50027,"5 Kilmacroy, Ballyfarnon"
50028,"52 Cypress Grove Road, Templeogue, Dublin 6W"
50029,"57 Floraville Avenue, Clondalkin"
50030,"6 Mapel Avenue, Archerstown Wood, Ashbourne"
50031,"703 Goulyduff, Athy"
50032,"72 Castleheath, Malahide, Dublin"
50033,"72 Riverside Drive, Ballina"
50034,"79 An Cimin Mor, Cappagh Road, Galway"
50035,"79 Mornington Court, Mornington"
50036,"8 Stratton Grove, Adamstown Square, Adamstown"
50037,"9 Belmont Avenue, Ballinlough, Cork"
50038,"Aghintamy, Monaghan"
50039,"An Caorthan, Ardaturrish, Gelngarriff"
50040,"Apartment C7, Edward Court, Edward Street  Tralee"
50041,"apt 106 charlotte quay, ringsend"
50042,"ARDNADITIAN, MANORCUNNINGHAM"
50043,"Ballinlough Big, Kells"
50044,"Ballydoogan, Mount Temple, Moate"
50045,"Blakestown, Ardee, Co.Louth"
50046,"Bunaghara, Listowel"
50047,"Cappanahola, Bantry"
50048,"Carrowkeel, Rossinver"
50049,"Clara Road, Tullamore"
50050,"Cloonfree, Strokestown"
50051,"CONVENT ROAD, LETTERKENNY"
50052,"Cooleens, Charleville"
50053,"Cootehall, Boyle"
50054,"Corramahon, Garadice, Ballinamore"
50055,"Derrydonnell North, Oranmore, Co. Galway"
50056,"Drumdart, Eslin Bridge, Carrick on Shannon"
50057,"Duntaheen Road, Fermoy"
50058,"Eden Cottage, Grange Little, Rosslare"
50059,"Glasgort, Carnacon, Ballyglass  Claremorris"
50060,"Gloundine, Bweeng"
50061,"Gortahurk, Ballinagh"
50062,"Harbour View, Kilbrittain, Co. Cork"
50063,"House No 185 at 12, Dalton Terrace, Ballaghaderreen"
50064,"Lagin, Binmore, Castleblayney"
50065,"LEGAN, THOMASTOWN, CO KILKENNY"
50066,"Leitrim, Fairymount, Castlerea"
50067,"lower aughrim, moyvane"
50068,"Lower Rosses, Rosses Point, Co. Sligo."
50069,"No.40  Benvoirlich Estate, Bishopstown, Cork"
50070,"Slieveanore, Flagmount"
50071,"Stoneybatter Lane, Inistioge"
50072,"Teapot Lane, Cliffoney"
50073,"The Villa, 44a Ellesmere Avenue, North Circular Road"
50074,"'Rocha Blanca', 13 Whiterock Heights, Whiterock Hill"
50075,"1 St. Columbas Villas, Laytown, Co. Meath"
50076,"10 Beverton Wood, Donabate"
50077,"10 Cuirt an Dolain, Fairhill, Galway"
50078,"10 TICKNOCK WAY, TICKNOCK HILL, SANDYFORD"
50079,"104 Ardilaun, Portmarnock"
50080,"11 Fr  Hayden Road, Kilkenny, County  Kilkenny"
50081,"12 Bishop Court, Newcastle West"
50082,"12 Park View, Ashtown"
50083,"128 Ballyfermot Road, Ballyfermot"
50084,"138 Alexandra Walk, Clane"
50085,"14 Millview, Skerries"
50086,"147 MEADOWGATE, KNOCKMULLEN, GOREY"
50087,"15 Hynes Yard, Dock Road, Galway"
50088,"15 Newtownabbey, Trim"
50089,"157 The Faythe, Wexford"
50090,"16 Hill View, Ludden, Buncrana"
50091,"17 ard cluain, main st, clonee"
50092,"17 Bayview Park, Killiney"
50093,"17 Belgrove  Park, Chapelizod"
50094,"17 Wexford Road, Arklow, Co. Wicklow"
50095,"17B LYNNWOOD, DUNDRUM, BALLINTEER"
50096,"18 Heatherfield, Bailieborough"
50097,"1810 Beech Cottages, Brannockstown, Naas"
50098,"2 Ashbrook, Rathmoyle Road, Abbeyleix"
50099,"2 Glenwaverly Court, 19 Park Avenue, Sandymount"
50100,"2 Richmond, Blackrock road"
50101,"24 The Hazels, Oakleigh Wood, Ennis"
50102,"25 Ballinteer Drive, Ballinteer, Dublin 16"
50103,"25 Grosvenor Court, Clontarf"
50104,"27 Marine View, Bundoran"
50105,"27 Wheatridge, Maryborough Woods, Douglas"
50106,"28 Bloomfield, Clonard"
50107,"28 Mount Prospect, Clonard, Wexford"
