,Address
397500,"16 MILE AVE, ARD SIONNACH, SHANAKIEL"
397501,"16 THE ELMS, ATHLONE, WESTMEATH"
397502,"16 The Park, Heatherside, Vale Road"
397503,"16 WINDSOR RD, RATHMINES, DUBLIN 6"
397504,"160 CLUAIN AIRNE, SHANNON, CO. CLARE"
397505,"17 grange park, DUNSHAUGHLIN"
397506,"17 OCEAN VIEW, MILTOWN MALBAY RD, LAHINCH"
397507,"17 RAHILLION WAY, DONABATE"
397508,"17 SKELLIGS COURT, WATERVILLE, BLANCHARDSTOWN"
397509,"17 THE COURT, HIGHLANDS, DROGHEDA"
397510,"17 The Park, Heatherside, Vale Road"
397511,"18 DARGAN'S WAY, RAILWAY AVENUE, SUTTON"
397512,"18 MARGARET PLACE, BATH AVE, SANDYMOUNT DUBLIN 4"
397513,"18 SHENICK GROVE, SKERRIES, DUBLIN"
397514,"18 The Park, Heatherside, Vale Road"
397515,"19 BALLYCASEY PARK, SHANNON, CO CLARE"
397516,"19 BRIDGE COURT, BRIDGE STREET, BALLINASLOE"
397517,"19 LAKELAND'S, NAAS, CO. KILDARE"
397518,"19 WELLINGTON WALK, MORNINGTON PARK, DONACARNEY"
397519,"19 WENTWORTH, JIGGINSTOWN, NAAS"
397520,"197 RIVER VILLAGE, TUAM RD, ATHLONE"
397521,"19B CHURCH COURT, CRADDOCKSTOWN, NAAS"
397522,"2 COLLEGE FARM HEIGHTS, NEWBRIDGE, KILDARE"
397523,"2 DEERPARK WALK, KILTIPPER WAY, DUBLIN 24"
397524,"2 Edenbrook Grove, Edenbrook, Citywest"
397525,"2 MCCURTAINSTOWN, UPPER STRAND, YOUGHAL"
397526,"2 NORTHUMBERLAND AVENUE, DUNLAOGHAIRE, CO DUBLIN"
397527,"2 OLDCHURCH CLOSE, CLONDALKIN, DUBLIN 22"
397528,"2 Somerton Mews, Newcastle Road, Lucan"
397529,"2 SWIFT HALL, CARRICKMINES AVE, CARRICKMINES WOOD DUBLIN 18"
397530,"2 THE DRIVE, COLLEGE FARM, NEWBRIDGE"
397531,"2 The Square, Green Lane Manor, Rathcoole"
397532,"20 ASHFIELD RISE, BALBRIGGAN, DUBLIN"
397533,"20 GRANGE HALL, DUNSHAUGHLIN, MEATH"
397534,"20 Halwell Road, Adamstown, Lucan"
397535,"207 PALACE FIELDS TUAM, GALWAY"
397536,"209 OLDBRIDGE STATION, OSBERSTOWN, NAAS"
397537,"21 Daneswell Place, Glasnevin"
397538,"21 LEITRIM MARINA, MAIN ST, LEITRIM VILLAGE"
397539,"21 Seaview Way, Cnoc Na Mara, Blackrock"
397540,"21 THE CEDARS, CLASSIS LAKE, OVENS"
397541,"213 THE BOULEVARD, MOUNT EUSTACE, DUBLIN"
397542,"22 OAK PARK, CASTLEREDMOND, MIDLETON"
397543,"22 THE ARCHES, GAS HOUSE LANE, KILKENNY"
397544,"22A WOLFE TONE SQUARE, BRAY, CO. WICKLOW"
397545,"23 MILLBROOK, MILL LANE, CARLOW"
397546,"23 RICHMOND PARK HERBERT RD BRAY, WICKLOW"
397547,"24 LIEM AN BRAIDAIN, GORT RD, ENNIS"
397548,"24 THE OAKS, LISCREAGH, MURROE"
397549,"24 Willow Way, Dunshaughlin"
397550,"24 YEATS HEIGHTS, SLIGO"
397551,"259 MORELL DALE, NAAS, KILDARE"
397552,"25A Millquarter, Knockmullen, Gorey"
397553,"26 Drumnigh Manor, Portmarnock"
397554,"26 LEVMOSS HALL, LEVMOSS PARK, SANDYFORD DUBLIN 18"
397555,"27 DAVIS ST, TIPPERARY TOWN, TIPPERARY"
397556,"278 LARCHVILLE, WATERFORD"
397557,"28 CHAPEL GROVE, BALBRIGGAN, DUBLIN"
397558,"28 PAIRC NA HABHANN, CLOYNE, CORK"
397559,"28 SOUTHERN GARDENS, CARLOW, CARLOW"
397560,"29 ELMFIELD GROVE, DONAGHMEDE, DUBLIN 13"
397561,"2A MARYFIELD COURT, MONREAD RD, NAAS"
397562,"3 BARRY AVE, MERVUE, GALWAY"
397563,"3 BATH ST, WICKLOW, CO WICKLOW"
397564,"3 CARNFYAN, MOUNT TEMPLE, ATHLONE"
397565,"3 Cois na Rasai, Proudstown Road, Navan"
397566,"3 SADDLERS COURT, RATHMINES, DUBLIN 6"
397567,"3 The Avenue, Ledwill Park, Kilcock"
397568,"3 WOODSTOWN LAWN, KNOCKLYON, DUBLIN 16"
397569,"30 ROCKDALE, MOUNTRATH RD, PORTLAOISE"
397570,"30 SPRINGFIELD ROAD, TEMPLEOGUE, DUBLIN 6W"
397571,"30 THE SQUARE, HAZEL HATCH, CELBRIDGE"
397572,"31 NEWTOWN LAWNS, MULLINGAR, WESTMEATH"
397573,"31 SANDYFORD DOWNS, SANDYFORD, DUBLIN 18"
397574,"33 WILLOWBROOK, LODGE, CELBRIDGE"
397575,"34 CASTLEWOOD PARK, ENNIS, CO CLARE"
397576,"34 PARK DRIVE LAWN, CASTLEKNOCK, DUBLIN 15"
397577,"34 ROSEMOUNT COURT, OFF ROSEMOUNT TERRACE, BOOTERSTOWN AVE"
397578,"35 ROCK LODGE, KILLINEY HILL ROAD, KILLINEY"
397579,"36  Cluain Ard, Blarney, Cork"
397580,"37 Citywest Village Avenue, Citywest Village, Citywest"
397581,"37 GROVE COURT, GROVE RD, BLANCHARDSTOWN DUBLIN 15"
397582,"38  GRANARY DRIVE, GRANGE, SLIGO"
397583,"38 BALLYCULLEN GREEN, OLDCOURT ROAD, DUBLIN 18"
397584,"38 DECIES AVE, LISMORE LAWN, WATERFORD CITY"
397585,"38 DRUMNIGH WOOD, PORTMARNOCK, DUBLIN"
397586,"38 THE PARK, CLONATTIN VILLAGE, GOREY"
397587,"38 UPPER CLEVEDON, KILMONEY, CARRIGALINE"
397588,"4 CATHERINES CLOSE, CARMANS HALL, DUBLIN 8"
397589,"4 CHURCH FIELDS, CLONLARA, CLARE"
397590,"4 Dunville Meadow, Dunville, Athlumney"
397591,"4 LINNET, BARNAGEERAGH COVE, SKERRIES"
397592,"4 OLD ORCHARD, ANN DEVLIN RD, TEMPLEOGUE DUBLIN 14"
397593,"4 RAILWAY RD, BALLINAMORE, LEITRIM"
397594,"4 TOGHER LAWNS, URLINGFORD, LONGFORD"
397595,"40 HERMITAGE, ENNIS, CO CLARE"
397596,"41 ROGER CASEMENT AVENUE, TRALEE, KERRY"
397597,"41 STEEPLECHASE COURT, RATOATH, MEATH"
397598,"42 GORT NA RI, GORT, GALWAY"
397599,"42A MARYVILLE ROAD, RAHENY, DUBLIN 5"
397600,"44 CARROWMORE MEADOWS, KNOCK, MAYO"
397601,"44 DUN AENGUS, DOCK ST, GALWAY"
397602,"45 BEECHER ST, MALLOW, CORK"
397603,"46 Carraig Abhainn, Ballisodare, Co. Sligo"
397604,"47 ELM MOUNT RISE, BEAUMOUNT, DUBLIN 9"
397605,"47 SEAFIELD LAWNS, AVENUE RD, DUNDALK"
397606,"49 KILDARE ROAD, CRUMLIN, DUBLIN 12"
397607,"49 MOY GLAS CHASE, LUCAN, DUBLIN"
397608,"5 THE GREEN, LEDWILL PARK, KILCOCK"
397609,"50 CARNE COURT, HUNTSTOWN, DUBLIN"
397610,"50 cnoc Tiarnach, grange end, dunshaughlin"
397611,"50 MAYDENHAYES ROAD, MORNINGTON, COUNTY MEATH"
397612,"516 LONGBOAT QUAY NORTH, SIR JOHN ROGERSONS QUAY, DUBLIN 2"
397613,"52 COIS TOBAR, DRIMANANE, MALLOW"
397614,"53 76 78 85 97 99 100 102 103 107, 110 114 115 117 118 120 121 122, 123 124 125 126 127 128 FAIRVIEW"
397615,"55 Oak Hill, Gorey"
397616,"56 Stoneleigh, Craddockstown"
397617,"57 Stoneleigh, Craddockstown, Naas"
397618,"58 Stoneleigh, Craddockstown, Naas"
397619,"59 ROSSMORE VILLAGE, TIPPERARY"
397620,"59 Stoneleigh, Craddockstown, Naas"
397621,"6 CASTLEVIEW PARK, SWORDS, DUBLIN"
397622,"6 CONNOLLY GARDENS, INCHICORE, DUBLIN 8"
