,Address
82500,"GLINNY, RIVERSTICK, CO. CORK"
82501,"Grenagh South, Grenagh"
82502,"KILTOOM, CASTLEPOLLARD"
82503,"Knavinstown, Kildare Town"
82504,"Lisbryan, Ballingarry, Roscrea"
82505,"Lisheen, Scotsmans Road, Monkstown"
82506,"Magmore, Wells, Kilmuckridge"
82507,"NEWTOWN, BALLYNOE"
82508,"Northgate Street, Athlone"
82509,"O Reilly Terrace, Youghal"
82510,"Pery House, 1 Pery Street"
82511,"Redwood, Sarsfieldstown, Julianstown"
82512,"Sea Side, Cullenstown, Duncormick"
82513,"Shanakill, Kilmacthomas"
82514,"SLIEVEROE ROAD, KNOCKNAREA, CO. SLIGO"
82515,"St. Philomena's, Rathcoole"
82516,"The Cottage, Dungarvan Road, Ballygarrett Carrick on Suir"
82517,"The Usual Bar, West End, Castletownbere"
82518,"Tombeagh, Hacketstown"
82519,"Toor, Killinan, Thurles"
82520,"Tullylost, Rathangan"
82521,"Umrigar, Carnew"
82522,"Woodbrook, Carrick on Shannon"
82523,"Magheramore, Oughterard"
82524,"23 Park Row, Francis Street, Ennis"
82525,"8 Millbrook, Milltown"
82526,"CUL NA GREINE, TALBOT'S INCH, FRESHFORD ROAD"
82527,"10 Glebe Park, Rathwire, Killucan"
82528,"10 Shinrone Oaks, Shinrone, Birr"
82529,"103 The Ash, Grangehall, Rathfarnham"
82530,"11 Harcourt Mews, 41 Camden Street"
82531,"119 Stonepark Avenue, Grange Road, Rathfarnhan"
82532,"12 MARY STREET, TEMPLEMORE"
82533,"12 Shannon Road, Sixmilebridge, Co. Clare"
82534,"12 Westbury Estate, Sarsfield Road, Wilton"
82535,"12 Wolseley Park, Tullow, Co. Carlow"
82536,"129 Meadowlands, Tralee"
82537,"13 Foxes Glen, Milford"
82538,"13 Quill Street, Rathass, Tralee"
82539,"13 Woodville Heath, Woodville Grange, Athlone"
82540,"14 BROADMEADOWS, BALLYJAMESDUFF"
82541,"14 Rugby Road, Ranelagh, Dublin"
82542,"142 adamstown avenue, adamstown square, adamstown"
82543,"15 Ashleigh Gardens, Skehard Road, Blackrock"
82544,"15 Aughrim Holiday Village, Aughrim"
82545,"15 CNOC ARD RIVERSTICK, RIVERSTICK, CORK"
82546,"15 St Johns Avenue, Johnstown, Naas"
82547,"152 MOYLARAGH CRESCENT, BALBRIGGAN"
82548,"16 Creevagh House, Dundrum Road, Dublin 14"
82549,"16 Dowland Road, Walkinstown"
82550,"165 Errigal Road, Drimnagh"
82551,"17 Lintown Drive, Kilkenny"
82552,"17 Village Drive, Kilbreck, Stamullen"
82553,"179 Brightwater, Crosshaven"
82554,"19 Hartwell Green, Kill"
82555,"2 Ard Na Mara, Blackrock, Dundalk"
82556,"2 Corlatt, Mullagh"
82557,"2 Hollyville Heights, Waterloo Road, Wexford"
82558,"21 Cnoc Baun, Ballyfoyle Road, Kilkenny"
82559,"21 Delaford Drive, Knocklyon"
82560,"21 Droimeala, Clonmel"
82561,"22 Block H, Hanover Quarter, Hanover Quay"
82562,"22 Clonmore Court, Ballymun Road, Glasnevin"
82563,"22 Warrenstown Grove, Blanchardstown, Dublin"
82564,"23 BLAINROE COTTAGES, BLAINROE"
82565,"23 Bruach Na Gaile, Moyvane"
82566,"23 Ovoca Road, Portobello, South Circular Road"
82567,"25 Aideen Drive, Lower Kimmage Road, Terenure"
