,Address
202500,"9 HOLYWELL CLOSE, SWORDS, CO DUBLIN"
202501,"9 PARKERS HILL, WALSH ISLAND, OFFALY"
202502,"9 phelan drive west, royal canal park, ashtown"
202503,"96 TEMPLE GARDENS, NORTHWOOD, DUBLIN 9"
202504,"97 MERRION PARK, BLACKROCK, DUBLIN"
202505,"9E ELMHURST MEWS, COLLEGE RD, CORK"
202506,"ALVERNA, BLARNEY VILLAGE, BLARNEY"
202507,"APARTMENT 1 PARK HEIGHTS, MACROOM, CORK"
202508,"APARTMENT 329 MALAHIDE MARINA, MALAHIDE, DUBILN"
202509,"APARTMENT 8, ALEXANDRA WALK, CLANE"
202510,"Apartments above, 9 & 10 Friars Walk, Cork"
202511,"APT 1/2/3/4/5/6/7, 22 EMOR STREET, SOUTH CIRCULAR ROAD"
202512,"APT 37, SILVERQUAY, NORTHGATE ST"
202513,"APT 9 DILLON COURT, CHURCH LANE, COUNTY LEITRIM"
202514,"Apt. 354 Tribleston, Goatstown Road, Dublin 16"
202515,"BALLYLEMON, CAPPAGH, WATERFORD"
202516,"BEAL A GLEANNA, GLANTANE, MALLOW"
202517,"BLOCK 1 APT 15, RIVERWALK, INNER RING RD"
202518,"BUN CNOIC, 3 LITTLE MEADOW, POTTERY RD"
202519,"CHURCHTOWN SOUTH, CLOYNE, MIDLETON"
202520,"CLOGGERNAGH, GLENHEST, NEWPORT"
202521,"CODRUM, MACROOM, CORK"
202522,"CORRAGARRY, CASTLEBLANEY, CO MONAGHAN"
202523,"CORRIGA, CROSSKEYS, CAVAN"
202524,"CRANNLANN, BALLYVCOURCEY, ENNISCORTHY"
202525,"CURRASALLAGH, LISACUL, CASTLEREA"
202526,"DERRYGRENAUGH MIDDLE, BANTRY, CORK"
202527,"DRUMDUFFY, DRUMKEERAN, LEITRIM"
202528,"ERRIFF, BALLYHAUNIS, MAYO"
202529,"FAHY HILL, RHODE, OFFALY"
202530,"GLENMORE, AUGHNACLIFFE, CO. LONGFORD"
202531,"INCH, KILCUMMIN, KILLARNEY"
202532,"IRRABEG, LIXNAW, KERRY"
202533,"JOHN ST, KILKENNY, KILKENNY"
202534,"KILLERMOGH, BALLACOLLA, LAOIS"
202535,"KILLINAUGH, CARBURY, KILDARE"
202536,"KNOX ST, BALLYHAUNIS, MAYO"
202537,"MANNINARD, RATHCOSGRY, ARDRAHAN"
202538,"NO 2 RUSHBORO, ABBEYLEIX, CO LAOIS"
202539,"No 7 Church View Gardens, Watergrasshill"
202540,"PARTHARD, FRENCHPARK, ROSCOMMON"
202541,"RAMPARK, JENKINSTOWN, DUNDALK"
202542,"REAR UNIT, BACK ST, PASSAGEWEST"
202543,"SLEAVAN EAST, MACROOM, CORK"
202544,"SOUTH SHORE ROAD, RUSH, CO DUBLIN"
202545,"SRAH UPPER, CARRACASTLE, BALLAGHADERREEN"
202546,"ST AUGUSTINES, NEWTOWN, BALLYSIMON"
202547,"STRADRIAN, GLENFARNE, CO LEITRIM"
202548,"THE BUNGALOW, BEACH PARK, LAYTOWN"
202549,"THE COTTAGE, TANNER HILL, KILLINICK"
202550,"THE OLD POST OFFICE, KILTORMER WEST, BALLINASLOE"
202551,"THE OLD RECTORY, KILBRIDE ROAD, BLESSINGTON"
202552,"THE SQUARE, DUNMORE, CO GALWAY"
202553,"THORNDALE, ROSBRIEN, LIMERICK"
202554,"TOADHALL, FEIGHCULLEN, RATHANGAN"
202555,"TONE STREET, BALLINA, CO. MAYO"
202556,"TOWNAGH, BALLINAMUCK, LONGFORD"
202557,"Unit 44 An Riasc, Farmhan Drive"
202558,"Unit 45 An Riasc, Farnham Drive"
202559,"Unit 46 An Riasc, Farnham Drive"
202560,"Unit 47 An Riasc, Farnham Drive"
202561,"Unit 48 An Riasc, Farnham Drive"
202562,"Unit 49 An Riasc, Farnham Drive"
202563,"1 COMERAGH CRESCENT, DUNGARVAN, WATERFORD"
202564,"1 FRIARY ST, DUNGARVAN, WATERFORD"
202565,"1 GREENMOUNT LAWNS, TERENURE, DUBLIN 6"
202566,"10 ABBOTTS WOOD, KILDANGAN, KILDARE"
202567,"10 clonard village, clonard, wexford"
202568,"10 THE MEADOWS, SMITHBOROUGH, MONAGHAN"
202569,"103 Cartrun Breac, Ballinalee Road"
202570,"105 Catrun Breac, Ballinalee Road"
202571,"11 CEDARWOOD DR, KILMONEY, CARRIGALINE"
202572,"11 Fern Grove, Forest Hill, Kilnagleary"
202573,"11 Hayfield, Straffan Road, Maynooth"
202574,"11 KILMAINHAM ORCHARD, TURVEY AVE, KILMAINHAM DUBLIN 8"
