,Address
430000,"APT 30 THE LAWNS, ABBEYLANDS, CLANE"
430001,"APT 37, THE IONA, PROSPECT HILL DUBLIN 11"
430002,"APT 40 THE SHREWSBURY, DONNYBROOK CASTLE, DONNYBROOK DUBLIN 4"
430003,"APT152 BLOCKF, SOUTH CIRCULAR RD, ISLANDBRIDGE DUBLIN 8"
430004,"Apt. 16 Dunluce, 21 Anglesea Road, Ballsbridge"
430005,"ARTNALIVERY, ARDEE, COUNTY LOUTH"
430006,"BALLYNELLARD, BLACKWATER, ENNISCORTHY"
430007,"BARRACK STRRET, BANSHA, TIPPERARY"
430008,"BENDUFF, ROSSCARBERY, CO CORK"
430009,"BRIDESTREAM, KILCOCK, KILDARE"
430010,"BRISKILL, NEWTOWNFORBES, LONGFORD"
430011,"CAHERNAGLASS, ABBEYKNOCKMOY, TUAM"
430012,"CARNAMOGAH UPPER, LETTERKENNY, CO DONEGAL"
430013,"CEOL NA MARA, BALLINACOURTY, DUNGARVAN"
430014,"CLONMINCH, TULLAMORE, OFFALY"
430015,"CORCLOON, MILTOWNPASS, CO WESTMEATH"
430016,"CROSSROADS, BANGOR ERRIS, BALLINA"
430017,"DERRYHARRIF GLEBE, CREESLOUGH, COUNTY DONEGAL"
430018,"GRAFFAN, MAUGHA, LYREACROMPANE"
430019,"HILLSIDE, BALLYELLIS, MALLOW"
430020,"HORSESHOE COTTAGE, CLARAN, HEADFORD"
430021,"KILBERRY, NAVAN, MEATH"
430022,"KILLEEN LANE, GRAIGNAMANAGH, COUNTY KILKENNY"
430023,"KILLURAGH, CAPPAMORE, LIMERICK"
430024,"KINGSTON HOUSE, MAIN ST, GLASLOUGH"
430025,"KINNAVEELISH, AUGHRIM, BALLINASLOE"
430026,"LAKE ROAD, CROMANE, KILLORGLIN"
430027,"LEENANE RD, CARRABAUN, WESTPORT"
430028,"MADDOXLAND, GYLES QUAY RIVERSTOWN, DUNDALK"
430029,"MAIN ST, WICKLOW TOWN, CO WICKLOW"
430030,"MARYVILLE, BLLINRUANE, KILMEEDY"
430031,"OLD MONASTERY ROAD, TIPPERARY TOWN, COUNTY TIPPERARY"
430032,"OLD RD, CAHERDANIEL, KILLARNEY"
430033,"OLDGRANGE, MONASTEREVAN, CO KILDARE"
430034,"ORLEANS, 22 WOODLAWN PARK, MOUNTTOWN LOWER DUN LAOGHAIRE"
430035,"ROHAN, KILVOYDEN SOUTH, SPANCILHILL"
430036,"ROSSGARROW, MILFORD, CO. DONEGAL"
430037,"ROSSMORE, CASHEL, TIPPERARY"
430038,"SLEENOGE, KINNEIGH, ENNISKEANE"
430039,"SUMMERHILL LODGE, KILFANE, THOMASTOWN"
430040,"THE MALL, RAMELTON, DONEGAL"
430041,"TIVOLI, CLONROADMORE, ENNIS"
430042,"TONYBANE, KNOCKMORE, BALLINA"
430043,"TRUSKEY EAST, BARNA, CO GALWAY"
430044,"Units 7-18, Tuskar House, Johns Gate St"
430045,"WOODLANDS, ROUNDWOOD, MOUNTRATH"
430046,"2 CURRAN PARK, BALBRIGGAN, DUBLIN"
430047,"DROMINMACTURLOUGH, NEWCASTLE WEST, LIMERICK"
430048,"1 Cnoc Dubh Lawn, Cnoc Dubh, Ballyboughal"
430049,"1 RIVER VILLE HOUSE, OAKVIEW VILLAGE, TRALEE"
430050,"10 JEREMY HALL COURT, NICHOLAS ST, LIMERICK"
