,Address
385000,"COMMONS EAST, CLOYNE, CO. CORK"
385001,"COOLBAWN, HANLONS LANE, MALAHIDE"
385002,"COOLNARISKA, KILLESHIN, CO LAOIS"
385003,"COOLROE, ARDATTIN, CARLOW"
385004,"CREGOUGH, BIRDHILL, TIPPERARY"
385005,"DROMDOOHIG MORE, BALLYHAR, KILLARNEY"
385006,"DROMORE, GREENANE, KILLARNEY"
385007,"FLAT 2, 87 SOUTH CIRCULAR ROAD, DUBLIN 8"
385008,"GORTLANDROE, NENAGH, CO TIPPERARY"
385009,"GORTNAHOE VILLAGE, THURLES, CO TIPPERARY"
385010,"HOGGS FARM, GREENANE, RATHDRUM"
385011,"KILDOON, NURNEY, KILDARE"
385012,"KILTOLE, CONVOY, LIFFORD"
385013,"LAKEMOUNT, GLANMIRE, CORK"
385014,"LISNABRACK, MANORHAMILTON, COUNTY  LEITRIM"
385015,"LOWER STORES, LOWER MAIN STREET, WATERVILLE"
385016,"LYNDALE, BLACKLION, GREYSTONES"
385017,"MAIN ST, CROSSMOLINA, MAYO"
385018,"MARIANO, 39 CURRAHEEN ROAD, BISHOPSTOWN"
385019,"NEW ROAD, ATHLACCA, KILMALLOCK"
385020,"NEWTOWN, CAHERCONLISH, CO LIMERICK"
385021,"NO 4 BAYVIEW TERRACE, BUNDORAN, CO DONEGAL"
385022,"No.  17 The Meadows, Ros Mor Estate, Kilmallock Road"
385023,"No.15 Viewmount, Greenane Road, Rathdrum"
385024,"PHILPSTOWN, GARLOW CROSS, NAVAN"
385025,"PIER HOUSE, CLOONAGH, BALLINFULL"
385026,"PORTERS, KILLENAGH, GOREY"
385027,"PRIMROSE LODGE, FORTIES, FERNS"
385028,"RAROOEY, DONEGAL TOWN, COUNTY DONEGAL"
385029,"ROSECROFT, URSULINE ROAD, BALLYTRUCKLE"
385030,"ROSEWOOD COTTAGE, COOLRAIN, PORTLAOISE"
385031,"SHEEPMOUNT CECILSTOWN, MALLOW, CORK"
385032,"SHESHIA, BELLHARBOUR, CLARE"
385033,"STREAM HOUSE, BALLYCULLEN, ASHFORD"
385034,"TEELING ST, BALLYMOTE, SLIGO"
385035,"THE ADMIRAL COAST ROAD, ROGERSTOWN, RUSH"
385036,"THE OLD RECTORY, MINISTERS CROSS, CROOKSTOWN"
385037,"THOMPSONTONDUFF, CLOGHAN, DONEGAL"
385038,"THORNHILL HOUSE, CHERRY GARTH, MOUNT MERRION"
385039,"UNIT 1, 45 BLESSINGTON ST, DUBLIN 7"
