,Address
147500,"226 ABBEYLANDS, MULLINGAR, WESTMEATH"
147501,"23 SEABURY CLOSE, MALAHIDE, DUBLIN"
147502,"26 RIVERSIDE DR, BALLINA, MAYO"
147503,"26 Yellow Clay Manor, Commons Road, Navan"
147504,"27 GLENSHESK RD, WHITEHALL, DUBLIN 9"
147505,"27 GRENVILLE TERRACE, S C RD, DUBLIN 2"
147506,"27 ST OLIVERS PARK, CASTLEBELLINGHAM, CO LOUTH"
147507,"28 COOLRUA DRIVE, BEAUMONT"
147508,"29 Ard Cluain, Clonee, Co.Meath"
147509,"29 DELACY CRESCENT, TRIM, MEATH"
147510,"29 SADDLERS COURT, ARDEE RD, RATHMINES"
147511,"29 TOWNLEY MANOR, TULLYALLAN, DROGHEDA"
147512,"3 VIKING COURT, DONABATE, CO. DUBLIN"
147513,"33 SCHOLARS WALK, LUSK, DUBLIN"
147514,"34 ARDMONIEL HEIGHTS, KILLORGLIN"
147515,"34 BOROIMHE BLACKTHORN, SWORDS, DUBLIN"
147516,"34 Castlelawn Heights, Galway"
147517,"37 OAKLAWN CLOSE, LEIXLIP, KILDARE"
147518,"39 Waterside Drive, Swords Road, Malahide"
147519,"4 BLACK MILL ST, KILKENNY, KILKENNY"
147520,"4 Caislean Cuirte, Corofin"
147521,"4 LOWER STREET, RATHDRUM, CO WICKLOW"
147522,"40 GLEBEMOUNT, WICKLOW TOWN"
147523,"41 WESTEND GATE, TALLAGHT, DUBLIN 24"
147524,"43 MONKSFIELD HEIGHTS, CLONDALKIN, DUBLIN 22"
147525,"45 MAYORS WALK, WATERFORD, WATERFORD"
147526,"45 WEST RD, EAST WALL, DUBLIN 3"
147527,"48 MONASTERY RISE, CLONDALKIN, DUBLIN 22"
147528,"5 CANAL DR, PROSPECT WOOD, LONGFORD TOWN"
147529,"50 CHURCH ST, SKERRIES, DUBLIN"
147530,"53 BAYVIEW DR, KILLINEY, DUBLIN"
147531,"53 COIS CHUAIN, GLOUNTHANE, CO CORK"
147532,"54 THE WILLOWS, GLASNEVIN, DUBLIN 11"
147533,"550 ONEILLS PARK, MAYNOOTH, KILDARE"
147534,"6 THE DRIVE, SADLIER HALL, DUNBOYNE"
147535,"60 BREMORE PASTURES WAY, BALBRIGGAN, DUBLIN"
147536,"62 WILLOWMERE DR, THURLES, TIPPERARY"
147537,"68 SKELLIGS COURT, WATERVILLE, BLANCHARDSTOWN DUBLIN 15"
147538,"7 THE SPINNAKER, CONVENT COURT, DELGANY"
147539,"70 OAK HILL, YOUGHAL, CORK"
147540,"72 Churchfields, Clonlara"
147541,"8 Crosforge Close, Saggart"
147542,"8 Whitethorn, Athgarvan"
147543,"80 Millbourne Drive, Slane Road, Ashbourne"
147544,"84 Renville Village, Oranmore, Co. Galway"
147545,"9 BUENOS AIRES COURT, STRANDHILL, COUNTY SLIGO"
147546,"9 Goose Green, Gracepark Road, Drumcondra"
147547,"9 WATERSIDE RISE, SWORDS RD, MALAHIDE"
147548,"92 DOYLE ST, WATERFORD CITY, WATERFORD"
147549,"96 MEADOWGROVE EST, CONVENT RD, BLACKROCK"
147550,"98 THE GRANGE, GLENCAR, LETTERKENNY"
147551,"99 CALLENDERS MILL, CELBRIDGE, KILDARE"
147552,"99 CALLENDERS MILL, CELBRIDGE, KILDARE"
147553,"AIKENHEAD TERRACE, FOXFORD, CO MAYO"
147554,"Apartment 28  Southpoint, Main Street, Bray"
147555,"APT 1 -3, 377 NORTH CIRCULAR ROAD, DUBLIN 7"
147556,"APT 1 GLENBRIAN HALL, 98 HOWTH RD, CLONTARF"
147557,"APT 103 GRANDE CENTRAL, ROCKBROOK, BLACKTHORN DR NORTH DUBLIN 18"
147558,"APT 3, ASTON HOUSE, ASTON PLACE DUBLIN 2"
147559,"APT 4, THE PLAZA, SHORE RD"
147560,"BALLINAKILL, CASTLEMAHON, LIMERICK"
147561,"BARRAIDH, COAD, CASTLECOVE"
147562,"BEALAD, CLONAKILTY, CORK"
147563,"BELLEVIEW LODGE, CLOGHERA, BANSHA"
147564,"BROOKFIELD, KOGANS PASS, NENAGH"
147565,"BROWNSTOWN LODGE, BROWNSTOWN, SWORDS"
147566,"CALLAGHS, ARDLOUGHER, BALLYCONNELL"
147567,"CAPPAGH, RHODE, OFFALY"
147568,"Castle View, Racecourse Road, Roscommon"
147569,"CLONGILL, WILKINSTOWN, NAVAN"
147570,"COLLEGE VIEW, MAIN ST, DUNLAVIN"
147571,"Cuilbeg, Claddaghduff"
147572,"DERRYVAHALLA, BANTRY, CORK"
147573,"FERNHILL RD, CLONAKILTY, CORK"
147574,"GURTEEN, SILGO"
147575,"HIGHBURY, SOUTH SCHULL, CORK"
147576,"HILLSIDE, LOWER AGHADA, CORK"
147577,"KILMONA, 7 THE MARINA, BLACKROCK"
147578,"KNOCKRAUER, STRADBALLY, WATERFORD"
147579,"KNOCK, INCH, KILMALEY"
147580,"LEAMONAGHAN, BALLYCUMBER, OFFALY"
147581,"LISHEENSHEELA, KILMEEDY, CO LIMERICK"
147582,"LORETTO, 103 DOUGLAS ROAD, CORK"
147583,"MAULATANVALLY, REENASCREENA, ROSSCARBERY"
147584,"Mizen, Killard, Blarney"
147585,"MOUNT CARMEL, MULRANNY, CO MAYO"
147586,"MOYRATH LANE, KILDALKEY, NAVAN"
147587,"NEILSTOWN, BOHERMEEN, NAVAN"
147588,"NERISSA LODGE, FIRHOUSE RD, DUBLIN 24"
147589,"OLD SCHOOL HOUSE, KILMAINE, CO MAYO"
147590,"RAHEEN GORT, CO GALWAY"
147591,"RAILWAY ROAD, BELTURBET, CAVAN"
147592,"ROSE HOUSE, THOMATONE  LOWER, INCH GOREY"
147593,"RUSHEEN WEST, CLONBUR, GALWAY"
147594,"Salterstown, Dunleer"
147595,"THE HILL, ABBEYFEALE, CO. LIMERICK"
147596,"TREENLAUR, TOURMAKEADY, CLAREMORRIS"
147597,"UMLAGH, CARRIGART, CO DONEGAL"
147598,"WOOD RD, FOYNES, LIMERICK"
147599,"1 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147600,"1 CLONMACKEN COURT, CLONMACKEN, ENNIS RD"
147601,"1 Hazel Court, Cornaroya, Ballinrobe"
147602,"1 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1"
147603,"1 MERRION PLAZA, FENIAN ST, DUBLIN 2"
147604,"1 ST JOHNS PARK NORTH, ST JOHNS GROVE, JOHNSTOWN"
147605,"10 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147606,"10 BELMONT GROVE, STILLORGAN, DUBLIN"
147607,"10 DOVERS ROW, GOWRAN, KILKENNY"
147608,"10 Esmonde Avenue, Clane"
147609,"10 NEWBROOK EST, TAYLORS LANE, BALLYBODEN DUBLIN 16"
147610,"104 RIDDLESFORD, BRAY, WICKLOW"
147611,"1047A NICHOLSTOWN, KILCULLEN, CO KILDARE"
147612,"105 STANNAWAY ROAD, CRUMLIN, DUBLIN 12"
147613,"11 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147614,"11 SHSNGANAGH CLIFFS, SHANKILL, DUBLIN"
147615,"11 Simmonscourt, Simmonscourt Road, Ballsbridge"
147616,"112 THE HARBOUR MILL, WESTPORT, MAYO"
147617,"11OTTERBROOK, WILLBROOK RD, DUBLIN 14"
147618,"12 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147619,"12 KILCOHAN PARK, WATERFORD, WATERFORD"
147620,"12 Neville Road, Rathgar, Dublin 6"
147621,"125 DRIMNAGH ROAD, DRIMNAGH, DUBLIN 12"
147622,"127 THE RECTORY, STEPASIDE, DUBLIN"
147623,"13 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147624,"13 Castle Drive, Portlaoise"
147625,"13 ST SAMSONS SQ, BALGRIFFIN, DUBLIN 13"
147626,"13 THE DRIVE, MULHUDDART, DUBLIN 15"
147627,"14 Ashington Rise, Navan Road, Dublin 7"
147628,"14 CHURCH RD, SWORDS, DUBLIN"
147629,"14 Foxes Covert, Mount Juliet"
147630,"14 Frascati Park, Blackrock"
147631,"14 GRANBY HALL APT 11, GRANBY ROW, DUBLIN 1"
147632,"14 MOY GLAS DALE, LUCAN, DUBLIN"
147633,"14 ST OLIVERS PARK, RATOATH, MEATH"
147634,"15 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147635,"15 CENTRAL PARK AVE, CLANE, KILDARE"
147636,"15 CHERRYWOOD CLOSE, TERMON ABBEY, DROGHEDA"
147637,"15 COILL TIRE, AN FIODAN DOUGHISKA, GALWAY"
147638,"15 NORTH STRAND ROAD, DUBLIN 3"
147639,"16 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147640,"16 MAIN STREET, BALLINACURRA, MIDLETON"
147641,"16 OAK WAY, CLONDALKIN, DUBLIN 22"
147642,"17 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147643,"17 DUN ORAN, ORANMORE, CO GALWAY"
147644,"17 Knockcree  Glenamuck Road, CARRICKMINES"
147645,"17 The Crescent, Lus an Ime, Cloyne"
147646,"17 WOODLEY PARK, KILMACUD, STILLORGAN DUBLIN 14"
147647,"18 Abbeycourt, Abbeyleix Road, Portlaoise"
147648,"18 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147649,"18 THE LODGE, CORRNADARRAGH FOREST PARK, BELTURBET"
147650,"19 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147651,"2 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147652,"2 Bun Glaise, Ballymakeera"
147653,"2 Cois Abhainn, Bellaghy, Charlestown"
147654,"2 DUN NA RIOGH WALK, NAAS, KILDARE"
147655,"2 FAIRY HILL, KILLARNEY RD, BRAY"
147656,"2 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1"
147657,"2 MOATHILL MANOR, NAVAN, MEATH"
147658,"2 MONTPELIER MANOR, MONKSTOWN, DUBLIN"
147659,"2 Phoenix Mews, Castleknock"
147660,"2 RIVERVIEW COTTAGES, GLENBROOK, CO CORK"
147661,"2 ROSELAWN, TULLAMORE, OFFALY"
147662,"20 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147663,"20 BEECHPARK, COLLINSTOWN, WESTMEATH"
147664,"201 Beechpark, Leixlip"
147665,"209 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN"
147666,"21  The Elms, Ridgewood, Forrest Road  Swords"
147667,"21 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147668,"21 WESTCOURT, NEWFOUND WELL RD, DROGHEDA"
147669,"219 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN"
147670,"22 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147671,"22 CASTILLA PARK, CLONTARF, DUBLIN 3"
147672,"23 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147673,"23 CHESTNUT GROVE, CAHERDAVIN LAWN, LIMERICK CITY"
147674,"23 FR BURKE RD, CLADDAGH, GALWAY"
147675,"23 NIALL ST, STONEYBATTER, DUBLIN"
147676,"23 ONWARD CLOSE, PORTMARNOCK, DUBLIN"
147677,"23 SUMMERDALE LAWN, BALLYCLAMASY, YOUGHAL CORK"
147678,"23 The Beeches, Archerstown Demesne, Ashbourne"
147679,"24 Aylesbury Place, FERRYBANK"
147680,"24 BALLYRAINE HALLS, LETTERKENNY, DONEGAL"
147681,"24 MONTROSE AVE, ARTANE, DUBLIN 5"
147682,"24 ORIEL HEIGHTS, COLLON, LOUTH"
