,Address
155000,"VALLEY VIEW, LISGOULD NORTH, LEAMLARA"
155001,"1 ELTON PK, ARD NA GREINE, MALAHIDE ROAD"
155002,"1 The Lawn, Tir Cluain, Midleton"
155003,"10 Ballygall Road West, Finglas"
155004,"106 TOWNPARKS, SKERRIES, DUBLIN"
155005,"109 WHITE OAKS, CLONSKEAGH, DUBLIN 14"
155006,"11 Ashe Grove, Knocksedan Demesne, Swords"
155007,"11 KILLIAN COURT, MULLAGH, CO CAVAN"
155008,"11 OAK RIDGE, CASTLEHEIGHTS, CARRIGALINE"
155009,"11 THE COURT, COMPASS QUAY, KINSALE"
155010,"11 THE HOLLOWS, NEWCASTLE RD, LUCAN"
155011,"110 Brandon Square, Snughborough Rd.  Blanchardstown"
155012,"12 MONASTERY GARDENS, MILLTOWN, KERRY"
155013,"12A WINDMILL HEIGHTS, WEXFORD, WEXFORD"
155014,"13 BURRIN MANOR, TULLOW RD, CARLOW"
155015,"13 EUSTACE STREET, TEMPLE BAR, DUBLIN 2"
155016,"14 Aughacarra, Corrigeenroe, Boyle"
155017,"14 LOWER MOUNT PLEASANT AVE, RATHMINES, DUBLIN 6"
155018,"144 MOUNT MARIAN, MILFORD, DONEGAL"
155019,"147 BALLSGROVE, DROGHEDA, CO LOUTH"
155020,"15 cul na greine, kilrane"
155021,"16 COLLINS DR, FINGLAS DUBLIN 11, DUBLIN"
155022,"18  CLAN HOUSE, DOMINICK ST, GALWAY"
155023,"18 BEECHFIELD MEADOWS, CASTAHEANY DUBLIN 15, DUBLIN 15"
155024,"19 COLLEGE COURT, KEVINS STREET, DUBLIN 2"
155025,"2 & 3 UPPER BRIDGE ST, CALLAN, CO. KILKENNY"
155026,"20 CUIRT CLEADY, GLANEROUGHT, KENMARE"
155027,"20 The Cedars, Avouwen Meadows, Duleek Road  Drogheda"
155028,"22 Drummond Radhairc, DUNDALK RD, Carrickmacross"
155029,"22 PORTERSFIELD, CLONSILLA RD, DUBLIN 15"
155030,"22 The Willows, Allenwood"
155031,"23 Drummond Radhairc, Dundalk Road, Carrickmacross"
