,Address
232500,"1 GROVE COURT, NAAS RD, DUBLIN 12"
232501,"1 ST MARYS PLACE, HOWTH, CO DUBLIN"
232502,"10 ASHEWOOD COURT, ASHEWOOD, ASHBOURNE"
232503,"10 THE MEWS, CASTLEMARTYR RESORT, CASTLEMARTYR"
232504,"10 Wilkins View, Limeklin, Dublin 12"
232505,"100 STANAWAY ROAD, CRUMLIN, KIMMAGE"
232506,"105 HOWTH RD, CLONTARF, DUBLIN 3"
232507,"108 GRANITEFIELD, ROCHESTOWN AVE, DUN LAOGHAIRE"
232508,"11 Aughamore, Kilcock Road, Clane"
232509,"11 MOY GLAS WAY, WOODLEIGH, GRIFFEEN VALLEY"
232510,"110 BRANSWOOD, KILKENNY RD, ATHY"
232511,"113 HAMPTON GREEN, BALBRIGGAN, DUBLIN"
232512,"114 Evanwood, Golf Links Road, Castletroy"
232513,"117 FINIAN PK, SHANNON AIRPORT, CLARE"
232514,"117 WEST AVE, PARKGATE, FRANKFIELD"
232515,"119 BELLEVUE, ISLANDBRIDGE, DUBLIN 8"
232516,"119 ST WERBURGHS, MALAHIDE RD, SWORDS"
232517,"12 Diswellstown Way, Castleknock, Dublin 15"
232518,"12 Dodderbrook Park, Oldcourt ROad, Ballycullen"
232519,"12 ELM MOUNT AVE, BEAUMONT, DUBLIN 9"
232520,"12 LEANABEG, DRUMCLIFFE ROAD, ENNIS"
232521,"12 WHITETHORN GROVE, LETTERKENNY, CO. DONEGAL"
232522,"129 BOYNE VIEW, AVONDALE, TRIM"
232523,"13 HAZELVILLE, ONSLOW GARDENS COMMONS RD, CORK"
232524,"13 LENABEG, DRUMCLIFFE ROAD, ENNIS"
232525,"130 CLONTARF RD, DUBLIN 3, DUBLIN"
232526,"14 DUNLOCHA COTTAGES, BLACKROCK, CORK"
232527,"14 GLEN RICHARDS COVE, POULSHONE, RIVERCHAPEL"
232528,"14 Manor Avenue, Maryborough Ridge, Maryborough Hill  Douglas"
232529,"14 POPPYFIELDS DR, BROOMFIELD VILLAGE, MIDLETON"
232530,"14 SRAID AN MHUILINN, DRUMLISH, CO LONGFORD"
232531,"142 MEADOW GROVE, DUNDRUM, DUBLIN 16"
232532,"149 PEMBROKE SQ, GRAND CANAL STREET, PEMBROKE RD DUBLIN 2"
232533,"15 CASTLEGRANGE LAWN, CLONDALKIN DUBLIN 22, DUBLIN"
232534,"159 SEVEN OAKS, SARSFIELD RD, DUBLIN 10"
232535,"16 Barley Field, Wicklow Hills, Newtownmountkennedy"
232536,"16 BEECGROVE, JOHNSTOWN WOOD, CO MEATH"
232537,"16 CLUAIN ARD, DERRYNAGREW, MONAGHAN"
232538,"16 ELTON COURT, CASTLE PARK RD, SANDYCOVE"
232539,"16 ROCHFORD PLACE, KILCOCK, KILDARE"
232540,"160 Shanowen, Rathcormack, Co. Cork"
232541,"169 BALLYGALL PARADE, FINGLAS EAST, DUBLIN 11"
232542,"170 RAFTERS RD DRIMNAGH, DUBLIN 12, DUBLIN"
232543,"170 RAFTERS RD DRIMNAGH, DUBLIN 12, DUBLIN"
232544,"18 A DODSBORO COTTAGES, LUCAN, DUBLIN"
232545,"18 BLACKWOOD CRESCENT, ONGAR, DUBLIN 15"
232546,"18 CHANCERY PARK RD, TULLAMORE, OFFALY"
232547,"18 THE OAKS, RIVERBANK, ANNACOTTY"
232548,"18 WEST PARK DR, BALLYGALL RD EAST, DUBLIN 11"
232549,"18 WINDY ARBOUR, ATHBOY, MEATH"
232550,"19 DOWNSHIRE PLACE, EDENDERRY, OFFALY"
232551,"19 Fuchsia Avenue, Forest Hill, Carrigaline"
232552,"19 GLENPARK CLOSE, PALMERSTOWN, DUBLIN 20"
232553,"19 MAOLBHUILLE ROAD, WADLEY, CO DUBLIN"
232554,"19 OAKVIEW LAWN, DOUGLAS, CORK"
232555,"19 Thornberry Close, Belmont, Aikens Village"
232556,"196 ST PETERS RD, GREENHILLS, DUBLIN 12"
232557,"1A GRIFFITH HALL, GLANDOR RD, DRUMCONDRA"
232558,"2 3 4 CASTLE CRESCENT, NEWTOWNFORBES, LONGFORD"
232559,"2 BERESFORD TCE, ARKLOW, WICKLOW"
232560,"2 CASTLE VILLAGE AVE, CELBRIDGE, KILDARE"
232561,"2 FLOWER HILL GROVE, NAVAN, MEATH"
232562,"2 OLD DUBLIN RD, CARLOW"
232563,"2 OYSTER COVE, TEACH A PHOSTA, CILL CHIARAIN"
232564,"2 PORT ROOSK, ROOSKEY, LEITRIM"
232565,"2 TULLY, GORTHAGANNY, CARROWBEHY"
232566,"20 COURTOWN PARK, KILCOCK, CO KILDARE"
232567,"20 HILL ST, MONAGHAN, MONAGHAN"
232568,"201 CAPTAINS RD, CRUMLIN, DUBLIN 12"
232569,"21 ASHFIELD PARK, MULHUDDART, DUBLIN 15"
232570,"21 CASTLECOURT, SHINRONE, OFFALY"
232571,"21 CONNAUGHT ST, BASTION COURT, WESTMEATH"
232572,"21 Coopers Wood, Chapel Road, Kinsealy"
232573,"21 MEADOWBROOK COURT, MAYNOOTH, KILDARE"
232574,"21 OCEAN WAVE, AYLESBURY PARK, SLIGO"
232575,"21 WALLED GARDENS GOLF LODGE, CASTLEMARTYR RESORT, CASTLEMARTYR"
