,Address
212500,"No. 43 An Faill, Cúl Árd, Carrigtwohill"
212501,"No. 44 An Faill, Cúl Árd, Carrigtwohill"
212502,"No. 45 An Faill, Cúl Árd, Carrigtwohill"
212503,"No. 46 An Faill, Cúl Árd, Carrigtwohill"
212504,"No. 47 An Fáill, Cúl Árd, Carrigtwohill"
212505,"No. 49 An Faill, Cúl Árd, Carrigtwohill"
212506,"No. 52 An Faill, Cúl Árd, Car"
212507,"No. 53 An Faill, Cúl Árd, Carrigtwohill"
212508,"No. 7, Kellett's Grove, Dunshaughlin"
212509,"OLCOTE, BALLINROAD, DUNGARVAN"
212510,"PADUA, OLD PARK ROAD, CORBALLY"
212511,"RANGER'S LODGE, THE CURRAGH, CO. KILDARE"
212512,"ROBERTSTOWN, KILMAINHAMWOOD, KELLS"
212513,"SUMMERHILL(NUMBER 3), CARRICK-ON-SHANNON, COUNTY LEITRIM"
212514,"THE COTTAGE, DOUGHCLOYNE HILL, TOGHER"
212515,"The Hermitage, Rostellan, Midleton"
212516,"THE RECTORY, TYCUSKER, ARVA"
212517,"TIERMACLANE, KILLADYSERT RD, ENNIS"
212518,"VILLA MARIA, SIX CROSS LANE, NORTH BEACH"
212519,"WAYNESTOWN, DUNBOYNE, MEATH"
212520,"1 BERWICK HALL, CHURCHTOWN RD, DUBLIN 14"
212521,"1 GLENVIEW CLOSE, BALLINGARRANE, CLONMEL"
212522,"1 GRATTAN PLACE, OFF LOWER MOUNT ST, DUBLIN 2"
212523,"1 Longview Avenue, Millers Glen, Swords"
212524,"1 MEADOW LAWN, BALLYTRASNA LITTLE ISLAND, CORK"
212525,"1 ROANMORE CRESCENT, WATERFORD, WATERFORD"
212526,"1 SEAN BHEALACH, ST BRIGIDS ST, TULLY"
212527,"1 ST MARGARETS AVENUE, RAHENY, DUBLIN 5"
212528,"1 THE GREEN, WOODPARK, BALLINTEER DUBLIN 16"
212529,"10 Dodderbrook Avenue, Dodderbrook, Oldcourt Road"
212530,"10 KING ST, ABBEYSIDE, DUNGARVAN"
212531,"10 THE CRESCENT, CARRICKMINES GREEN, CARRICKMINES"
212532,"109 Diswellstown Manor, Castleknock"
212533,"109 ST HELENS RD, BOOTERSTOWN, DUBLIN"
212534,"11 GREENFIELD CRESCENT, DONNYBROOK, DUBLIN 4"
212535,"11 LAMBS BROOK, SANDYFORD, DUBLIN 18"
212536,"112 IVY EXCHANGE, PARNELL ST, DUBLIN 1"
212537,"119 CARROW RD, DRIMNAGH, DUBLIN 12"
212538,"12 BOROIMHE, HAWTHORNS, SWORDS"
212539,"12 FARNHAM CRESCENT, FINGLAS, DUBLIN 11"
212540,"12 REDWOOD COURT, KILNAMANAGH, DUBLIN 24"
212541,"12 SHINRONE OAKS, SHINRONE, BIRR"
212542,"12 TEMPLEHALL, PARNELL ST, DUBLIN 1"
212543,"120 THE OAKS, MARYBOROUGH RIDGE, CORK"
212544,"123 SHANTALLA RD, WHITEHALL, DUBLIN 9"
212545,"125 BALLYFERMOT RD BALLYFERMOT, DUBLIN 10, DUBLIN"
212546,"13 LARTIGUE COURT, KILLARNEY, KERRY"
212547,"13 MOUNTAIN VIEW DR, MOUNTAIN BAY, ARKLOW"
212548,"130 RAFTERS RD, DRIMNAGH, DUBLIN 12"
212549,"130 WHITEFIELDS, STATION RD, PORTARLINGTON"
212550,"136 RD I, PARK DR AVE, CASTLEKNOCK DUBLIN 15"
212551,"14 BODERG, SHANNON COURT, CARRICK ON SHANNON"
212552,"14 PEARSE SQUARE, COBH, CO CORK"
