,Address
110000,"32 Ghort na Mara, Seafield Road, Blackrock"
110001,"32 Oran Island, Oranmore"
110002,"33 GLEANN ALAINN, BALLYGARVAN, CORK"
110003,"33 JOHN ST, WATERFORD"
110004,"37 GRAHAMS COURT, MARLTON RD, WICKLOW"
110005,"38 Cowper Hall, Mount St. Annes, Milltown Avenue"
110006,"38 Railway Gardens, Station Road, Lismore"
110007,"4 Fairview, Graignamanagh"
110008,"4 Glenbrook Meadows, Newtownmountkennedy"
110009,"4 RIVERCHAPEL AVE, RIVERCHAPEL WOOD, COURTOWN"
110010,"4 WILLIS PLACE, OLD YOUGHAL RD, CORK"
110011,"41 HUNTERS COURT, HUNTERSWOOD, BALLYCULLEN RD DUBLIN 24"
110012,"41 MEADOW WAY, KILKENNY, KILKENNY"
110013,"42 cloncurry house, spencer dock"
110014,"42 FAIR ST HOUSE, DROGHEDA, LOUTH"
110015,"48 Beverton Heights, Donabate"
110016,"5 REDWOOD, HOLLYSTOWN, DUBLIN 15"
110017,"53 Carrow Road, Drimnagh"
110018,"54 LISMORE, EARLSFORT, BLACKROCK"
110019,"56 SANDYCOVE PHASE 1, BALLYMONEY, GOREY"
110020,"56 TARA CREA, KILTERAGH, DOORADOYLE"
110021,"58 MT TALLANT AVE, TERENURE, DUBLIN 6"
110022,"6 ROSSLANDS, ROSCREA, TIPPERARY"
110023,"6 VILLAGE VIEW, CLASHMORE, WATERFORD"
110024,"6 Winsley, Glasheen Road"
110025,"60 SLIABH RIOGA, LETTERAGH RD, GALWAY"
110026,"63 RAVENSWOOD, CREGG RD, CARRICK ON SUIR"
110027,"664 B BALLYCULLAN COTTAGES, BALLYCULLAN ROAD, TEMPLEOGUE"
110028,"68 Hanover Dock, Hanover Quay, Dublin 2"
110029,"68 LIGHTHOUSE GATEWAY, EAST WALL ROAD, DUBLIN3"
110030,"7 AN TOR AONARACH, ROCKS RD, KINGSCOURT"
110031,"7 Mill Race View, Ballymote"
110032,"7 SHILLELAGH MANOR, SHILLELAGH, WICKLOW"
110033,"70 The Waterways, Block D  Sallins, Naas"
110034,"70 WILLOW PARK, TULLOW RD, CARLOW"
110035,"71 WILLOW PARK, TULLOW RD, CARLOW"
110036,"72 WILLOW PARK, TULLOW RD, CARLOW"
110037,"74 URSULINE COURT, WATERFORD, WATERFORD"
110038,"75 WILLOW PARK, TULLOW RD, CARLOW"
110039,"8 DAWSON VILLAS, TIPPERARY TOWN, CO. TIPPERARY"
110040,"8 MillraceView, Ballymote"
110041,"8 OLIVER PLUNKETT SQ, MONKSTOWN FARM, MONKSTOWN"
110042,"85 BELLEVUE HEIGHTS, NEW ROSS, WEXFORD"
110043,"88 WILLOW PARK, TULLOW RD, CARLOW"
110044,"92 HIGHFIELD MANOR, MULLINS LANE, CARLOW"
110045,"93 Seafield Avenue, Cartron Point, Sligo"
110046,"95 The Woods, Glounthane"
110047,"Annagh, Ballykeeran, Athlone"
110048,"APPT 1 ST NESSANS CRT, DOORADOYLE, LIMERICK"
110049,"APT 134, WESTLAND SQ, SANDWITH ST DUBLIN 2"
110050,"APT 201, MARITANA GATE, CANADA ST"
110051,"APT 35, CASTLE LAWN, KILGOBBIN WOOD DUBLIN 18"
110052,"APT 60, KINGS COURT, PARNELL ST DUBLIN 1"
110053,"Apt. 16 Red Arches Close, The Coast Baldoyle"
110054,"AUGHACASLA COTTAGES, AUGHACASLA, CASTLEGREGORY"
110055,"B12 EDWARD COURT, EDWARD ST, TRALEE"
110056,"BALLINGARRY, GLENBROHANE, BALLYLANDERS"
110057,"BALLYCORKERY, BALLYNACARGY, MULLINGAR"
110058,"BALLYHEANE, CASTLEBAR, MAYO"
110059,"COOLKERAGH, TULLAMORE, LISTOWEL"
110060,"CRACATINNI, LEABEG LANE, NEWCASTLE"
110061,"CRANNY LOWER, INVER, DONEGAL"
110062,"CROSS, ARDAGH, CO. LONGFORD"
110063,"ELLISTOWN, BALLYBOUGHAL, DUBLIN"
110064,"Firies, Killarney, Co. Kerry"
110065,"FLAT 1 TOP FLOOR, 6 MERRION SQUARE, DUBLIN 2"
110066,"GARTHY, CASTLETOWN GEOGHEGAN, CO WESTMEATH"
110067,"GLENOMENA LODGE, STILLORGAN RD, DUBLIN 4"
110068,"GORTLURKAUN, CRUSHEEN, CLARE"
110069,"Gortnaskerry, Beaufort, Killarney"
110070,"H S E NORTHWEST, DOONBEG, BALLINODE"
110071,"JERPOINT CHURCH, THOMASTOWN, KILKENNY"
110072,"KILTIPPER ROAD, OLD BAWN, TALLAGHT"
110073,"LACCA EAST, BALLYDUFF, TRALEE"
110074,"LISSELTON, CO.KERRY"
110075,"Lissurland Strand, Newcastlewest, Co. Limerick"
110076,"Main Street, Delvin"
110077,"MAIN STREET, TYRELLPASS, CO WESTMEATH"
110078,"Maudlins, Trim"
110079,"MOUNTAIN VIEW, CURRAGHAVOC, MITCHELSTOWN"
110080,"OAKFIELD, GARRYVADDEN, ENNISCORTHY"
110081,"Shona Court, Main Street, Newtowncunningham"
110082,"Shona Court, Main Street, Newtowncunningham"
110083,"ST ANTHONYS, RATHGREEDAN, EDENDERRY"
110084,"ST MARYS RD, EDENDERRY, OFFALY"
110085,"STONE LOFT, BARNHILL RD, DALKEY"
110086,"SWAN HOUSE, TOP ROAD, STRANDHILL"
110087,"THE CAPTAINS HOUSE, GARRYLETTER, BONANE"
110088,"THE CRAIGS, RAMELTON, CRAIGS"
110089,"the gables, luttrellstown, clonsilla"
