,Address
400000,"54 STRAND PALACE, STRAND RD, CORK"
400001,"54 WHITEBROOK PARK, SPRINGFIELD, TALLAGHT DUBLIN 24"
400002,"55 Citywest Village Avenue, Citywest Village, Citywest"
400003,"55 Parkside Gardens, Parkside, Balgriffin"
400004,"56 CREAMERY ROAD, MANORHAMILTON, COUNTY LEITRIM"
400005,"56 HAWTHORN AVE, KILLARNEY, KERRY"
400006,"56 MAPLEWOOD AVE, TALLAGHT, DUBLIN 24"
400007,"56 MOUNT ST JOSEPH, KINGSCOURT, CAVAN"
400008,"56 SHANNON BANKS, CORBALLY, LIMERICK"
400009,"57 BRAEMOR RD, CHURCHTOWN, DUBLIN 14"
400010,"57 CNOC Tiarnach Grange End, Cunshaughlin"
400011,"57 THE MARINA, TRALEE, KERRY"
400012,"58 MANOR HILL, BALLINCOLLIG, CORK"
400013,"6 CARRIG PALMER, SALTHILL, GALWAY"
400014,"6 DELGANY PARK, KILLINCARRIG, GREYSTONES"
400015,"6 The Rise, Ledwill Park, Kilcock"
400016,"6 YELLOW CLAY MANOR, COMMONS RD, NAVAN"
400017,"60 RADCLIFFE HALL, ST JOHNS RD, SANDYMOUNT DUBLIN 4"
400018,"60 THE LINKS, DONABATE, CO DUBLIN"
400019,"60 WESTBURY ESTATE, WILTON, CORK"
400020,"61 KILNACOURT WOODS, PORTARLINGTON, LAOIS"
400021,"62 FATHER BYRNE PARK, GRAIGUECULLEN, LAOIS"
400022,"63 THE ANCHORAGE, BETTYSTOWN, MEATH"
400023,"65 ROCHESTOWN RISE, ROCHESTOWN, CORK"
400024,"66 CHERRYHILL COURT, KELLS, CO MEATH"
400025,"67 Hollywoodrath Avenue, Hollystown"
400026,"68 OAKHILL, CASTLECOMER, KILKENNY"
400027,"69 SHREWSBURY LAWN, CABINTEELY, DUBLIN 18"
400028,"7 ACHILL SQ, WATERVILLE, BLANCHARDSTOWN"
400029,"7 ALDRIN WALK, WOODVILLE PARK ESTATE, COOLOCK DUBLIN 5"
400030,"7 ARD AOIBHINN, FIRIES, KILLARNEY"
400031,"7 ASHURST, MOUNT MERRION AVE, BLACKROCK"
400032,"7 BAY MEADOWS AVENUE, HOLLYSTOWN, DUBLIN 15"
400033,"72 AUGHNASKERRY DRIVE, CAVAN, CO. CAVAN"
400034,"73 OLIVER PLUNKETT RD, DUN LAOGHAIRE, DUBLIN"
400035,"73 SHANLISS AVE, SANTRY, DUBLIN 9"
400036,"74 Cnoc Tiarnach, Grange End, Dunshaughlin"
400037,"75 RIVERVIEW EST, TOWER, BLARNEY"
400038,"76 Caislean Nua, Golf Links Road, Castletroy"
400039,"76 THE CRESENT BUILDING, PARKWEST POINT, PARKWEST DUBLIN 12"
400040,"77 SOUTH MAIN STREET, WEXFORD"
400041,"8 FRIARSTOWN CLOSE, BALLYCUMMIN VILLAGE, RAHEEN"
400042,"8 MOUNT DRUMMOND SQ, HAROLDS CROSS, DUBLIN 6"
400043,"8 The Avenue, Semple Woods, Donabate"
400044,"8 The Green, Ledwill Park, Kilcock"
400045,"8 Westminster Wood, Foxrock, Dublin 18"
400046,"80 ST FINIANS PARK, MOVILLE, DONEGAL"
400047,"81 CIAMALTHA MEADOWS, NENAGH, TIPPERARY"
400048,"87 AVENUE ONE, YELLOWBATTER, DROGHEDA"
400049,"87 Waverley Meadow, Rathnew"
400050,"88 LUCAN HEIGHTS, LUCAN"
400051,"88 O'NEILL PARK, CLONES, CO MONAGHAN"
400052,"89 River Crescent, Virginia"
400053,"9 MONAGARRIFF RD, CLONMEL, TIPPERARY"
400054,"9 Old Head View, Kinsale Manor, Kinsale"
400055,"9 Rathborne Walk, RATHBORNE, ASHTOWN"
400056,"9 WINGFIELD ORCHARD, NEWCASTLE WEST, LIMERICK"
400057,"95 LISMORE PK, WATERFORD, WATERFORD"
400058,"96 ST HELENS BAY, KILRANE VILLAGE, ROSSLARE"
400059,"Apartment 6 Larkfield Hall, Clayfarm, Leopardstown"
400060,"APT 1-5 1 NATIONAL COLLEGE OF, IRELAND AND 48 OTHER APARTMENTS, IN 2-12 NATIONAL COLLEGE OF IRELAND"
