,Address
27500,"Kill-St-Anne, Castlelyons"
27501,"Lattoon, Ballyjamesduff"
27502,"Lissanearla West, Abbeydourney, County Kerry"
27503,"Mesida, Ballyfair, The Curragh"
27504,"Moanroe, Upper Fountainstown, Minane Bridge"
27505,"Navan Road, Kells"
27506,"No. 23 The Granary, Abbeyknockmoy, Tuam"
27507,"Patrick Street, Portarlington, Co. Offally"
27508,"The Gables, 23A Glenamuck Cottages, Glenamuck Road"
27509,"The Lakes, Barlveycove"
27510,"Transtown, Watergrasshill"
27511,"TUNDUFF, ABBEYLEIX"
27512,"Waterways, 4 Clarisford, Killaloe"
27513,"1  Manor Lawn, Thornbury, Rochestown"
27514,"10 Fergus Manor, Clonroad, Ennis"
27515,"10 Tudor Court, Garryskillane, Tipperary Town"
27516,"12 Cherrybrook, Ardee"
27517,"12 Keatingstown, Wicklow"
27518,"12 summerseat crescent, clonee"
27519,"129 St. Maelruan's Park, Tallaght, Dublin 24"
27520,"13 College Park, Station Road, Newbridge"
27521,"13 The Grove, The Weirview, Castlecomer Road"
27522,"13 Valley Cottages, Patrick Street, Mullingar"
27523,"14 The Drive, Millmount Abbey, Drogheda"
27524,"146 Strapolin Lawns, Baldoyle"
27525,"14A& 14B Rocklands Avenue, Ballybane, Galway"
27526,"16 CHESTNUT GROVE, CASTLEPARK, MALLOW"
27527,"16 Woodstown Road, Knocklyon"
27528,"17 Beaufield Park, Stillorgan"
27529,"17 Melville Square  Cityside, Meakstown, Finglas"
27530,"18 Cedarwood Close, Highfield Park, Galway City"
27531,"2 Blackstoops Drive, Enniscorthy"
27532,"2 Coolnamara, 6-7 Marine Terrace, Dun Laoghaire"
27533,"20/21 Shamrock Villas, Drogheda"
27534,"21 Carysfort Hall, Carysfort Avenue, Blackrock"
27535,"212 An Duiche, Scallagheen, Tipperary"
27536,"23 Gosworth Park, Dalkey"
27537,"24 Fortfield Road, Terenure, Dublin 6W"
27538,"25 GORT NA CARRAIGE, CORRANDULLA"
27539,"25 Kildalton Close, Piltown"
27540,"26  Church Street, Drogheda"
27541,"27  Bancroft Road, Tallaght, Dublin"
27542,"27 Fort Hill, Moneygourney, Douglas"
27543,"28 Laganara View, Kentstown"
27544,"28 The Acres, Dromahaire"
27545,"29 Castle Grove, Kilgobbin Wood, Sandyford"
27546,"29 Newtown Court, Maynooth"
27547,"29 Stratton Walk, Adamstown Square"
27548,"3 Doctor's Lane, Maynooth"
27549,"3 Lady Cove, Palmer Road, Rush"
27550,"3 Richmond Villas, 61a - 64 South Richmond Street"
27551,"3 The Crescent, Parkwest, Dublin 12"
27552,"32 Ashley Crescent, Cherrymount, Waterford"
27553,"32 Ballygarth Manor, Julianstown"
27554,"33 Woodside, Rathfarnham"
27555,"35 HAWTHORN CRESCENT, BAY ESTATE, DUNDALK"
27556,"35 O Duffy, Terrace, Ballybay"
27557,"37 The Acres, Dromahaire"
27558,"38 The Acres, Dromahaire"
27559,"39 The Acres, Dromahaire"
27560,"4 Pairc Na Saile, Arklow"
27561,"42 Monksfield, Athlone, Roscommon"
27562,"45 Cookes Terrace, Bohermore, Galway"
27563,"46 Cherryfield Avenue, Walkinstown"
27564,"47 Cluainn Loinn, Oldcastle"
27565,"5  Sheen Woods, Kenmare"
27566,"5 Castlepark, Castle Street, Roscommon"
27567,"5 Loreto Avenue, Rathfarnham, Dublin 14"
27568,"5 Riverside View, Ballinasloe"
27569,"5 Silver Birch Close, Millfarm, Dunboyne"
27570,"5 South Douglas Road, Cork"
27571,"5 St. Columbanus Terrace, Kinnegad Road, Ballivor"
27572,"54 MONKSFIELD, DUNGARVAN"
27573,"59 Rathgar Road, Rathgar"
27574,"61 Figary, Fahan"
27575,"613 South Circular Road, Kilmainham"
27576,"63 CRADDOCKSTOWN WAY, NAAS"
27577,"66 Harbour Cottages, Carlingford"
27578,"68 St Anthonys Crescent, Walkinstown, Dublin 12"
27579,"70 Meadow Grove, Churchtown"
27580,"74 Dun na Carraige, Blackrock, Salthill"
27581,"81 College Grove, Ennis"
27582,"89 Latchford Close, Castaheany"
27583,"99 Cooley Road, Drimnagh"
27584,"Apt 1 The Walk, Carrickmines Green, Glenamuck Road"
27585,"Apt 32A, Block 4, Adelphi Quay"
27586,"APT 62 THE TANNERY, CORK STREET"
27587,"APT. 7, SUANTRA, DR. COLOHAN ROAD  SALTHILL"
27588,"Balllinamona, Avoca"
27589,"Ballygilgan, Lissadell"
27590,"Brownestown, The Curragh, Co. Kildare"
27591,"Brownstown, The Curragh, Co. Kildare"
27592,"Clonard, Kilbricken"
27593,"Cooleighter  Drumcree, Collinstown"
27594,"Curryeighter, Corofin, Tuam"
27595,"Dromcollogher, County Limerick"
27596,"Enagh, Virginia"
27597,"gorse lodge, gorse hill, dalkey"
27598,"Kileedy South, Kileedy"
27599,"Kilmaglish, Knockdrin, Mullingar"
27600,"Lisadel, French Furze Grove, Kildare"
27601,"Main Street, Tyrrellspass"
27602,"NO 7 Sycamore Dirve, Ballymoe"
27603,"No 7, Cluain Na Cathrach, Athenry"
27604,"No 7, Cluain Na Cathrach, Athenry"
27605,"No. 65  Carrigweir, Tuam"
27606,"Rahardrum, Virginia, Cavan"
27607,"Rathbride, The Curragh"
27608,"Rochestown, Fedamore"
27609,"School Street, Kilcock"
27610,"Site 88, The Village, Cloughjordan"
27611,"the cottage, ballinabarney, rathnew"
27612,"The Haven, Rossa Avenue, Bishopstown"
27613,"The Medical Hal, Main Street, Castletownbere"
27614,"The Nook, Tinashrule, Ferns"
27615,"Whitestown, Cooley, Dundalk"
27616,"18 ST.LAURENCE'S PARK, GARRYPWEN"
27617,"35 Curragh Woods, Carlanstown, Kells"
27618,"APARTMENT 1, GROUND FLOOR, ASHWOOD HOUSE LOVE LANE EAST"
27619,"7 Cois Farraige, Mosestown, Whitegate"
27620,"Main Street, Dunleer, Co. Louth"
27621,"1  Branrach, Riverstown, Glanmire"
27622,"1 Rosehill, O'Callaghan Strand, St Munchin"
27623,"10a beach cottages, rossnowlagh"
27624,"122 Boireann Bheag, Roscam"
27625,"15 Strandville Avenue, Dublin 3"
27626,"17 Raiskeen Place, Clonmellon"
27627,"18 Elm Court, The Park, Killarney"
27628,"2 Marian Park, Blackrock, Cork City"
27629,"3 Woodberry Lawn, Castleredmond, Midleton"
27630,"31 The Glen, Coosan, Athlone"
27631,"32 The Lawn, Woodbrook Glen, Bray"
