,Address
235000,"MONKARA, CHURCH RD, NEWCASTLE"
235001,"Moyglare Road, Maynooth"
235002,"MULLAGH, KILSALLAGH, WESTPORT"
235003,"NO 38 4TH FLOOR, CARLTON APARTMENT, SHANNON / HENRY STREET"
235004,"NO.3 THE POINT, STRAND ROAD, FOUNTAINSTOWN"
235005,"No.31 Cuslough, Saleen, Castlebar"
235006,"ORCHARD HOUSE, ROBINSTOWN, MEATH"
235007,"POULAKERRY, KILSHEELAN, CLONMEL"
235008,"RANNAGH, LISCANNOR, CO CLARE"
235009,"REDCITY, FETHARD, TIPPERARY"
235010,"RIVERGATE LODGE, POINT RD, INISTIOGE"
235011,"ROBINHILL, KILMURRY GROVE, KILMACANOGUE"
235012,"ROCKSBOROUGH, BALLINROBE, MAYO"
235013,"Ross Road, Killarney, County Kerry"
235014,"ROWAN HOUSE, CLONCRAVE, KINNEGAD"
235015,"SEEFIN, BAILIEBOROUGH, COUNTY CAVAN"
235016,"SHAMEE, KILLAVULLEN, MALLOW"
235017,"SONAS KILTIPPER, RD KILTIPPER, DUBLIN 24"
235018,"SPRINGPARK, PALACE EAST, ENNISCORTHY"
235019,"ST BRENDANS, CUNNINGHAM RD, DALKEY"
235020,"STINTINO HOUSE, BALLYSAX, THE CURRAGH"
235021,"SWORDS RD, MALAHIDE, DUBLIN"
235022,"TARA BEG, HILL OF TARA, TARA"
235023,"THE 4 ACRES, SMYTHSTOWN, JULIANSTOWN"
235024,"THE BUNGALOW, DOONPETER, GLENVILLE"
235025,"THE COURTYARD, BALLYNAGULKEE SOUTH, BALLINAMULT"
235026,"THE ISLAND, BALLYCUMBER, OFFALY"
235027,"THOMASTOWN, BELCLARE, TUAM"
235028,"TULLYHORKY, BALLYSHANNON, DONEGAL"
235029,"URRAGHILBEG, BOHERBUE, MALLOW"
235030,"VALBONNE, TRUDRER RD, NEWCASTLE"
235031,"WESTERING, RATHMACULLIG, FARMERS CROSS"
235032,"WOODFORD, GOOLDS CROSS, CASHEL"
235033,"10 ARLINGTON, PARK RD, KILLARNEY"
235034,"107 SLIABH, GORT, CARRON"
235035,"16 FOUNTAIN HILL, MELL, DROGHEDA"
235036,"19 KICKHAM ST, CARRICK ON SUIR, TIPPERARY"
235037,"3 AVOCA PARK, BLACKROCK, DUBLIN"
235038,"37A WEXFORD RD, ARKLOW, WICKLOW"
235039,"125 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 4"
235040,"16 THE LOCKS, CHARLOTTE QUAY, GRAND CANAL DOCK DUBLIN 4"
235041,"18 CENTREPOINT APTS, LIOSBAN BUISNESS PARK, TUAM ROAD"
235042,"18 CHERRY DR, CARPENTERSTOWN, DUBLIN 15"
235043,"29 MILLERS COURT, Old Quarter, BALLINCOLLIG"
235044,"48 RATHDOWN PARK, GREYSTONES, WICKLOW"
235045,"7 Sion Hill, Sion Hill Road, Drumcondra"
235046,"BALLYFOLAN, BRITTAS, DUBLIN"
235047,"Clogher, Ballymacelligott, TRalee"
235048,"GLENCASTLE, BUNNAHOWEN, BALLINA"
235049,"SUAIMHNEAS, MEENALEA, GORTAHORK"
235050,"1 ASHEWOOD DR, ASHBOURNE, MEATH"
235051,"1 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235052,"1 CARRICK ESKER, EDENDERRY, OFFALY"
235053,"1 CHURCH COURT, CHURCH RD, EAST WALL DUBLIN 3"
235054,"1 Churchfield, Clontarf Road, Dublin 3"
235055,"1 CLUNY MANOR, AVONDALE ROAD, KILLINEY"
235056,"1 COIS TEAMPAILL, NEWCASTLEWEST, LIMERICK"
235057,"1 DEMESNE, CLOYNE, CO. CORK"
235058,"1 FOREST AVE, KINGSWOOD, TALLAGHT DUBLIN 24"
235059,"1 Gleann Bui, Ballymacoda"
235060,"1 HILLVIEW, CREGGAUN NA HILLA, CLARECASTLE"
235061,"1 LOWER WATERFORD RD, CARRICKBEG, CARRICK ON SUIR"
235062,"1 MAPLEWOOD PARK, SPRINGFIELD, TALLAGHT DUBLIN 24"
235063,"1 SHESKIN COURT, STATION ROAD, PORTARLINGTON"
235064,"1 TREANSALLAGH, SAINT JOHNSON, COUNTY DONEGAL"
235065,"10 ALLOW HILL, FREEMOUNT, CO CORK"
235066,"10 ARDEE ST, BRAY, WICKLOW"
235067,"10 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235068,"10 DELHURST MEWS, ONGAR PARK, CLONEE DUBLIN 15"
235069,"10 Dooroge Woods, Ballyboghill, Swords"
235070,"10 Emsworth Park, Kinsealy Lane, Kinsealy"
235071,"10 JULIET SQ, PALMERSTOWN"
235072,"10 MILLBROOK APTS, CARRGALINE RD, DOUGLAS"
235073,"10 TEMPLEVIEW AVE, CLARE HALL, DUBLIN 13"
235074,"100 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235075,"100 UPPER LEESON ST, DUBLIN 4, DUBLIN"
235076,"101 ANNALY RD, CABRA, DUBLIN 7"
235077,"101 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235078,"101 BALLINTYRE SQ, BALLINTEER AVE, BALLINTEER DUBLIN 16"
235079,"101 BROOKLANDS, DUBLIN RD, CLANE"
235080,"102 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235081,"103 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235082,"104 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235083,"105 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235084,"105 LISMORE RD, CRUMLIN, DUBLIN 12"
235085,"106 ASHLEY HALL, ST EDMUNDS, PALMERSTOWN"
235086,"107 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235087,"108 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235088,"109 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235089,"11 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235090,"11 FFORESTER COURT, LUCAN, DUBLIN"
235091,"110 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235092,"111 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235093,"112 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235094,"113 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235095,"113 Diswellstown Manor, Castleknock, Dublin 15"
235096,"114 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235097,"115 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235098,"116  ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235099,"116 HEATHERVUE, GREYSTONES, WICKLOW"
235100,"117 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235101,"118 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235102,"118 CLEARWATER COVE, DUN LAOIRE, DUBLIN"
235103,"119 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235104,"12 ASHLEY HALL, ST EDMUND'S, PALMERSTOWN"
235105,"12 BRIAN AVE, MARINO, DUBLIN 3"
235106,"12 CASTLEMAINE STREET, ATHLONE, COUNTY WESTMEATH"
