,Address
70000,"Broomhill, Mitchelstown"
70001,"Clifferna, Stradone"
70002,"Clonard Great, Wexford"
70003,"Cornamucklagh, Moyvore"
70004,"Knockbrack, Knocknagoshel"
70005,"Lake Road, Collinstown"
70006,"Lisheenfurroor, Kilkee"
70007,"Manorland, Trim"
70008,"Meenacross, Dungloe"
70009,"Riverdale, Ballinaleck, Crossabeg"
70010,"Thomas Street, Rathkeale"
70011,"TIRKEENAN, MONAGHAN"
70012,"'Shanavalley', Newcastle Road, Lucan"
70013,"'St. Cornelius', Deerpark Road, Athlone"
70014,"10 AN CRANNOG, CARRICKMACROSS"
70015,"11  Galtrim Grange, Bloomfield, Malahide"
70016,"12 County View Terrace, Ballinacurra, Limerick"
70017,"13 St James' Avenue, Off Clonliffe Road"
70018,"13 The Crescent, Lakepoint Park, Mullingar"
70019,"14 Boroimhe Laurels, Swords"
70020,"14 St Laurences Park, Wicklow Town"
70021,"141 St Attracta Road, Cabra, Dublin 7"
70022,"18 Trimleston Gardens, booterstown"
70023,"1892, Mullacash Middle, Naas"
70024,"2 Ballycragh, Old Knocklyon Road, Knocklyon"
70025,"20 The Cloisters, Collon"
70026,"218 Woodfield, Scholarstown Road, Rathfarnham"
70027,"24 Riverside Grange, The Quay, Ballina"
70028,"25 Laurel Park, Newcastle"
70029,"28 Woodgrove, Forrest Road, Carrigaline"
70030,"29 Marlfield Mall, Tallaght, Dublin 24"
70031,"30 annmount, friars walk, cork"
70032,"30 Carrowmore Drive, Knock"
70033,"30 Church View, Lanesboro"
70034,"32 Anglesea Road, Donnybrook"
70035,"33 Glenwood Road, Raheny"
70036,"34 Anglesea Road, Donnybrook"
70037,"37 No 52 Mountjoy Square, Dublin 1"
70038,"4  Flaxon Hall, Navan"
70039,"4 McDermott Place, Nenagh"
70040,"4 McDonagh St, Nenagh"
70041,"40 LIBADORE, BALLINA"
70042,"44 WADELAI ROAD, GLASNEVIN"
70043,"48 BLASKET SQUARE, BLANCHARDSTOWN"
70044,"49 Metropolitan Apartments, Inchicore Road, Kilmainham"
70045,"5 Tara Court Green, Navan"
70046,"50 ALLENWOOD, TULLYALLEN, DROGHEDA"
70047,"57 Culrua, Brown Street, Portlaw"
70048,"6  The Mews, Wetherton, Bandon"
70049,"6 Drumline, Newmarket on Fergus, Co. Clare"
70050,"62 Griffith Avenue, Ballinacurra West"
70051,"64 Laverna Way, Castleknock, Dublin 15"
70052,"7  ST. JOHN'S WELL, FAIRHILL, CORK"
70053,"70 Ard Uisce, Whiterock Hill, Wexford"
70054,"75 Adamstown Way, Adamstown Square, Adamstown"
70055,"8 Chapel Gate, Ballincollig"
70056,"8 College Green, Claremorris"
70057,"81 THOMAS STREET, DUBLIN 2"
70058,"85 Lakeview, The Fairgreen, Cavan"
70059,"85 thomond road, ballyfermot, dublin 10"
70060,"Apartment No. 5, Castle Cottage, Tullaghan"
70061,"APT 30 STOCKING WOOD HEATH, STOCKING AVENUE, RATHFARNHAM"
70062,"Arnestown, Foulksmills"
70063,"Bay View House, Merton Square, Kilkee"
70064,"Carnagore, Glen, Carrigart"
70065,"Christianstown, Miltown"
70066,"Clonea Castle, Clonea, Dungarvan"
70067,"Coolatubrid, Carrigrohane, Cork"
70068,"CREEVY, LISACUL, CASTLEREA"
70069,"Dereenavurrig, Sneem"
70070,"Gatley's House, Galway Road, Loughrea"
70071,"Gortnatraw South, Kerrykeel, Letterkenny"
70072,"Knockogonnell, Ballymoe"
70073,"Knocktemple, Virginia"
70074,"Mooreside, Garristown"
70075,"No 9 Hillcrest Grove, Drumshanbo"
70076,"No.17 Upper Masseytown, Macroom"
70077,"rathmartin, Tyone, Nenagh"
70078,"Roseanna Cottage, Coolboy"
70079,"The Gables, Ballintubbert, Athy"
70080,"1 Ballydonnell Cottage, Dunkineely"
70081,"10 Bellewood, Ballyneety, Limerick"
70082,"11 Rosepark, Balrothery"
70083,"12 Marine Court Apt, Mary Street, Waterford"
70084,"13 ASHBROOK LAWN, ENNIS ROAD"
70085,"13 Brackenrainey Wood, Longwood, County Meath"
70086,"14 BARR AN BHAILE, PASSAGE WEST"
70087,"14 Marine Court, Mary Street, Waterford"
70088,"144 GRANGE HALL, DUNSHAUGHLIN"
70089,"17 Sutton Court, Sutton"
70090,"17 The Tannery, Cork Street, Dublin 8"
70091,"17 Tromra Road, Granard"
70092,"18 Joyce Road, Drumcondra, Dublin 9"
70093,"2 Cuil Daibhi, Athenry"
70094,"2 Kilbride Manor, Kilbride Gardens, Clara"
70095,"22 Lower Mountpleasant Avenue, Ranelagh, Dublin"
70096,"24 Warrenmount Place, Dublin 8"
70097,"25 Abbotts Hill, Malahide"
70098,"25 Waterfern Avenue, Cavan"
70099,"26 Cooper's Crest, Milford, Letterkenny"
70100,"28a Grangemore Drive, Donaghmede"
70101,"3 Cherry Orchard Avenue, Ballyfermot"
70102,"3 cornmarket streer, cork city"
70103,"3 Silver View, Nenagh"
70104,"31 Ashbrook Crescent, Ennis Road"
70105,"37 Kenilworth Park, Harolds Cross"
70106,"39 Cherrywood Grove, Clondalkin"
70107,"40 oaklands avenue, swords"
70108,"41 LINDSAY ROAD, GLASNEVIN"
70109,"453 Carnlough Road, Cabra"
70110,"48 Raglan Lane, Ballsbridge"
70111,"52 landen Road, Ballyfermot"
70112,"53 Simmonstown Manor, Celbridge"
70113,"6 Charnwood Dale, Clonsilla, Dublin 15"
70114,"65 Oakfield Crescent, Sligo"
70115,"85 Bloomfield Park, Donnybrook, Dublin 4"
70116,"9 Djouce Meadow, Roundwood"
70117,"Apartment 33, Carton Square, Dillon's Row  Maynooth"
70118,"Apartment 83 Granitefield Manor, Rochestown Avenue, Dun Laoghaire"
70119,"Apt 62 Crosbies Yard, Ossory Road, East Wall"
70120,"Ballyholohan, Emly, Co. Tipperary"
70121,"Blackhall, Killurin"
70122,"BLUE COTTAGE, CLAREMOUNT, CLARECASTLE"
