,Address
245000,"KILBEG UPPER, CLONBUR, GALWAY"
245001,"LOWER DEERPARK BOYLE, ROSCOMMON"
245002,"LUOGH SOUTH, DOOLIN, CO CLARE"
245003,"MAIN ST, KEENAGH VILLAGE, KEENAGH"
245004,"MCGINNS PUBLIC HOUSE, MAIN ST, NEWBLISS"
245005,"MOORFIELDS, OLD ROSS, BALLINABOOLA"
245006,"OLD KNOCKMAY ROAD, PORTLAOISE, CO LAOIS"
245007,"RATHCAHILL, NEWCASTLE WEST, LIMERICK"
245008,"SUITE 19 COLDWATER LAKES SUITES, CITYWEST, SAGGART"
245009,"SUITE 20, TWO  MILE INN, ENNIS ROAD"
245010,"THE OLD RECTORY, LOWER MAIN STREET, CARNEW"
245011,"1 BROOKMOUNT AVE, TALLAGHT, DUBLIN 24"
245012,"1 CASTLE AVENUE, NEWBLISS, CO MONAGHAN"
245013,"1 GORTAWAKEN, MALIN, CO. DONEGAL"
245014,"1 HOMELAWN AVE, TALLAGHT DUBLIN 24, DUBLIN"
245015,"1 MAPLE COURT, ASHLEY DOWNS, TRALEE"
245016,"1 NEWCASTLE WOODS RISE, ENFIELD, MEATH"
245017,"1 OLDTOWN GREEN, NAAS, KILDARE"
245018,"1 PIMLICO, THE COOMBE, DUBLIN 8"
245019,"10 ARDEVAN COURT, MONASTEREVIN, KILDARE"
245020,"10 Castlelands Park Place, Balbriggan"
245021,"10 FATIMA DR, DUNDALK, LOUTH"
245022,"10 PARKHILL DR, KILNAMANAGH, DUBLIN 24"
245023,"101 WHITESTOWN PARK, BLAKESTOWN DUBLIN 15, DUBLIN"
245024,"103 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15"
245025,"109 OAKLAWNS, DUNDALK, LOUTH"
245026,"10, KILLALA ROAD, CABRA DUBLIN 7"
245027,"11 Ascaill Rois, Carrickmacross"
245028,"11 MELROSE COURT UPPER, GEORGE ST, WEXFORD"
245029,"11 THE DRIVE, MILLMOUNT ABBEY, DROGHEDA"
245030,"11 THE GREEN, LUS AN IME, CLOYNE"
245031,"11 The Pier, Marina Village, Greystones"
245032,"116 CARNDONAGH PARK, DONAGHMEADE, DUBLIN 5"
245033,"12 MARLSTONE MANOR, TEMPLEMORE RD, THURLES"
245034,"121 SPRINGHILL AVE, BLACKROCK, DUBLIN"
245035,"126 SCARRIFF HOUSE, CUSTOM HOUSE SQ, MAYOR ST DUBLIN 1"
245036,"13 FAIRGREEN, DROMORE WEST, CO SLIGO"
245037,"135 OLD COUNTY RD, CRUMLIN, DUBLIN 12"
245038,"14 THE FAYTHE, FAYTHE, WEXFORD"
245039,"140 TYRCONNELL PARK, INCHICORE, DUBLIN 8"
245040,"15 ALLENTON RD, FIRHOUSE, DUBLIN 24"
245041,"157 INCHICORE RD, DUBLIN 8, DUBLIN"
245042,"17 MARINERS BAY, REDBARN, YOUGHAL"
245043,"19 ARD NA GREINE, MITCHELSTOWN"
245044,"2 FOREST CLOSE, KINGSWOOD, DUBLIN 24"
245045,"2 RIVERSIDE, PIER RD, SCHULL"
245046,"22 Limetree Hall, Dublin Road, Maynooth"
245047,"23 ARANLEIGH MOUNT, RATHFARNHAM, DUBLIN 14"
245048,"23 Bridge Avenue, Royal Canal Park, Ratoath"
245049,"23 INIS MOR, FATHER RUSSELL RD, LIMERICK"
245050,"23 MOYLARAGH GARDENS, BALBRIGGAN, DUBLIN"
245051,"23 ST PATRICKS TRSE, WESTPORT, MAYO"
245052,"24 MORENO, ARCADIA, ATHLONE"
245053,"241 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN"
245054,"27 BARR NA TRIMOG, KILKELLY, MAYO"
245055,"27 THE LAWN, BELTURBET, COUNTY CAVAN"
245056,"270 KEEPER RD, DRIMNAGH, DUBLIN 12"
245057,"285 KILDARE RD, CRUMLIN, DUBLIN 12"
245058,"29 WILLIAMSTOWN PARK, UPPER GRANGE, WATERFORD"
245059,"3 OAKWOOD PARK, GLASNEVIN NORTH, DUBLIN 11"
245060,"3 ST KEVINS GARDENS, DARTRY, DUBLIN 6"
245061,"30 ROCKDANIEL RD, CARRICKMACROSS, MONAGHAN"
245062,"303 RYEVALE LAWNS, LEIXLIP, CO. KILDARE"
245063,"317 CHARLESLAND PARK, GREYSTONES, WICKLOW"
245064,"32 Belarmine Grove, Belarmine Woods, Dublin 18"
245065,"32 CLONROSSE DR, ARD NA GREINE, DUBLIN 13"
245066,"32 CLOUGHVALLEY, CARRICKMACROSS, MONAGHAN"
245067,"32 MONASTERY GATE CLOSE, CLONDALKIN, DUBLIN 22"
245068,"34 CHURCH ST, LISTOWEL, KERRY"
245069,"34 LISLEE RD, MARYBOROUGH, DOUGLAS"
245070,"34 VENETIAN HALL, HOWTH RD, KILLESTER DUBLIN 5"
245071,"36 THE BELFRY, ATHBOY RD, TRIM"
245072,"37 CRATLOE WOOD VILLAGE, OLD CRATLOE RD, LIMERICK"
245073,"38 ARDMEEN PARK, BLACKROCK, DUBLIN"
245074,"38 Elden, Maryborough Hill, Douglas"
245075,"38 MARKET SQ, GREEN ST, DUBLIN 7"
245076,"39 ELM PARK, BLACKROCK, DUNDALK"
245077,"4 HERBERTON, KILBRIDE LANE, BRAY"
245078,"4 OAKPARK DR, SANTRY DUBLIN 9, DUBLIN"
245079,"4 THE ORCHARD, CARPENTERSTOWN ROAD, CASTLEKNOCK"
245080,"4 THOMOND HALL, BALLYMAHON, LONGFORD"
245081,"40 MARLSTONE MANOR, THURLES, CO TIPPERARY"
245082,"406 MARITANA GATE, CANADA ST, WATERFORD"
245083,"41 BONAVENTURE PLACE, GREENMOUNT, CORK"
245084,"41 Cloon Lara, Athlone Road, Mullingar"
245085,"42 TEFFIA PARK, LONGFORD, LONGFORD"
245086,"43 THE LODGE, ABBEYLANDS, CLANE"
245087,"44 CARBRY COAST, TULLAGHAN, LEITRIM"
245088,"44 Gort an Duin, Oranmore"
