,Address
350000,"3 DOONBEIRNE AVE, BALLINGARRY, LIMERICK"
350001,"3 Elder Heath Green, Elder Heath, Kiltipper Road"
350002,"3 HAWTHORN DR, NEWCASTLE WEST, LIMERICK"
350003,"30 LANESBOROUGH DR ST MARGARETS, DUBLIN 11, DUBLIN"
350004,"32 ST MELS ROAD, CO. LONGFORD"
350005,"33 HAMPTON, SANTRY CROSS, BALLYMUN DUBLIN 9"
350006,"34 KILBRODY MOUNT OVAL VILLAGE, ROCHESTOWN RD, CORK"
350007,"34 WOODSTOCK, KILCOOLE, WICKLOW"
350008,"36 LODGE COURT, BORRIS, C OCARLOW"
350009,"4 ANNADALE CRESENT, MARINO, DUBLIN 9"
350010,"4 HARBOUR HILL, MULLAGHMORE, CO. SLIGO"
350011,"4 MARY ST, DROGHEDA, LOUTH"
350012,"40 THE BELFRY, NAVAN RD, DULEEK"
350013,"41 ASHFLELD, CARNAMUGGAGH UPPER, LETTERKENNY"
350014,"43 ROSEMOUNT HEIGHTS, CAHIR, TIPPERARY"
350015,"44 THE BOULEVARD, GRANGE RATH, DROGHEDA"
350016,"45A LAUREL GROVE, DUNDALK, LOUTH"
350017,"48 Larkfield Heath, Clay Farm, Stillorgan"
350018,"5 Dodderbrook Glade, Ballycullen, Dublin 24"
350019,"5 JOHN STREET, SLIGO"
350020,"50 ROSSDARA, LORETTO RD, KILLARNEY"
350021,"54 PEMBROKE COTTAGES, DONNYBROOK, DUBLIN 4"
350022,"57 Adamstown Park, St. Helen's, Adamstown"
350023,"58 TOWN COURT, DUNGARVAN, WATERFORD"
350024,"6 BELARMINE PARK, ENNISKERRY RD, STEPASIDE DUBLIN 18"
350025,"6 GARRAN ISEAL, DOUGHISKA, GALWAY"
350026,"67 COWPER RD, RATHMINES, DUBLIN 6"
350027,"7 Stanford Park, Westminster Road, Foxrock"
350028,"75 GARRAN ARD, DOUGHISKA, GALWAY"
350029,"77 UPPER IRISHTOWN, CLONMEL, IRISHTOWN"
350030,"83 ROCKFIELD MANOR, HOEYS LANE, DUNDALK"
350031,"86 GARRAN ARD, DOUGHISKA, GALWAY"
350032,"92 GARRAN ARD, DOUGHISKA, GALWAY"
350033,"APT 18 HARBOUR VIEW, NAAS, CO KILDARE"
350034,"APT 30 BLOCK C, PARKSIDE, PORTLAOISE"
350035,"APT 90 DE VISCI COURT, FAIRGREEN, PORTLAOISE"
350036,"BALLYNUNNERY, RATHOE, COUNTY CARLOW"
350037,"BALLYTRASNA, VENTRY, TRALEE"
350038,"CASTLEDERMOT RD, TULLOW, CARLOW"
350039,"CLOGHANS HILL, HOLLYMOUNT, COUNTY MAYO"
350040,"COSHCLADY, BUNBEG, LETTERKENNY"
350041,"Court House Lane, Caherciveen"
350042,"DOOEY, DOWNINGS, DONEGAL"
350043,"FOLLY VIEW, 3 GLENSIDE ROAD, CAVAN"
350044,"IONA, WILKIN STREET, WATERFORD"
350045,"KILLASOLAN, MOUNTBELLEW, BALLINASLOE"
350046,"KILLAVACKEN, CURRAGHROE, CO ROSCOMMON"
350047,"MOCKLERSHILL, FETHARD, TIPPERARY"
350048,"No. 30 Clonlara, Kerry Pike"
350049,"ROELOUGH, KILCAR, CO DONEGAL"
350050,"SPRINGFOYLE, MONEYGALL, BIRR"
350051,"THE COTTAGES, CARRAHANE LOWER, BANNA"
350052,"THE OLD FORGE COTTAGE, RATHDUFF, BALLA"
350053,"THE VILLAGE, LIXNAW, KERRY"
350054,"TIERERNAN, BALLICKMOYLER, CO CARLOW"
350055,"WOODFIELD, BALLYMOTE, CO.SLIGO"
350056,"1 ALBERT RD LOWER, SANDYCOVE, DUBLIN"
350057,"1 CASTLEBYRNE PARK, BLACKROCK, DUBLIN"
350058,"10 THE FAIRWAYS, CASTLE ROCK, MIDLETON"
350059,"101 River Crescent, Virginia"
350060,"11 St. Helen's Walk, St. Helen's, Adamstown"
350061,"116 RIVERDELL, CARLOW, CARLOW"
350062,"12 COMYN MANOR, SEATOWN ROAD, SWORDS"
350063,"12 INNISCARRA ROAD, FAIRHILL, CORK"
350064,"12 ST BRIGIDS COTTAGES, CLONDALKIN, DUBLIN"
350065,"124 KILLARNEY HEIGHTS, BRAY, WICKLOW"
350066,"13 MAYSTON SQUARE, ST MARGARETS, DUBLIN 11"
350067,"14 DARA COURT, CELBRIDGE, KILDARE"
350068,"14 PARK ST, MIDLETON, CORK"
350069,"14 SHEEHANE, BIRR RD, ROSCREA"
350070,"15 Beresford Crescent, Donabate"
350071,"15 COMYN MANOR, SEATOWN ROAD, SWORDS"
350072,"152 WATERVILLE TERRACE, BLANCHARDSTOWN DUBLIN 15, DUBLIN"
350073,"155 BALLYFERMOT RD, BALLYFERMOT, DUBLIN"
350074,"19 SILVERWOOD ROAD, RATHFARNHAM, DUBLIN 14"
350075,"1B CROMLEACH LODGE, CASTLEBALDWIN, CO SLIGO"
350076,"2 BEAUMONT HALL, BEAUMONT, DUBLIN 9"
350077,"2 WATERFERN, ROCKLANDS, CAVAN"
350078,"203 Ard Uisce, Whiterock Hill, Wexford"
350079,"204 Ard Uisce, Whiterock Hill, Wexford"
350080,"22 OFFINGTON AVENUE, SUTTON, DUBLIN 13"
350081,"25 CLONMINCH WOOD, TULLAMORE, OFFALY"
350082,"25 WOODLAWN GROVE, CORK RD, WATERFORD"
350083,"26 Beechwood Heath, Beechwood, Hansfield"
350084,"26 Coopers Grange, Old Quarter, Ballincollig"
350085,"26 PARKLANDS, CASTLESIDE, RATHFARNHAM"
350086,"27 BANBA STREET, CLONAKILTY, CO CORK"
350087,"28 ATLANTA HOUSE, DOMINICK ST, GALWAY"
