,Address
57500,"28 Springfield Glen, Navan, Co. Meath"
57501,"29 Creevaghbui, creevaghbeg, ballymahon"
57502,"3 Brennanstown Square, Brennanstown, Cabinteely"
57503,"3 O' Connell Avenue, Phibsborough, Dublin 7"
57504,"3 Woodstock Close, Athy"
57505,"30 Canterbrook, Trim Road, Navan"
57506,"30Colliers Brook, Tullamore"
57507,"31 Summerhill Parade, Dulin 1"
57508,"312 Rathmullen Park, Drogheda, County Louth"
57509,"32 The Oaks, Frenchpark"
57510,"34 lealand Road, clondalkin, dublin 22"
57511,"36 Temple view Park, Clarehall, Dublin 13"
57512,"38 Hanstead Close, Lucan"
57513,"38 Heathfield, Clonard, Wexford"
57514,"38 Heathfield, Kinnegad"
57515,"38 Riverdale, Leixlip"
57516,"39 Bancroft Avenue, Tallaght"
57517,"39 Pembroke Square, Caherslee, Tralee"
57518,"4 An Cluainin, Drumcarbit, MALIN"
57519,"4 HAWTHORN ROAD, BRAY"
57520,"4 Shrewsbury Lawn, Cabinteely, Dublin 18"
57521,"41 Talbot Avenue, Prospect, Limerick"
57522,"43 Parnell Street, Waterford"
57523,"44 the Park, Millbrook Lawns, Tallaght"
57524,"45 St Anne's Park, Shankill"
57525,"48 Dangan Heights, Newcastle, Galway"
57526,"5 Assumption Place, Dundalk"
57527,"5 Downeen Court, Downeen, Rosscarbery"
57528,"5 Stratton Walk, Adamstown Square, Adamstown"
57529,"52 Stonebridge Park, Rochfordbridge"
57530,"53 Hillcrest, Kilcullen"
57531,"53 Riddlesford, Southern Cross, Bray"
57532,"53 Riverchapel View, Gorey"
57533,"55 st. brigids place, portlaoise"
57534,"56 The Drive, Inis Alainn, Carrignafoy  Cobh"
57535,"59 Upper Rathmines Road, Rathmines"
57536,"6 Ash Avenue, Killarney"
57537,"6 Ballyowen Lawns, Lucan"
57538,"6 Barrettstown Meadows, Newbridge"
57539,"6 Bramley Way, Castleknock, Dublin 15"
57540,"6 BROOKDALE DRIVE, RIVERVALLEY, SWORDS"
57541,"6 Cherrywood Drive, Clondalkin"
57542,"61 New Ireland Road, Rialto"
57543,"66  Seabury Lawns, Mornington, Co. Meath"
57544,"66 HAZELWOOD, SHANKILL"
57545,"7 Davitt's Terrace, Westport, Co. Mayo"
57546,"7 Gleaneaston  Avenue, Leixlip"
57547,"7 Oldtown Crescent, Naas"
57548,"7 Rathcarn, Moneygall"
57549,"7 The Comeraghs, Stradbally"
57550,"74 Assumption Park, Roscrea"
57551,"74 Eccles Street, ., ."
57552,"78 Spiddal Road, Ballyfermot"
57553,"8 Ballyroan Close, Knocklyon"
57554,"8 Knockmore, Arklow"
57555,"80 Glendale Lawn, Old Singland Road"
57556,"81  Church Street, Listowel"
57557,"83 Holmpatrick Road, Skerries, Co. Dublin"
57558,"85 Dun na Carraige, Blackrock, Salthill"
57559,"86 Palace Fields, Tuam"
57560,"9 Anglesea Mews, Brookfield, Anglesea Road"
57561,"9 Greenfort Avenue, Clondalkin"
57562,"9 Spencer Manor, Castlebar, Co. Mayo"
57563,"93 Annamoe Drive, Cabra"
57564,"ALderhill, Dromore, Ballintogher"
57565,"Apartment 40 Block B, Parkside, Portlaoise"
57566,"Apartment 41  Block B  Parkside, Abbeyleix Road, Portlaoise"
57567,"Apartment 4, Marylands, Shankill"
57568,"Apartment 4, The Book End, Temple Bar"
57569,"Apartment 53, Wyckham Place, Dundrum"
57570,"Apartment 6 Block 1, Rosebank Place, Nangor Road Clondalkin"
57571,"Apartment 70, Hanover Riveside, Sir John Rogerspn's quay"
57572,"apt 32 the green, kensington lodge, rochestown avenue"
57573,"Ard Mhuire, Church Road, Bantry"
57574,"Ardra, Castlecomer"
57575,"Arkill, Kilcarra, Woodenbridge"
57576,"Ballintoher, Nenagh"
57577,"Ballynunry, The Rower, Thomastown"
57578,"BALLYWHORISKEY, CLONDAVADDOG, FANAD"
57579,"Blackstoops, Enniscorthy"
57580,"Brugh na Carraige, Glenalua Road, Killiney"
57581,"Carrick Road, Ardee"
57582,"Castleconnell, County Limerick"
57583,"Cloghaundine, Liscannor, Co Clare"
57584,"COMMONS ROAD, NAVAN"
57585,"Cregane, Charleville"
57586,"Croney Crest, Herbert Road, Bray"
57587,"CROSSVIEW, TOLERTON, BALLICKMOYLER"
57588,"Deerpark House, Calverstown, Kilcullen"
57589,"derrycallaghan, monegall"
57590,"Derrygolagh, Ballinafad, Boyle"
57591,"Druid Glen, Brennanstown Road, Cabinteely"
57592,"DRYBRIDGE, DROGHEDA"
57593,"Dunabrattin, Boat Strand, Dunmore East"
57594,"Dunranhill, Newtownmount Kennedy, Co. Wicklow"
57595,"Galway Road, Headford"
57596,"GARRANTURTON, BALLYLANEEN"
57597,"High Street, Kilfinane"
57598,"Island, Ballyhaunis"
57599,"Kilcolta, Church Bay Road, Crosshaven"
57600,"Knockilla, Freemount"
57601,"Knockreagh Lower, Broomfield, Castleblayney"
57602,"Laurelville, 1 Tivoli Place, Tivoli Road"
57603,"LAWCUS, STONEYFORD"
57604,"Lurgan, Virginia"
57605,"Main Street, Kilnaleck"
57606,"Meenala, Gortahork"
57607,"Millgrange, Carlingford"
57608,"New Quay, Burrin"
57609,"No 14 Limetree Avenue, Kilminchy, Portlaoise"
57610,"No 20 Cois na hAbhainn, Croghan"
57611,"No 9 Cois na hAbhainn, Croghan"
57612,"No 9 Liogard, Mountmellick Road, Portlaoise"
57613,"No35 An Choill Rua, Paulstown"
57614,"St Catherine's Road, Killybegs"
57615,"Station Road, Mountcharles"
57616,"3 glenpark road, palmerstown, dublin 20"
57617,"62 Booterstown wood, Booterstown Avenue"
57618,"BALLYOUGHTRAGH NORTH, MILLTOWN"
57619,"BALLYOUGHTRAGH NORTH, MILLTOWN"
57620,"Long Cottage, Butlerstown North, Bandon"
57621,"33 The Oaks, Frenchpark"
57622,"42 Sion Hill, Castlebar"
57623,"Clonicavant, Killucan"
57624,"Millbrook, Templederry, Nenagh"
57625,"140 Viking Harbour, Ushers Island, Dublin 8"
57626,"419 The Harbour Mill, Westport"
57627,"6 Farbill House, Kinnegad"
57628,"66 Clearwater Cove, Monkstown"
57629,"7 Galtymore road, Drimnagh, Dublin 12"
57630,"Ballintubrid, Newcastle West"
57631,"Belclare, Dromin Road, Nenagh"
57632,"Caddagh Cottage, Wilkinstown, Navan"
57633,"Cloonshanbally, Culfadda"
57634,"Culvin Streete, Mullingar"
57635,"Kilkeary, Nenagh"
57636,"Main Street, Malahide"
57637,"Old Cork Road, Charleville"
57638,"1 Belmont Terrace, Galloping Green, Stillorgan"
57639,"1 Rowan Glen, Athlumney Wood, Navan"
57640,"1 The Green Dun Eala, Fermoy"
57641,"10 Lisheen Fields, Ovens"
57642,"100 St John's Park East, Clondalkin"
57643,"11 Cuilmore Cove, Cootehall, Boyle"
57644,"11 Oakpark, Castleredmond, Midleton"
57645,"12 Pinebrook Lawn, Hartstown, Clonsilla"
57646,"13 Blackrock Court, Quay Road, Ballina"
57647,"13 Fern Court Green, Firhouse"
57648,"13 The Avenue, Inse Bay, Laytown"
57649,"15 Springfields, Waterford Road, Kilkenny"
57650,"16 Beverton Wood, Donabate"
57651,"16 Rivervale, Bray"
57652,"17 MONTELADO WAY, FARMLEIGH, DUNMORE ROAD"
57653,"17 The Hall, Curragh Grange, Newbridge"
57654,"18 Deerpark Court, Blessington"
57655,"18 RING OF KERRY COTTAGES, TEMPLENOE, KENMARE"
57656,"18 The Grove, Plunkett Hall, Dunboyne"
57657,"2 The Pines, Ballina"
