,Address
87500,"17 Erkina Court, Rathdowney"
87501,"17 Mallfield, Thomastown, Co Kilkenny"
87502,"18 Ard Fraoigh, Clybaun Road, Galway"
87503,"19  Kilfenora Road, Kimmage"
87504,"19 Rosbrook, Modelfarm Road"
87505,"1A Anglesea Mews, Anglesea Street, Cork"
87506,"2 Ballynerrin Cottages, Wicklow Town"
87507,"2 Newlands, Mullingar"
87508,"2 ST KINNETH'S VIEW, ATHBOY ROAD, BALLIVOR"
87509,"20 Caiseal Riada, Clarenbridge"
87510,"21 Ashfield Park, Tallaght, Dublin 24"
87511,"22 Clonkeen Drive, Foxrock, Dublin 18"
87512,"23 Captain's Drive, Crumlin"
87513,"24 Armada Cottages, Bundoran"
87514,"24 Great Western Square, Phibsboro"
87515,"241 John Hogan House, Loreto Abbey, Rathfarnham"
87516,"25 Scramogue Manor, Scramogue"
87517,"27 CANALVIEW, MONAGHAN, MONAGHAN"
87518,"27 Deerpark Walk, Blessington, Co. Wickow"
87519,"27 Malachi Road, Stoneybatter"
87520,"27 Woodville Grange, Athlone"
87521,"28 Firies Close, Firies, Killarney"
87522,"28 Oldcourt Park, Bray"
87523,"28 Stocking Wood Green, Stocking Wood, Stocking Avenue  Rathfarnham"
87524,"3 Arnott Street, Dublin 8"
87525,"3 RATHMORE AVE, TYRRELSTOWN, DUBLIN 15"
87526,"3 The Fairways, Bracken Court, Douglas"
87527,"3 Woodtown Cottages, Kilakee Road, Rathfarnham"
87528,"30 Glenview Heights, Killygoan, Monaghan"
87529,"30 Pine Grove, Oakridge, Ferrybank"
87530,"33 Cill Beg Manor, Stradbally"
87531,"34 Saggart Lodge Court, Saggart"
87532,"35 Castlemeadows, Skehard Road, Cork"
87533,"35 dun emer drive, lusk"
87534,"35 Pigeon House Road, Ringsend"
87535,"36 St Assam's Road West, Raheny, Dublin"
87536,"36 The Hermitage, Portlaoise"
87537,"37 Great Western Villas, Phibsborough, dublin 7"
87538,"4 Murmount Villas, Old Youghal Rd., Cork"
87539,"4 RANN MOR CLOSE, LETTERKENNY"
87540,"43 Ashton Court, Swords"
87541,"45 Leacan Fionn Thoir, Dungarvan"
87542,"45 Silversprings, Dungarvan"
87543,"46 Cherryfield Road, Walkinstown, Dublin 12"
87544,"5 Glenthorn, Killarney Road, Bray"
87545,"50 Slieve Foy Park, Muirhevnamore, Dundalk"
87546,"51 Upper Cross Road, Rialto"
87547,"53 Gleann Ribh, Lusk"
87548,"54 Geraldine Street, Phibsboro, Dublin 7"
87549,"55 Ballygall Road West, Dublin 11"
87550,"57 Clonattin Village, Gorey"
87551,"58 Carlton Court, Swords, Co Dublin"
87552,"59 Monastery Drive, Clondalkin"
87553,"6 Abbey Street, Nenagh"
87554,"6 Olney Grove, Terenure, Dublin 6W"
87555,"6 The Rise, Green Valley, Donnybrook  Douglas"
87556,"65A THOMOND STUDENT VILLAGE, LIMERICK, LIMERICK"
87557,"6A&B&7A&B Cathedral Walk, Tullow Street, Carlow"
87558,"7 Woodpark, The Quay, Westport"
87559,"72 MAPLEWOOD AVE, TALLAGHT, SPRINGFIELD"
87560,"8 BLACKWOOD LAWN, ONGAR CLOSE, ONGAR DUBLIN 15"
87561,"9 ARDKEALE, MOUNT OVAL VILLAGE, ROCHESTOWN"
87562,"9 The Elm Courtyard, Bellview Woods, Ballydowney  Killarney"
87563,"Abbeymount, Douglas Drive, Pic Du Jer Park Ballinlough Road"
87564,"Apartment 12, Maretimo House, Newtown Road  Blackrock"
87565,"Apartment 13, Churchfields, Ashbourne"
87566,"Apartment 21  Belmont, Middle Gardiner Street"
87567,"Apartment 35, Ocean Point, Courtown"
87568,"Apartment 48 St. James Wood, South Circular Road, Dublin 8"
87569,"APT 30, ALTAMOUNT HALL, STONEY RD DUBLIN 14"
87570,"Apt. 2 Crosbie House, Northbrrok Avenue, Ranelagh"
87571,"ARD CARRIG, CORRINVIEW ESTATE, FERMOY"
87572,"Ballinrea South, Carrigaline, Co Cork"
87573,"Ballyinakea, Enfield"
87574,"CRAG HILL LACKAROE, PORTROE, LACKAROE"
87575,"Craigtown, Carndonagh"
87576,"Cultrasna House, Kiltimagh"
87577,"Dooard, Rossinver"
87578,"drumcoura, ballinamore"
87579,"Drutamy, Stonewall, Bailieborough"
87580,"DWELLING AND LANDS, LULLYMORE, COUNTY KILDARE"
87581,"Firies, Killarney"
87582,"Glenbeg, Frankfort, Dundrum"
87583,"ISLANDMORE, CARROWHOLLY, WESTPORT"
87584,"IVYLAWN, BALLINLOUGH RD, CORK"
87585,"KILLINA, CARBURY, KILDARE"
87586,"Lismullen, Navan"
87587,"MEENANAIRE, DUAGH, CO KERRY"
87588,"Mulrankin, Bridgetwon"
87589,"Riverbank, Channel Road, Rush"
87590,"Rooftop Apartments 1-2-3-4-5 and 6, Multi-Storey Car Park, 49-56 Fleet Street"
87591,"ST JUDES, 11 DORGANS RD, GLASHEEN"
87592,"Stramatt, Virginia"
87593,"ST. JUDE, SCARNAGH, INCH"
87594,"The Fairy Orchard, Glasheen Road, Cork"
87595,"Woodside, Janeville, Glanmire"
87596,"'Hampton', 13 Millands, Gorey"
87597,"'Tir na Nog', Crohane, Fossa  Killarney"
87598,"1  The Heathers, Classes Lake, Ovens"
87599,"1 An tOilean, Knightstown, Valentia Island"
87600,"1 Briar Rose, Gorey"
87601,"1 CARRICKARD, DRUMCARBIT, MALIN"
87602,"1 Chamley Park, Malahide"
87603,"1 DONAGHINTRAINE, DROMORE WEST, CO. SLIGO"
87604,"1 Gainsborough Green, Malahide, Co Dublin"
87605,"1 lissadel park, malahide"
87606,"1 Temple Grove, Celbridge"
87607,"10 castlesize close, sallins, County Kildare"
87608,"10 Cherry Drive, Delgany Wood, Greystones"
87609,"10 Leinster Place, Rathmines"
87610,"102 Lower Salthill, Salthill, Galway"
87611,"11 Dun Na Ri, Ballyhugh, Gort"
87612,"11 Evergreen Way, Whiterock Hill, Wexford"
87613,"119 Sandhills, Hacketstown Road, Carlow"
87614,"12 Arkendale Road, Glenageary"
87615,"12 Templemichael Glebe, Longford, Co. Longford"
87616,"120 TIRCROGHAN, KINNEGAD"
87617,"125 steeplechase Green, Ratoath"
87618,"126 Newtown Lawns, Mullingar"
87619,"13  The Glebe, Rathdowney"
87620,"13 Auburn Grove, Malahide"
87621,"13 Glebe House Gardens, Emmet Square, Clonakilty"
87622,"13 St Domhnachs Well, Sutton"
87623,"13 the lawns, moyglare hall, maynooth"
87624,"14 Lough Sillan Lodges, Shercock"
87625,"142 Milltown, Convoy"
87626,"143 Charlesland Court, Greystones"
87627,"15 Brook Lane, Laurel Brook, Lehenaghmore"
87628,"15 Cnambersland Close, New Ross"
87629,"153 The Maltings, Dublin 8"
87630,"16 BLOCK G, ACADEMY SQ, ACADEMY ST"
87631,"16 Dorrins Strand, Strandhill, Co Sligo"
87632,"162 Branswood, Athy"
87633,"17 Claremont Avenue, Honeypark, Dun Laoghaire"
87634,"17 Kinvara Avenue, Ballyvolane, Cork"
87635,"17 OAKDALE CRESCENT, BALLYCULLEN"
87636,"17 Woodlawn, School Road, Watergrasshill"
87637,"170 Willowcourt, Ballincollig"
87638,"18 Brighton Square, Brighton Road, Foxrock"
