,Address
290000,"COOLAVIN CASTLEFERGUS, CASTLEFERGUS, CLARE"
290001,"COPPERBEECH, BALLINREE, CASHEL"
290002,"CORVALLEY, BRADDOX, MONAGHAN"
290003,"CUILBEG, CARRAROE, SLIGO"
290004,"CURRAGHMORE, BALLYJAMESDUFF, CAVAN"
290005,"DARTREY VIA, COOTEHILL, MONAGHAN"
290006,"DERRYMOYLE HOUSE, GLANN RD, OUGHTERARD"
290007,"DERRYNANE, 2 GLENDALOUGH PARK, THE LOUTH"
290008,"DRUMMOND, LONGWOOD, ENFIELD"
290009,"FEAMORE, TULRAHAN, CLAIRMORRIS"
290010,"FOLLY HOUSE, DROMDERRIG, KINSALE"
290011,"GALLEYCOVE COTTAGE, BALLYNAULE, CROOKHAVEN"
290012,"GARROLAGH, CLOGHERHEAD, DROGHEDA"
290013,"GARTINADRESS, KILLESHANDRA, CAVAN"
290014,"GOULANE EAST, LISPOLE, KERRY"
290015,"GROYNE, KILLORGLIN, KERRY"
290016,"HOUSE 125, PAIRC NA GCAPALL, KILWORTH"
290017,"KILLEE, MITCHELSTOWN, COUNTY CORK"
290018,"KILMARTIN HOUSE, KILMARTIN, HOLLYSTOWN"
290019,"KNOCKNAGOW, MONALEEN RD, CASTLETROY"
290020,"LAHERN EAST, BOHERBUE, MALLOW"
290021,"LARCH HILL, SILVERSPRINGS, CLONMEL"
290022,"LAVALLY, GORT, GALWAY"
290023,"Lismore, Longford"
290024,"LISNARAHA, WILTON RD, CORK"
290025,"LITTLE FLOWER VIEW, KILMESSAN, MEATH"
290026,"LONGFIELD HOUSE, TIMAHOE, COILL DUBH"
290027,"LYNDALE, MONEYGOURNEY, DOULAS"
290028,"MAIN STREET, BALLYMORE EUSTACE, CO KILDARE"
290029,"MAOIL AN CHOIRNIGH, AN RINN, DUN GARBHAN"
290030,"MILESTOWN, CASTLEBELLINGHAM, LOUTH"
290031,"MONUMENT RD, MENLO, GALWAY"
290032,"MOUNT NEBO, MOUNT ST BENEDICT, GOREY"
290033,"MOUNTMUSIC, TOAMES, MACROOM"
290034,"NEWRATH, CASTLEBELLINGHAM, LOUTH"
290035,"NEWTOWN, HOLLYWOOD, WICKLOW"
290036,"NORTH ROAD, SHANAGARRY, MIDLETON"
290037,"No. 37 The Green, The Paddocks, Hansfield"
290038,"NO. 4 THE WELLNESS CENTRE, GORTUMULLEN, KENMARE"
290039,"OLD SCHOOL HOUSE, KILSALLAGH, WESTPORT"
290040,"OWENGALLIS, BALLYCONNEL, CAVAN"
290041,"PINEBROOK, GORDON AVE, DUBLIN 18"
290042,"RENALAGANA, GLENBEIGH, KERRY"
290043,"SANABRIA, KERRYMOUNT AVE, FOXROCK DUBLIN 18"
290044,"SEAFIELD, QUILTY, ENNIS"
290045,"SHANKILL UPPER, POLES, CAVAN"
290046,"Site No. 67, ( Otherwise 19 Abbot's Grove Park, Knocklyon"
290047,"ST ANTHONYS, 6 DUBLIN ROAD, SWORDS"
290048,"ST CLARES CONVENT, ARD MHUIRE, CO CAVAN"
290049,"ST JOSEPHS HOUSE, WATERFORD RD, KILKENNY"
290050,"SUNVIEW, STH DOUGHLAS RD, CORK"
290051,"TEA ROSE COTTAGE, MAULAGALLANE, SKIBBEREEN"
290052,"TERRYS COTTAGE, KNOCKANOARK, STRADONE"
290053,"THE COTTAGE, MONOUR, KILROSS"
290054,"THE FARMHOUSE, GORTNALAHEE, CARRIGNAVAR"
290055,"THE LODGE, BOHERNABREENA, DUBLIN 24"
290056,"THE SCHOONER, BALLYDEVLIN, GOLEEN"
290057,"THE TOWER HOUSE ATHBOY RD, BALLIVOR, MEATH"
290058,"TOAMES WEST, MACROOM, CORK"
290059,"TONAGH, MOUNT NUGENT, OLDCASTLE"
290060,"TREANKEEL, KILTIMAGH, MAYO"
290061,"TULLOHEA, SOUTH LODGE, CARRICK ON SUIR"
290062,"WATER ST, YOUGHAL, CO CORK"
290063,"WELLFIELD, KILMURRY GROVE, KILMACANOGUE"
290064,"WESTOWN, MALIN HEAD, DONEGAL"
290065,"WETLANDS, UPPER WHITEBRIDGE ROAD, CO KILKENNY"
290066,"WHITEHILLS, OLDCASTLE, MEATH"
290067,"WOODS COTTAGE, MAYNOOTH ROAD, DUNBOYNE"
290068,"1 Davitt Court, Acragar, Mountmellick"
290069,"1 LANSDOWNE GARDENS, ENNIS RD, LIMERICK"
290070,"1 ORCHARD CRESENT, CARRICK ON SUIR, TIPPERARY"
290071,"1 PARKSIDE VIEW, PARKSIDE, MALAHIDE ROAD"
290072,"1 QUINN VILLAS, BOTHAR BUI ROAD, BALLAGHADERREEN"
290073,"1 THE QUAY, BANTRY, CORK"
290074,"1 WINDMILL TERRACE, THE HERITAGE  KILENARD, PORTARLINGTON"
290075,"1 WOODCOCK GROVE, BLACKBRIDGE, DUNDRUM"
290076,"10 ASH PARK HEATH, ASH PARK, LUCAN"
290077,"10 CHUBBS CORNER, KILLORGLIN, KERRY"
290078,"10 CUAN NA RÍ OCEANFRONT RESORT, CARRIGART, CO DONEGAL"
