,Address
395000,"39 RICHMOND PARK, MONKSTOWN, DUBLIN"
395001,"4 Bollarney Woods, Bollarney North, Wicklow"
395002,"4 KILLYFINLA HEIGHTS, BALLYJAMESDUFF, CAVAN"
395003,"4 MEELISH CLOSE, JOHN B KEANE RD, LISTOWEL"
395004,"4 ORCHARD WAY, GREENWOOD WALK, DONAGHMEDE DUBLIN 13"
395005,"4 SAILIN, WELLPARK, GALWAY"
395006,"4 TYRCONNELL GROVE, INCHICORE, DUBLIN 8"
395007,"4 VALLEY PARK DR, FINGLAS SOUTH, DUBLIN 11"
395008,"4 WENTHWORTH RISE, WENTWORTH PLACE, WICKLOW TOWN"
395009,"40 FATHER BYRNE PARK, GRAIGUECULLEN, CARLOW"
395010,"40 MILLMOUNT AVE, DRUMCONDRA, DUBLIN 9"
395011,"41 RYECROFT, MARYBOROUGH WOODS, DOUGLAS"
395012,"41, Cluain Dara, Derrinturn"
395013,"43 Abbey Gardens, Abbeyside, Dungarvan"
395014,"43 CORN MILL, DISTILLERY RD, DRUMCONDRA DUBLIN 3"
395015,"43 DARTRY RD, DUBLIN 6, DUBLIN"
395016,"44 CEDARHURST RD, PHOENIX PARK RACECOURSE, CASLTEKNOCK DUBLIN 15"
395017,"44 THE DRIVE, OLDTOWN MILL, CELBRIDGE"
395018,"46 CAIREAL MOR, HEADFORD RD, GALWAY"
395019,"46 cois na mara, golf links road, bettystown"
395020,"48 Cnoc Tiarnach, Grange End, Dunshaughlin"
395021,"48 GARRYDUFF DR, CASTLEBAR, MAYO"
395022,"48 PARNELL PARK, RATHDRUM CO WICKLOW"
395023,"5 ALLENDALE CLOSE, CLONSILLA, DUBLIN 15"
395024,"5 BALLINACURRA TCE, BALLINACURRA, LIMERICK"
395025,"5 Bollarney Woods, Bollarney North, Wicklow"
395026,"5 Cluain Mullach, Mullagh"
395027,"5 HILL VIEW, BALLINLOUGH, ROSCOMMON"
395028,"5 MOUNT HENRY CLOSE, KILLENARD, PORTARLINGTON"
395029,"50 BOROIMHE HAWTHORNS, SWORDS, DUBLIN"
395030,"51 Cnoc Tiarnach, Grange End, Dunshaughlin"
395031,"54/56 MCCURTAIN STREET, FERMOY, COUNTY CORK"
395032,"54/56 MCCURTAIN STREET, FERMOY, COUNTY CORK"
395033,"55 AYLMER PARK, MONREAD ROAD, NAAS"
395034,"56 ST BRENDANS PLACE, KILLARNEY, KERRY"
395035,"57 COILL DUBH, NAAS, CO KILDARE"
395036,"57 ST JOSEPH'S TERRACE, ROCKENHAM, PASSAGE WEST"
395037,"58 DORSET SQ, GARDINER ST, DUBLIN 1"
395038,"59 THE PARK, MARTELLO VILLAGE, DROGHEDA"
395039,"6 Bollarney Woods, Bollarney North"
395040,"6 CHAMBERLAIN COURT, RICHMOND AVE, FAIRVIEW DUBLIN 3"
395041,"6 CUALA GROVE, BRAY, WICKLOW"
395042,"62 KILNAMANAGH RD, WALKINSTOWN, DUBLIN 12"
395043,"65 LA ROCHELLE, CHRISTCHURCH, CO. DUBLIN"
395044,"65 Waverly Avenue, Waverly, Blacklion"
395045,"68 MILLBROOK, JOHNSTOWN, NAVAN"
395046,"7 Bollarney Woods, Bollarney North"
395047,"7 CASTLEVIEW WALK, SWORDS, DUBLIN"
395048,"7 WILLOW PARK, MAUGHERABOY, SLIGO"
395049,"70 PRIMROSE HILL, TOWER, BLARNEY"
395050,"77 ARDILEA, LOVERS LANE, CASTLECOMER RD"
395051,"78 OLD KILMAINHAM VILLAGE, BOW LANE WEST, KILMAINHAM"
395052,"79 CLEVEDON, KILMONEY RD LOWER, CARRIGALINE"
395053,"79 SOMMERVILLE, RATOATH, MEATH"
395054,"8 ASHLEY CRESCENT, CHERRYMOUNT, WATERFORD"
395055,"8 CURRAGHBEAG, KILDARE, KILDARE"
395056,"8 ROSEMOUNT AVE, CAHIR, TIPPERARY"
395057,"8 Somerton Avenue, Newcastle Road, Lucan"
395058,"8 SYCAMORE GROVE, GROVE ROAD, GLASNEVIN"
395059,"81 HAMPTON SQ, NAVAN RD, DUBLIN 7"
395060,"84 GRANGE RD, NEW ROSS, WEXFORD"
395061,"86 BALTRAY HOUSE, THE OAKS, RIDGEWOOD"
395062,"86 CEDAR SQUARE, RIDGEWOOD, SWORDS"
395063,"8, SPITALFIELDS, OFF FRANCIS STREET"
395064,"9 CADDELL, THE LINKS, STATION RD"
395065,"9 CASTLE GROVE, CLONDALKIN, DUBLIN 22"
395066,"9 Meadowbank Green, Millers Glen, Swords"
395067,"90 COLIEMORE RD, DALKEY, DUBLIN"
395068,"92 DOMINICK PLACE, WATERFORD, WATERFORD"
395069,"92 THE CLOISTERS, BALLINCOLLIG, CORK"
395070,"93 Dun Eimear, Castlemartin Roaad, Bettystown"
395071,"97 COUNTRY MEADOWS, TUAM, GALWAY"
395072,"98 DONNYBROOK MANOR, BELMONT AVE, DUBLIN 4"
395073,"A3, RIVERSIDE, BOYLE"
395074,"ANRITTABEG, LANESBORO PO, ROSCOMMON"
395075,"APT 1 CENTRA, FARAAN PARK, UPPER GRANGE"
395076,"APT 160 BLOCK 7, PREMIER SQ, FINGLAS RD DUBLIN 11"
395077,"APT 16, CAPPANAVEAGH, SALTHILL"
395078,"APT 1, 39 40 DUBLIN ST, MONAGHAN"
395079,"APT 24 OCEAN SUITES, BALLYBUNION, CO KERRY"
395080,"APT 32 BLOCK B, OLD KILMAINHAM VILLAGE, KILMAINHAM"
395081,"APT 32 STANFORD, ARDILEA, ROEBUCK RD DUBLIN 14"
395082,"APT 36, 125 FRANCIS ST, DUBLIN 8"
395083,"APT 4 BLOCK H TEMPLE GROVE, CARR'S HILL, DOUGLAS"
395084,"APT 4 HANBURY HALL, HANBURY LANE, DUBLIN 8"
395085,"APT 49 LEITRIM MARINA, LEITRIM VILLAGE, LEITRIM"
395086,"APT 5 CEDAR HOUSE, APPLEWOOD VILLAGE, SWORDS"
395087,"ATHLONE ROAD, FERBANE, CO OFFALY"
395088,"BALLINOULART, KILMUCKRIDGE, GOREY"
395089,"BALLYBEG, BREENAGH, LETTERKENNY"
395090,"BALLYSILLA, BALLYMURN, ENNISCORTHY"
395091,"BALLYWALTER, CALLAN, CO KILKENNY"
395092,"BALLYWILLIAM NORTH, RATHKEALE, CO.LIMERICK"
395093,"BARMONEY, BALLYHOGUE, ENNISCORTHY"
395094,"BARNACURRA, BALLYGAR, GALWAY"
395095,"BEAGH, DROMAHAIR, LEITRIM"
395096,"BRACKLOON NORTH, BALLYHAUNIS, CO MAYO"
395097,"CAISEAL MARA, CARRICKMACAFFERTY, DERRYBEG"
395098,"CARROWKEEL, BOHOLA, MAYO"
395099,"CHURCH ROAD, BALLINA, CO MAYO"
395100,"CLARGORMAN, KILGIBBON, BREE"
395101,"CLOONMORE KILTESRIL RD GRALLAGH, LOUGHREA, GALWAY"
395102,"COAS, TULLYNAHINERA, CASTLEBLAYNEY"
395103,"COOL NA HARRIGIL, MOUNTAIN STAGE, UPPER GLENBEIGH"
395104,"CORGLASS, MOYNE, LONGFORD"
395105,"COSGROVES BAR, MAIN STREET, MILTOWN"
395106,"COURTEENCURRAGH, GOREY, WEXFORD"
395107,"CRINNIE, KNOCKNAGOSHEL, TRALEE"
395108,"CRUTT, CLOGH, CASTLECOMER"
395109,"DENECROFT 1, BALLINCLEA ROAD, KILLINEY"
395110,"DROMARKA, AHERLOW, TIPPERARY"
395111,"DUNLUCE, IRISHTOWN, MULLINGAR"
395112,"GOLDENHILL, MANOR KILBRIDE, BLESSINGTON"
395113,"HAVEN HOUSE, CASHEL ROAD, CLONMEL"
395114,"HAWTHORNE, MARTINSTOWN, TOGHER"
395115,"JOHNSTOWN GLEBE, RATHDOWNEY, LAOIS"
395116,"KILBRIDE NORTH, TRAMORE, CO WATERFORD"
395117,"KILLAHA WEST, KENMARE, CO KERRY"
395118,"MAIN RD, TEMPLEGLANTINE WEST, LIMERICK"
395119,"MAOIL A CHOIRNE, RINN, WATERFORD"
395120,"MAUM AN OIRIG, 42 LEESDALE, MODEL FARM RD"
395121,"MAYNE, CASTLEBELLINGHAM, CO LOUTH"
395122,"MEENLARAGH, GORTAHORK, DONEGAL"
395123,"MILLBROOK, LOUTH RD, MILFORD"
395124,"NEWTOWN, CREAGH, BALLINASLOE"
395125,"PACELLI, REDEMPTION RD, CORK"
395126,"PAIRC THIAR, SPIDDAL, CO GALWAY"
395127,"Parke, Castlebar"
395128,"QUITO, BROWNINGSTOWN PARK EAST, DOUGLAS RD"
395129,"RATHMORE COTTAGE RATHMORE, BALTIMORE, SKIBBEREEN"
395130,"ROBIN HILL, KEENAGHAN, BALLYMOTE"
395131,"ROWANBERRY, FARNAUGHT, MOHILL"
395132,"SCRAHAN, KNOCKNAGREE, MALLOW"
395133,"SHALOM, THE QUAY, BALLINA"
395134,"SPRINGWELL, KNOCKNORAN, KILMORE"
395135,"ST ANNES, 8 EUROVILLE, BALLYCLOUGH"
395136,"ST MARGERET'S, NEW ROAD, KILLARNEY"
395137,"Station Road, Glenties"
395138,"STONEPARK, MEELICK, CLARE"
395139,"THE COTTAGE, KNOCKASTOLLER, BUNBEG"
395140,"UNIT 9 - BLOCK A, COACH HOUSE, CITYGATE"
395141,"1 BALLINCOURT BALLINTOGHER, CO SLIGO"
395142,"1 CHANDLERS WAY, COBH, CORK"
395143,"1 Cnoic Eoin, Coachford"
395144,"1 DUN UISCE, CAHIR, TIPPERARY"
395145,"1 LISIN GLEN, BALLYBOGGAN RD, GLASNEVIN DUBLIN 11"
395146,"1 SILVERSTREAM AVE, STAMEEN, DROGHEDA"
395147,"1 WOODPARK, WESTPORT, MAYO"
395148,"10  Longstone, Blessington Road, Cradockstown"
395149,"10 An Fuaran, Oranmore, Co. Galway"
395150,"10 Ard Rua, Ardroe, Claremorris"
395151,"10 RATH GEAL, WESTBOURNE RISE, CLONDALKIN DUBLIN 22"
395152,"10 Rathillion, Killeshin, Carlow"
395153,"10 ROSEVILLE, DUBLIN RD, NAAS"
395154,"10 Sharman Avenue, Crawford Gate"
395155,"101 MARKET COURT, CORNMARKET SQ, LIMERICK"
395156,"102 CLUAIN ARRA, GORTBOY, NEWCASTLEWEST"
395157,"104 HAMPTON GREEN, BALBRIGGAN, DUBLIN"
395158,"106 MILLBROOK, JOHNSTOWN, NAVAN"
395159,"108 ELTON COURT, LEIXLIP, KILDARE"
395160,"11 ARDMORE CLOSE, ARTANE, DUBLIN 5"
395161,"11 BEECH GROVE, TOONAGH, FOUNTAIN"
395162,"11 CLYBAWN HEIGHTS, KNOCKNACARRA, GALWAT"
395163,"11 DESMOND VILLAS, PASSAGE WEST, CORK"
395164,"11 GERALDINE HOUSE LYREEN MANOR, MAYNOOTH, KILDARE"
395165,"11 Longstone, Blessington Road, Craddockstown"
395166,"11 NEWBERRY CLOSE, EDENDERRY, OFFALY"
395167,"11 PALACE GARDENS, EXCHANGE COURT, DAME ST DUBLIN 2"
395168,"11 Shackleton Cross, Shackleton Park, Lucan"
395169,"11 Sycamore Grove, Glasnevin, Dublin 11"
395170,"114 BALLYMUN RD, DUBLIN 9, DUBLIN"
395171,"12 Belarmine View, Stepaside, Dublin 12"
395172,"12 BRAMLEY, RENVILLE WEST, ORANMORE"
395173,"12 COLLIS COURT, THE BACK LANE, SWORDS"
395174,"12 willow drive, bloomfield, annacotty"
395175,"120 RIVERCHAPEL VIEW, COURTOWN, WEXFORD"
395176,"122 Castlefield Hall, Clonsilla, Dublin 15"
395177,"122 Castlemoyne, Balgriffin"
395178,"122 MONKSFIELD BEAINAMULLA, ATHLONE, ROSCOMMON"
395179,"123 DOORADOYLE PARK, DOORADOYLE RD, LIMERICK"
395180,"125 CHAMBERS PARK, KILCOCK, KILDARE"
395181,"13  Brescula Close, Bellingham, Mountrath Road"
395182,"13 Ard Alainn, Sherlock Walk, Gracedieu"
395183,"13 ARDREW HEIGHTS, DUN BRINN, ATHY"
395184,"13 BALLENTREE AVE, TYRELLSTOWN, DUBLIN 15"
395185,"13 Gleann Alainn, Downeen, Rosscarbery"
395186,"131 MILLRACE RD, CASTLEKNOCK, DUBLIN 15"
395187,"132 Barley Field, Wicklow Hills, Newtownmountkennedy"
395188,"133 THE HARDWICKE, NORTH BRUNSWICK ST, DUBLIN 7"
395189,"136 BALLSGROVE, DROGHEDA, CO. LOUTH"
395190,"138 SEAPARK, MALAHIDE, DUBLIN 22"
395191,"14 AN FUARAN, ORANMORE"
395192,"14 BOYNE VALLEY COTTAGES, MELL RD, DROGHEDA"
395193,"14 BRODAGH VIEW, CRUSHEEN, CLARE"
395194,"14 MOUNT ROCHFORD RISE, BALBRIGGAN, DUBLIN"
395195,"14 RIVERVALE, UPPER DARGLE RD, BRAY"
395196,"14 VESNOY, STROKESTOWN, ROSCOMMON"
395197,"142 GRIFFIN RATH HALL, MAYNOOTH, KILDARE"
395198,"15 CHANCERY LANE, TULLAMORE, CO. OFFALY"
395199,"15 GLENDALE, MAYFIELD, CLAREMORRIS"
395200,"15 Grace Park Close, Grace Park Wood, Grace Park Road"
395201,"15 LOUGH GASH NEWMARKET ON FERGUS, CLARE"
395202,"150 DALTON PARK, MULLINGAR, WESTMEATH"
395203,"151 B LOWER GLANMIRE ROAD, CORK"
395204,"155 RAFTERS RD, DRIMNAGH, DUBLIN 12"
395205,"16 An Fuaran, Oranmore"
395206,"16 CYPRESS AVE, BROOKWOOD, SCHOLARSTOWN RD DUBLIN 16"
395207,"16 DOLLYMOUNT GROVE, CLONTARF, DUBLIN"
395208,"16 MC DARA AVE, SHANTALLA, GALWAY"
395209,"16 ST MOCHTAS GREEN, CLONSILLA, DUBLIN 15"
395210,"160 Morristown Wood, The Paddocks, Station Road"
395211,"1606 PAIRC MUIRE, NEWBRIDGE, KILDARE"
395212,"17 CARRIG RUA, GORTLANDROE, NENAGH"
395213,"17 EATON TERRACE, RATHCOOLE, DUBLIN"
395214,"17 THE MAPLES, WEXFORD RD, ARKLOW"
395215,"17 THE WATERSIDE, ASHE QUAY, FERMOY"
395216,"171 CLONCURRY, RATHANGAN, COUNTY KILDARE"
395217,"18 ASHGROVE, BALLYJAMESDUFF, CAVAN"
395218,"18 CAISLEANN NA HABHAINN, CASTLETROY, CO LIMERICK"
