,Address
0,"5 Braemor Drive, Churchtown, Co.Dublin"
1,"134 Ashewood Walk, Summerhill Lane, Portlaoise"
2,"1 Meadow Avenue, Dundrum, Dublin 14"
3,"1 The Haven, Mornington"
4,"11 Melville Heights, Kilkenny"
5,"12 Sallymount Avenue, Ranelagh"
6,"13  Oakleigh Wood, Dooradoyle, Limerick"
7,"13 The Drive, Chapelstown Gate, Tullow Road"
8,"15 Carriglawn, Waterpark, Carrigaline"
9,"15a Moore Bay, Kilkee"
10,"16 Aisling Geal, Fr. Russell Road"
11,"206 Philipsburgh Avenue, Marino, Dublin 3"
12,"22 Laverna Way, Castleknock, Dublin 15"
13,"23 Elton Park, Sandycove"
14,"25  Lavallin Drive, Whitechurch, Cork"
15,"25 Fairway Lawns, Bettystown"
16,"29 Carysfort Woods, Blackrock"
17,"33 RAGIAN ROAD, BALLSBRIDGE, DUBLIN 4"
18,"4 Hawthorn Court, Collooney"
19,"44 Allen Park Road, Stillorgan, County Dublin"
20,"48 KILLIANS COURT, MULLAGH"
21,"49 ballynakelly green, newcastle"
22,"5 Clancy Road, Finglas, Dublin 11"
23,"54., brides glen avenue, swords"
24,"59 ormond keep, nenagh"
25,"66 Rory O'Connor Place, Arklow"
26,"78 Sundays Well Road, Cork"
27,"90 Suncroft Drive, Tallaght, Dublin 24"
28,"Aughmagree, Kilteevan"
29,"Ballyeden, Ballyoughter, Gorey"
30,"CARROWTRASNA, CARROWMORE LACKEN, BALLINA"
31,"Cloonlaughnan, Mount Talbot"
32,"Killult, Falcarragh"
33,"Knocknaree, Windsor Hill, Glounthaune"
34,"Knock, Lanesboro"
35,"No. 11 Blackrock Court, Quay Road, Ballina"
36,"No. 11, Charlotte Quay"
37,"No. 12, Charlotte Quay"
38,"No. 13, Charlotte Quay"
39,"No. 18, Charlotte Quay"
40,"Seikieran, Coldwood, Craughwell"
41,"The Greenway, Mofel Farm Road, Cork"
42,"The Mews, 11A Wyckham Park Road, Dundrum"
43,"11 CASTLE COURT, BIRR"
44,"12 CASTLE COURT, BIRR"
45,"122 KINGSBRY, MAYNOOTH"
46,"13  Slievemore Apartments, Dugort, Achill"
47,"134 longboat quay north, sir john rogersons quay"
48,"14 beaufield grove, maynooth"
49,"14 CASTLE COURT, BIRR"
50,"15 spence, villas, glengear"
51,"153 Beechpark, Leixlip"
52,"2 Hybrasil Court, Circular Road, Galway"
53,"24 Garran Na Coille, Claureen, Co Clare"
54,"2. tulach ard, rahardrum, virginia"
55,"3 castle court, birr"
56,"3 Myrtle Square, The Coast, Baldoyle"
57,"34 Fan Glas, Kilmeaden"
58,"35 Charnwood Heath, Clonsilla, Dublin 15"
59,"4 CASTLE COURT, BIRR"
60,"5 CASTLE COURT, BIRR"
61,"6 Clonasleigh Lane, Shankill"
62,"62 Ardkill Place, Ballinagh"
63,"66 Villa Park Gardens, Navan Road"
64,"8 Silverview, Nenagh"
65,"87 MANGERTON RAOD, DRIMNAGH"
66,"9 Temple Manor Drive, Walkinstown, Dublin 12"
67,"Apt 1 Linden Court, Blackrock"
68,"Ballinvarrig, Youghal"
69,"Boolard, Dromina, Charleville"
70,"Gortalia, Kilcar, Co. Donegal"
71,"No 8 Ros Mhuire, Crobally Upper, Tramore"
72,"Shanakill, Waterford"
73,"The Lamb Manor, Manor Kilbride, Blessington"
74,"Unit 406 Bridgewater Quay, Bridgewater Centre, Arklow"
75,"11 Glasheen Park, Magazine Road, Cork"
76,"11 Tritonville Court, Sandymount"
77,"122 Leargan, Ballymoneen West, Galway"
78,"17 Primrose Court, Forest Hill, Carrigaline"
79,"18 Earlsfort Court, Lucan, Co. Dublin"
80,"19 Rahin Road, Ballylinan, Co. Laois"
81,"21  Richmond Estate, Blackrock"
82,"25 Markievicz Heights, Sligo"
83,"253 Bru na Gruadan, Castletroy"
84,"31 Gledswood Park, Clonskeagh, Dublin 14"
85,"4 Swangate, Athenry"
86,"547 The Heron, Jacobs Island, Cork"
87,"58 Palmer Park, Ballyboden, Rathfarnham"
88,"6  MORNINGTON MANOR CLOSE, MORNINGTON"
89,"60 oriel Cove, clogherhead"
90,"67 Pearse Road, Graiguecullen, Carlow"
91,"68 Coillte Mhuirlinne, Ballybane, Galway"
92,"73 Woodlands Park, Lamberton, Arklow"
93,"79 Cardinal Court, Wilton, Cork"
94,"8 DDereen Drive, Wicklow Town, Co Wicklow"
95,"84 Castleland Park View, Balbriggan"
96,"85 The Orchards, Ballincubby, Kinsale"
97,"9 Colthurst Green, Huntington Glen, Lucan"
98,"99 Fountain Hill, Mell, Drogheda"
