,Address
137500,"APT 7, 5 GRANBY ROW, DUBLIN 1"
137501,"APT 8 BLOCK 2, REAR 34 MAIN STREET, CARRIGTWOHILL"
137502,"APT 8 BLOCK 4, WOODFORD MEADOWS, BALLYCONNELL"
137503,"APT 8 STEPHENS PLACE, SPENCER ST, CASTLEBAR"
137504,"APT 81 BLOCK C, ACADEMY SQ, ACADEMY ST"
137505,"APT 8, 3 GRANBY ROW, DUBLIN 1"
137506,"APT 8, 4 GRANBY ROW, DUBLIN 1"
137507,"APT 8, 5 GRANBY ROW, DUBLIN 1"
137508,"APT 8, THE MEWS, BRIDEWOOD"
137509,"APT 9 STEPHENS PLACE, SPENCER ST, CASTLEBAR"
137510,"APT 9A, BLOCK 2, REAR 34 MAIN STREET"
137511,"APT 9B BLOCK 2, REAR 34 MAIN STREET, CARRIGTWOHILL"
137512,"APT 9, 3 GRANBY ROW, DUBLIN 1"
137513,"APT 9, 4 GRANBY ROW, DUBLIN 1"
137514,"APT 9, 5 GRANBY ROW, DUBLIN 1"
137515,"APT A1 AN DUN, RAHEEN ROAD, LIMERICK"
137516,"APT B, 7 ST PATRICKS RD, DRUMCONDRA"
137517,"APTS 1-22 FAIRWAYS COMPLEX, LIFFORD, ENNIS"
137518,"APT. 2, 5 GRANBY ROW, DUBLIN 1"
137519,"APT. 3, 5 GRANBY ROW, DUBLIN 1"
137520,"APT. 4, 5 GRANBY ROW, DUBLIN1"
137521,"APT. 6, GRANBY ROW, DUBLIN 1"
137522,"APT.15 -  THE BOATHOUSE, SCOTCH QUAY, CANADA STREET"
137523,"APT.18A -  ABBEYLANDS, MULLINGAR, CO WESTMEATH"
137524,"APT.4  - LYNN COURT, LYNN RD, MULLINGAR"
137525,"Ard Caein, Tipper Road, Naas"
137526,"ARDAGH, ROSSINVER, CO LEITRIM"
137527,"ARDEEVIN CASTLEPLUNKETT, ROSCOMMON"
137528,"ARRAVALE TERRACE, GALBALLY RD, TIPPERARY"
137529,"AUGHACASLA SOUTH, CASTLEGREGORY, TRALEE"
137530,"B06 EDEN HALL, MODEL FARM RD, CARRIGROHANE"
137531,"B5 KINGSCOURT, MANOR WEST, TRALEE"
137532,"B6 KINGSCOURT, MANOR WEST, TRALEE"
137533,"BALLAGH, ENNISTYMON, CO. CLARE"
137534,"BALLAUN, LOUGHREA, CO GALWAY"
137535,"BALLINABARNEY, GOREY, WEXFORD"
137536,"BALLINABREEN, BALLINDRAIT, LIFFORD"
137537,"BALLINALACK, MOATE, WESTMEATH"
137538,"BALLYDANIEL, LACKAROE, YOUGHAL"
137539,"BALLYDEVITT, DONEGAL, CO. DONEGAL"
137540,"BALLYINAGORE, BLACKWATER, ENNISCORTHY"
137541,"BALLYKNOCK LODGE, GLEBELANE, GLANWORTH"
137542,"BALLYMADOG, YOUGHAL, CORK"
137543,"BALLYMOTE, DUNHILL, CO WATERFORD"
137544,"BALLYNALACKEN, KILWORTH, CO CORK"
137545,"BALLYNONA, DUNGOURNEY, CORK"
137546,"BALLYVINITER LOWER, MALLOW, CORK"
137547,"Barretts Hill, Ballinhassig, Co. Cork"
137548,"BEECHGROVE, TYNAGH, LOUGHREA"
137549,"BEECHWOOD HOUSE, QUIN, CO CLARE"
137550,"BLACKFORT ROAD, LISNASHANNAGH, CARRICKNACROSS"
137551,"BLOCK A APT 18 BAILIS VILLAGE, JOHNSTOWN, NAVAN"
137552,"BLOCK A APT 21, BAILIS VILLAGE, JOHNSTOWN"
137553,"BOLEY, SHILELAGH, CO WICKLOW"
137554,"Bolinready, Ballycanew, Gorey"
137555,"Bonastic, Clonaslee"
137556,"BRAEMORE, BALLINDERREEN LOWER, KILCOLGAN"
137557,"BRAMWELL HOUSE, NEW RD, KILCOOLE"
137558,"BREFFNI, NEWPORT RD, CASTLEBAR"
137559,"Broadleas, Ballymore Eustace"
137560,"Brockagh, Kimberley Road, Greystones"
137561,"BUNACRANAGH, CURRY, SLIGO"
137562,"BURGATIA, ROSSCARBERY, CORK"
137563,"C11 Bailis Village, Johnstown, Navan"
137564,"C46 BAILIS MANOR, NAVAN, CO MEATH"
137565,"CAMBRIDGE HOUSE, 41 MONTPELIER HILL, DUBLIN 7"
137566,"CAPDOO, CLANE, KILDARE"
137567,"Cappaganneen, Beaufort"
137568,"CARNEW RD, GOREY, CO WEXFORD"
137569,"CARRIG LAITH, OATENCAKE, MIDDLETON"
137570,"CARRIGAGRENANE, REENASCREENA, ROSSCARBERY"
137571,"Carrigans Upper, Ballymote"
137572,"CARRLANN UACHTARACH, AN CHEATHRU CHAOL, LEITIR CEANAINN"
137573,"Carroweragh, Burt"
137574,"CARROWNAWEELAUN, KILKEE, CLARE"
137575,"CARTRON BOY, BALLYMAHON, LONGFORD"
137576,"Castlellis Road, Gowran"
137577,"CASTLETOWN, DELVIN, CO WESTMEATH"
137578,"CATHYS COTTAGE, THE BRIDGE, OLDTOWN"
137579,"CHAPEL MID WAY, ST MARGARETS, DUBLIN"
137580,"CHERRYMOUNT, STONEYFORD, COUNTY KILKENNY"
137581,"CHURCH RD, BUNDORAN, DONEGAL"
137582,"CLEADY LODGE, CAHIR WEST, KENMARE"
137583,"CLOGHANE, VENTRY, TRALEE"
137584,"CLONBRIN, RATHANGAN, OFFALY"
137585,"Clonleigh, New Ross"
137586,"CLONMORE, SOUTH DOUGLAS ROAD"
137587,"CLOONBOO, CORRANDULLA, GALWAY"
137588,"CLOONSHECAHILL, NEW INN, BALLINASLOE"
137589,"CLOONSHIVER, CASTLEREA, CO. ROSCOMMON"
137590,"CLOUGHEA, BUNRATTY, CO CLARE"
137591,"CLOUGHMOYNE, MOYNE, HEADFORD"
137592,"CLOUGHROE, DRUMKEEN, CO. DONEGAL"
137593,"COLLACLOY, KINGSTOWN, CLIFDEN"
137594,"COMER, GLENCORMAC, BRAY"
137595,"COMMAUNS, BURREN, CASTLEBAR"
137596,"Concarta, Boyle"
137597,"COOLASMULLANE, CHARLEVILLE, CORK"
137598,"COOLE WEST, ATHEA, CO LIMERICK"
137599,"COOLE, GORT, GALWAY"
137600,"COOLFIN, CHURCH RD, TRAMORE"
137601,"COOLOUGH, MENLO, CO. GALWAY"
137602,"COOLOWEN, TALLOW, WATERFORD"
137603,"COOLQUAY, THE WARD, CO DUBLIN"
137604,"COOLS, HEADFORD, KILLARNEY"
137605,"COOTEHILL RD, DRUMALEE, CAVAN"
137606,"COPSEFIELD, NEWMARKET"
137607,"CORBALLY SOUTH, GLANMIRE, CORK"
137608,"CORNACARTHA, CORIGEENROE, BOYLE"
137609,"Cortober, 3 Hunters Leap, Newcastle"
137610,"COURTLANDS, MAYGLASS, BRIDGETOWN"
137611,"CRAGSIDE DRUMNACARRA, RAVENSDALE, DUNDALK"
137612,"CREGNABOILE, MONEYTEIGE, CRAUGHWELL"
137613,"CROOKEDWOOD HOUSE, MULLINGAR, CO WESTMEATH"
137614,"CROSSNA, KNOCKVICAR, BOYLE"
137615,"CROSSURSA, HEADFORD, GALWAY"
137616,"CROSS, HEADFORD, COUNTY MAYO"
137617,"CURRADRISH, FOXFORD, MAYO"
137618,"CURRAHEENAVOHER, BALLYMACARBY, CO WATERFORD"
137619,"CURRANEARAGH, CAHERCIVEEN, KERRY"
137620,"D02 EDEN HALL, MODEL FARM RD, CARRIGROHANE"
137621,"Denton, Bray Road, Cabinteely"
137622,"DEROOGH, COLEMANSTOWN, BALLINASLOE"
137623,"DERRYLAHAN, NEWTOWNGORE, CO LEITRIM"
137624,"Derryvinna, Conlara"
137625,"DOHERTYS HOUSE, MAIN STREET DOWNINGS, LETTERKENNY"
137626,"DONAGH PATRICK, HEADFORD, CO GALWAY"
137627,"DONAMONA, THE PIGEONS, ATHLONE"
137628,"DOOHOMA HEAD, GEESALA, BALLINA"
137629,"DOOKS CASTLE RD, CASTLE RD, KILKENNY"
137630,"Doon East, Rosscahill"
137631,"DOORA, PORTMAGEE, CO KERRY"
137632,"DROMOD, BODYKE, CLARE"
137633,"DROMORE NORTH, DROMAHANE, CO. CORK"
137634,"DRUMACOO, KILCOLGAN, GALWAY"
137635,"DRUMANURE, MAURICE MILLS, CO CLARE"
137636,"DRUMAWEIR COTTAGE, GREENCASTLE, COUNTY DONEGAL"
137637,"DRUMGRAVE, KILMEENA, WESTPORT MAYO"
137638,"DUNBOY HOUSE, LOWER LEWIS RD, KILLARNEY"
137639,"DUNCARBRY, TULLAGHAN, CO LEITRIM"
137640,"DUNKILLA, TAHILLA, SNEEM"
137641,"EAST END, DERRYGRA, BALLINEEN"
137642,"EASTON, CONVENT RD, CLONAKILTY"
137643,"Edentubber, Ravensdale, Dundalk"
137644,"EFFERNOCK, TRIM, CO MEATH"
137645,"ERIN HOUSE, ROSSES POINT, SLIGO"
137646,"F06 EDEN HALL, CARRIGROHANE, MODEL FARM RD"
137647,"FALSK, CLOONAKILLA, STROKESTOWN"
137648,"FARNASCULLOGUE, BALLINA, CO. MAYO"
137649,"FINTRA MORE, MILTOWN MALBAY, CLARE"
137650,"FIVE CHURCHVIEW, ST JOHNSTON, DONEGAL"
