,Address
295000,"33 KINGS INNS COURT, PHIBSBOROUGH, DUBLIN 7"
295001,"34 ALDER GROVE, NAAS, KILDARE"
295002,"34 OAKLEY PARK, BLACKROCK, DUBLIN"
295003,"35 ANNE DEVLIN PARK, TEMPLEOGUE, DUBLIN 14"
295004,"35 AVONDALE RD, KILLINEY, DUBLIN"
295005,"35 BELLVIEW RISE, FRANKFIELD, CORK"
295006,"35 GLENWOOD, DUBLIN RD, LOUTH"
295007,"36 SYCAMORE DR, TANYARD WOOD, MILSTREET"
295008,"36 THE COURTYARD, ST RAPHAELS MANOR, CELBRIDGE"
295009,"37 Woodbank, Dublin Road, Shankill"
295010,"39 THE HAMPTON, ST PAPPINS ST, BALLYMUN DUBLIN 9"
295011,"4 Beresford Woods, Donabate"
295012,"4 BURFORD DRIVE, HONEYPARK, DUN LAOGHAIRE"
295013,"4 COIS NA GAILE, ATHEA, LIMERICK"
295014,"4 MARLMOUNT, BLACKROCK, LOUTH"
295015,"4 MILLMOUNT COTTAGES, ROCKBROOK, RATHFARNHAM DUBLIN 16"
295016,"4 shackelton walk, Shackelton Park, Lucan"
295017,"4 THE DUNES, AYLESBRIDGE, ARDAMINE RIVERCHAPEL"
295018,"40 ALDERGROVE, NAAS, KILDARE"
295019,"40 CLOYNE MEADOWS, CLOYNE, CORK"
295020,"40 MOUNT GARRETT PARK, TYRELLSTOWN, DUBLIN 15"
295021,"40 Parkside Drive, Malahide Road, Balgriffin"
295022,"41 ALDERGROVE, NAAS, CO KILDARE"
295023,"42  Oak Avenue, Evanwood, Golf Links Road"
295024,"42 LONGWOOD AVENUE, SOUTH CIRCULAR ROAD, PORTOBELLO"
295025,"43 GARRISON MEWS, THE RAMPARTS, CABINTEELY DUBLIN 18"
295026,"438 COURTOWN RD, KILCOCK, KILDARE"
295027,"45 THORNVILLE ROAD, KILBARRACK, DUBLIN 5"
295028,"46 CHANDLERS GUILD, JAMESS ST, DUBLIN 8"
295029,"46 Longview Avenue, Millers Glen, Swords"
295030,"46 POMEROY PARK, RATHANGAN, KILDARE"
295031,"46 Tullyhall Drive, Lucan, Co Dublin"
295032,"47 FATHER OFLYNN PLACE, CORK, CORK"
295033,"49  HOLLYBROOK ROAD, CLONTARF, DUBLIN 3"
295034,"49 ARNOTT ST, DUBLIN 8, DUBLIN"
295035,"49 CARRICKFERN, CAVAN, CAVAN"
295036,"49 CARRIGMORE CRESCENT, CITYWEST, SAGGART"
295037,"5 CASTLEWOOD AVE, RATHMINES, DUBLIN 6"
295038,"5 Longview Place, Millers Glen, Swords"
295039,"5 SHARON AVE, BROWNESHILL RD, CARLOW"
295040,"5 WILLOW AVENUE, CARNEW CO WICKLOW"
295041,"50 BELMONT, DUBLIN RD, GALWAY"
295042,"51 JIGGINSTOWN PARK, NAAS, KILDARE"
295043,"53 CURRAGH BIRIN, CASTLETROY, LIMERICK"
295044,"53 MOREHAMPTON SQ, DONNYBROOK, DUBLIN 4"
295045,"53 THE GRANGE, RAHEEN, LIMERICK"
295046,"54 ALDERGROVE, OLDTOWN DEMENSE, NAAS"
295047,"56 THE RAMPARTS, BRAY ROAD, CABINTEELY"
295048,"57 ALDERGROVE, NAAS, CO KILDARE"
295049,"59 MUSKERRY RD, BALLYFERMOT, DUBLIN 10"
295050,"6 Hollywoodrath Crescent, Hollystown"
295051,"6 Hollywoodrath Park, Hollystown, Dublin 15"
295052,"6 LOUGHLINSTOWN RD, CELBRIDGE, KILDARE"
295053,"60 CUIL BUI, CLOONACOOL, TUBBERCURRY"
295054,"61 THE GREEN, INSE BAY, LAYTOWN"
295055,"62 CARNEGIE COURT, SWORDS, DUBLIN"
295056,"64 RATHVALE DR, COOLOCK, DUBLIN 13"
295057,"65 ANNAMOE TERRACE, CABRA, DUBLIN 7"
295058,"7  Kilheale Drive, Kilheale Manor, Kill"
295059,"7 ALDERGROVE, NAAS, CO KILDARE"
295060,"7 CARRIGMORE DOWNS, SAGGART, DUBLIN"
295061,"7 ELLISMERE COURT, BUNDORAN, DONEGAL"
295062,"7 KINGSTON VIEW, BALINTEER, DUBLIN 16"
295063,"7 THE WATERMINT, OLD BRAY RD, CABINTEELY"
295064,"70 BALALLY AVE, DUNDRUM, DUBLIN 16"
295065,"71 STATION HOUSE, THE WATERWAYS, SALLINS"
295066,"8 CASTLEWOOD, DROGHEDA, LOUTH"
295067,"8 HOLLYBROOK, ROBINSTOWN, MEATH"
295068,"8 SEAFIELD RD, BLACKROCK, DUBLIN"
295069,"8 SEAVIEW TERRACE, SPUNKAUNE, WATERVILLE"
295070,"8 VESEY MEWS, VESEY PLACE, DUN LAOGHAIRE"
295071,"86 GATEWAY CRESCENT, BALLYMUN, DUBLIN"
295072,"87 BLACKTHORN DR, CAHERDAVIN HEIGHTS, LIMERICK CITY"
295073,"88 WOODLANDS, NAVAN, MEATH"
295074,"9 CAPPANEALE PARK, BIRR, OFFALY"
295075,"93 CATHEDERAL ROAD, CORK"
295076,"94 CORRAN ARD, KILKENNY RD, ATHY"
295077,"95 EASTHAM COURT, EASTHAM RD, BETTYSTOWN"
295078,"95 HAMPTON WOOD AVE, HAMPTON WOOD, FINGLAS DUBLIN 11"
295079,"99 WESTBOURNE LODGE, TEMPLEOGUE, DUBLIN 16"
295080,"APARTMENT 1, ELLISON STREET, CASTLEBAR"
295081,"APARTMENT 2, ELLISON STREET, CASTLEBAR"
295082,"APARTMENT 3, ELLISON STREET, CASTLEBAR"
295083,"APT 1 and 2, 18 CHERRYFEILD AVE, RANELAGH DUBLIN 6"
295084,"APT 16, THE CRESCENT BUILDING, NANGOR RD DUBLIN 12"
295085,"Apt 1, Travellers Rest, Sandhill Road"
295086,"APT 2 MANGERTON CHALETS, GORTAGULLANE UPPER, MUCKROSS"
295087,"APT 3 NEWPARK CENTRE, NEWTOWNPARK AVE, BLACKROCK"
295088,"APT 6, CREAGH HOUSE, MARY ST"
295089,"APT 6, FAIRGREEN, KILMACTHOMAS"
295090,"Apt 93 Eustace Court, Cualanor, Upper Glenageary Road"
295091,"APT 99 BLOCK A, SMITHFIELD MARKET, SMITHFIELD"
295092,"ATP 6 KILEEN, KILORGLIN, CO KERRY"
295093,"BALLAGHBOY, BALLINAFAD, SLIGO"
295094,"BALLINGARY WEST, BELGOOLY, KINSALE"
295095,"BALLINTEMPLE, CLONAKILTY, CO CORK"
295096,"BALLYBRACK, SCHULL, CORK"
295097,"BALLYCOMMANE, DURRUS, BANTRY"
295098,"BALLYMARKET, DUNGARVAN, CO WATERFORD"
295099,"BALLYRE, KILLEAGH, CORK"
295100,"BALLYRUSHEEN, NEWTOWN, NENAGH"
295101,"BALTRASNA, ASHBOURNE, MEATH"
295102,"BERMINGHAM ROAD, TUAM, CO GALWAY"
295103,"BROCKA, BALLINDERRY, NENAGH"
295104,"CASTLEROCK, CARRIGALINE, CORK"
295105,"CASTLETON, SANDYMOUNT GREEN, DUBLIN 4"
295106,"CHURCH STREET, BALLINAKILL, CO LAOIS"
295107,"CLONKILLYMORE, TERMON, CO DONEGAL"
295108,"Cnoc Na RI, Top Road, Strandhill"
295109,"COOLDURRAGHA, UNION HALL, CORK"
295110,"COOLOO MOUNTAIN, MOYLOUGH, GALWAY"
295111,"Cornaseer, Kiltoom, Co. Roscommon"
295112,"COYNES CROSS, KILMARTIN, ASHFORD"
295113,"DERRYCARHOON, BALLYDEHOB, CORK"
295114,"DUNGEEL, KILLORGLIN, KERRY"
295115,"FLAT 1., 72A SUMMERHILL, SUMMERHILL"
295116,"GARVESK, DOWRA, CAVAN"
295117,"GREENMOUNT ROAD, BALLYDEHOB, COUNTY CORK"
295118,"KILLYMARLEY, MONAGHAN"
295119,"KILNAMRYALL, ELPHIN, ROSCOMMON"
295120,"KILTILLANE, TEMPLEMORE, COUNTY TIPPERARY"
295121,"KNOCKNAGEEHA, NEWPORT, MAYO"
295122,"KNOCKSAINTLOUR, CASHEL, TIPPERARY"
295123,"KNOTTOWN LANE, ARDCAVAN, WEXFORD"
295124,"LETTERKELLY, MILTOWN MALBAY, CLARE"
295125,"LISDUFF, ARDAGH, LONGFORD"
295126,"LOGCURRAGH, SWINFORD, MAYO"
295127,"MAIN ST, DUNMANWAY, CORK"
295128,"MANNIN AUGHAMORE, BALLHAUNIS, MAYO"
295129,"MARYVILLE, THE WALK, ROSCOMMON"
295130,"MAUREEN VILLE, MCCARTHYS FIELD, WEAVERS POINT"
295131,"MOUNTAIN VIEW, CRAAN BREE, ENNISCORTHY"
295132,"NEW BRIDGE AVENUE, DONABATE, CO DUBLIN"
295133,"NO 1 PORTERS ROW, RIVERVIEW, ARVA"
295134,"OATLANDS HOUSE, GROVE ROAD, BONNICONLON"
295135,"PALLAS, KILBEGGAN, COUNTY WESTMEATH"
295136,"ROSS, KILLALOE, CLARE"
295137,"S419 LONGBOAT QUAY SOUTH, HANOVER QUAY, DUBLIN 2"
