,Address
325000,"74 ROSEHILL, NEWPORT, TIPPERARY"
325001,"76 Carton Wood, Dublin Road, Maynooth"
325002,"79 CRATLLOEWOD APT, OLD CRATLOEWOOD, LIMERICK"
325003,"7A BALLINDERRY ROAD, BALLYGANNON, RATHDRUM"
325004,"8 COPPINGER CLOSE, BLACKROCK, CO DUBLIN"
325005,"8 RATHDOWN VILLAS, TERENURE, DUBLIN 6W"
325006,"8 SALTHOUSE LANE, PARNELL ST, ENNIS"
325007,"8 Shackleton Park, Shakelton Park, Lucan"
325008,"8 TALBOTS COURT, FRESHFORD RD, KILKENNY"
325009,"8 TOWNPARKS MANOR, ROCKFIELD RD, KELLS"
325010,"81 CASHEL RD, CRUMLIN DUBLIN 12, DUBLIN"
325011,"810 LADYCASTLE, STRAFFAN, KILDARE"
325012,"82 SWEETBRIAR LAWN, TRAMORE, WATERFORD"
325013,"84 ARDLEIGH, PARK, WESTMEATH"
325014,"84 COIS SRUTHAIN, CROOM, CO LIMERICK"
325015,"84 CONNAUGHT ST, PHIBSBOROUGH, DUBLIN 7"
325016,"84 MEADOW GATE KNOCKMULLEN LANE, GOREY, WEXFORD"
325017,"86 BUNBURY GATE, CRESCENT SWORDS, DUBLIN"
325018,"87 BALLIN RI, COLLINS LANE, TULLAMORE"
325019,"88 MOUNT PROSPECT AVE, CLONTARF, DUBLIN 3"
325020,"9 GERALDINE HOUSE, LYREEN MANOR, MAYNOOTH"
325021,"9 GILFORD RD, SANDYMOUNT, DUBLIN 4"
325022,"9 Hawthorne Avenue, Evanwood, Golf Links Road"
325023,"9 RYE RIVER CLOSE, DUN CARRAIG, LEIXLIP"
325024,"9 SAGGART LAKES, CITYWEST, DUBLIN"
325025,"9 The Crescent, Broadmeadow Vale, Ratoath"
325026,"98 BRU NA GRUADAN, CASTLETROY, LIMERICK"
325027,"AIRHILL, BELVEDERE ROAD, WEXFORD"
325028,"ANNALEE, CHARLEVILLE RD, TULLAMORE"
325029,"APARTMENT 1 ROWE HOUSE, HILL ST, BALLINA"
325030,"APARTMENT 2 MARINE COURT, ATLANTIC WAY, BUNDORAN"
325031,"Apartment 2, 14 The Meadow, Robswalls"
325032,"Apartment 3 Brook House, Corrig Avenue, Dun Laoghaire"
325033,"APT 10, BOTANIC HALL, ADDISON AVE DUBLIN 11"
325034,"APT 21 SEASCAPE, TRINITY ST, WEXFORD"
325035,"APT 3, ARCADIA HALL, CORK CITY CENTRE"
325036,"APT 4 HOUSE 4, LINDEN COURT GROVE AVE, BLACKROCK"
325037,"APT 4, ARDCOLLUM AVE, ARTANE DUBLIN 5"
325038,"Apt 5  16 The Meadows, Robswall, Malahide"
325039,"APT 8 CASTLEKEEP, BALROTHERY, BALBRIGGAN"
325040,"ARDLENY, KILNALECK, CAVAN"
325041,"ARDRUMKILLA, BELCLARE, TUAM"
325042,"ATHNID, THURLES, CO. TIPPERARY"
325043,"BALLA RD, BALLYVARY, CASTLEBAR"
325044,"BALLINLOUGH, CASTLEREA, ROSCOMMON"
325045,"BALLYKISSANE, KILLORGLIN, KERRY"
325046,"BARMONEY, BALLYHOGUE, ENNISCORTHY"
325047,"BEECH CORNER, 24 DE VALERA PARK, DUNCONRATH"
325048,"BOLLINARA, CASTLEDALY, MOATE"
325049,"CARROWMORE, BALLYMURRY, CO ROSCOMMON"
325050,"CHURCH ROAD, TULLAMORE, CO OFFALY"
325051,"CLARE REDCASTLE, REDCASTLE, DONEGAL"
325052,"CLASHMEALCOM, CAUSEWAY, TRALLEE"
325053,"CLOONAGH, BALLINAGORE, CO. WESTMEATH"
325054,"CRAWFORD HOUSE, WESTERN RD, CORK"
325055,"CURRAGHTOWN, MOYNALTY, KELLS"
325056,"DANGANBEG, NEWCASTLE WEST, COUNTY LIMERICK"
325057,"DUNAMONA, DRUMRANEY, TANG"
325058,"FARTOWN, GLENAMADDY, GALWAY"
325059,"FERNWOOD, ROEVEAGH, KILCOLGAN"
325060,"FIRST FLOOR APARTMENT, 31 O'BRIEN STREET, TIPPERARY TOWN"
325061,"FYANSTOWN, KELLS, CO. MEATH"
325062,"GALTRIM, NEW PARK DR, KILKENNY"
325063,"GARDEN COTTAGE, CURRACHASE, ADARE"
325064,"GORT NA TIOBRATAN, BAILE MHUIRNE, CONTAE CHORCAÍ"
325065,"GRACELANDS, MOUNT ALEXANDER, GOREY WEXFORD"
325066,"GREENACRE, GLASCARN, RATOATH"
325067,"GRETTON, MONDANIEL, RATHCORMAC"
325068,"GROUND FLOOR APARTMENT, 31 OBRIEN ST, TIPPERARY TOWN"
325069,"ISLANDTARSNEY, FENOR, TRAMORE"
325070,"JACKS COTTAGE, BALLILOGUE, INISTIOGE"
325071,"KILCARRIG, BAGENALSTOWN, CARLOW"
325072,"KILFILIG, MOUNTBELLEW, BALLINASLOE"
325073,"KILMORE, KILCOCK, MEATH"
325074,"KNOCKDERK, HOLYCROSS, BRUFF"
325075,"KNOCKNASNA, ABBEYFEALE, CO. LIMERICK"
325076,"LISSAVOURA, GRENAGH, COUNTY CORK"
325077,"MAIN STREET, NEWTOWNCUNNINGHAM, LIFFORD"
325078,"MONMORE, CROSSABEG, WEXFORD"
325079,"MONROE, FETHARD, CO TIPPERARY"
325080,"Moorock, Ballycumber, Moate"
325081,"MOUNT VIEW, STRANDHILL, SLIGO"
325082,"MULLAGHAKEERAUN 1, HARBOUR RD, BANAGHER"
325083,"NEWBERRY, MALLOW, CO CORK"
325084,"NO 11 BALLYBUCK NORTH, KILLINA, GORT"
325085,"RADHARC, KNOCKAVOTA, GOREY"
325086,"RALPH FETHARD ON SEA, NEWROSS, WEXFORD"
325087,"RATHCOBICAN, RHODE, OFFALY"
325088,"ROGARY, MILLTOWN, BELTURBET"
325089,"ROSCREA RD, BIRR, OFFALY"
325090,"ROSEWOOD, RUSSELSTOWN, CARLOW"
325091,"ROUNDTREE, KILBRITTAIN, CORK"
325092,"SCRAGGEEN, NEWPORT, TIPPERARY"
325093,"SEA SHELL COTTAGE, BENNETTS CROSS, THONLAGEE"
325094,"SHANNON RD, MOUNTRATH, LAOIS"
325095,"SOUTH SHORE RD, RUSH, DUBLIN"
325096,"SUITE 5C, WESTPARK EXECUTIVE SUITES, CITYWEST"
325097,"SWEETFARM HOUSE, ENNISCORTHY, WEXFORD"
325098,"TALLAGH RD, BELMULLET, MAYO"
325099,"TEERMORE, ELPHIN, COUNTY ROSCOMMON"
325100,"TEIGH NA MARA, INCH, BLACKWATER"
325101,"TONAFORA, BANTRY RD, DUNMANWAY"
325102,"TRAMMON, RATHMOLYON, ENFIELD"
325103,"TREEGROVE, RATHINGLE, FOREST RD"
325104,"TULLAMOYLAN, DOLLA, NENAGH"
325105,"UNIT 2 20 NORTH ST, SWORDS, DUBLIN"
325106,"UNIT 302 BLOCK D TSEAN MHARGADH, GREEN LANES, DROGHEDA"
325107,"Unit 6 Railway Cottages, Swellan, Cavan"
325108,"WEST END, PORTMAGEE VILLAGE, KERRY"
325109,"WINDRUSH, BORRIS ROAD, PORTLAOIS"
325110,"2 THE AVENUE, COUNTESS RD, KILLARNEY"
325111,"42 KILLINEY HILL PARK, KILLINEY, CO DUBLIN"
325112,"8 CRIMSOM MEWS, ROSSCARBERY, CORK"
325113,"THE COTTAGE, CHAFFPOOL, TUBBERCURRY"
325114,"164 CALEDON ROAD, EAST WALL, DUBLIN 3"
325115,"17 CAMBRIDGE SQ, RINGSEND, DUBLIN"
325116,"47 River Meadow, Dromod"
325117,"50 DRUMFINN RD, BALLYFERMOT, DUBLIN 10"
325118,"1 AUGHAVANNAGH ROAD, CRUMLIN, DUBLIN 12"
325119,"1 LIFFORD PARK, SOUTH CIRCULAR RD, LIMERICK CITY"
325120,"1 THE PADDOCKS VIEW, ADAMSTOWN, LUCAN"
325121,"1 WILLBROOK LAWN, RATHFARNHAM, DUBLIN 14"
325122,"10 ABBOTS CLOSE, ASKEATON, CO LIMERICK"
325123,"10 CARRIGMORE WAY, FORTUNESTOEWN LANE, SAGGART"
325124,"10 ROSARY GARDENS EAST, LIBRARY RD, DUN LAOGHAIRE"
325125,"101 BLOCK C, GREENLANES, DROGHEDA"
325126,"102 SPRINGDALE RD, RAHENY, DUBLIN 5"
325127,"105A ARDARA AVENUE, DONAGHAMEDE, DUBLIN 13"
325128,"109 Medebawn, Avenue Road, Dundalk"
325129,"11 The Lawn, Janeville, Carrigaline"
325130,"114 CROSBIES YARD, OSSORY RD, DUBLIN 3"
