,Address
125000,"5 GLENVIEW PARK, KILPEDDER, WICKLOW"
125001,"5 HARBOUR DRIVE, BALTIMORE, CO CORK"
125002,"5 Howley's Quay Estate, Limerick"
125003,"5 Mount St. Joseph's View, Magazine Road, Cork"
125004,"5 ST GABRIELS, JOHNSTOWN RD, CABINTEELY DUBLIN 18"
125005,"54 COIS GHRUDA, CASTLETROY, LIMERICK"
125006,"55 PINEBROOK VALE, HUNTSTOWN, CLONSILLA DUBLIN 15"
125007,"58 The Grove, Hanstead  Newcastle Road, LUCAN"
125008,"59 CARRIGANARRA, BALLINCOLLIG, CORK"
125009,"5A MALLOW ST, LIMERICK."
125010,"6 ABBEY PARK COURT, CLANE, KILDARE"
125011,"6 CROFTON COURT, LOUTH RYNN ESTATE, MOHILL"
125012,"6 Howley's Quay Estate, Limerick"
125013,"61 OBRIEN ST, TIPPERARY, TIPPERARY"
125014,"68 CLUIAN LOINN, OLDCASTLE, MEATH"
125015,"7 ARDAN, THE TERRACE, BORRISOKANE"
125016,"7 CLOISTER GREEN, CARYSFORT AVE, BLACKROCK"
125017,"7 COIS CALADH, GEORGES QUAY, WATERFORD"
125018,"7 Howley's Quay Estate, Limerick"
125019,"7 KINGSFORT MANOR, BALLINTOGHER"
125020,"7 PINEWOOD AVE, GLASNEVIN, DUBLIN 11"
125021,"7 THE COPPINS, FOXROCK, DUBLIN 18"
125022,"74 Willow Park Avenue, Glasnevin"
125023,"76 Seabrook, Brook Lane, Rush"
125024,"76 ST COLUMBAS PLACE, TULLAMORE, OFFALY"
125025,"77 CLONTARF ROAD, TULLAMORE, CO OFFALY"
125026,"78 Crinken Glen, Shankill, Dublin"
125027,"7A WELLINGTON COURT, OFF WHITEHALL ROAD WEST, WALKINSTOWN"
125028,"8 CLOGHERS DR, BALLYARD, TRALEE"
125029,"8 HAZELBROOK, PARCNA GOWEN, OUTRATH"
125030,"8 Howley's Quay Estate, Limerick"
125031,"82 BRIDEGEWATER QUAY, ISLANDBRIDGE, DUBLIN 8"
125032,"86 Evergreen Street, Cork"
125033,"87 MUIRHEVNA, DUBLIN ROAD, DUNDALK"
125034,"88 PORTERSFIELD, CLONSILLA, DUBLIN 15"
125035,"89 Brandon Square, Waterville, Blanchardstown"
125036,"9 AYRES COURT, DUNMORE RD, WATERFORD"
125037,"9 HARBOUR VIEW, SOUTH CIRCULAR RD, LIMERICK"
125038,"9 Howley's Quay Estate, Limerick"
125039,"94 GEORGES ST, DROGHEDA, LOUTH"
125040,"946 LADYCASTLE AVE, THE K CLUB, KILDARE"
125041,"96 BUSHY PARK RD, RATHGAR, DUBLIN 6"
125042,"Apartment 44A, Block F, Adelphi Quay"
125043,"APT 11, BLACKHALL COURT, SMITHFIELD DUBLIN 7"
125044,"APT 20, THE PLAZA, MAIN ST DUBLIN 11"
125045,"APT 307 RIVERDELL, HAYMARKET, CARLOW"
125046,"APT 70, THE STRAND, 149 NORTH STRAND RD"
125047,"ARD NA CARRAIG, FAHAN, DONEGAL"
125048,"Ballinastaig, Kilcolgan"
125049,"BALLYCRONEEN WEST, CLOYNE, CO. CORK"
125050,"BALLYLINE, CALLAN, KILKENNY"
125051,"BRAMBLE HOUSE, TINRYLAND, CARLOW"
125052,"BUNGALOW, NEWTOWNMOUNTKENNEDY, CO. WICKLOW"
125053,"CARRICKBRAHAN, FENOR, WATERFORD"
125054,"CARSON, DARTREY, ROCKCORRY"
125055,"CLOVASS LODGE, OLD DUBLIN RD, ENNISCORTHY"
125056,"CORNER HOUSE, KILCROHANE, BANTRY"
125057,"DRUNG, QUIGLEYS POINT, LIFFORD"
125058,"Duneen Lodge, Dunmore, Clonakilty"
125059,"FAHA, RING, DUNGARVAN"
125060,"FOSTRAGH, KNOCKVICAR, BOYLE"
125061,"GARYOWEN COTTAGE, MOYARD, GALWAY"
125062,"GREATDOWN, MULLINGAR, WESTMEATH"
125063,"K1, EDENHALL, TENNIS VILLAGE"
125064,"KILLARD, BLARNEY, CORK"
125065,"KILLARY, LOBINSTOWN, CO MEATH"
125066,"KNOCKNAVADDY, FURBO, SPIDDAL"
125067,"Lislee Court, Courtmacsherry"
125068,"LISMORE, ROUTAGH, BALLYSHEEDY"
125069,"LISSACARROW, FUERTY, CO ROSCOMMON"
125070,"MACETOWN, DUNSHAUGHLIN, MEATH"
125071,"MENTONE, CHURCH RD, GREYSTONES"
125072,"MOUNTAIN VIEW, INCHAQUIRE, BALLYTORE"
125073,"no 25 the cedars, avourwen meadows, duleek road  drogheda"
125074,"No.3 Orwell Park Square, Rathgar, Dublin 6"
125075,"OAKLEY PARK, CLAREEN, BIRR"
125076,"PARKROWE, GLENAMADDY, CO GALWAY"
125077,"PARK, GRANGE, CLONMEL"
125078,"RUTLAND COTTAGE, SKAHANAGH SOUTH, WATERGRASSHILL"
125079,"SUNNYHILL, KILCULLEN, KILDARE"
125080,"TANKARDSTOWN, BALTINGLASS, KILDARE"
125081,"Teach an Tobair, Desert, Clonakilty"
125082,"TEARMAMN, CORCULLEN, GALWAY"
125083,"THE LAURELS, CLOGHERANE, LAURAGH KENMARE"
125084,"THE ROCK HOUSE, THE ROCK, MIDLETON"
125085,"TREANMORE, MOHILL, CO LEITRIM"
125086,"1-12 The Gardens  3&11 The Orchard, Old Infirmar, John's Hill"
125087,"1 BROOKLAWN, STRANDVILLE RD, CLONTARF DUBLIN 3"
125088,"1 MONREAD CLOSE, NAAS, KILDARE"
125089,"1 VICTORIA AVE, DONNYBROOK, DUBLIN 4"
125090,"10 CLUAIN UILINN, SPANISH POINT ROAD, MILTOWN MALBAY"
125091,"10 DUN DARRACH, DUBLIN RD, LONGFORD"
125092,"10 HIGHLAND GROVE, THE PARK, CABINTEELY DUBLIN 18"
125093,"10 KILTALOWN COURT JOBSTOWN, TALLAGHT DUBLIN 24, DUBLIN"
125094,"10 MC NAMARA TERRACE, WOLFE TONE ST, LIMERICK"
125095,"10 Willow Park, Clonakilty"
125096,"103 SILCHESTER PARK, GLENAGEARY, DUBLIN"
125097,"108 DOORADOYLE PARK, DOORADOYLE, LIMERICK"
125098,"11 HILLVIEW DR, POTTERY RD, DUN LAOGHAIRE"
125099,"11 MAPLE RD, ARD NA GREINE, MILLTOWN"
125100,"11 THE PINES, DIAMOND VALLEY, DARGLE RD"
125101,"115 CLONARD RD, CRUMLIN, DUBLIN CITY"
125102,"12 ARDMONIEL HEIGHTS, ARDMONIEL, KILLORGLIN"
125103,"12 OLD GARDEN, SHANAGARRY, CORK"
125104,"123 RATHDOWN PARK, GREYSTONES, WICKLOW"
125105,"125 BEAUVALE PARK, ARTANE, DUBLIN 5"
125106,"128 Castlemoyne, Balgriffin"
125107,"12A CEDAR HALL, MILLBROOK VILLAGE, MILLTOWN RD DUBLIN 6"
125108,"13 CHARNWOOD LAWNS, CLONSILLA, DUBLIN 15"
125109,"13 Cloch Chora, Corrofin"
125110,"13 THE PINES, CASTLEKNOCK, DUBLIN CITY"
125111,"136 LOWER SALTHILL, GALWAY, GALWAY"
