,Address
35000,"14 Blackberry Rise, Portmarnock"
35001,"14 Booterstown Park, Booterstown"
35002,"14 Ennis Grove, Sandymount, Dublin 4"
35003,"14 Foxrock Green, Kill Lane, Foxrock"
35004,"14 Maigh Riocaird, Headford Road, Galway"
35005,"15 Auburn Close, Castleknock, Dublin 15"
35006,"15 Holywell Grove, Sea Road, Kilcoole"
35007,"15 Infirmary Road, Dublin 7"
35008,"15 Maigh Riocaird, Headford Road, Galway"
35009,"15 Paric Roughty, Kenmare"
35010,"155 Walkinstown Avenue, Dublin 15"
35011,"155 Windmill Road, Crumlin"
35012,"159 Greenacres, Dundalk"
35013,"16 Kingsland Park Ave, Portobello, Dublin 8"
35014,"16 LANESBOROUGH VIEW, CHARLESTOWN, DUBLIN"
35015,"161 Cratloe Woods, Old Cratloe Road, Limerick"
35016,"162 Cratloe Woods, Old Cratloe Road, Limerick"
35017,"163 Cratloe Wood, Old Cratloe Road, Limerick"
35018,"17 Elm Grove, Sallybrook, Glanmire"
35019,"17 Meadowvale, Ramelton"
35020,"18 Mount Symon Avenue, Clonsilla, Dublin 15"
35021,"19 Achill House, Custom House Square, Dublin"
35022,"19 Hardebeck Avenue, Walkinstown, Dublin 12"
35023,"2 Carrig View, Ballygarrett, Gorey"
35024,"2 Hillview Terrace, Dungarvan"
35025,"2 Monread Lawns, Naas"
35026,"2 The Court, Robswall, Malahide"
35027,"2 Waverley Terrace, Rathgar, Dublin 6"
35028,"20 elmgrove, sallygrove, glanmire"
35029,"20 Fairyfield, Parteen"
35030,"20 Keizer House, Keizer Street"
35031,"22 Ceol na Mara, Cliffoney"
35032,"22/24 Ailesbury Road, Ballsbridge, Dublin 4"
35033,"24 Dillon Street, Tipperary Town"
35034,"25 Luttrellstown Rise, Castleknock, Dublin 15"
35035,"26 The Grove, Inse Bay, Laytown"
35036,"26 The Rise, Lakepoint, Mullingar"
35037,"27 The Avenue, Skerries Rock, Skerries"
35038,"29 Dean Swift Road, Wadelai, Glasnevin"
35039,"29 Deerpark Road, Castleknock, Dublin 15"
35040,"3 TUSKAR VIEW, WEXFORD"
