,Address
382500,"16 STOCKING WOOD COPSE STOCKING AVE, DUBLIN 16, DUBLIN"
382501,"162 TEMPLE COURT, NORTH WOOD, SANTRY"
382502,"168 THE WATERSIDE APTS, RINGSEND RD, RINGSEND DUBLIN 4"
382503,"17 ST PATRICKS TERRACE, BORRIS IN OSSORY, COUNTY LAOIS"
382504,"17 WOODSTOCK HILL, ENNIS, CO CLARE"
382505,"18 TYRCONNELL PARK, INCHICORE, DUBLIN 8"
382506,"188 The Grange, Raheen, Co Limerick"
382507,"19 THE WILLOWS, RATHMULLAN RD, DROGHEDA"
382508,"198 KILMORE RD, COOLOCK, DUBLIN"
382509,"2-4 WILTON PLACE, DUBLIN 2"
382510,"2 CRANN IUR, AUGHABOY, KILLOE"
382511,"2 FOXBOROUGH HALL, LUCAN, DUBLIN"
382512,"2 KEYSERS COURT, FRENCHS QUAY, CORK"
382513,"2 KNIGHTS COURT, NEWCASTLEWEST, CO LIMERICK"
382514,"2 LANDSCAPE TERRACE, GLASHEEN RD, CORK"
382515,"2 SOMERVILLE AVE, CRUMLIN, DUBLIN 12"
382516,"20 FIRMOUNT AVE, BEAUMONT, CORK"
382517,"20 MELROSE, NENAGH, TIPPERARY"
382518,"21 Westminster Wood, Foxrock"
382519,"22 Radharc na Siuire, Knockboy, WATERFORD"
382520,"22 THE PARK, LARCHILL, COOLOCK DUBLIN"
382521,"23 HUGHES PARK, DUNDALK, LOUTH"
382522,"24 Furness Wood, Johnstown, County Kildare"
382523,"24 MITCHELS RD, TRALEE, KERRY"
382524,"24 PARKOWEN, QUAKER RD, CORK"
382525,"24 THE PLAINS, MELITTA ROAD, KILDARE"
382526,"249 GREENPARK MEADOWS, MULLINGAR, CO WESTMEATH"
382527,"25 DONNYBROOK CASTLE, DONNYBROOK, DUBLIN 4"
382528,"25 ROSELAWN, FARNAHOE, INNISHANNON"
382529,"25 THE ATRIUM, THE STEELWORKS, FOLEY ST"
382530,"26 KILLEGLAND HALL, ASHBOURNE, MEATH"
382531,"27 BOYNE MEADOWS, EDENDERRY, OFFALY"
382532,"27 BURTON HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER DUBLIN 1"
382533,"27 KILLALA RD, CABRA WEST, DUBLIN 7"
382534,"27 MAUDLIN VALE, TRIM, MEATH"
382535,"28 ST JOHNS LAWN, CLONDALKIN, DUBLIN 22"
382536,"29 Dun Eimear Avenue, Eastham Road, Bettystown"
382537,"3 ASPEN LAWN, LIMELAWN PARK, CLONSILLA DUBLIN 15"
382538,"3 BROOKLAWN WOOD, BLACKROCK, DUBLIN"
382539,"3 BROOKVALE RD, DONNYBROOK, DUBLIN 4"
382540,"3 PATTISSON'S ESTATE, MOUNTMELLICK, CO LAOIS"
382541,"3 The Close, Elsmore, Jigginstown"
382542,"3 THE LINDEN, RIVERDALE, DUNDRUM DUBLIN 14"
382543,"3 VERSCHOYLE GREEN, SAGGART, DUBLIN"
382544,"30 ALEXANDRA WALK, CLANE, CO KILDARE"
382545,"30 COIS CUAIN, COURTMACSHERRY, BANDON"
382546,"31 BARR NA TRIMOIGE, KILKELLY"
382547,"31 THE WILLOWS, GLASNEVIN, DUBLIN 15"
382548,"32 ARDMORE PARK, BRAY, WICKLOW"
382549,"32 THE GLENTIES, MACROOM, GLENTIES"
382550,"32 THE HAMPTON, SANTRY, DUBLIN"
382551,"33 CLONLIFFE RD, DUBLIN 3, DUBLIN"
382552,"33 Gleann Orga, Ballinhassig"
382553,"33 LIOSDARA, TRALEE, KERRY"
382554,"332 PREMIER SQUARE, FINGLAS ROAD, DUBLIN 11"
382555,"34 BLOOMFIELD PARK, BLOOMFIELD AVE, DONNYBROOK DUBLIN 4"
382556,"34 EATON CLOSE, RATHCOOLE, DUBLIN"
382557,"34 WESTHAVEN, HUNTSTOWN, BLANCHARDSTOWN DUBLIN 15"
382558,"35 BRECAN CLOSE, BALBRIGGAN, DUBLIN"
382559,"35 COLLEGE MANOR, DUNDALK, LOUTH"
382560,"36 WOODVIEW EST, LUCAN, DUBLIN"
382561,"38 ASHBROOK, THE MOYNE, ENNISCORTHY"
382562,"39 RIVERVIEW, MELL, DROGHEDA"
382563,"4 ALDEMERE VIEW, CLONSILLA, DUBLIN 15"
382564,"4 An Radharc, Maryborough Ridge, Maryborough Hill"
382565,"4 MOUNT AUBURN, KILLINEY, AUBURN"
382566,"4 MOUNT DRINAN LAWN, KINSEALY DOWNS, KINSEALY"
382567,"4 WATERMILL PLACE, MAIN STREET, MONASTEREVIN"
382568,"4 WATERMILL SQ, MONASTEREVIN, KILDARE"
382569,"40 BIRCH CLOSE, JOHNSTOWN WOOD, NAVAN"
382570,"40 MOUNT GARRETT PARK, TYRELLSTOWN, DUBLIN 15"
382571,"41 CHURCH VIEW, ARKLOW, WICKLOW"
382572,"42 MARLSTONE MANOR, THURLES, TIPPERARY"
382573,"43 FAIRGREEN, MULLAGH, CAVAN"
382574,"43 SHEARWATER, PIER ROAD, KINSALE"
382575,"43 Waterside Drive, Waterside, Swords Road"
382576,"44 KNOCKABAWN, QUAY ROAD, RUSH"
382577,"45 ard na Carraige, Edenderry"
382578,"46 PEARSE PARK, TULLAMORE, CO OFFALY"
382579,"47 Sycamore Drive, Limerick Road, ENNIS"
382580,"48 SYCAMORE RD, FINGLAS, DUBLIN 11"
382581,"5 GLENCARRA, GARRYDUFF PARK, CASTLEBAR"
382582,"5 KILDANGAN MANOR, KILDANGAN, KILDARE"
382583,"5 OAK GROVE, DUNFANAGHY, DONEGAL"
382584,"5 WATERMILL SQ, MONASTEREVIN, KILDARE"
382585,"52 crofton hall, diswellstown, castleknock"
382586,"52 SUNNYHILL, CASTLEMARTIN LODGE, KILCULLEN"
382587,"55 GORTONORA, DINGLE, KERRY"
382588,"55 OAKLEY PARK, PORTLAOISE RD, GRAIGUECULLEN"
382589,"55 THE MEADOWS, OLDTOWN MILL, CELBRIDGE"
382590,"56 LIAM HEALY RD, FAIRHILL, CORK"
382591,"57 Branble Avenue, Castleoaks, Dublin Road"
382592,"6 BANDON RD, KINSALE, CORK"
382593,"6 BELGREE CRESCENT, TYRELLSTOWN, DUBLIN 15"
382594,"6 BROOMFIELD HALL APTS, SHANGANAGH RD, SHANKILL DUBLIN 18"
382595,"6 Dunville Green, Athlumney, Navan"
382596,"6 MASONS AVE, BLACKTHORN HILLS BALLYROBIN, FERRYBANK"
382597,"6 MOYOLA PARK, NEWCASTLE, GALWAY"
382598,"6 ST PATRICKS SQ, COBH, CORK"
382599,"6 THE ORCHARD, HACKETSTOWN, CO CARLOW"
382600,"6 THE SYCAMORE, THE PARK, ATHLUMNEY WOOD"
382601,"6 THE WATERFRONT, COBH, CORK"
382602,"6 WATERMILL PLACE, MONASTEREVIN, KILDARE"
382603,"62 Drakes Point, Crosshaven"
382604,"67 ROSEMOUNT EST, DUNDRUM, DUBLIN 16"
382605,"69  WHITESTRAND, AYLESBURY PARK"
382606,"7 ARD NA GREINE, KILTERAGH, DOORADOYLE"
382607,"7 CARRAIG BREAC, DRUMSHANBO, LEITRIM"
382608,"7 LAUREL AVE, KNOCKAVOTA, MILLTOWN"
382609,"71 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15"
382610,"75 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15"
382611,"75 OAKTON PARK, BALLYBRACK, DUBLIN"
382612,"76 GLENDARA, KILL, KILDARE"
382613,"76 PEMBROKE SQ, GRAND CANAL ST UPPER, BALLSBRIDGE DUBLIN 4"
382614,"8 FOREST MILL WAY, BEALNAMULLA, ATHLONE"
382615,"8 LANESBOROUGH CASTLE, FINGLAS"
382616,"86 COLLEGE ORCHARD, NEWBRIDGE, KILDARE"
382617,"9 DARBY GROVE, EARLSCOURT, WATERFORD"
382618,"9 GORTONORA, DINGLE, CO.KERRY"
382619,"9 HUNTINGTON LODGE, CASTLEKNOCK, DUBLIN 15"
382620,"9 STATION COURTHALL, COOLMINE, DUBLIN 15"
382621,"9 THE ROAD, RIVERCHAPEL WOOD, GOREY"
382622,"90 THE HAWTHORNS, WEDGEWOOD, SANDYFORD"
382623,"90 THE VILLAGE, PORTERSTOWN, DUBLIN 15"
382624,"92 THE COURT, DUNBOYNE CASTLE, DUNBOYNE"
382625,"96 Dun Eimear, Castlemartin Road, Bettystown"
382626,"96 THE MEADOWS, MORRISTOWNBILLER, CORNELSCOURT"
382627,"97 PARCHMENT SQ, MODEL FARM RD, CORK"
382628,"AN CHOILL, CASHEL, ACHILL ISLAND"
382629,"APT 144 BURNELL SQUARE, NORTHERN CROSS, MALAHIDE ROAD"
382630,"APT 2 1 DERMOT ST, DONAGHMEDE, DUBLIN 13"
382631,"APT 93, TURVEY WOODS, DONABATE"
382632,"APT.25 -  BLOCK A, CASTLEMILL, BALBRIGGAN"
382633,"APT.421, LONGBOAT QUAY NORTH, SIR JOHN ROGERSONS QUAY"
382634,"ARLANDS, NEAR BURTONPORT, CO DONEGAL"
382635,"ASHPARK, GARRISTOWN, DUBLIN"
382636,"AUGHNAHUNSHIN, ROOSKY, CO LEITRIM"
382637,"BALLYKILCASH, DROMORE WEST, SLIGO"
382638,"BRIARBANK, ROXBOROUGH, GRANGE"
382639,"BROOK HALL, PEAFIELD RD, CASTLETROY"
382640,"CAPPACURRY, BALLINROBE, MAYO"
382641,"CARROWKEEL, CLONBUR, CO GALWAY"
