,Address
112500,"109 Sliabh Carron, Gort"
112501,"11 Corofin House, Malahide Road"
112502,"113 Ard Patrick, Glenties"
112503,"114 LORETO ABBEY, RATHFARNHAM, DUBLIN 14"
112504,"12 Burrow Road, Sutton"
112505,"12 HARVARD CLOSE, CASTLETROY, LIMERICK"
112506,"12 WINTERS HILL, SUNDAYS WELL, CORK"
112507,"13 FREEMOUNT, BISHOPSTOWN, CORK"
112508,"13 SEABURY WOOD, MALAHIDE, DUBLIN"
112509,"137 Gleann Alainn, Tullyallen"
112510,"138 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2"
112511,"14 Brookville Estate, Glanmire"
112512,"15 BEECH PK, EASTON RD, LEIXLIP"
112513,"151 WATERVILLE TERRACE, BLANCHARDSTOWN, DUBLIN 15"
112514,"17 HARBOUR HEIGHTS, KINSALE, CORK"
112515,"17 KINDLES TOWN, GREYSTONES, CO WICKLOW"
112516,"17 STATION RISE, BALLYHAUNIS, MAYO"
112517,"19 MEADOWVALE CLOSE, RAHEEN, LIMERICK"
112518,"1A WOODHAVEN, KILRUSH ROAD, ENNIS"
112519,"20 VILLAGE GATE, BALLYCANEW, GOREY"
112520,"21 COOLROE HEIGHTS, BALLINCOLLIG, CORK"
112521,"21 EMMET ST, CARRICKMACROSS, MONAGHAN"
112522,"214 LARAGHCON, LUCAN, DUBLIN"
112523,"23 CASTLEMANOR, DRUMALEE, CO CAVAN"
112524,"230 DELWOOD GROVE, CASTLEKNOCK, DUBLIN 15"
112525,"25 CYPRESS CIRCUS, BROOMFIELD VILLAGE, MIDLETON"
112526,"26  Applewood, Maryborough Ridge, Douglas"
112527,"26 LUTTRELLSTOWN WAY, CASTLEKNOCK, DUBLIN 15"
112528,"27 THE BENTLEY, LOTT LANE, KILCOOLE"
112529,"27 WILLOW FIELD, SANDYMOUNT, DUBLIN 4"
112530,"27A The WindMill, Lime Street, Dublin 2"
112531,"28 CURRAGH FINN, RATHBRIDE RD, KILDARE"
112532,"296 BLARNEY ST, CORK"
112533,"3 DUKES COURT, MORNINGTON PARK, DONACARNEY"
112534,"31 Mill Hill Lawns, Manorhamilton"
112535,"32 LANESBOROUGH GARDENS, DUBLIN 11"
112536,"32 Mill Hill Lawns, Manorhamilton"
