,Address
247500,"25 ASHBURY LAWN, BALLINODE, COUNTY SLIGO"
247501,"26 CREMORNE, TERENURE, DUBLIN 6"
247502,"27 DERBY LODGE, BROWNSTOWN, CURRAGH"
247503,"27 RINN DUIN, RINDIFIN, GORT"
247504,"27C STRADBROOK, STRADBALLY RD, PORTLAOISE"
247505,"28 RINN DUIN, RINDIFIN, GORT"
247506,"28 SUNCROFT DR, JOBSTOWN, TALLAGHT DUBLIN 24"
247507,"28 The Lawn, Hansfield Wood, Hansfield"
247508,"289 COILLE BHEITHE, ST CONLANS RD, NENAGH"
247509,"28C STRADBROOK, STRADBALLY RD, PORTLAOISE"
247510,"29C STRADBROOK, STTRADBALLY RD, PORTLAOISE"
247511,"3 CROSBIE HOUSE, NORTHBROOK AVE, NORTHBROOK RD DUBLIN 6"
247512,"3 MEADOWVALE, COOLCOTTS, WEXFORD"
247513,"3 SALLAGHAGRAINE, COLLEGE FARM RD, LETTERKENNY"
247514,"30 DUN AENGUS, NEW DOCKS, GALWAY"
247515,"30C STRADBROOK, STRADBALLY RD, PORTLAOISE"
247516,"31 THE VIEW, LARCH HILL, SANTRY DUBLIN 9"
247517,"32 BELLFLOWER CLOSE, FORREST HILL, CARRIGALINE"
247518,"33 IVY EXCHANGE, PARNELL ST, DUBLIN 1"
247519,"33 LOFTUS SQ, RATHFARNHAM GATE, MAIN ST DUBLIN 14"
247520,"34 DUN RI, ATHENRY, GALWAY"
247521,"34 MOYLARAGH RD, FLEMINGTON, BALBRIGGAN"
247522,"35 CLUAIN ARD, LISNAGAT, LEITRIM"
247523,"35 PALACE CRESCENT, ARDNACASSA, LONGFORD"
247524,"37 FISHERMANS QUAY, GROVE ISLAND, LIMERICK"
247525,"472 KILLEA, CARRIGANS, CO. DONEGAL"
247526,"4B BEDFORD COURT, LOWER KIMMAGE RD, DUBLIN 6W"
247527,"5 AMBERWOOD, MULDUDDART, DUBLIN 15"
247528,"53 THOMOND RD, BALLYFERMOT, DUBLIN 10"
247529,"55 RADHARC NA COILLE, SHANNON, CLARE"
247530,"58 Cois Na Mara, Golf Links Road, Bettystown"
247531,"58 KINDLESTOWN PARK, GREYSTONES, WICKLOW"
247532,"6 ARDAN DIARMADA, ARD A LAOI, CASTLEDERMOT"
247533,"6 BEAL NA LEICA, KESHCARRIGAN, LEITRIM"
247534,"6 CASTLE DR, SWORDS, DUBLIN"
247535,"6 Springmount Woods, Ballincrossig, Glanmire"
247536,"63 PARK WOOD GRANGE RATH, DUBLIN ROAD, DROGHEDA"
247537,"64 THE OVAL, TULLYVALE, CABINTEELY DUBLIN 18"
247538,"65 CORBAWN DR, SHANKILL, DUBLIN"
247539,"66 RORY OCONNOR PLACE, ARKLOW, CO WICKLOW"
247540,"7 CORMAC TCE, TERENURE, DUBLIN 6W"
